index,date,SPEED_AVERAGE,STEERING_WHEEL,THROTTLE,BRAKE,1,2,3,4
0,1764700956592,0,0,1,10,0,0,0,0
1,1764700956843,0,0,1,10,0,0,0,0
2,1764700957159,0,0,1,10,0,0,0,0
3,1764700957409,0,0,1,10,0,0,0,0
4,1764700957742,0,0,1,10,0,0,0,0
5,1764700958009,0,0,1,10,0,0,0,0
6,1764700958326,0,0,1,10,0,0,0,0
7,1764700958592,0,0,1,10,0,0,0,0
8,1764700958942,0,0,1,10,0,0,0,0
9,1764700959192,0,0,1,10,0,0,0,0
10,1764700959526,0,0,1,10,0,0,0,0
11,1764700959793,0,0,1,10,0,0,0,0
12,1764700960109,0,0,1,10,0,0,0,0
13,1764700960359,0,0,1,10,0,0,0,0
14,1764700960992,0,0,1,10,0,0,0,0
15,1764700961575,0,0,1,10,0,0,0,0
16,1764700962159,0,0,1,10,0,0,0,0
17,1764700962793,0,0,1,10,0,0,0,0
18,1764700963059,0,0,1,10,0,0,0,0
19,1764700963376,0,0,1,10,0,0,0,0
20,1764700963959,0,0,1,10,0,0,0,0
21,1764700964526,0,0,1,10,0,0,0,0
22,1764700965159,0,0,1,10,0,0,0,0
23,1764700965410,0,0,1,10,0,0,0,0
24,1764700965742,0,0,1,10,0,0,0,0
25,1764700966009,0,0,1,10,0,0,0,0
26,1764700966326,0,0,1,10,0,0,0,0
27,1764700966975,0,0,1,10,0,0,0,0
28,1764700967209,0,0,1,10,0,0,0,0
29,1764700967542,0,0,1,10,0,0,0,0
30,1764700967792,0,0,1,10,0,0,0,0
31,1764700968110,0,0,1,10,0,0,0,0
32,1764700968358,0,0,1,10,0,0,0,0
33,1764700968709,0,0,1,10,0,0,0,0
34,1764700968992,0,0,1,10,0,0,0,0
35,1764700969308,0,0,1,10,0,0,0,0
36,1764700969559,0,0,1,10,0,0,0,0
37,1764700969892,0,0,1,10,0,0,0,0
38,1764700970159,0,0,1,10,0,0,0,0
39,1764700970476,0,0,1,10,0,0,0,0
40,1764700970743,0,0,1,10,0,0,0,0
41,1764700971125,0,0,1,10,0,0,0,0
42,1764700971376,0,0,1,10,0,0,0,0
43,1764700971692,0,0,1,10,0,0,0,0
44,1764700971942,0,0,1,10,0,0,0,0
