index,date,REGEN_BRAKE_STATE,1,2,3,4,5,6,7
0,1764700956909,0,0,0,0,0,0,0,0
1,1764700957476,0,0,0,0,0,0,0,0
2,1764700958076,0,0,0,0,0,0,0,0
3,1764700958709,0,0,0,0,0,0,0,0
4,1764700958959,0,0,0,0,0,0,0,0
5,1764700959260,0,0,0,0,0,0,0,0
6,1764700959875,0,0,0,0,0,0,0,0
7,1764700960126,0,0,0,0,0,0,0,0
8,1764700960442,0,0,0,0,0,0,0,0
9,1764700961076,0,0,0,0,0,0,0,0
10,1764700961343,0,0,0,0,0,0,0,0
11,1764700961659,0,0,0,0,0,0,0,0
12,1764700961927,0,0,0,0,0,0,0,0
13,1764700962243,0,0,0,0,0,0,0,0
14,1764700962492,0,0,0,0,0,0,0,0
15,1764700962876,0,0,0,0,0,0,0,0
16,1764700963143,0,0,0,0,0,0,0,0
17,1764700963443,0,0,0,0,0,0,0,0
18,1764700963709,0,0,0,0,0,0,0,0
19,1764700964042,0,0,0,0,0,0,0,0
20,1764700964292,0,0,0,0,0,0,0,0
21,1764700964609,0,0,0,0,0,0,0,0
22,1764700964909,0,0,0,0,0,0,0,0
23,1764700965225,0,0,0,0,0,0,0,0
24,1764700965492,0,0,0,0,0,0,0,0
25,1764700965825,0,0,0,0,0,0,0,0
26,1764700966076,0,0,0,0,0,0,0,0
27,1764700966409,0,0,0,0,0,0,0,0
28,1764700966676,0,0,0,0,0,0,0,0
29,1764700967042,0,0,0,0,0,0,0,0
30,1764700967292,0,0,0,0,0,0,0,0
31,1764700967609,0,0,0,0,0,0,0,0
32,1764700967859,0,0,0,0,0,0,0,0
33,1764700968209,0,0,0,0,0,0,0,0
34,1764700968459,0,0,0,0,0,0,0,0
35,1764700968809,0,0,0,0,0,0,0,0
36,1764700969059,0,0,0,0,0,0,0,0
37,1764700969377,0,0,0,0,0,0,0,0
38,1764700969642,0,0,0,0,0,0,0,0
39,1764700969975,0,0,0,0,0,0,0,0
40,1764700970242,0,0,0,0,0,0,0,0
41,1764700970559,0,0,0,0,0,0,0,0
42,1764700970825,0,0,0,0,0,0,0,0
43,1764700971208,0,0,0,0,0,0,0,0
44,1764700971442,0,0,0,0,0,0,0,0
45,1764700971776,0,0,0,0,0,0,0,0
46,1764700972043,0,0,0,0,0,0,0,0
47,1764700972359,0,0,0,0,0,0,0,0
48,1764700972609,0,0,0,0,0,0,0,0
49,1764700972992,0,0,0,0,0,0,0,0
50,1764700973242,0,0,0,0,0,0,0,0
51,1764700973559,0,0,0,0,0,0,0,0
52,1764700973842,0,0,0,0,0,0,0,0
53,1764700974175,0,0,0,0,0,0,0,0
54,1764700974459,0,0,0,0,0,0,0,0
55,1764700975093,0,0,0,0,0,0,0,0
56,1764700975393,0,0,0,0,0,0,0,0
57,1764700975725,0,0,0,0,0,0,0,0
58,1764700975992,0,0,0,0,0,0,0,0
59,1764700976342,0,0,0,0,0,0,0,0
60,1764700976626,0,0,0,0,0,0,0,0
61,1764700976942,0,0,0,0,0,0,0,0
62,1764700977225,0,0,0,0,0,0,0,0
63,1764700977876,0,0,0,0,0,0,0,0
64,1764700978492,0,0,0,0,0,0,0,0
65,1764700978776,0,0,0,0,0,0,0,0
66,1764700979109,0,0,0,0,0,0,0,0
67,1764700979375,0,0,0,0,0,0,0,0
68,1764700979759,0,0,0,0,0,0,0,0
69,1764700980041,0,0,0,0,0,0,0,0
70,1764700980375,0,0,0,0,0,0,0,0
71,1764700980675,0,0,0,0,0,0,0,0
72,1764700981009,0,0,0,0,0,0,0,0
73,1764700981292,0,0,0,0,0,0,0,0
74,1764700981924,0,0,0,0,0,0,0,0
75,1764700982226,0,0,0,0,0,0,0,0
76,1764700982526,0,0,0,0,0,0,0,0
77,1764700982808,0,0,0,0,0,0,0,0
78,1764700983158,0,0,0,0,0,0,0,0
79,1764700983408,0,0,0,0,0,0,0,0
80,1764700983725,0,0,0,0,0,0,0,0
81,1764700983975,0,0,0,0,0,0,0,0
82,1764700984342,0,0,0,0,0,0,0,0
83,1764700984608,0,0,0,0,0,0,0,0
84,1764700984925,0,0,0,0,0,0,0,0
85,1764700985175,0,0,0,0,0,0,0,0
86,1764700985509,0,0,0,0,0,0,0,0
87,1764700985758,0,0,0,0,0,0,0,0
88,1764700986143,0,0,0,0,0,0,0,0
89,1764700986392,0,0,0,0,0,0,0,0
90,1764700986708,0,0,0,0,0,0,0,0
91,1764700986958,0,0,0,0,0,0,0,0
92,1764700987309,0,0,0,0,0,0,0,0
93,1764700987558,0,0,0,0,0,0,0,0
94,1764700987875,0,0,0,0,0,0,0,0
95,1764700988142,0,0,0,0,0,0,0,0
96,1764700988492,0,0,0,0,0,0,0,0
97,1764700988759,0,0,0,0,0,0,0,0
98,1764700989091,0,0,0,0,0,0,0,0
99,1764700989341,0,0,0,0,0,0,0,0
100,1764700989674,0,0,0,0,0,0,0,0
101,1764700989925,0,0,0,0,0,0,0,0
