index,date,ENERGY,OVERLOAD,TEMPERATURE_1,TEMPERATURE_2,1,2,3,4
0,1764700956642,0,0,0,0,0,0,0,0
1,1764700957009,0,0,0,0,0,0,0,0
2,1764700957259,0,0,0,0,0,0,0,0
3,1764700957576,0,0,0,0,0,0,0,0
4,1764700957842,0,0,0,0,0,0,0,0
5,1764700958159,0,0,0,0,0,0,0,0
6,1764700958409,0,0,0,0,0,0,0,0
7,1764700958776,0,0,0,0,0,0,0,0
8,1764700959043,0,0,0,0,0,0,0,0
9,1764700959359,0,0,0,0,0,0,0,0
10,1764700959609,0,0,0,0,0,0,0,0
11,1764700959959,0,0,0,0,0,0,0,0
12,1764700960209,0,0,0,0,0,0,0,0
13,1764700960525,0,0,0,0,0,0,0,0
14,1764700960825,0,0,0,0,0,0,0,0
15,1764700961161,0,0,0,0,0,0,0,0
16,1764700961426,0,0,0,0,0,0,0,0
17,1764700961759,0,0,0,0,0,0,0,0
18,1764700962009,0,0,0,0,0,0,0,0
19,1764700962325,0,0,0,0,0,0,0,0
20,1764700962592,0,0,0,0,0,0,0,0
21,1764700962959,0,0,0,0,0,0,0,0
22,1764700963226,0,0,0,0,0,0,0,0
23,1764700963542,0,0,0,0,0,0,0,0
24,1764700963792,0,0,0,0,0,0,0,0
25,1764700964125,0,0,0,0,0,0,0,0
26,1764700964375,0,0,0,0,0,0,0,0
27,1764700964759,0,0,0,0,0,0,0,0
28,1764700965026,0,0,0,0,0,0,0,0
29,1764700965325,0,0,0,0,0,0,0,0
30,1764700965593,0,0,0,0,0,0,0,0
31,1764700965926,0,0,0,0,0,0,0,0
32,1764700966176,0,0,0,0,0,0,0,0
33,1764700966492,0,0,0,0,0,0,0,0
34,1764700966742,0,0,0,0,0,0,0,0
35,1764700967392,0,0,0,0,0,0,0,0
36,1764700967692,0,0,0,0,0,0,0,0
37,1764700967975,0,0,0,0,0,0,0,0
38,1764700968292,0,0,0,0,0,0,0,0
39,1764700968542,0,0,0,0,0,0,0,0
40,1764700968909,0,0,0,0,0,0,0,0
41,1764700969158,0,0,0,0,0,0,0,0
42,1764700969476,0,0,0,0,0,0,0,0
43,1764700969725,0,0,0,0,0,0,0,0
44,1764700970076,0,0,0,0,0,0,0,0
45,1764700970326,0,0,0,0,0,0,0,0
46,1764700970642,0,0,0,0,0,0,0,0
47,1764700970926,0,0,0,0,0,0,0,0
48,1764700971525,0,0,0,0,0,0,0,0
49,1764700972142,0,0,0,0,0,0,0,0
50,1764700972709,0,0,0,0,0,0,0,0
51,1764700973342,0,0,0,0,0,0,0,0
52,1764700973592,0,0,0,0,0,0,0,0
53,1764700973909,0,0,0,0,0,0,0,0
54,1764700974209,0,0,0,0,0,0,0,0
55,1764700974542,0,0,0,0,0,0,0,0
56,1764700974826,0,0,0,0,0,0,0,0
57,1764700975209,0,0,0,0,0,0,0,0
58,1764700975492,0,0,0,0,0,0,0,0
59,1764700975809,0,0,0,0,0,0,0,0
60,1764700976109,0,0,0,0,0,0,0,0
61,1764700976443,0,0,0,0,0,0,0,0
62,1764700976709,0,0,0,0,0,0,0,0
63,1764700977325,0,0,0,0,0,0,0,0
64,1764700977642,0,0,0,0,0,0,0,0
65,1764700977976,0,0,0,0,0,0,0,0
66,1764700978259,0,0,0,0,0,0,0,0
67,1764700978592,0,0,0,0,0,0,0,0
68,1764700978859,0,0,0,0,0,0,0,0
69,1764700979192,0,0,0,0,0,0,0,0
70,1764700979459,0,0,0,0,0,0,0,0
71,1764700979842,0,0,0,0,0,0,0,0
72,1764700980142,0,0,0,0,0,0,0,0
73,1764700980742,0,0,0,0,0,0,0,0
74,1764700981026,0,0,0,0,0,0,0,0
75,1764700981375,0,0,0,0,0,0,0,0
76,1764700981659,0,0,0,0,0,0,0,0
77,1764700982042,0,0,0,0,0,0,0,0
78,1764700982308,0,0,2,0,0,0,0,0
79,1764700982641,0,0,2,0,0,0,0,0
80,1764700982891,0,0,2,0,0,0,0,0
81,1764700983242,0,0,2,0,0,0,0,0
82,1764700983492,0,0,2,0,0,0,0,0
83,1764700983808,0,0,2,0,0,0,0,0
84,1764700984075,0,0,2,0,0,0,0,0
85,1764700984459,0,0,2,0,0,0,0,0
86,1764700984708,0,0,2,0,0,0,0,0
87,1764700985042,0,0,2,0,0,0,0,0
88,1764700985276,0,0,2,0,0,0,0,0
89,1764700985592,0,0,2,0,0,0,0,0
90,1764700985858,0,0,2,0,0,0,0,0
91,1764700986225,0,0,2,0,0,0,0,0
92,1764700986492,0,0,2,0,0,0,0,0
93,1764700986808,0,0,2,0,0,0,0,0
94,1764700987058,0,0,2,0,0,0,0,0
95,1764700987392,0,0,2,0,0,0,0,0
96,1764700987643,0,0,2,0,0,0,0,0
97,1764700987993,0,0,2,0,0,0,0,0
