timestamp,THROTTLE,BRAKE,ECU_MODE_ID,TORQUE_GAIN,TORQUE_REF_LEFT_MOTOR,TORQUE_REF_RIGHT_MOTOR,LEFT_MOTOR_SPEED,RIGHT_MOTOR_SPEED,REAR_LEFT_WHEEL_SPEED,REAR_RIGHT_WHEEL_SPEED,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,STACK_1_CELL_1,STACK_1_CELL_2,STACK_1_CELL_3,STACK_1_CELL_4,STACK_2_CELL_1,STACK_2_CELL_2,STACK_2_CELL_3,STACK_2_CELL_4,STACK_3_CELL_1,STACK_3_CELL_2,STACK_3_CELL_3,STACK_3_CELL_4,STACK_4_CELL_1,STACK_4_CELL_2,STACK_4_CELL_3,STACK_4_CELL_4,STACK_5_CELL_1,STACK_5_CELL_2,STACK_5_CELL_3,STACK_5_CELL_4,STACK_6_CELL_1,STACK_6_CELL_2,STACK_6_CELL_3,STACK_6_CELL_4,MAX_VOLTAGE,MIN_VOLTAGE,TOTAL_VOLTAGE,SHUNT_CURRENT,BMS_MODE_ID,BMS_ERROR_ID,AIR_P,AIR_N,t,LEFT_MOTOR_RPM,RIGHT_MOTOR_RPM
1765227705005,0.0,0.0,0.0,0.0,0.0,0.0,42.93506001428572,0.0,42.93506001428572,42.9681804,-0.202764,0.243756,0.789828,44.730000000000004,-2.3800000000000003,-3.1500000000000004,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9199979,3889.0,0.0
1765227705038,0.0,0.0,0.0,0.0,0.0,0.0,42.93506001428572,0.0,42.93506001428572,42.9681804,-0.01586,-0.0008539999999999999,0.995154,44.730000000000004,-2.3800000000000003,-3.1500000000000004,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200012,3889.0,0.0
1765227705079,0.0,0.0,0.0,0.0,0.0,0.0,42.93506001428572,0.0,42.93506001428572,42.9681804,-0.01586,-0.0008539999999999999,0.995154,-0.7000000000000001,0.56,0.0,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200053,3889.0,0.0
1765227705122,0.0,0.0,0.0,0.0,0.0,0.0,42.93506001428572,0.0,42.93506001428572,42.9681804,-0.015616,-0.001098,0.9916159999999999,-0.7000000000000001,0.56,0.0,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200096,3889.0,0.0
1765227705138,0.0,0.0,0.0,0.0,0.0,0.0,42.93506001428572,0.0,42.93506001428572,42.9681804,-0.015616,-0.001098,0.9916159999999999,-0.6300000000000001,0.35000000000000003,0.0,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200112,3889.0,0.0
1765227705164,0.0,0.0,0.0,0.0,0.0,0.0,42.93506001428572,0.0,42.93506001428572,42.9681804,-0.015616,-0.001098,0.9916159999999999,-0.6300000000000001,0.35000000000000003,0.0,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200138,3889.0,0.0
1765227705174,0.0,0.0,1.0,10.0,0.0,0.0,42.93506001428572,0.0,42.93506001428572,42.9681804,-0.015616,-0.001098,0.9916159999999999,-0.6300000000000001,0.35000000000000003,0.0,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200148,3889.0,0.0
1765227705205,0.0,0.0,1.0,10.0,0.0,0.0,42.93506001428572,0.0,42.93506001428572,42.9681804,-0.015616,-0.001098,0.9916159999999999,-0.6300000000000001,0.35000000000000003,0.0,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200179,3889.0,0.0
1765227705238,0.0,0.0,1.0,10.0,0.0,0.0,42.93506001428572,0.0,42.93506001428572,42.9681804,-0.016226,-0.000732,0.993934,-0.6300000000000001,0.35000000000000003,0.0,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200212,3889.0,0.0
1765227705248,0.0,0.0,1.0,10.0,0.0,0.0,42.93506001428572,0.0,42.93506001428572,42.9681804,-0.016226,-0.000732,0.993934,-0.7000000000000001,0.35000000000000003,0.0,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200222,3889.0,0.0
1765227705306,0.0,0.0,1.0,10.0,0.0,0.0,42.93506001428572,0.0,42.93506001428572,42.9681804,-0.016226,-0.000732,0.993934,-0.7000000000000001,0.35000000000000003,0.0,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200280,3889.0,0.0
1765227705314,0.0,0.0,1.0,10.0,0.0,0.0,42.93506001428572,0.0,42.93506001428572,42.9681804,-0.016226,-0.000732,0.993934,-0.7000000000000001,0.35000000000000003,0.0,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200288,3889.0,0.0
1765227705323,0.0,0.0,1.0,10.0,0.0,0.0,42.93506001428572,0.0,42.93506001428572,42.9681804,-0.016226,-0.000732,0.993934,-0.7000000000000001,0.35000000000000003,0.0,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200297,3889.0,0.0
1765227705339,0.0,0.0,1.0,10.0,0.0,0.0,42.93506001428572,0.0,0.0,0.0,-0.016226,-0.000732,0.993934,-0.7000000000000001,0.35000000000000003,0.0,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200313,3889.0,0.0
1765227705365,0.0,0.0,1.0,10.0,0.0,0.0,42.93506001428572,0.0,0.0,0.0,-0.013908,0.0023179999999999997,0.99186,-0.7000000000000001,0.35000000000000003,0.0,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200339,3889.0,0.0
1765227705383,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013908,0.0023179999999999997,0.99186,-0.7000000000000001,0.35000000000000003,0.0,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200357,0.0,0.0
1765227705409,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013908,0.0023179999999999997,0.99186,-0.7000000000000001,0.49000000000000005,-0.07,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200383,0.0,0.0
1765227705450,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013908,0.0023179999999999997,0.99186,-0.7000000000000001,0.49000000000000005,-0.07,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200424,0.0,0.0
1765227705458,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013908,0.0023179999999999997,0.99186,-0.7000000000000001,0.49000000000000005,-0.07,3.28,3.32,3.26,3.27,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,78.5,-45.0,1.0,2.0,0.0,0.0,9200432,0.0,0.0
