index,date,ENERGY,OVERLOAD,TEMPERATURE_1,TEMPERATURE_2,1,2,3,4
0,1765218499711,0,0,310,0,0,0,0,0
1,1765218499811,0,0,310,0,0,0,0,0
2,1765218500144,0,0,310,0,0,0,0,0
3,1765218500544,0,0,310,0,0,0,0,0
4,1765218500844,0,0,310,0,0,0,0,0
5,1765218501260,0,0,310,0,0,0,0,0
6,1765218501593,0,0,310,0,0,0,0,0
7,1765218501693,0,0,310,0,0,0,0,0
8,1765218501976,0,0,310,0,0,0,0,0
9,1765218502260,0,0,310,0,0,0,0,0
10,1765218502360,0,0,310,0,0,0,0,0
11,1765218502676,0,0,310,0,0,0,0,0
12,1765218503093,0,0,310,0,0,0,0,0
13,1765218503427,0,0,310,0,0,0,0,0
14,1765218503560,0,0,310,0,0,0,0,0
15,1765218503827,0,0,310,0,0,0,0,0
16,1765218504144,0,0,310,0,0,0,0,0
17,1765218504243,0,0,310,0,0,0,0,0
18,1765218504526,0,0,310,0,0,0,0,0
19,1765218504977,0,0,311,0,0,0,0,0
20,1765218505260,0,0,311,0,0,0,0,0
21,1765218505643,0,0,311,0,0,0,0,0
22,1765218505960,0,0,311,0,0,0,0,0
23,1765218506077,0,0,311,0,0,0,0,0
24,1765218506360,0,0,311,0,0,0,0,0
25,1765218506810,0,0,313,0,0,0,0,0
26,1765218507094,0,0,313,0,0,0,0,0
27,1765218507543,0,0,313,0,0,0,0,0
28,1765218507826,0,0,313,0,0,0,0,0
29,1765218507943,0,0,313,0,0,0,0,0
30,1765218508276,0,0,313,0,0,0,0,0
31,1765218508677,0,0,314,0,0,0,0,0
32,1765218508960,0,0,314,0,0,0,0,0
33,1765218509393,0,0,314,0,0,0,0,0
34,1765218509677,0,0,314,0,0,0,0,0
35,1765218510126,0,0,314,0,0,0,0,0
36,1765218510410,0,0,314,0,0,0,0,0
37,1765218510529,0,0,314,0,0,0,0,0
38,1765218510826,0,0,314,0,0,0,0,0
39,1765218511227,0,0,314,0,0,0,0,0
40,1765218511576,0,0,314,0,0,0,0,0
41,1765218511978,0,0,314,0,0,0,0,0
42,1765218512259,0,0,314,0,0,0,0,0
