index,date,MODE
0,1780263079307,2
1,1780263080025,2
2,1780263088357,2
3,1780263092707,2
4,1780263107072,2
5,1780263111990,2
6,1780263115856,2
7,1780263124407,2
8,1780263130455,2
9,1780263141804,2
10,1780263163203,2
11,1780263174019,2
12,1780263174385,2
13,1780263175052,2
14,1780263178385,2
15,1780263180035,2
16,1780263182969,2
17,1780263186434,2
18,1780263188451,2
19,1780263191085,2
20,1780263197317,2
21,1780263198884,2
