index,date,SPEED,TORQUE,POWER,CURRENT,1,2,3,4
0,1765568974932,0,0,0,0,0,0,0,0
1,1765568975216,0,0,0,0,0,0,0,0
2,1765568975664,0,0,0,0,0,0,0,0
3,1765568975948,0,0,0,0,0,0,0,0
4,1765568976065,0,0,0,0,0,0,0,0
5,1765568976348,0,0,0,0,0,0,0,0
6,1765568976781,0,0,0,0,0,0,0,0
7,1765568977048,0,0,0,0,0,0,0,0
8,1765568977532,0,0,0,0,0,0,0,0
9,1765568977815,0,0,0,0,0,0,0,0
10,1765568977931,0,0,0,0,0,0,0,0
11,1765568978231,0,0,0,0,0,0,0,0
12,1765568978514,0,0,0,0,0,0,0,0
13,1765568978647,0,0,0,0,0,0,0,0
14,1765568978981,0,0,0,0,0,0,0,0
15,1765568979348,0,0,0,0,0,0,0,0
16,1765568979648,0,0,0,0,0,0,0,0
17,1765568980064,0,0,0,0,0,0,0,0
18,1765568980348,0,0,0,0,0,0,0,0
19,1765568980482,0,0,0,0,0,0,0,0
20,1765568980813,0,0,0,0,0,0,0,0
21,1765568981198,0,0,0,0,0,0,0,0
22,1765568981531,0,0,0,0,0,0,0,0
23,1765568981931,0,0,0,0,0,0,0,0
24,1765568982263,0,0,0,0,0,0,0,0
25,1765568982365,0,0,0,0,0,0,0,0
26,1765568982665,0,0,0,0,0,0,0,0
27,1765568983063,0,0,0,0,0,0,0,0
28,1765568983365,0,0,0,0,0,0,0,0
29,1765568983798,0,0,0,0,0,0,0,0
30,1765568984131,0,0,0,0,0,0,0,0
31,1765568984248,0,0,0,0,0,0,0,0
32,1765568984531,0,0,0,0,0,0,0,0
33,1765568984964,0,0,0,0,0,0,0,0
34,1765568985248,0,0,0,0,0,0,0,0
35,1765568985697,0,0,0,0,0,0,0,0
36,1765568985981,0,0,0,0,0,0,0,0
37,1765568986098,0,0,0,0,0,0,0,0
38,1765568986382,0,0,0,0,0,0,0,0
39,1765568986831,0,0,0,0,0,0,0,0
40,1765568987114,0,0,0,0,0,0,0,0
41,1765568987565,0,0,0,0,0,0,0,0
42,1765568987864,0,0,0,0,0,0,0,0
43,1765568987981,0,0,0,0,0,0,0,0
44,1765568988298,0,0,0,0,0,0,0,0
45,1765568988698,0,0,0,0,0,0,0,0
46,1765568989031,0,0,0,0,0,0,0,0
47,1765568989130,0,0,0,0,0,0,0,0
48,1765568989448,0,0,0,0,0,0,0,0
49,1765568989731,0,0,0,0,0,0,0,0
50,1765568989865,0,0,0,0,0,0,0,0
51,1765568990164,0,0,0,0,0,0,0,0
52,1765568990581,0,0,0,0,0,0,0,0
53,1765568990914,0,0,0,0,0,0,0,0
54,1765568991048,0,0,0,0,0,0,0,0
55,1765568991331,0,0,0,0,0,0,0,0
56,1765568991781,0,0,0,0,0,0,0,0
57,1765568992081,0,0,0,0,0,0,0,0
58,1765568992514,0,0,0,0,0,0,0,0
59,1765568992981,0,0,0,0,0,0,0,0
60,1765568993281,0,0,0,0,0,0,0,0
61,1765568993431,0,0,0,0,0,0,0,0
62,1765568993748,0,0,0,0,0,0,0,0
63,1765568994198,0,0,0,0,0,0,0,0
64,1765568994531,0,0,0,0,0,0,0,0
65,1765568994698,0,0,0,0,0,0,0,0
66,1765568994981,0,0,0,0,0,0,0,0
67,1765568995397,0,0,0,0,0,0,0,0
68,1765568995731,0,0,0,0,0,0,0,0
69,1765568995881,0,0,0,0,0,0,0,0
70,1765568996148,0,0,0,0,0,0,0,0
71,1765568996647,0,0,0,0,0,0,0,0
72,1765568996948,0,0,0,0,0,0,0,0
73,1765568997114,0,0,0,0,0,0,0,0
74,1765568997433,0,0,0,0,0,0,0,0
75,1765568997848,0,0,0,0,0,0,0,0
76,1765568998198,0,0,0,0,0,0,0,0
77,1765568998314,0,0,0,0,0,0,0,0
78,1765568998614,0,0,0,0,0,0,0,0
79,1765568999047,0,0,0,0,0,0,0,0
80,1765568999348,0,0,0,0,0,0,0,0
81,1765568999498,0,0,0,0,0,0,0,0
82,1765568999798,0,0,0,0,0,0,0,0
83,1765569000281,0,0,0,0,0,0,0,0
84,1765569000564,0,0,0,0,0,0,0,0
85,1765569000997,0,0,0,0,0,0,0,0
86,1765569001265,0,0,0,0,0,0,0,0
87,1765569001381,0,0,0,0,0,0,0,0
88,1765569001714,0,0,0,0,0,0,0,0
89,1765569002097,0,0,0,0,0,0,0,0
90,1765569002380,0,0,0,0,0,0,0,0
91,1765569002798,0,0,0,0,0,0,0,0
92,1765569003081,0,0,0,0,0,0,0,0
93,1765569003531,0,0,0,0,0,0,0,0
94,1765569003964,0,0,0,0,0,0,0,0
95,1765569004264,0,0,0,0,0,0,0,0
96,1765569004681,0,0,0,0,0,0,0,0
97,1765569004981,0,0,0,0,0,0,0,0
98,1765569005414,0,0,0,0,0,0,0,0
99,1765569005680,0,0,0,0,0,0,0,0
100,1765569005798,0,0,0,0,0,0,0,0
101,1765569006148,0,0,0,0,0,0,0,0
102,1765569006531,0,0,0,0,0,0,0,0
103,1765569006881,0,0,0,0,0,0,0,0
104,1765569006981,0,0,0,0,0,0,0,0
105,1765569007281,0,0,0,0,0,0,0,0
106,1765569007714,0,0,0,0,0,0,0,0
107,1765569007997,0,0,0,0,0,0,0,0
108,1765569008415,0,0,0,0,0,0,0,0
109,1765569008732,0,0,0,0,0,0,0,0
110,1765569008881,0,0,0,0,0,0,0,0
111,1765569009165,0,0,0,0,0,0,0,0
112,1765569009597,0,0,0,0,0,0,0,0
113,1765569009881,0,0,0,0,0,0,0,0
114,1765569010331,0,0,0,0,0,0,0,0
115,1765569010597,0,0,0,0,0,0,0,0
116,1765569010730,0,0,0,0,0,0,0,0
117,1765569011047,0,0,0,0,0,0,0,0
118,1765569011464,0,0,0,0,0,0,0,0
119,1765569011747,0,0,0,0,0,0,0,0
120,1765569012214,0,0,0,0,0,0,0,0
121,1765569012498,0,0,0,0,0,0,0,0
122,1765569012632,0,0,0,0,0,0,0,0
123,1765569012914,0,0,0,0,0,0,0,0
124,1765569013332,0,0,0,0,0,0,0,0
125,1765569013664,0,0,0,0,0,0,0,0
126,1765569013781,0,0,0,0,0,0,0,0
127,1765569014048,0,0,0,0,0,0,0,0
128,1765569014331,0,0,0,0,0,0,0,0
129,1765569014448,0,0,0,0,0,0,0,0
130,1765569014764,0,0,0,0,0,0,0,0
131,1765569015032,0,0,0,0,0,0,0,0
132,1765569015165,0,0,0,0,0,0,0,0
133,1765569015481,0,0,0,0,0,0,0,0
134,1765569015898,0,0,0,0,0,0,0,0
135,1765569016181,0,0,0,0,0,0,0,0
136,1765569016314,0,0,0,0,0,0,0,0
137,1765569016598,0,0,0,0,0,0,0,0
138,1765569016931,0,0,0,0,0,0,0,0
139,1765569017047,0,0,0,0,0,0,0,0
140,1765569017329,0,0,0,0,0,0,0,0
141,1765569017747,0,0,0,0,0,0,0,0
142,1765569018047,0,0,0,0,0,0,0,0
143,1765569018447,0,0,0,0,0,0,0,0
144,1765569018781,0,0,0,0,0,0,0,0
145,1765569018898,0,0,0,0,0,0,0,0
146,1765569019181,0,0,0,0,0,0,0,0
147,1765569019614,0,0,0,0,0,0,0,0
148,1765569019881,0,0,0,0,0,0,0,0
149,1765569020331,0,0,0,0,0,0,0,0
150,1765569020598,0,0,0,0,0,0,0,0
151,1765569020730,0,0,0,0,0,0,0,0
152,1765569021014,0,0,0,0,0,0,0,0
153,1765569021464,0,0,0,0,0,0,0,0
154,1765569021748,0,0,0,0,0,0,0,0
155,1765569022181,0,0,0,0,0,0,0,0
156,1765569022480,0,0,0,0,0,0,0,0
157,1765569022580,0,0,0,0,0,0,0,0
158,1765569022914,0,0,0,0,0,0,0,0
159,1765569023313,0,0,0,0,0,0,0,0
160,1765569023647,0,0,0,0,0,0,0,0
161,1765569024064,0,0,0,0,0,0,0,0
162,1765569024347,0,0,0,0,0,0,0,0
163,1765569024464,0,0,0,0,0,0,0,0
164,1765569024781,0,0,0,0,0,0,0,0
165,1765569025198,0,0,0,0,0,0,0,0
166,1765569025531,0,0,0,0,0,0,0,0
167,1765569025664,0,0,0,0,0,0,0,0
168,1765569025949,0,0,0,0,0,0,0,0
169,1765569026414,0,0,0,0,0,0,0,0
170,1765569026699,0,0,0,0,0,0,0,0
171,1765569026864,0,0,0,0,0,0,0,0
172,1765569027180,0,0,0,0,0,0,0,0
173,1765569027631,0,0,0,0,0,0,0,0
174,1765569027914,0,0,0,0,0,0,0,0
175,1765569028397,0,0,0,0,0,0,0,0
176,1765569028830,0,0,0,0,0,0,0,0
177,1765569029180,0,0,0,0,0,0,0,0
178,1765569029347,0,0,0,0,0,0,0,0
179,1765569029597,0,0,0,0,0,0,0,0
180,1765569030047,0,0,0,0,0,0,0,0
181,1765569030364,0,0,0,0,0,0,0,0
182,1765569030514,0,0,0,0,0,0,0,0
183,1765569030798,0,0,0,0,0,0,0,0
184,1765569031314,0,0,0,0,0,0,0,0
185,1765569031597,0,0,0,0,0,0,0,0
186,1765569031747,0,0,0,0,0,0,0,0
187,1765569032065,0,0,0,0,0,0,0,0
188,1765569032514,0,0,0,0,0,0,0,0
189,1765569032847,0,0,0,0,0,0,0,0
190,1765569032997,0,0,0,0,0,0,0,0
191,1765569033281,0,0,0,0,0,0,0,0
192,1765569033731,0,0,0,0,0,0,0,0
193,1765569034046,0,0,0,0,0,0,0,0
194,1765569034180,0,0,0,0,0,0,0,0
195,1765569034463,0,0,0,0,0,0,0,0
196,1765569034914,0,0,0,0,0,0,0,0
197,1765569035214,0,0,0,0,0,0,0,0
198,1765569035631,0,0,0,0,0,0,0,0
199,1765569035914,0,0,0,0,0,0,0,0
200,1765569036031,0,0,0,0,0,0,0,0
201,1765569036347,0,0,0,0,0,0,0,0
202,1765569036764,0,0,0,0,0,0,0,0
203,1765569037063,0,0,0,0,0,0,0,0
204,1765569037480,0,0,0,0,0,0,0,0
205,1765569037747,0,0,0,0,0,0,0,0
206,1765569037881,0,0,0,0,0,0,0,0
207,1765569038214,0,0,0,0,0,0,0,0
208,1765569038631,0,0,0,0,0,0,0,0
209,1765569038930,0,0,0,0,0,0,0,0
210,1765569039331,0,0,0,0,0,0,0,0
211,1765569039664,0,0,0,0,0,0,0,0
212,1765569040063,0,0,0,0,0,0,0,0
213,1765569040347,0,0,0,0,0,0,0,0
214,1765569040463,0,0,0,0,0,0,0,0
215,1765569040780,0,0,0,0,0,0,0,0
216,1765569041164,0,0,0,0,0,0,0,0
217,1765569041513,0,0,0,0,0,0,0,0
218,1765569041632,0,0,0,0,0,0,0,0
219,1765569041914,0,0,0,0,0,0,0,0
