index,date,DEBUG_1,DEBUG_2,DEBUG_3,DEBUG_4,1,2,3,4
72,1762968065261,0,0,0,0,0,0,0,0
73,1762968065377,0,0,0,0,0,0,0,0
74,1762968065493,0,0,0,0,0,0,0,0
75,1762968065710,0,0,0,0,0,0,0,0
76,1762968065927,0,0,0,0,0,0,0,0
77,1762968066027,0,0,0,0,0,0,0,0
78,1762968066143,0,0,0,0,0,0,0,0
79,1762968066260,0,0,0,0,0,0,0,0
80,1762968066376,0,0,0,0,0,0,0,0
81,1762968066592,0,0,0,0,0,0,0,0
82,1762968066809,0,0,0,0,0,0,0,0
83,1762968066910,0,0,0,0,0,0,0,0
84,1762968067025,0,0,0,0,0,0,0,0
85,1762968067141,0,0,0,0,0,0,0,0
86,1762968067241,0,0,0,0,0,0,0,0
87,1762968067357,0,0,0,0,0,0,0,0
88,1762968067474,0,0,0,0,0,0,0,0
89,1762968067574,0,0,0,0,0,0,0,0
90,1762968067726,0,0,0,0,0,0,0,0
91,1762968067808,0,0,0,0,0,0,0,0
92,1762968068025,0,0,0,0,0,0,0,0
93,1762968068341,0,0,0,0,0,0,0,0
94,1762968068458,0,0,0,0,0,0,0,0
95,1762968068675,0,0,0,0,0,0,0,0
96,1762968068791,0,0,0,0,0,0,0,0
97,1762968069108,0,0,0,0,0,0,0,0
98,1762968069224,0,0,0,0,0,0,0,0
99,1762968069440,0,0,0,0,0,0,0,0
100,1762968069674,0,0,0,0,0,0,0,0
101,1762968069890,0,0,0,0,0,0,0,0
102,1762968070106,0,0,0,0,0,0,0,0
103,1762968070223,0,0,0,0,0,0,0,0
104,1762968070339,0,0,0,0,0,0,0,0
105,1762968070441,0,0,0,0,0,0,0,0
106,1762968070540,0,0,0,0,0,0,0,0
107,1762968070655,0,0,0,0,0,0,0,0
108,1762968070772,0,0,0,0,0,0,0,0
109,1762968070989,0,0,0,0,0,0,0,0
110,1762968071105,0,0,0,0,0,0,0,0
111,1762968071205,0,0,0,0,0,0,0,0
112,1762968071323,0,0,0,0,0,0,0,0
113,1762968071538,0,0,0,0,0,0,0,0
114,1762968071656,0,0,0,0,0,0,0,0
115,1762968071756,0,0,0,0,0,0,0,0
116,1762968071871,0,0,0,0,0,0,0,0
117,1762968071972,0,0,0,0,0,0,0,0
118,1762968072088,0,0,0,0,0,0,0,0
119,1762968072422,0,0,0,0,0,0,0,0
120,1762968072521,0,0,0,0,0,0,0,0
121,1762968072637,0,0,0,0,0,0,0,0
122,1762968072854,0,0,0,0,0,0,0,0
123,1762968072971,0,0,0,0,0,0,0,0
124,1762968073187,0,0,0,0,0,0,0,0
125,1762968073303,0,0,0,0,0,0,0,0
126,1762968073404,0,0,0,0,0,0,0,0
127,1762968073520,0,0,0,0,0,0,0,0
128,1762968073654,0,0,0,0,0,0,0,0
129,1762968073953,0,0,0,0,0,0,0,0
130,1762968074170,0,0,0,0,0,0,0,0
131,1762968074336,0,0,0,0,0,0,0,0
132,1762968074504,0,0,0,0,0,0,0,0
133,1762968074636,0,0,0,0,0,0,0,0
134,1762968074952,0,0,0,0,0,0,0,0
135,1762968075052,0,0,0,0,0,0,0,0
136,1762968075170,0,0,0,0,0,0,0,0
137,1762968075403,0,0,0,0,0,0,0,0
138,1762968075503,0,0,0,0,0,0,0,0
139,1762968075634,0,0,0,0,0,0,0,0
140,1762968075769,0,0,0,0,0,0,0,0
141,1762968075819,0,0,0,0,0,0,0,0
142,1762968075935,0,0,0,0,0,0,0,0
143,1762968076052,0,0,0,0,0,0,0,0
144,1762968076151,0,0,0,0,0,0,0,0
145,1762968076267,0,0,0,0,0,0,0,0
146,1762968076385,0,0,0,0,0,0,0,0
147,1762968076484,0,0,0,0,0,0,0,0
148,1762968076717,0,0,0,0,0,0,0,0
149,1762968076834,0,0,0,0,0,0,0,0
150,1762968076933,0,0,0,0,0,0,0,0
151,1762968077150,0,0,0,0,0,0,0,0
152,1762968077250,0,0,0,0,0,0,0,0
153,1762968077368,0,0,0,0,0,0,0,0
154,1762968077583,0,0,0,0,0,0,0,0
155,1762968077734,0,0,0,0,0,0,0,0
156,1762968077799,0,0,0,0,0,0,0,0
157,1762968077917,0,0,0,0,0,0,0,0
158,1762968078033,0,0,0,0,0,0,0,0
159,1762968078249,0,0,0,0,0,0,0,0
160,1762968078366,0,0,0,0,0,0,0,0
161,1762968078466,0,0,0,0,0,0,0,0
162,1762968078682,0,0,0,0,0,0,0,0
163,1762968078798,0,0,0,0,0,0,0,0
164,1762968079015,0,0,0,0,0,0,0,0
165,1762968079132,0,0,0,0,0,0,0,0
166,1762968079231,0,0,0,0,0,0,0,0
167,1762968079348,0,0,0,0,0,0,0,0
168,1762968079448,0,0,0,0,0,0,0,0
169,1762968079564,0,0,0,0,0,0,0,0
170,1762968079666,0,0,0,0,0,0,0,0
171,1762968080015,0,0,0,0,0,0,0,0
172,1762968080116,0,0,0,0,0,0,0,0
173,1762968080231,0,0,0,0,0,0,0,0
174,1762968080448,0,0,0,0,0,0,0,0
175,1762968080564,0,0,0,0,0,0,0,0
176,1762968080680,0,0,0,0,0,0,0,0
177,1762968080780,0,0,0,0,0,0,0,0
178,1762968080981,0,0,0,0,0,0,0,0
179,1762968081114,0,0,0,0,0,0,0,0
180,1762968081214,0,0,0,0,0,0,0,0
181,1762968081431,0,0,0,0,0,0,0,0
182,1762968081547,0,0,0,0,0,0,0,0
183,1762968081648,0,0,0,0,0,0,0,0
184,1762968081862,0,0,0,0,0,0,0,0
185,1762968081979,0,0,0,0,0,0,0,0
186,1762968082096,0,0,0,0,0,0,0,0
187,1762968082198,0,0,0,0,0,0,0,0
188,1762968082762,0,0,0,0,0,0,0,0
189,1762968082846,0,0,0,0,0,0,0,0
190,1762968082980,0,0,0,0,0,0,0,0
191,1762968083080,0,0,0,0,0,0,0,0
192,1762968083512,0,0,0,0,0,0,0,0
193,1762968083628,0,0,0,0,0,0,0,0
194,1762968083961,0,0,0,0,0,0,0,0
195,1762968084079,0,0,0,0,0,0,0,0
196,1762968084195,0,0,0,0,0,0,0,0
197,1762968084295,0,0,0,0,0,0,0,0
198,1762968084512,0,0,0,0,0,0,0,0
199,1762968084861,0,0,0,0,0,0,0,0
200,1762968085077,0,0,0,0,0,0,0,0
201,1762968085176,0,0,0,0,0,0,0,0
202,1762968085276,0,0,0,0,0,0,0,0
203,1762968085393,0,0,0,0,0,0,0,0
204,1762968085510,0,0,0,0,0,0,0,0
205,1762968085610,0,0,0,0,0,0,0,0
206,1762968085727,0,0,0,0,0,0,0,0
207,1762968085927,0,0,0,0,0,0,0,0
208,1762968086042,0,0,0,0,0,0,0,0
209,1762968086276,0,0,0,0,0,0,0,0
210,1762968086592,0,0,0,0,0,0,0,0
211,1762968086709,0,0,0,0,0,0,0,0
212,1762968086925,0,0,0,0,0,0,0,0
213,1762968087259,0,0,0,0,0,0,0,0
214,1762968087375,0,0,0,0,0,0,0,0
215,1762968087492,0,0,0,0,0,0,0,0
216,1762968087707,0,0,0,0,0,0,0,0
217,1762968087907,0,0,0,0,0,0,0,0
218,1762968088024,0,0,0,0,0,0,0,0
219,1762968088259,0,0,0,0,0,0,0,0
220,1762968088391,0,0,0,0,0,0,0,0
221,1762968088492,0,0,0,0,0,0,0,0
222,1762968088592,0,0,0,0,0,0,0,0
223,1762968088707,0,0,0,0,0,0,0,0
224,1762968088809,0,0,0,0,0,0,0,0
225,1762968088907,0,0,0,0,0,0,0,0
226,1762968089023,0,0,0,0,0,0,0,0
227,1762968089256,0,0,0,0,0,0,0,0
228,1762968089374,0,0,0,0,0,0,0,0
229,1762968089473,0,0,0,0,0,0,0,0
230,1762968089590,0,0,0,0,0,0,0,0
231,1762968089689,0,0,0,0,0,0,0,0
232,1762968089907,0,0,0,0,0,0,0,0
233,1762968090023,0,0,0,0,0,0,0,0
234,1762968090123,0,0,0,0,0,0,0,0
235,1762968090239,0,0,0,0,0,0,0,0
236,1762968090355,0,0,0,0,0,0,0,0
237,1762968091005,0,0,0,0,0,0,0,0
238,1762968091223,0,0,0,0,0,0,0,0
239,1762968091356,0,0,0,0,0,0,0,0
240,1762968091456,0,0,0,0,0,0,0,0
241,1762968091556,0,0,0,0,0,0,0,0
242,1762968091688,0,0,0,0,0,0,0,0
243,1762968091787,0,0,0,0,0,0,0,0
244,1762968091887,0,0,0,0,0,0,0,0
245,1762968091987,0,0,0,0,0,0,0,0
246,1762968092104,0,0,0,0,0,0,0,0
247,1762968092221,0,0,0,0,0,0,0,0
248,1762968092337,0,0,0,0,0,0,0,0
249,1762968092437,0,0,0,0,0,0,0,0
250,1762968092653,0,0,0,0,0,0,0,0
251,1762968092871,0,0,0,0,0,0,0,0
252,1762968092986,0,0,0,0,0,0,0,0
253,1762968093203,0,0,0,0,0,0,0,0
254,1762968093320,0,0,0,0,0,0,0,0
255,1762968093537,0,0,0,0,0,0,0,0
256,1762968093669,0,0,0,0,0,0,0,0
257,1762968093754,0,0,0,0,0,0,0,0
258,1762968093969,0,0,0,0,0,0,0,0
259,1762968094203,0,0,0,0,0,0,0,0
260,1762968094302,0,0,0,0,0,0,0,0
261,1762968094435,0,0,0,0,0,0,0,0
262,1762968094535,0,0,0,0,0,0,0,0
263,1762968094669,0,0,0,0,0,0,0,0
264,1762968094869,0,0,0,0,0,0,0,0
265,1762968095069,0,0,0,0,0,0,0,0
266,1762968095185,0,0,0,0,0,0,0,0
267,1762968095301,0,0,0,0,0,0,0,0
268,1762968095401,0,0,0,0,0,0,0,0
269,1762968095518,0,0,0,0,0,0,0,0
270,1762968095651,0,0,0,0,0,0,0,0
271,1762968095751,0,0,0,0,0,0,0,0
272,1762968095851,0,0,0,0,0,0,0,0
273,1762968095968,0,0,0,0,0,0,0,0
274,1762968096067,0,0,0,0,0,0,0,0
275,1762968096184,0,0,0,0,0,0,0,0
276,1762968096285,0,0,0,0,0,0,0,0
277,1762968096400,0,0,0,0,0,0,0,0
278,1762968096617,0,0,0,0,0,0,0,0
279,1762968096718,0,0,0,0,0,0,0,0
280,1762968096851,0,0,0,0,0,0,0,0
281,1762968096950,0,0,0,0,0,0,0,0
282,1762968097283,0,0,0,0,0,0,0,0
283,1762968097399,0,0,0,0,0,0,0,0
284,1762968097499,0,0,0,0,0,0,0,0
285,1762968097750,0,0,0,0,0,0,0,0
286,1762968098050,0,0,0,0,0,0,0,0
287,1762968098151,0,0,0,0,0,0,0,0
288,1762968098265,0,0,0,0,0,0,0,0
289,1762968098482,0,0,0,0,0,0,0,0
290,1762968098599,0,0,0,0,0,0,0,0
291,1762968098716,0,0,0,0,0,0,0,0
292,1762968098815,0,0,0,0,0,0,0,0
293,1762968098932,0,0,0,0,0,0,0,0
294,1762968099048,0,0,0,0,0,0,0,0
295,1762968099149,0,0,0,0,0,0,0,0
296,1762968099265,0,0,0,0,0,0,0,0
297,1762968099365,0,0,0,0,0,0,0,0
298,1762968099482,0,0,0,0,0,0,0,0
299,1762968099699,0,0,0,0,0,0,0,0
300,1762968099814,0,0,0,0,0,0,0,0
301,1762968099915,0,0,0,0,0,0,0,0
302,1762968100132,0,0,0,0,0,0,0,0
303,1762968100381,0,0,0,0,0,0,0,0
304,1762968100597,0,0,0,0,0,0,0,0
305,1762968100814,0,0,0,0,0,0,0,0
306,1762968101014,0,0,0,0,0,0,0,0
307,1762968101130,0,0,0,0,0,0,0,0
308,1762968101246,0,0,0,0,0,0,0,0
309,1762968101363,0,0,0,0,0,0,0,0
310,1762968101463,0,0,0,0,0,0,0,0
311,1762968101563,0,0,0,0,0,0,0,0
312,1762968101680,0,0,0,0,0,0,0,0
313,1762968101896,0,0,0,0,0,0,0,0
314,1762968102130,0,0,0,0,0,0,0,0
315,1762968102229,0,0,0,0,0,0,0,0
316,1762968102562,0,0,0,0,0,0,0,0
317,1762968102678,0,0,0,0,0,0,0,0
318,1762968102811,0,0,0,0,0,0,0,0
319,1762968102895,0,0,0,0,0,0,0,0
320,1762968102995,0,0,0,0,0,0,0,0
321,1762968103111,0,0,0,0,0,0,0,0
322,1762968103228,0,0,0,0,0,0,0,0
323,1762968103344,0,0,0,0,0,0,0,0
324,1762968103544,0,0,0,0,0,0,0,0
325,1762968103694,0,0,0,0,0,0,0,0
326,1762968103777,0,0,0,0,0,0,0,0
327,1762968103877,0,0,0,0,0,0,0,0
328,1762968103977,0,0,0,0,0,0,0,0
329,1762968104194,0,0,0,0,0,0,0,0
330,1762968104310,0,0,0,0,0,0,0,0
331,1762968104427,0,0,0,0,0,0,0,0
332,1762968104543,0,0,0,0,0,0,0,0
333,1762968104644,0,0,0,0,0,0,0,0
334,1762968104760,0,0,0,0,0,0,0,0
335,1762968104877,0,0,0,0,0,0,0,0
336,1762968104976,0,0,0,0,0,0,0,0
337,1762968105076,0,0,0,0,0,0,0,0
338,1762968105193,0,0,0,0,0,0,0,0
339,1762968105310,0,0,0,0,0,0,0,0
340,1762968105526,0,0,0,0,0,0,0,0
341,1762968105844,0,0,0,0,0,0,0,0
342,1762968105960,0,0,0,0,0,0,0,0
343,1762968106076,0,0,0,0,0,0,0,0
344,1762968106176,0,0,0,0,0,0,0,0
345,1762968106626,0,0,0,0,0,0,0,0
346,1762968106743,0,0,0,0,0,0,0,0
347,1762968106876,0,0,0,0,0,0,0,0
348,1762968107176,0,0,0,0,0,0,0,0
349,1762968107409,0,0,0,0,0,0,0,0
350,1762968107641,0,0,0,0,0,0,0,0
351,1762968107742,0,0,0,0,0,0,0,0
352,1762968107857,0,0,0,0,0,0,0,0
353,1762968107958,0,0,0,0,0,0,0,0
354,1762968108274,0,0,0,0,0,0,0,0
355,1762968108708,0,0,0,0,0,0,0,0
356,1762968108824,0,0,0,0,0,0,0,0
357,1762968108940,0,0,0,0,0,0,0,0
358,1762968109473,0,0,0,0,0,0,0,0
359,1762968109906,0,0,0,0,0,0,0,0
360,1762968110140,0,0,0,0,0,0,0,0
361,1762968110355,0,0,0,0,0,0,0,0
362,1762968111122,0,0,0,0,0,0,0,0
363,1762968111339,0,0,0,0,0,0,0,0
364,1762968113004,0,0,0,0,0,0,0,0
365,1762968113120,0,0,0,0,0,0,0,0
366,1762968113221,0,0,0,0,0,0,0,0
367,1762968113337,0,0,0,0,0,0,0,0
368,1762968113454,0,0,0,0,0,0,0,0
369,1762968113554,0,0,0,0,0,0,0,0
370,1762968113720,0,0,0,0,0,0,0,0
371,1762968113819,0,0,0,0,0,0,0,0
372,1762968113887,0,0,0,0,0,0,0,0
373,1762968113986,0,0,0,0,0,0,0,0
374,1762968114103,0,0,0,0,0,0,0,0
375,1762968114220,0,0,0,0,0,0,0,0
376,1762968114336,0,0,0,0,0,0,0,0
377,1762968114536,0,0,0,0,0,0,0,0
378,1762968114652,0,0,0,0,0,0,0,0
379,1762968114769,0,0,0,0,0,0,0,0
380,1762968114886,0,0,0,0,0,0,0,0
381,1762968114985,0,0,0,0,0,0,0,0
382,1762968115102,0,0,0,0,0,0,0,0
383,1762968115202,0,0,0,0,0,0,0,0
384,1762968115434,0,0,0,0,0,0,0,0
385,1762968115552,0,0,0,0,0,0,0,0
386,1762968115651,0,0,0,0,0,0,0,0
387,1762968115867,0,0,0,0,0,0,0,0
388,1762968115985,0,0,0,0,0,0,0,0
389,1762968116084,0,0,0,0,0,0,0,0
390,1762968116201,0,0,0,0,0,0,0,0
391,1762968116301,0,0,0,0,0,0,0,0
392,1762968116451,0,0,0,0,0,0,0,0
393,1762968116533,0,0,0,0,0,0,0,0
394,1762968116751,0,0,0,0,0,0,0,0
395,1762968116851,0,0,0,0,0,0,0,0
396,1762968117101,0,0,0,0,0,0,0,0
397,1762968117533,0,0,0,0,0,0,0,0
398,1762968117633,0,0,0,0,0,0,0,0
399,1762968117750,0,0,0,0,0,0,0,0
400,1762968117866,0,0,0,0,0,0,0,0
401,1762968118066,0,0,0,0,0,0,0,0
402,1762968118182,0,0,0,0,0,0,0,0
403,1762968118433,0,0,0,0,0,0,0,0
404,1762968118516,0,0,0,0,0,0,0,0
405,1762968118732,0,0,0,0,0,0,0,0
406,1762968118949,0,0,0,0,0,0,0,0
407,1762968119048,0,0,0,0,0,0,0,0
408,1762968119165,0,0,0,0,0,0,0,0
409,1762968119266,0,0,0,0,0,0,0,0
410,1762968119415,0,0,0,0,0,0,0,0
411,1762968119498,0,0,0,0,0,0,0,0
412,1762968119614,0,0,0,0,0,0,0,0
413,1762968119832,0,0,0,0,0,0,0,0
414,1762968119948,0,0,0,0,0,0,0,0
415,1762968120048,0,0,0,0,0,0,0,0
416,1762968120165,0,0,0,0,0,0,0,0
417,1762968120264,0,0,0,0,0,0,0,0
418,1762968120397,0,0,0,0,0,0,0,0
419,1762968120597,0,0,0,0,0,0,0,0
420,1762968120714,0,0,0,0,0,0,0,0
421,1762968120814,0,0,0,0,0,0,0,0
422,1762968120931,0,0,0,0,0,0,0,0
423,1762968121047,0,0,0,0,0,0,0,0
424,1762968121246,0,0,0,0,0,0,0,0
425,1762968121363,0,0,0,0,0,0,0,0
426,1762968121479,0,0,0,0,0,0,0,0
427,1762968121596,0,0,0,0,0,0,0,0
428,1762968121696,0,0,0,0,0,0,0,0
429,1762968121929,0,0,0,0,0,0,0,0
430,1762968122029,0,0,0,0,0,0,0,0
431,1762968122130,0,0,0,0,0,0,0,0
432,1762968122247,0,0,0,0,0,0,0,0
433,1762968122379,0,0,0,0,0,0,0,0
434,1762968122463,0,0,0,0,0,0,0,0
435,1762968122712,0,0,0,0,0,0,0,0
436,1762968123012,0,0,0,0,0,0,0,0
437,1762968123228,0,0,0,0,0,0,0,0
438,1762968123362,0,0,0,0,0,0,0,0
439,1762968123461,0,0,0,0,0,0,0,0
440,1762968123695,0,0,0,0,0,0,0,0
441,1762968123829,0,0,0,0,0,0,0,0
442,1762968123894,0,0,0,0,0,0,0,0
443,1762968124011,0,0,0,0,0,0,0,0
444,1762968124229,0,0,0,0,0,0,0,0
445,1762968124344,0,0,0,0,0,0,0,0
446,1762968124461,0,0,0,0,0,0,0,0
447,1762968124562,0,0,0,0,0,0,0,0
448,1762968124794,0,0,0,0,0,0,0,0
449,1762968124895,0,0,0,0,0,0,0,0
450,1762968125110,0,0,0,0,0,0,0,0
451,1762968125211,0,0,0,0,0,0,0,0
452,1762968125328,0,0,0,0,0,0,0,0
453,1762968125561,0,0,0,0,0,0,0,0
454,1762968125777,0,0,0,0,0,0,0,0
455,1762968125877,0,0,0,0,0,0,0,0
456,1762968126093,0,0,0,0,0,0,0,0
457,1762968126544,0,0,0,0,0,0,0,0
458,1762968126676,0,0,0,0,0,0,0,0
459,1762968126742,0,0,0,0,0,0,0,0
460,1762968126860,0,0,0,0,0,0,0,0
461,1762968126977,0,0,0,0,0,0,0,0
462,1762968127077,0,0,0,0,0,0,0,0
463,1762968127293,0,0,0,0,0,0,0,0
464,1762968127508,0,0,0,0,0,0,0,0
465,1762968127858,0,0,0,0,0,0,0,0
466,1762968127942,0,0,0,0,0,0,0,0
467,1762968128075,0,0,0,0,0,0,0,0
468,1762968128176,0,0,0,0,0,0,0,0
469,1762968128291,0,0,0,0,0,0,0,0
470,1762968128624,0,0,0,0,0,0,0,0
471,1762968128741,0,0,0,0,0,0,0,0
472,1762968128841,0,0,0,0,0,0,0,0
473,1762968129058,0,0,0,0,0,0,0,0
474,1762968129424,0,0,0,0,0,0,0,0
475,1762968129624,0,0,0,0,0,0,0,0
476,1762968129757,0,0,0,0,0,0,0,0
477,1762968129941,0,0,0,0,0,0,0,0
478,1762968130058,0,0,0,0,0,0,0,0
479,1762968130158,0,0,0,0,0,0,0,0
480,1762968130407,0,0,0,0,0,0,0,0
481,1762968130474,0,0,0,0,0,0,0,0
482,1762968130722,0,0,0,0,0,0,0,0
483,1762968131039,0,0,0,0,0,0,0,0
484,1762968131139,0,0,0,0,0,0,0,0
485,1762968131406,0,0,0,0,0,0,0,0
486,1762968131838,0,0,0,0,0,0,0,0
487,1762968132122,0,0,0,0,0,0,0,0
488,1762968132471,0,0,0,0,0,0,0,0
489,1762968132739,0,0,0,0,0,0,0,0
490,1762968132838,0,0,0,0,0,0,0,0
491,1762968132905,0,0,0,0,0,0,0,0
492,1762968133138,0,0,0,0,0,0,0,0
493,1762968133238,0,0,0,0,0,0,0,0
494,1762968133337,0,0,0,0,0,0,0,0
495,1762968133455,0,0,0,0,0,0,0,0
496,1762968133687,0,0,0,0,0,0,0,0
497,1762968133887,0,0,0,0,0,0,0,0
498,1762968134120,0,0,0,0,0,0,0,0
499,1762968134220,0,0,0,0,0,0,0,0
500,1762968134353,0,0,0,0,0,0,0,0
501,1762968134554,0,0,0,0,0,0,0,0
502,1762968134803,0,0,0,0,0,0,0,0
503,1762968135003,0,0,0,0,0,0,0,0
504,1762968135335,0,0,0,0,0,0,0,0
505,1762968135703,0,0,0,0,0,0,0,0
506,1762968135786,0,0,0,0,0,0,0,0
507,1762968135885,0,0,0,0,0,0,0,0
508,1762968136002,0,0,0,0,0,0,0,0
509,1762968136319,0,0,0,0,0,0,0,0
510,1762968136420,0,0,0,0,0,0,0,0
511,1762968137917,0,0,0,0,0,0,0,0
512,1762968137983,0,0,0,0,0,0,0,0
513,1762968138084,0,0,0,0,0,0,0,0
514,1762968138201,0,0,0,0,0,0,0,0
515,1762968138301,0,0,0,0,0,0,0,0
516,1762968138450,0,0,0,0,0,0,0,0
517,1762968138535,0,0,0,0,0,0,0,0
518,1762968138700,0,0,0,0,0,0,0,0
519,1762968138833,0,0,0,0,0,0,0,0
520,1762968138916,0,0,0,0,0,0,0,0
521,1762968138982,0,0,0,0,0,0,0,0
522,1762968139083,0,0,0,0,0,0,0,0
523,1762968139183,0,0,0,0,0,0,0,0
524,1762968139299,0,0,0,0,0,0,0,0
525,1762968139416,0,0,0,0,0,0,0,0
526,1762968139532,0,0,0,0,0,0,0,0
527,1762968139649,0,0,0,0,0,0,0,0
528,1762968139800,0,0,0,0,0,0,0,0
529,1762968140066,0,0,0,0,0,0,0,0
530,1762968140182,0,0,0,0,0,0,0,0
531,1762968140298,0,0,0,0,0,0,0,0
532,1762968140399,0,0,0,0,0,0,0,0
533,1762968140665,0,0,0,0,0,0,0,0
534,1762968140799,0,0,0,0,0,0,0,0
535,1762968140899,0,0,0,0,0,0,0,0
536,1762968141165,0,0,0,0,0,0,0,0
537,1762968141280,0,0,0,0,0,0,0,0
538,1762968141532,0,0,0,0,0,0,0,0
539,1762968141647,0,0,0,0,0,0,0,0
540,1762968141763,0,0,0,0,0,0,0,0
541,1762968141847,0,0,0,0,0,0,0,0
542,1762968142063,0,0,0,0,0,0,0,0
543,1762968142164,0,0,0,0,0,0,0,0
544,1762968142280,0,0,0,0,0,0,0,0
545,1762968142614,0,0,0,0,0,0,0,0
546,1762968142746,0,0,0,0,0,0,0,0
547,1762968142846,0,0,0,0,0,0,0,0
548,1762968142930,0,0,0,0,0,0,0,0
549,1762968143045,0,0,0,0,0,0,0,0
550,1762968143263,0,0,0,0,0,0,0,0
551,1762968143363,0,0,0,0,0,0,0,0
552,1762968143479,0,0,0,0,0,0,0,0
553,1762968143580,0,0,0,0,0,0,0,0
554,1762968143712,0,0,0,0,0,0,0,0
555,1762968143945,0,0,0,0,0,0,0,0
556,1762968144128,0,0,0,0,0,0,0,0
557,1762968144244,0,0,0,0,0,0,0,0
558,1762968144363,0,0,0,0,0,0,0,0
559,1762968144495,0,0,0,0,0,0,0,0
560,1762968144612,0,0,0,0,0,0,0,0
561,1762968144712,0,0,0,0,0,0,0,0
562,1762968144812,0,0,0,0,0,0,0,0
563,1762968144912,0,0,0,0,0,0,0,0
564,1762968145028,0,0,0,0,0,0,0,0
565,1762968145128,0,0,0,0,0,0,0,0
566,1762968145228,0,0,0,0,0,0,0,0
567,1762968145345,0,0,0,0,0,0,0,0
568,1762968145480,0,0,0,0,0,0,0,0
569,1762968145627,0,0,0,0,0,0,0,0
570,1762968145793,0,0,0,0,0,0,0,0
571,1762968146012,0,0,0,0,0,0,0,0
572,1762968146111,0,0,0,0,0,0,0,0
573,1762968146227,0,0,0,0,0,0,0,0
574,1762968146327,0,0,0,0,0,0,0,0
575,1762968146577,0,0,0,0,0,0,0,0
576,1762968146776,0,0,0,0,0,0,0,0
577,1762968146894,0,0,0,0,0,0,0,0
578,1762968146994,0,0,0,0,0,0,0,0
