index,date,1,2,3,4,5,6,7,8
59,1762968054969,0,0,0,0,0,0,0,0
60,1762968055003,0,0,0,0,0,0,0,0
61,1762968055020,0,0,0,0,0,0,0,0
62,1762968055035,0,0,0,0,0,0,0,0
63,1762968055052,0,0,65535,0,0,0,0,0
64,1762968055068,0,0,0,0,0,0,0,0
65,1762968055086,0,0,0,0,0,0,0,0
66,1762968055120,0,0,0,0,0,0,0,0
67,1762968055136,0,0,0,0,0,0,0,0
68,1762968055169,0,0,65535,0,0,0,0,0
69,1762968055185,0,0,0,0,0,0,0,0
70,1762968055219,0,0,218,0,0,0,0,0
71,1762968055235,0,0,0,0,0,0,0,0
72,1762968055252,0,0,0,0,0,0,0,0
73,1762968055269,0,0,207,0,0,0,0,0
74,1762968055285,0,0,0,0,0,0,0,0
75,1762968055318,0,0,0,0,0,0,0,0
76,1762968055352,0,0,0,0,0,0,0,0
77,1762968055369,0,0,0,0,0,0,0,0
78,1762968055385,0,0,32543,32570,0,0,0,0
79,1762968055401,0,0,210,0,0,0,0,0
80,1762968055418,0,0,0,0,0,0,0,0
81,1762968055452,0,0,0,0,0,0,0,0
82,1762968055485,0,0,0,0,0,0,0,0
83,1762968055485,0,0,0,0,0,0,0,0
84,1762968055569,0,0,0,0,0,0,0,0
85,1762968055602,0,0,0,0,0,0,0,0
86,1762968055619,0,0,0,0,0,0,0,0
87,1762968055636,0,0,0,0,0,0,0,0
88,1762968055652,0,0,0,0,0,0,0,0
89,1762968055685,0,0,0,0,0,0,0,0
90,1762968055702,0,0,0,0,0,0,0,0
91,1762968055702,0,0,0,0,0,0,0,0
92,1762968055718,0,0,213,0,0,0,0,0
93,1762968055768,0,0,0,0,0,0,0,0
94,1762968055785,0,0,0,0,0,0,0,0
95,1762968055818,0,0,0,0,0,0,0,0
96,1762968055835,0,0,32504,32569,0,0,0,0
97,1762968055851,0,0,217,0,0,0,0,0
98,1762968055868,0,0,0,0,0,0,0,0
99,1762968055885,0,0,0,0,0,0,0,0
100,1762968055918,0,0,0,0,0,0,0,0
101,1762968055918,0,0,65535,0,0,0,0,0
102,1762968055952,0,0,0,0,0,0,0,0
103,1762968055968,0,0,0,0,0,0,0,0
104,1762968055985,0,0,0,0,0,0,0,0
105,1762968056068,0,0,0,0,0,0,0,0
106,1762968056085,0,0,0,0,0,0,0,0
107,1762968056118,0,0,0,0,0,0,0,0
108,1762968056135,0,0,216,0,0,0,0,0
109,1762968056151,0,0,0,0,0,0,0,0
110,1762968056168,0,0,0,0,0,0,0,0
111,1762968056201,0,0,0,0,0,0,0,0
112,1762968056218,0,0,0,0,0,0,0,0
113,1762968056251,0,0,0,0,0,0,0,0
114,1762968056301,0,0,65535,0,0,0,0,0
115,1762968056318,0,0,33213,33150,0,0,0,0
116,1762968056334,0,0,0,0,0,0,0,0
117,1762968056368,0,0,212,0,0,0,0,0
118,1762968056401,0,0,0,0,0,0,0,0
119,1762968056401,0,0,0,0,0,0,0,0
120,1762968056418,0,0,0,0,0,0,0,0
121,1762968056451,0,0,0,0,0,0,0,0
122,1762968056467,0,0,0,0,0,0,0,0
123,1762968056484,0,0,0,0,0,0,0,0
124,1762968056484,0,0,0,0,0,0,0,0
125,1762968056518,0,0,0,0,0,0,0,0
126,1762968056535,0,0,0,0,0,0,0,0
127,1762968056567,0,0,0,0,0,0,0,0
128,1762968056584,0,0,218,0,0,0,0,0
129,1762968056667,0,0,0,0,0,0,0,0
130,1762968056667,0,0,0,0,0,0,0,0
131,1762968056700,0,0,0,0,0,0,0,0
132,1762968056700,0,0,0,0,0,0,0,0
133,1762968056717,0,0,0,0,0,0,0,0
134,1762968056751,0,0,0,0,0,0,0,0
135,1762968056784,0,0,0,0,0,0,0,0
136,1762968056817,0,0,65535,0,0,0,0,0
137,1762968056817,0,0,0,0,0,0,0,0
138,1762968056834,0,0,199,0,0,0,0,0
139,1762968056867,0,0,0,0,0,0,0,0
140,1762968056884,0,0,0,0,0,0,0,0
141,1762968056900,0,0,237,0,0,0,0,0
142,1762968056934,0,0,0,0,0,0,0,0
143,1762968056984,0,0,0,0,0,0,0,0
144,1762968057017,0,0,0,0,0,0,0,0
145,1762968057018,0,0,217,0,0,0,0,0
146,1762968057034,0,0,0,0,0,0,0,0
147,1762968057050,0,0,0,0,0,0,0,0
148,1762968057084,0,0,0,0,0,0,0,0
149,1762968057101,0,0,0,0,0,0,0,0
150,1762968057133,0,0,0,0,0,0,0,0
151,1762968057134,0,0,65534,0,0,0,0,0
152,1762968057150,0,0,0,0,0,0,0,0
153,1762968057184,0,0,32839,32773,0,0,0,0
154,1762968057217,0,0,0,0,0,0,0,0
155,1762968057234,0,0,0,0,0,0,0,0
156,1762968057250,0,0,0,0,0,0,0,0
157,1762968057250,0,0,0,0,0,0,0,0
158,1762968057300,0,0,0,0,0,0,0,0
159,1762968057334,0,0,0,0,0,0,0,0
160,1762968057367,0,0,0,0,0,0,0,0
161,1762968057383,0,0,0,0,0,0,0,0
162,1762968057400,0,0,0,0,0,0,0,0
163,1762968057450,0,0,0,0,0,0,0,0
164,1762968057467,0,0,0,0,0,0,0,0
165,1762968057483,0,0,218,0,0,0,0,0
166,1762968057516,0,0,0,0,0,0,0,0
167,1762968057550,0,0,0,0,0,0,0,0
168,1762968057567,0,0,0,0,0,0,0,0
169,1762968057584,0,0,0,0,0,0,0,0
170,1762968057650,0,0,0,0,0,0,0,0
171,1762968057683,0,0,33137,33139,0,0,0,0
172,1762968057700,0,0,65535,0,0,0,0,0
173,1762968057717,0,0,0,0,0,0,0,0
174,1762968057733,0,0,0,0,0,0,0,0
175,1762968057749,0,0,0,0,0,0,0,0
176,1762968057783,0,0,0,0,0,0,0,0
177,1762968057800,0,0,0,0,0,0,0,0
178,1762968057816,0,0,0,0,0,0,0,0
179,1762968057850,0,0,0,0,0,0,0,0
180,1762968057883,0,0,0,0,0,0,0,0
181,1762968057916,0,0,200,0,0,0,0,0
182,1762968057949,0,0,0,0,0,0,0,0
183,1762968057966,0,0,0,0,0,0,0,0
184,1762968058000,0,0,0,0,0,0,0,0
185,1762968058000,0,0,0,0,0,0,0,0
186,1762968058033,0,0,65535,0,0,0,0,0
187,1762968058049,0,0,0,0,0,0,0,0
188,1762968058099,0,0,33177,33153,0,0,0,0
189,1762968058117,0,0,0,0,0,0,0,0
190,1762968058149,0,0,235,0,0,0,0,0
191,1762968058166,0,0,0,0,0,0,0,0
192,1762968058200,0,0,0,0,0,0,0,0
193,1762968058200,0,0,0,0,0,0,0,0
194,1762968058232,0,0,0,0,0,0,0,0
195,1762968058249,0,0,0,0,0,0,0,0
196,1762968058266,0,0,0,0,0,0,0,0
197,1762968058299,0,0,0,0,0,0,0,0
198,1762968058316,0,0,0,0,0,0,0,0
199,1762968058349,0,0,1,0,0,0,0,0
200,1762968058349,0,0,0,0,0,0,0,0
201,1762968058382,0,0,0,0,0,0,0,0
202,1762968058416,0,0,0,0,0,0,0,0
203,1762968058432,0,0,0,0,0,0,0,0
204,1762968058449,0,0,0,0,0,0,0,0
205,1762968058483,0,0,65535,0,0,0,0,0
206,1762968058483,0,0,0,0,0,0,0,0
207,1762968058499,0,0,0,0,0,0,0,0
208,1762968058517,0,0,0,0,0,0,0,0
209,1762968058533,0,0,0,0,0,0,0,0
210,1762968058599,0,0,0,0,0,0,0,0
211,1762968058699,0,0,65534,0,0,0,0,0
212,1762968058716,0,0,0,0,0,0,0,0
213,1762968058782,0,0,0,0,0,0,0,0
214,1762968058799,0,0,0,0,0,0,0,0
215,1762968058816,0,0,0,0,0,0,0,0
216,1762968058832,0,0,0,0,0,0,0,0
217,1762968058865,0,0,0,0,0,0,0,0
218,1762968058899,0,0,0,0,0,0,0,0
219,1762968058949,0,0,0,0,0,0,0,0
220,1762968058982,0,0,0,0,0,0,0,0
221,1762968059032,0,0,32543,32569,0,0,0,0
222,1762968059032,0,0,226,0,0,0,0,0
223,1762968059065,0,0,0,0,0,0,0,0
224,1762968059082,0,0,0,0,0,0,0,0
225,1762968059098,0,0,0,0,0,0,0,0
226,1762968059116,0,0,0,0,0,0,0,0
227,1762968059148,0,0,0,0,0,0,0,0
228,1762968059182,0,0,0,0,0,0,0,0
229,1762968059215,0,0,0,0,0,0,0,0
230,1762968059232,0,0,222,0,0,0,0,0
231,1762968059249,0,0,0,0,0,0,0,0
232,1762968059299,0,0,65535,0,0,0,0,0
233,1762968059332,0,0,0,0,0,0,0,0
234,1762968059349,0,0,0,0,0,0,0,0
235,1762968059382,0,0,0,0,0,0,0,0
236,1762968059415,0,0,0,0,0,0,0,0
237,1762968059415,0,0,0,0,0,0,0,0
238,1762968059432,0,0,0,0,0,0,0,0
239,1762968059448,0,0,32839,32755,0,0,0,0
240,1762968059515,0,0,211,0,0,0,0,0
241,1762968059532,0,0,0,0,0,0,0,0
242,1762968059549,0,0,0,0,0,0,0,0
243,1762968059615,0,0,0,0,0,0,0,0
244,1762968059665,0,0,0,0,0,0,0,0
245,1762968059698,0,0,0,0,0,0,0,0
246,1762968059715,0,0,65535,0,0,0,0,0
247,1762968059732,0,0,0,0,0,0,0,0
248,1762968059748,0,0,0,0,0,0,0,0
249,1762968059765,0,0,0,0,0,0,0,0
250,1762968059781,0,0,0,0,0,0,0,0
251,1762968059798,0,0,65535,0,0,0,0,0
252,1762968059848,0,0,0,0,0,0,0,0
253,1762968059865,0,0,0,0,0,0,0,0
254,1762968059898,0,0,209,0,0,0,0,0
255,1762968059931,0,0,33138,33139,0,0,0,0
256,1762968059948,0,0,0,0,0,0,0,0
257,1762968059965,0,0,0,0,0,0,0,0
258,1762968059981,0,0,222,0,0,0,0,0
259,1762968059998,0,0,0,0,0,0,0,0
260,1762968060064,0,0,0,0,0,0,0,0
261,1762968060081,0,0,0,0,0,0,0,0
262,1762968060148,0,0,0,0,0,0,0,0
263,1762968060165,0,0,0,0,0,0,0,0
264,1762968060181,0,0,0,0,0,0,0,0
265,1762968060198,0,0,0,0,0,0,0,0
266,1762968060215,0,0,0,0,0,0,0,0
267,1762968060247,0,0,0,0,0,0,0,0
268,1762968060281,0,0,0,0,0,0,0,0
269,1762968060298,0,0,0,0,0,0,0,0
270,1762968060348,0,0,0,0,0,0,0,0
271,1762968060397,0,0,0,0,0,0,0,0
272,1762968060431,0,0,0,0,0,0,0,0
273,1762968060448,0,0,0,0,0,0,0,0
274,1762968060464,0,0,0,0,0,0,0,0
275,1762968060547,0,0,0,0,0,0,0,0
276,1762968060582,0,0,0,0,0,0,0,0
277,1762968060631,0,0,0,0,0,0,0,0
278,1762968060664,0,0,0,0,0,0,0,0
279,1762968060680,0,0,0,0,0,0,0,0
280,1762968060731,0,0,0,0,0,0,0,0
281,1762968060748,0,0,0,0,0,0,0,0
282,1762968060764,0,0,0,0,0,0,0,0
283,1762968060781,0,0,224,0,0,0,0,0
284,1762968060814,0,0,0,0,0,0,0,0
285,1762968060881,0,0,0,0,0,0,0,0
286,1762968060931,0,0,0,0,0,0,0,0
287,1762968060947,0,0,0,0,0,0,0,0
288,1762968060997,0,0,0,0,0,0,0,0
289,1762968061030,0,0,0,0,0,0,0,0
290,1762968061097,0,0,210,0,0,0,0,0
291,1762968061113,0,0,0,0,0,0,0,0
292,1762968061197,0,0,210,0,0,0,0,0
293,1762968061230,0,0,0,0,0,0,0,0
294,1762968061264,0,0,0,0,0,0,0,0
295,1762968061313,0,0,0,0,0,0,0,0
296,1762968061346,0,0,228,0,0,0,0,0
297,1762968061364,0,0,0,0,0,0,0,0
298,1762968061430,0,0,0,0,0,0,0,0
299,1762968061447,0,0,65535,0,0,0,0,0
300,1762968061497,0,0,0,0,0,0,0,0
301,1762968061547,0,0,0,0,0,0,0,0
302,1762968061663,0,0,0,0,0,0,0,0
303,1762968061747,0,0,0,0,0,0,0,0
304,1762968061763,0,0,32840,32773,0,0,0,0
305,1762968061780,0,0,33215,33190,0,0,0,0
306,1762968061797,0,0,33215,33190,0,0,0,0
307,1762968061813,0,0,0,0,0,0,0,0
308,1762968061830,0,0,0,0,0,0,0,0
309,1762968061846,0,0,222,0,0,0,0,0
310,1762968061863,0,0,0,0,0,0,0,0
311,1762968061913,0,0,0,0,0,0,0,0
312,1762968061947,0,0,0,0,0,0,0,0
313,1762968061964,0,0,0,0,0,0,0,0
314,1762968061979,0,0,792,0,0,0,0,0
315,1762968062013,0,0,0,0,0,0,0,0
316,1762968062046,0,0,0,0,0,0,0,0
317,1762968062079,0,0,219,0,0,0,0,0
318,1762968062096,0,0,0,0,0,0,0,0
319,1762968062113,0,0,0,0,0,0,0,0
320,1762968062146,0,0,0,0,0,0,0,0
321,1762968062179,0,0,0,0,0,0,0,0
322,1762968062196,0,0,33138,33139,0,0,0,0
323,1762968062213,0,0,0,0,0,0,0,0
324,1762968062230,0,0,0,0,0,0,0,0
325,1762968062262,0,0,0,0,0,0,0,0
326,1762968062329,0,0,224,0,0,0,0,0
327,1762968062329,0,0,0,0,0,0,0,0
328,1762968062362,0,0,0,0,0,0,0,0
329,1762968062379,0,0,0,0,0,0,0,0
330,1762968062396,0,0,0,0,0,0,0,0
331,1762968062429,0,0,0,0,0,0,0,0
332,1762968062463,0,0,0,0,0,0,0,0
333,1762968062496,0,0,0,0,0,0,0,0
334,1762968062513,0,0,0,0,0,0,0,0
335,1762968062529,0,0,222,0,0,0,0,0
336,1762968062579,0,0,0,0,0,0,0,0
337,1762968062612,0,0,0,0,0,0,0,0
338,1762968062679,0,0,0,0,0,0,0,0
339,1762968062713,0,0,0,0,0,0,0,0
340,1762968062762,0,0,0,0,0,0,0,0
341,1762968062779,0,0,0,0,0,0,0,0
342,1762968062812,0,0,0,0,0,0,0,0
343,1762968062846,0,0,0,0,0,0,0,0
344,1762968062862,0,0,0,0,0,0,0,0
345,1762968062912,0,0,65535,0,0,0,0,0
346,1762968062945,0,0,0,0,0,0,0,0
347,1762968062979,0,0,65535,0,0,0,0,0
348,1762968063012,0,0,216,0,0,0,0,0
349,1762968063062,0,0,219,0,0,0,0,0
350,1762968063096,0,0,0,0,0,0,0,0
351,1762968063112,0,0,33213,33137,0,0,0,0
352,1762968063129,0,0,0,0,0,0,0,0
353,1762968063146,0,0,0,0,0,0,0,0
354,1762968063162,0,0,0,0,0,0,0,0
355,1762968063178,0,0,0,0,0,0,0,0
356,1762968063195,0,0,65535,0,0,0,0,0
357,1762968063229,0,0,0,0,0,0,0,0
358,1762968063245,0,0,0,0,0,0,0,0
359,1762968063278,0,0,0,0,0,0,0,0
360,1762968063295,0,0,0,0,0,0,0,0
361,1762968063312,0,0,214,0,0,0,0,0
362,1762968063328,0,0,0,0,0,0,0,0
363,1762968063362,0,0,0,0,0,0,0,0
364,1762968063378,0,0,0,0,0,0,0,0
365,1762968063411,0,0,0,0,0,0,0,0
366,1762968063412,0,0,0,0,0,0,0,0
367,1762968063428,0,0,215,0,0,0,0,0
368,1762968063445,0,0,0,0,0,0,0,0
369,1762968063478,0,0,0,0,0,0,0,0
370,1762968063495,0,0,0,0,0,0,0,0
371,1762968063512,0,0,0,0,0,0,0,0
372,1762968063529,0,0,0,0,0,0,0,0
373,1762968063545,0,0,0,0,0,0,0,0
374,1762968063595,0,0,32545,32569,0,0,0,0
375,1762968063628,0,0,0,0,0,0,0,0
376,1762968063644,0,0,0,0,0,0,0,0
377,1762968063644,0,0,0,0,0,0,0,0
378,1762968063679,0,0,0,0,0,0,0,0
379,1762968063711,0,0,0,0,0,0,0,0
380,1762968063745,0,0,0,0,0,0,0,0
381,1762968063761,0,0,0,0,0,0,0,0
382,1762968063761,0,0,0,0,0,0,0,0
383,1762968063795,0,0,0,0,0,0,0,0
384,1762968063828,0,0,0,0,0,0,0,0
385,1762968063844,0,0,0,0,0,0,0,0
386,1762968063844,0,0,225,0,0,0,0,0
387,1762968063861,0,0,0,0,0,0,0,0
388,1762968063894,0,0,0,0,0,0,0,0
389,1762968063928,0,0,0,0,0,0,0,0
390,1762968063945,0,0,0,0,0,0,0,0
391,1762968063962,0,0,65535,0,0,0,0,0
392,1762968063995,0,0,0,0,0,0,0,0
393,1762968064029,0,0,0,0,0,0,0,0
394,1762968064061,0,0,0,0,0,0,0,0
395,1762968064061,0,0,0,0,0,0,0,0
396,1762968064096,0,0,65535,0,0,0,0,0
397,1762968064111,0,0,0,0,0,0,0,0
398,1762968064129,0,0,0,0,0,0,0,0
399,1762968064177,0,0,65535,0,0,0,0,0
400,1762968064177,0,0,0,0,0,0,0,0
401,1762968064194,0,0,0,0,0,0,0,0
402,1762968064227,0,0,0,0,0,0,0,0
403,1762968064279,0,0,218,0,0,0,0,0
404,1762968064294,0,0,65534,0,0,0,0,0
405,1762968064294,0,0,0,0,0,0,0,0
406,1762968064310,0,0,213,0,0,0,0,0
407,1762968064344,0,0,0,0,0,0,0,0
408,1762968064361,0,0,0,0,0,0,0,0
409,1762968064394,0,0,0,0,0,0,0,0
410,1762968064394,0,0,0,0,0,0,0,0
411,1762968064412,0,0,0,0,0,0,0,0
412,1762968064444,0,0,0,0,0,0,0,0
413,1762968064462,0,0,0,0,0,0,0,0
414,1762968064494,0,0,33138,33140,0,0,0,0
415,1762968064512,0,0,0,0,0,0,0,0
416,1762968064529,0,0,65535,0,0,0,0,0
417,1762968064529,0,0,0,0,0,0,0,0
418,1762968064562,0,0,0,0,0,0,0,0
419,1762968064594,0,0,0,0,0,0,0,0
420,1762968064611,0,0,0,0,0,0,0,0
421,1762968064628,0,0,215,0,0,0,0,0
422,1762968064628,0,0,0,0,0,0,0,0
423,1762968064660,0,0,0,0,0,0,0,0
424,1762968064694,0,0,0,0,0,0,0,0
425,1762968064711,0,0,0,0,0,0,0,0
426,1762968064728,0,0,0,0,0,0,0,0
427,1762968064745,0,0,0,0,0,0,0,0
428,1762968064762,0,0,0,0,0,0,0,0
429,1762968064777,0,0,212,0,0,0,0,0
430,1762968064812,0,0,0,0,0,0,0,0
431,1762968064844,0,0,225,0,0,0,0,0
432,1762968064860,0,0,0,0,0,0,0,0
433,1762968064877,0,0,0,0,0,0,0,0
434,1762968064912,0,0,0,0,0,0,0,0
435,1762968064927,0,0,33177,33137,0,0,0,0
436,1762968064960,0,0,33215,33190,0,0,0,0
437,1762968064977,0,0,0,0,0,0,0,0
438,1762968065010,0,0,0,0,0,0,0,0
439,1762968065027,0,0,0,0,0,0,0,0
440,1762968065044,0,0,0,0,0,0,0,0
441,1762968065060,0,0,65534,0,0,0,0,0
442,1762968065077,0,0,0,0,0,0,0,0
443,1762968065111,0,0,0,0,0,0,0,0
444,1762968065144,0,0,0,0,0,0,0,0
445,1762968065144,0,0,0,0,0,0,0,0
446,1762968065160,0,0,223,0,0,0,0,0
447,1762968065176,0,0,0,0,0,0,0,0
448,1762968065194,0,0,0,0,0,0,0,0
449,1762968065227,0,0,0,0,0,0,0,0
450,1762968065261,0,0,0,0,0,0,0,0
451,1762968065261,0,0,0,0,0,0,0,0
452,1762968065294,0,0,65535,0,0,0,0,0
453,1762968065294,0,0,0,0,0,0,0,0
454,1762968065327,0,0,0,0,0,0,0,0
455,1762968065377,0,0,0,0,0,0,0,0
456,1762968065393,0,0,33213,33149,0,0,0,0
457,1762968065410,0,0,33216,33190,0,0,0,0
458,1762968065445,0,0,0,0,0,0,0,0
459,1762968065460,0,0,0,0,0,0,0,0
460,1762968065493,0,0,0,0,0,0,0,0
461,1762968065510,0,0,0,0,0,0,0,0
462,1762968065527,0,0,65535,0,0,0,0,0
463,1762968065544,0,0,0,0,0,0,0,0
464,1762968065576,0,0,0,0,0,0,0,0
465,1762968065610,0,0,0,0,0,0,0,0
466,1762968065627,0,0,0,0,0,0,0,0
467,1762968065647,0,0,0,0,0,0,0,0
468,1762968065677,0,0,0,0,0,0,0,0
469,1762968065693,0,0,0,0,0,0,0,0
470,1762968065727,0,0,0,0,0,0,0,0
471,1762968065727,0,0,0,0,0,0,0,0
472,1762968065743,0,0,216,0,0,0,0,0
473,1762968065777,0,0,0,0,0,0,0,0
474,1762968065793,0,0,0,0,0,0,0,0
475,1762968065810,0,0,0,0,0,0,0,0
476,1762968065827,0,0,0,0,0,0,0,0
477,1762968065860,0,0,33139,33140,0,0,0,0
478,1762968065876,0,0,0,0,0,0,0,0
479,1762968065893,0,0,0,0,0,0,0,0
480,1762968065910,0,0,0,0,0,0,0,0
481,1762968065927,0,0,0,0,0,0,0,0
482,1762968065943,0,0,1,0,0,0,0,0
483,1762968065960,0,0,0,0,0,0,0,0
484,1762968065993,0,0,0,0,0,0,0,0
485,1762968066011,0,0,0,0,0,0,0,0
486,1762968066043,0,0,0,0,0,0,0,0
487,1762968066043,0,0,222,0,0,0,0,0
488,1762968066061,0,0,0,0,0,0,0,0
489,1762968066095,0,0,0,0,0,0,0,0
490,1762968066110,0,0,0,0,0,0,0,0
491,1762968066143,0,0,0,0,0,0,0,0
492,1762968066159,0,0,0,0,0,0,0,0
493,1762968066159,0,0,0,0,0,0,0,0
494,1762968066192,0,0,0,0,0,0,0,0
495,1762968066209,0,0,0,0,0,0,0,0
496,1762968066242,0,0,0,0,0,0,0,0
497,1762968066260,0,0,0,0,0,0,0,0
498,1762968066292,0,0,217,0,0,0,0,0
499,1762968066309,0,0,0,0,0,0,0,0
500,1762968066358,0,0,0,0,0,0,0,0
501,1762968066376,0,0,0,0,0,0,0,0
502,1762968066377,0,0,225,0,0,0,0,0
503,1762968066409,0,0,0,0,0,0,0,0
504,1762968066426,0,0,0,0,0,0,0,0
505,1762968066459,0,0,0,0,0,0,0,0
506,1762968066475,0,0,0,0,0,0,0,0
507,1762968066492,0,0,0,0,0,0,0,0
508,1762968066509,0,0,216,0,0,0,0,0
509,1762968066543,0,0,0,0,0,0,0,0
510,1762968066559,0,0,0,0,0,0,0,0
511,1762968066575,0,0,0,0,0,0,0,0
512,1762968066592,0,0,0,0,0,0,0,0
513,1762968066609,0,0,0,0,0,0,0,0
514,1762968066626,0,0,0,0,0,0,0,0
515,1762968066659,0,0,0,0,0,0,0,0
516,1762968066676,0,0,0,0,0,0,0,0
517,1762968066708,0,0,65535,0,0,0,0,0
518,1762968066708,0,0,0,0,0,0,0,0
519,1762968066726,0,0,215,0,0,0,0,0
520,1762968066758,0,0,0,0,0,0,0,0
521,1762968066793,0,0,0,0,0,0,0,0
522,1762968066808,0,0,0,0,0,0,0,0
523,1762968066826,0,0,211,0,0,0,0,0
524,1762968066826,0,0,0,0,0,0,0,0
525,1762968066858,0,0,0,0,0,0,0,0
526,1762968066876,0,0,0,0,0,0,0,0
527,1762968066910,0,0,0,0,0,0,0,0
528,1762968066925,0,0,0,0,0,0,0,0
529,1762968066942,0,0,65535,0,0,0,0,0
530,1762968066958,0,0,0,0,0,0,0,0
531,1762968066992,0,0,224,0,0,0,0,0
532,1762968067042,0,0,223,0,0,0,0,0
533,1762968067042,0,0,65535,0,0,0,0,0
534,1762968067075,0,0,0,0,0,0,0,0
535,1762968067093,0,0,0,0,0,0,0,0
536,1762968067125,0,0,0,0,0,0,0,0
537,1762968067141,0,0,0,0,0,0,0,0
538,1762968067158,0,0,216,0,0,0,0,0
539,1762968067176,0,0,0,0,0,0,0,0
540,1762968067208,0,0,33178,33154,0,0,0,0
541,1762968067258,0,0,0,0,0,0,0,0
542,1762968067258,0,0,0,0,0,0,0,0
543,1762968067275,0,0,219,0,0,0,0,0
544,1762968067308,0,0,0,0,0,0,0,0
545,1762968067324,0,0,0,0,0,0,0,0
546,1762968067357,0,0,0,0,0,0,0,0
547,1762968067374,0,0,0,0,0,0,0,0
548,1762968067391,0,0,218,0,0,0,0,0
549,1762968067425,0,0,0,0,0,0,0,0
550,1762968067474,0,0,0,0,0,0,0,0
551,1762968067491,0,0,0,0,0,0,0,0
552,1762968067491,0,0,0,0,0,0,0,0
553,1762968067524,0,0,0,0,0,0,0,0
554,1762968067541,0,0,0,0,0,0,0,0
555,1762968067574,0,0,0,0,0,0,0,0
556,1762968067591,0,0,0,0,0,0,0,0
557,1762968067591,0,0,0,0,0,0,0,0
558,1762968067624,0,0,0,0,0,0,0,0
559,1762968067641,0,0,0,0,0,0,0,0
560,1762968067681,0,0,33212,33136,0,0,0,0
561,1762968067726,0,0,0,0,0,0,0,0
562,1762968067726,0,0,223,0,0,0,0,0
563,1762968067742,0,0,0,0,0,0,0,0
564,1762968067758,0,0,0,0,0,0,0,0
565,1762968067775,0,0,0,0,0,0,0,0
566,1762968067808,0,0,0,0,0,0,0,0
567,1762968067808,0,0,0,0,0,0,0,0
568,1762968067825,0,0,220,0,0,0,0,0
569,1762968067841,0,0,0,0,0,0,0,0
570,1762968067858,0,0,0,0,0,0,0,0
571,1762968067891,0,0,0,0,0,0,0,0
572,1762968067908,0,0,0,0,0,0,0,0
573,1762968067908,0,0,0,0,0,0,0,0
574,1762968067958,0,0,65534,0,0,0,0,0
575,1762968067991,0,0,0,0,0,0,0,0
576,1762968068009,0,0,0,0,0,0,0,0
577,1762968068009,0,0,0,0,0,0,0,0
