index,date,INV_STATE_R_MOTOR,FAILURE_R_MOTOR,ALARM_R_MOTOR,1,2,3,4,5
576,1762968142830,0,0,0,0,0,0,0,0
577,1762968142930,0,0,0,0,0,0,0,0
578,1762968143145,0,0,0,0,0,0,0,0
579,1762968143263,0,0,0,0,0,0,0,0
580,1762968143363,0,0,0,0,0,0,0,0
581,1762968143479,0,0,0,0,0,0,0,0
582,1762968143580,0,0,0,0,0,0,0,0
583,1762968143830,0,0,0,0,0,0,0,0
584,1762968144128,0,0,0,0,0,0,0,0
585,1762968144363,0,0,0,0,0,0,0,0
586,1762968144495,0,0,0,0,0,0,0,0
587,1762968144612,0,0,0,0,0,0,0,0
588,1762968144696,0,0,0,0,0,0,0,0
589,1762968144812,0,0,0,0,0,0,0,0
590,1762968144912,0,0,0,0,0,0,0,0
591,1762968145028,0,0,0,0,0,0,0,0
592,1762968145112,0,0,0,0,0,0,0,0
593,1762968145228,0,0,0,3.31,0,0,0,0
594,1762968145345,0,0,0,0,0,0,0,0
595,1762968145480,0,0,0,0,0,0,0,0
596,1762968145627,0,0,0,0,0,0,0,0
597,1762968145778,0,0,0,3.31,0,0,0,0
598,1762968146012,0,0,0,0,0,0,0,0
599,1762968146227,0,0,0,0,0,0,0,0
600,1762968146327,0,0,0,0,0,0,0,0
601,1762968146443,0,0,0,0,0,0,0,0
602,1762968146760,0,0,0,0,0,0,0,0
603,1762968146894,0,0,0,0,0,0,0,0
604,1762968146994,0,0,0,0,0,0,0,0
605,1762968147209,0,0,0,0,0,0,0,0
606,1762968147326,0,0,0,0,0,0,0,0
607,1762968147442,0,0,0,0,0,0,0,0
608,1762968147559,0,0,0,0,0,0,0,0
609,1762968147842,0,0,0,0,0,0,0,0
610,1762968147910,0,0,0,0,0,0,0,0
611,1762968148209,0,0,0,0,0,0,0,0
612,1762968148326,0,0,0,0,0,0,0,0
613,1762968148542,0,0,0,0,0,0,0,0
614,1762968148659,0,0,0,0,0,0,0,0
615,1762968148842,0,0,0,0,0,0,0,0
616,1762968148941,0,0,0,0,0,0,0,0
617,1762968149091,0,0,0,0,0,0,0,0
618,1762968149192,0,0,0,0,0,0,0,0
619,1762968149309,0,0,0,0,0,0,0,0
620,1762968149425,0,0,0,0,0,0,0,0
621,1762968149708,0,0,0,0,0,0,0,0
622,1762968149857,0,0,0,0,0,0,0,0
623,1762968149908,0,0,0,0,0,0,0,0
624,1762968149974,0,0,0,0,0,0,0,0
625,1762968150073,0,0,0,0,0,0,0,0
626,1762968150174,0,0,0,0,0,0,0,0
627,1762968150424,0,0,0,0,0,0,0,0
628,1762968150540,0,0,0,0,0,0,0,0
629,1762968150706,0,0,0,0,0,0,0,0
630,1762968150841,0,0,0,0,0,0,0,0
631,1762968150890,0,0,0,0,0,0,0,0
632,1762968150957,0,0,0,0,0,0,0,0
633,1762968151389,0,0,0,0,0,0,0,0
634,1762968151524,0,0,0,0,0,0,0,0
635,1762968151689,0,0,0,0,0,0,0,0
636,1762968151839,0,0,0,0,0,0,0,0
637,1762968151956,0,0,0,33136,0,0,0,0
638,1762968152055,0,0,0,0,0,0,0,0
639,1762968152272,0,0,0,0,0,0,0,0
640,1762968152639,0,0,0,0,0,0,0,0
641,1762968152773,0,0,0,0,0,0,0,0
642,1762968152873,0,0,0,0,0,0,0,0
643,1762968153255,0,0,0,0,0,0,0,0
644,1762968153388,0,0,0,0,0,0,0,0
645,1762968153504,0,0,0,0,0,0,0,0
646,1762968153638,0,0,0,0,0,0,0,0
647,1762968153722,0,0,0,0,0,0,0,0
648,1762968153821,0,0,0,0,0,0,0,0
649,1762968153921,0,0,0,0,0,0,0,0
650,1762968154038,0,0,0,0,0,0,0,0
651,1762968154138,0,0,0,0,0,0,0,0
652,1762968154254,0,0,0,0,0,0,0,0
653,1762968154903,0,0,0,0,0,0,0,0
654,1762968154936,0,0,0,0,0,0,0,0
655,1762968155119,0,0,0,0,0,0,0,0
656,1762968155254,0,0,0,33136,0,0,0,0
657,1762968155470,0,0,0,0,0,0,0,0
658,1762968155570,0,0,0,0,0,0,0,0
659,1762968155787,0,0,0,3.31,0,0,0,0
660,1762968155902,0,0,0,0,0,0,0,0
661,1762968156003,0,0,0,0,0,0,0,0
662,1762968156219,0,0,0,0,0,0,0,0
663,1762968156319,0,0,0,0,0,0,0,0
664,1762968156452,0,0,0,0,0,0,0,0
665,1762968156570,0,0,0,0,0,0,0,0
666,1762968156702,0,0,0,0,0,0,0,0
667,1762968156886,0,0,0,0,0,0,0,0
668,1762968156969,0,0,0,0,0,0,0,0
669,1762968157101,0,0,0,0,0,0,0,0
670,1762968157219,0,0,0,0,0,0,0,0
671,1762968157337,0,0,0,0,0,0,0,0
672,1762968157436,0,0,0,0,0,0,0,0
673,1762968157652,0,0,0,0,0,0,0,0
674,1762968157818,0,0,0,0,0,0,0,0
675,1762968157984,0,0,0,0,0,0,0,0
676,1762968158318,0,0,0,0,0,0,0,0
677,1762968158651,0,0,0,0,0,0,0,0
678,1762968158984,0,0,0,0,0,0,0,0
679,1762968159101,0,0,0,0,0,0,0,0
680,1762968159184,0,0,0,0,0,0,0,0
681,1762968159304,0,0,0,0,0,0,0,0
682,1762968159549,0,0,0,0,0,0,0,0
683,1762968159999,0,0,0,0,0,0,0,0
684,1762968160066,0,0,0,0,0,0,0,0
685,1762968160299,0,0,0,0,0,0,0,0
686,1762968161282,0,0,0,0,0,0,0,0
687,1762968162054,0,0,0,0,0,0,0,0
688,1762968163164,0,0,0,0,0,0,0,0
689,1762968163280,0,0,0,0,0,0,0,0
690,1762968163383,0,0,0,0,0,0,0,0
691,1762968163514,0,0,0,0,0,0,0,0
692,1762968163596,0,0,0,0,0,0,0,0
693,1762968163714,0,0,0,0,0,0,0,0
694,1762968163813,0,0,0,0,0,0,0,0
695,1762968163929,0,0,0,0,0,0,0,0
696,1762968164079,0,0,0,0,0,0,0,0
697,1762968164179,0,0,0,0,0,0,0,0
698,1762968164279,0,0,0,0,0,0,0,0
699,1762968164380,0,0,0,0,0,0,0,0
700,1762968164495,0,0,0,3.32,0,0,0,0
701,1762968164595,0,0,0,0,0,0,0,0
702,1762968164712,0,0,0,0,0,0,0,0
703,1762968164829,0,0,0,0,0,0,0,0
704,1762968164945,0,0,0,0,0,0,0,0
705,1762968165045,0,0,0,0,0,0,0,0
706,1762968165145,0,0,0,0,0,0,0,0
707,1762968165261,0,0,0,0,0,0,0,0
708,1762968165378,0,0,0,0,0,0,0,0
709,1762968165477,0,0,0,0,0,0,0,0
710,1762968165612,0,0,0,0,0,0,0,0
711,1762968165728,0,0,0,0,0,0,0,0
712,1762968165844,0,0,0,0,0,0,0,0
713,1762968165927,0,0,0,0,0,0,0,0
714,1762968166044,0,0,0,0,0,0,0,0
715,1762968166130,0,0,0,0,0,0,0,0
716,1762968166360,0,0,0,0,0,0,0,0
717,1762968166460,0,0,0,0,0,0,0,0
718,1762968166576,0,0,0,0,0,0,0,0
719,1762968166677,0,0,0,0,0,0,0,0
720,1762968166793,0,0,0,0,0,0,0,0
721,1762968166944,0,0,0,0,0,0,0,0
722,1762968167044,0,0,0,0,0,0,0,0
723,1762968167126,0,0,0,0,0,0,0,0
724,1762968167243,0,0,0,0,0,0,0,0
725,1762968167344,0,0,0,0,0,0,0,0
726,1762968167461,0,0,0,0,0,0,0,0
727,1762968167559,0,0,0,0,0,0,0,0
728,1762968167692,0,0,0,0,0,0,0,0
729,1762968167809,0,0,0,3.26,0,0,0,0
730,1762968167892,0,0,0,0,0,0,0,0
731,1762968168010,0,0,0,0,0,0,0,0
732,1762968168125,0,0,0,0,0,0,0,0
733,1762968168342,0,0,0,0,0,0,0,0
734,1762968168442,0,0,0,0,0,0,0,0
735,1762968168559,0,0,0,0,0,0,0,0
736,1762968168675,0,0,0,0,0,0,0,0
737,1762968168776,0,0,0,0,0,0,0,0
738,1762968168908,0,0,0,0,0,0,0,0
739,1762968169008,0,0,0,0,0,0,0,0
740,1762968169125,0,0,0,0,0,0,0,0
741,1762968169225,0,0,0,0,0,0,0,0
742,1762968169324,0,0,0,0,0,0,0,0
743,1762968169508,0,0,0,0,0,0,0,0
744,1762968169624,0,0,0,0,0,0,0,0
745,1762968169740,0,0,0,0,0,0,0,0
746,1762968169924,0,0,0,0,0,0,0,0
747,1762968170141,0,0,0,0,0,0,0,0
748,1762968170473,0,0,0,0,0,0,0,0
749,1762968170608,0,0,0,0,0,0,0,0
750,1762968170724,0,0,0,0,0,0,0,0
751,1762968170841,0,0,0,3.32,0,0,0,0
752,1762968170891,0,0,0,0,0,0,0,0
753,1762968170974,0,0,0,1,0,0,0,0
754,1762968171090,0,0,0,0,0,0,0,0
755,1762968171192,0,0,0,0,0,0,0,0
756,1762968171307,0,0,0,0,0,0,0,0
757,1762968171457,0,0,0,0,0,0,0,0
758,1762968171639,0,0,0,0,0,0,0,0
759,1762968171856,0,0,0,0,0,0,0,0
760,1762968171973,0,0,0,0,0,0,0,0
761,1762968172073,0,0,0,0,0,0,0,0
762,1762968172289,0,0,0,0,0,0,0,0
763,1762968172456,0,0,0,0,0,0,0,0
764,1762968172589,0,0,0,0,0,0,0,0
765,1762968172689,0,0,0,0,0,0,0,0
766,1762968172823,0,0,0,0,0,0,0,0
767,1762968172962,0,0,0,0,0,0,0,0
768,1762968173072,0,0,0,0,0,0,0,0
769,1762968173171,0,0,0,0,0,0,0,0
770,1762968173288,0,0,0,0,0,0,0,0
771,1762968173405,0,0,0,0,0,0,0,0
772,1762968173505,0,0,0,0,0,0,0,0
773,1762968173640,0,0,0,0,0,0,0,0
774,1762968173738,0,0,0,0,0,0,0,0
775,1762968173955,0,0,0,0,0,0,0,0
776,1762968174155,0,0,0,0,0,0,0,0
777,1762968174272,0,0,0,0,0,0,0,0
778,1762968174387,0,0,0,0,0,0,0,0
779,1762968174520,0,0,0,0,0,0,0,0
780,1762968174736,0,0,0,0,0,0,0,0
781,1762968174837,0,0,0,0,0,0,0,0
782,1762968174936,0,0,0,0,0,0,0,0
783,1762968175036,0,0,0,0,0,0,0,0
784,1762968175269,0,0,0,0,0,0,0,0
785,1762968175387,0,0,0,0,0,0,0,0
786,1762968175519,0,0,0,0,0,0,0,0
787,1762968175736,0,0,0,0,0,0,0,0
788,1762968175919,0,0,0,0,0,0,0,0
789,1762968176034,0,0,0,0,0,0,0,0
790,1762968176152,0,0,0,0,0,0,0,0
791,1762968176252,0,0,0,0,0,0,0,0
792,1762968176352,0,0,0,0,0,0,0,0
793,1762968176485,0,0,0,0,0,0,0,0
794,1762968176801,0,0,0,0,0,0,0,0
795,1762968176919,0,0,0,0,0,0,0,0
796,1762968177018,0,0,0,3.32,0,0,0,0
797,1762968177134,0,0,0,0,0,0,0,0
798,1762968177234,0,0,0,1,0,0,0,0
799,1762968177350,0,0,0,0,0,0,0,0
800,1762968177567,0,0,0,0,0,0,0,0
801,1762968177701,0,0,0,0,0,0,0,0
802,1762968177817,0,0,0,3.31,0,0,0,0
803,1762968177902,0,0,0,0,0,0,0,0
804,1762968178018,0,0,0,0,0,0,0,0
805,1762968178117,0,0,0,0,0,0,0,0
806,1762968178234,0,0,0,0,0,0,0,0
807,1762968178351,0,0,0,0,0,0,0,0
808,1762968178467,0,0,0,0,0,0,0,0
809,1762968178684,0,0,0,0,0,0,0,0
810,1762968178817,0,0,0,0,0,0,0,0
811,1762968178899,0,0,0,0,0,0,0,0
812,1762968179433,0,0,0,0,0,0,0,0
813,1762968179716,0,0,0,0,0,0,0,0
814,1762968179848,0,0,0,0,0,0,0,0
815,1762968179948,0,0,0,0,0,0,0,0
816,1762968179998,0,0,0,0,0,0,0,0
817,1762968180098,0,0,0,0,0,0,0,0
818,1762968180199,0,0,0,0,0,0,0,0
819,1762968180449,0,0,0,0,0,0,0,0
820,1762968180882,0,0,0,3.27,0,0,0,0
821,1762968180973,0,0,0,0,0,0,0,0
822,1762968181198,0,0,0,0,0,0,0,0
823,1762968181314,0,0,0,0,0,0,0,0
824,1762968181414,0,0,0,0,0,0,0,0
825,1762968181532,0,0,0,0,0,0,0,0
826,1762968181647,0,0,0,0,0,0,0,0
827,1762968181764,0,0,0,0,0,0,0,0
828,1762968181880,0,0,0,0,0,0,0,0
829,1762968182197,0,0,0,0,0,0,0,0
830,1762968182314,0,0,0,0,0,0,0,0
831,1762968182414,0,0,0,0,0,0,0,0
832,1762968182531,0,0,0,0,0,0,0,0
833,1762968182632,0,0,0,0,0,0,0,0
834,1762968182747,0,0,0,0,0,0,0,0
835,1762968182864,0,0,0,0,0,0,0,0
836,1762968182981,0,0,0,0,0,0,0,0
837,1762968183762,0,0,0,0,0,0,0,0
838,1762968183880,0,0,0,0,0,0,0,0
839,1762968183962,0,0,0,0,0,0,0,0
840,1762968184079,0,0,0,33138,0,0,0,0
841,1762968184179,0,0,0,0,0,0,0,0
842,1762968184279,0,0,0,0,0,0,0,0
843,1762968184397,0,0,0,0,0,0,0,0
844,1762968184496,0,0,0,0,0,0,0,0
845,1762968184612,0,0,0,0,0,0,0,0
846,1762968184864,0,0,0,0,0,0,0,0
847,1762968188693,0,0,0,0,0,0,0,0
848,1762968188808,0,0,0,0,0,0,0,0
849,1762968188909,0,0,0,0,0,0,0,0
850,1762968189010,0,0,0,0,0,0,0,0
851,1762968189142,0,0,0,0,0,0,0,0
852,1762968189244,0,0,0,0,0,0,0,0
853,1762968189341,0,0,0,0,0,0,0,0
854,1762968189457,0,0,0,0,0,0,0,0
855,1762968189558,0,0,0,0,0,0,0,0
856,1762968189708,0,0,0,0,0,0,0,0
857,1762968189975,0,0,0,0,0,0,0,0
858,1762968190024,0,0,0,0,0,0,0,0
859,1762968190107,0,0,0,0,0,0,0,0
860,1762968190224,0,0,0,0,0,0,0,0
861,1762968190440,0,0,0,0,0,0,0,0
862,1762968190556,0,0,0,0,0,0,0,0
863,1762968190675,0,0,0,0,0,0,0,0
864,1762968190775,0,0,0,0,0,0,0,0
865,1762968190890,0,0,0,0,0,0,0,0
866,1762968190991,0,0,0,0,0,0,0,0
867,1762968191108,0,0,0,0,0,0,0,0
868,1762968191208,0,0,0,0,0,0,0,0
869,1762968191324,0,0,0,0,0,0,0,0
870,1762968191557,0,0,0,0,0,0,0,0
871,1762968191789,0,0,0,0,0,0,0,0
872,1762968191906,0,0,0,0,0,0,0,0
873,1762968192106,0,0,0,0,0,0,0,0
874,1762968192205,0,0,0,0,0,0,0,0
875,1762968192323,0,0,0,0,0,0,0,0
876,1762968192423,0,0,0,0,0,0,0,0
877,1762968192540,0,0,0,0,0,0,0,0
878,1762968192638,0,0,0,0,0,0,0,0
879,1762968192855,0,0,0,0,0,0,0,0
880,1762968192971,0,0,0,3.32,0,0,0,0
881,1762968193106,0,0,0,1,0,0,0,0
882,1762968193205,0,0,0,0,0,0,0,0
883,1762968193421,0,0,0,0,0,0,0,0
884,1762968193520,0,0,0,0,0,0,0,0
885,1762968193738,0,0,0,0,0,0,0,0
886,1762968193855,0,0,0,0,0,0,0,0
887,1762968194071,0,0,0,0,0,0,0,0
888,1762968194187,0,0,0,0,0,0,0,0
889,1762968194287,0,0,0,0,0,0,0,0
890,1762968194404,0,0,0,0,0,0,0,0
891,1762968194520,0,0,0,0,0,0,0,0
892,1762968194637,0,0,0,0,0,0,0,0
893,1762968194756,0,0,0,0,0,0,0,0
894,1762968194854,0,0,0,0,0,0,0,0
895,1762968194954,0,0,0,0,0,0,0,0
896,1762968195069,0,0,0,0,0,0,0,0
897,1762968195170,0,0,0,0,0,0,0,0
898,1762968195288,0,0,0,0,0,0,0,0
899,1762968195619,0,0,0,0,0,0,0,0
900,1762968195787,0,0,0,0,0,0,0,0
901,1762968195935,0,0,0,0,0,0,0,0
902,1762968196053,0,0,0,0,0,0,0,0
903,1762968196152,0,0,0,0,0,0,0,0
904,1762968196486,0,0,0,0,0,0,0,0
905,1762968196602,0,0,0,3.31,0,0,0,0
906,1762968196752,0,0,0,0,0,0,0,0
907,1762968196951,0,0,0,0,0,0,0,0
908,1762968197152,0,0,0,0,0,0,0,0
909,1762968197269,0,0,0,0,0,0,0,0
910,1762968197386,0,0,0,0,0,0,0,0
911,1762968197486,0,0,0,0,0,0,0,0
912,1762968197601,0,0,0,0,0,0,0,0
913,1762968197717,0,0,0,0,0,0,0,0
914,1762968197819,0,0,0,0,0,0,0,0
915,1762968197934,0,0,0,0,0,0,0,0
916,1762968198050,0,0,0,0,0,0,0,0
917,1762968198151,0,0,0,0,0,0,0,0
918,1762968198250,0,0,0,0,0,0,0,0
919,1762968198367,0,0,0,0,0,0,0,0
920,1762968198585,0,0,0,0,0,0,0,0
921,1762968198700,0,0,0,0,0,0,0,0
922,1762968198817,0,0,0,0,0,0,0,0
923,1762968198933,0,0,0,0,0,0,0,0
924,1762968199150,0,0,0,0,0,0,0,0
925,1762968199583,0,0,0,3.31,0,0,0,0
926,1762968199717,0,0,0,0,0,0,0,0
927,1762968199816,0,0,0,0,0,0,0,0
928,1762968200132,0,0,0,0,0,0,0,0
929,1762968200232,0,0,0,0,0,0,0,0
930,1762968200499,0,0,0,0,0,0,0,0
931,1762968200698,0,0,0,0,0,0,0,0
932,1762968200882,0,0,0,0,0,0,0,0
933,1762968201016,0,0,0,0,0,0,0,0
934,1762968201115,0,0,0,0,0,0,0,0
935,1762968201232,0,0,0,0,0,0,0,0
936,1762968201331,0,0,0,0,0,0,0,0
937,1762968201547,0,0,0,0,0,0,0,0
938,1762968201681,0,0,0,0,0,0,0,0
939,1762968201931,0,0,0,0,0,0,0,0
940,1762968202015,0,0,0,0,0,0,0,0
941,1762968202116,0,0,0,0,0,0,0,0
942,1762968202431,0,0,0,0,0,0,0,0
943,1762968202547,0,0,0,0,0,0,0,0
944,1762968202647,0,0,0,0,0,0,0,0
945,1762968202781,0,0,0,0,0,0,0,0
946,1762968202997,0,0,0,3.31,0,0,0,0
947,1762968203198,0,0,0,0,0,0,0,0
948,1762968203313,0,0,0,0,0,0,0,0
949,1762968203430,0,0,0,0,0,0,0,0
950,1762968203647,0,0,0,0,0,0,0,0
951,1762968203780,0,0,0,0,0,0,0,0
952,1762968203862,0,0,0,0,0,0,0,0
953,1762968203979,0,0,0,0,0,0,0,0
954,1762968204095,0,0,0,0,0,0,0,0
955,1762968204196,0,0,0,0,0,0,0,0
956,1762968204312,0,0,0,0,0,0,0,0
957,1762968204528,0,0,0,0,0,0,0,0
958,1762968204661,0,0,0,0,0,0,0,0
959,1762968204812,0,0,0,0,0,0,0,0
960,1762968204996,0,0,0,0,0,0,0,0
961,1762968205078,0,0,0,0,0,0,0,0
962,1762968205178,0,0,0,0,0,0,0,0
963,1762968205294,0,0,0,0,0,0,0,0
964,1762968205528,0,0,0,0,0,0,0,0
965,1762968205644,0,0,0,1,0,0,0,0
966,1762968205945,0,0,0,3.26,0,0,0,0
967,1762968206028,0,0,0,0,0,0,0,0
968,1762968206095,0,0,0,0,0,0,0,0
969,1762968206278,0,0,0,0,0,0,0,0
970,1762968206395,0,0,0,0,0,0,0,0
971,1762968206510,0,0,0,0,0,0,0,0
972,1762968206611,0,0,0,0,0,0,0,0
973,1762968206761,0,0,0,0,0,0,0,0
974,1762968207060,0,0,0,0,0,0,0,0
975,1762968207160,0,0,0,0,0,0,0,0
976,1762968207377,0,0,0,0,0,0,0,0
977,1762968207493,0,0,0,0,0,0,0,0
978,1762968207593,0,0,0,0,0,0,0,0
979,1762968207709,0,0,0,0,0,0,0,0
980,1762968207843,0,0,0,0,0,0,0,0
981,1762968208026,0,0,0,0,0,0,0,0
982,1762968208159,0,0,0,0,0,0,0,0
983,1762968208625,0,0,0,0,0,0,0,0
984,1762968209041,0,0,0,0,0,0,0,0
985,1762968209141,0,0,0,3.31,0,0,0,0
986,1762968209458,0,0,0,0,0,0,0,0
987,1762968209591,0,0,0,0,0,0,0,0
988,1762968209908,0,0,0,0,0,0,0,0
989,1762968210124,0,0,0,0,0,0,0,0
990,1762968210256,0,0,0,0,0,0,0,0
991,1762968211340,0,0,0,0,0,0,0,0
992,1762968211889,0,0,0,0,0,0,0,0
993,1762968211990,0,0,0,0,0,0,0,0
994,1762968212540,0,0,0,0,0,0,0,0
995,1762968213022,0,0,0,0,0,0,0,0
996,1762968213104,0,0,0,0,0,0,0,0
997,1762968213970,0,0,0,0,0,0,0,0
998,1762968214020,0,0,0,0,0,0,0,0
999,1762968214104,0,0,0,0,0,0,0,0
1000,1762968214204,0,0,0,0,0,0,0,0
1001,1762968214437,0,0,0,0,0,0,0,0
1002,1762968214554,0,0,0,0,0,0,0,0
1003,1762968214786,0,0,0,0,0,0,0,0
1004,1762968214870,0,0,0,0,0,0,0,0
1005,1762968214986,0,0,0,0,0,0,0,0
1006,1762968215086,0,0,0,0,0,0,0,0
1007,1762968215187,0,0,0,0,0,0,0,0
1008,1762968215436,0,0,0,3.31,0,0,0,0
1009,1762968215638,0,0,0,0,0,0,0,0
1010,1762968215770,0,0,0,0,0,0,0,0
1011,1762968215886,0,0,0,3.31,0,0,0,0
1012,1762968215986,0,0,0,0,0,0,0,0
1013,1762968216202,0,0,0,0,0,0,0,0
1014,1762968216302,0,0,0,0,0,0,0,0
1015,1762968216403,0,0,0,0,0,0,0,0
1016,1762968216635,0,0,0,0,0,0,0,0
1017,1762968216768,0,0,0,0,0,0,0,0
1018,1762968216952,0,0,0,0,0,0,0,0
1019,1762968217019,0,0,0,0,0,0,0,0
1020,1762968217102,0,0,0,0,0,0,0,0
1021,1762968217184,0,0,0,0,0,0,0,0
1022,1762968217284,0,0,0,0,0,0,0,0
1023,1762968217402,0,0,0,0,0,0,0,0
1024,1762968217635,0,0,0,0,0,0,0,0
1025,1762968217835,0,0,0,0,0,0,0,0
1026,1762968218067,0,0,0,0,0,0,0,0
1027,1762968218167,0,0,0,0,0,0,0,0
1028,1762968218317,0,0,0,0,0,0,0,0
1029,1762968218517,0,0,0,0,0,0,0,0
1030,1762968218617,0,0,0,1,0,0,0,0
1031,1762968218767,0,0,0,0,0,0,0,0
1032,1762968218884,0,0,0,0,0,0,0,0
1033,1762968219050,0,0,0,0,0,0,0,0
1034,1762968219150,0,0,0,0,0,0,0,0
1035,1762968219383,0,0,0,0,0,0,0,0
1036,1762968219499,0,0,0,0,0,0,0,0
1037,1762968219600,0,0,0,0,0,0,0,0
1038,1762968219749,0,0,0,0,0,0,0,0
1039,1762968219915,0,0,0,0,0,0,0,0
1040,1762968220016,0,0,0,0,0,0,0,0
1041,1762968220082,0,0,0,0,0,0,0,0
1042,1762968220167,0,0,0,0,0,0,0,0
1043,1762968220399,0,0,0,0,0,0,0,0
1044,1762968220531,0,0,0,0,0,0,0,0
1045,1762968220616,0,0,0,0,0,0,0,0
1046,1762968220765,0,0,0,0,0,0,0,0
1047,1762968220882,0,0,0,0,0,0,0,0
1048,1762968221115,0,0,0,0,0,0,0,0
1049,1762968221265,0,0,0,0,0,0,0,0
1050,1762968221364,0,0,0,0,0,0,0,0
1051,1762968221498,0,0,0,0,0,0,0,0
1052,1762968221565,0,0,0,0,0,0,0,0
1053,1762968221748,0,0,0,3.26,0,0,0,0
1054,1762968221881,0,0,0,0,0,0,0,0
1055,1762968222014,0,0,0,0,0,0,0,0
1056,1762968222081,0,0,0,0,0,0,0,0
1057,1762968222230,0,0,0,3.28,0,0,0,0
1058,1762968222314,0,0,0,0,0,0,0,0
1059,1762968222447,0,0,0,0,0,0,0,0
1060,1762968222564,0,0,0,0,0,0,0,0
1061,1762968222648,0,0,0,0,0,0,0,0
1062,1762968222780,0,0,0,0,0,0,0,0
1063,1762968222930,0,0,0,0,0,0,0,0
1064,1762968223479,0,0,0,0,0,0,0,0
1065,1762968223762,0,0,0,0,0,0,0,0
1066,1762968223879,0,0,0,0,0,0,0,0
1067,1762968224029,0,0,0,0,0,0,0,0
1068,1762968224163,0,0,0,0,0,0,0,0
1069,1762968224329,0,0,0,0,0,0,0,0
1070,1762968224412,0,0,0,0,0,0,0,0
1071,1762968224579,0,0,0,0,0,0,0,0
1072,1762968224712,0,0,0,3.32,0,0,0,0
1073,1762968224895,0,0,0,0,0,0,0,0
1074,1762968225078,0,0,0,0,0,0,0,0
1075,1762968225195,0,0,0,0,0,0,0,0
1076,1762968225295,0,0,0,0,0,0,0,0
1077,1762968225377,0,0,0,0,0,0,0,0
1078,1762968225478,0,0,0,0,0,0,0,0
1079,1762968225645,0,0,0,0,0,0,0,0
1080,1762968225795,0,0,0,0,0,0,0,0
1081,1762968225878,0,0,0,0,0,0,0,0
1082,1762968226011,0,0,0,0,0,0,0,0
1083,1762968226095,0,0,0,0,0,0,0,0
1084,1762968226194,0,0,0,0,0,0,0,0
1085,1762968226311,0,0,0,0,0,0,0,0
1086,1762968226410,0,0,0,0,0,0,0,0
1087,1762968226527,0,0,0,0,0,0,0,0
1088,1762968226644,0,0,0,0,0,0,0,0
1089,1762968226793,0,0,0,0,0,0,0,0
1090,1762968226927,0,0,0,0,0,0,0,0
1091,1762968227026,0,0,0,0,0,0,0,0
1092,1762968227076,0,0,0,0,0,0,0,0
1093,1762968227193,0,0,0,0,0,0,0,0
1094,1762968227310,0,0,0,0,0,0,0,0
1095,1762968227409,0,0,0,0,0,0,0,0
1096,1762968227527,0,0,0,0,0,0,0,0
1097,1762968227660,0,0,0,0,0,0,0,0
1098,1762968227759,0,0,0,0,0,0,0,0
1099,1762968227876,0,0,0,0,0,0,0,0
1100,1762968228175,0,0,0,0,0,0,0,0
1101,1762968228276,0,0,0,0,0,0,0,0
1102,1762968228409,0,0,0,3.28,0,0,0,0
1103,1762968228725,0,0,0,0,0,0,0,0
1104,1762968228842,0,0,0,0,0,0,0,0
1105,1762968228992,0,0,0,0,0,0,0,0
1106,1762968229159,0,0,0,0,0,0,0,0
1107,1762968229242,0,0,0,0,0,0,0,0
1108,1762968229392,0,0,0,0,0,0,0,0
1109,1762968229591,0,0,0,0,0,0,0,0
1110,1762968229692,0,0,0,0,0,0,0,0
1111,1762968229791,0,0,0,0,0,0,0,0
1112,1762968229958,0,0,0,0,0,0,0,0
1113,1762968230074,0,0,0,0,0,0,0,0
1114,1762968230158,0,0,0,0,0,0,0,0
1115,1762968230240,0,0,0,0,0,0,0,0
1116,1762968230373,0,0,0,0,0,0,0,0
1117,1762968230742,0,0,0,0,0,0,0,0
1118,1762968231024,0,0,0,3.26,0,0,0,0
1119,1762968231107,0,0,0,0,0,0,0,0
1120,1762968231257,0,0,0,0,0,0,0,0
1121,1762968231389,0,0,0,0,0,0,0,0
1122,1762968231540,0,0,0,0,0,0,0,0
1123,1762968231639,0,0,0,0,0,0,0,0
1124,1762968231806,0,0,0,3.28,0,0,0,0
1125,1762968231989,0,0,0,0,0,0,0,0
1126,1762968232172,0,0,0,0,0,0,0,0
1127,1762968232355,0,0,0,0,0,0,0,0
1128,1762968232456,0,0,0,0,0,0,0,0
1129,1762968232556,0,0,0,0,0,0,0,0
1130,1762968232688,0,0,0,0,0,0,0,0
1131,1762968232805,0,0,0,0,0,0,0,0
1132,1762968232922,0,0,0,0,0,0,0,0
1133,1762968233022,0,0,0,0,0,0,0,0
1134,1762968233155,0,0,0,0,0,0,0,0
1135,1762968233255,0,0,0,0,0,0,0,0
1136,1762968233505,0,0,0,33190,0,0,0,0
1137,1762968233705,0,0,0,0,0,0,0,0
1138,1762968233805,0,0,0,0,0,0,0,0
1139,1762968234021,0,0,0,0,0,0,0,0
1140,1762968234121,0,0,0,0,0,0,0,0
1141,1762968234321,0,0,0,0,0,0,0,0
1142,1762968234671,0,0,0,3.31,0,0,0,0
1143,1762968234770,0,0,0,0,0,0,0,0
1144,1762968234903,0,0,0,0,0,0,0,0
1145,1762968235104,0,0,0,0,0,0,0,0
1146,1762968235203,0,0,0,0,0,0,0,0
1147,1762968235320,0,0,0,0,0,0,0,0
