index,date,SPEED_L_MOTOR,TORQUE_L_MOTOR,POWER_L_MOTOR,CURRENT_L_MOTOR,1,2,3,4
577,1762968130241,0,0,0,0,0,0,0,0
578,1762968130374,0,0,0,0,0,0,0,0
579,1762968130458,0,0,0,0,0,0,0,0
580,1762968130555,0,0,0,0,0,0,0,0
581,1762968130690,0,0,0,0,0,0,0,0
582,1762968130790,0,0,0,0,0,0,0,0
583,1762968130907,0,0,0,0,0,0,0,0
584,1762968131122,0,0,0,0,0,0,0,0
585,1762968131238,0,0,0,0,0,0,0,0
586,1762968131455,0,0,0,0,0,0,0,0
587,1762968131557,0,0,0,0,0,0,0,0
588,1762968131906,0,0,0,0,0,0,0,0
589,1762968132221,0,0,0,0,0,0,0,0
590,1762968132538,0,0,0,0,0,0,0,0
591,1762968132655,0,0,0,0,0,0,0,0
592,1762968132805,0,0,0,0,0,0,0,0
593,1762968132871,0,0,0,0,0,0,0,0
594,1762968132990,0,0,0,0,0,0,0,0
595,1762968133204,0,0,0,0,0,0,0,0
596,1762968133322,0,0,0,0,0,0,0,0
597,1762968133670,0,0,0,0,0,0,0,0
598,1762968133754,0,0,0,0,0,0,0,0
599,1762968133871,0,0,0,0,0,0,0,0
600,1762968133971,0,0,0,0,0,0,0,0
601,1762968134304,0,0,0,0,0,0,0,0
602,1762968134420,0,0,0,0,0,0,0,0
603,1762968134520,0,0,0,0,0,0,0,0
604,1762968134652,0,0,0,0,0,0,0,0
605,1762968134770,0,0,0,0,0,0,0,0
606,1762968134953,0,0,0,0,0,0,0,0
607,1762968135502,0,0,0,0,0,0,0,0
608,1762968135652,0,0,0,0,0,0,0,0
609,1762968135836,0,0,0,0,0,0,0,0
610,1762968135953,0,0,0,0,0,0,0,0
611,1762968136053,0,0,0,0,0,0,0,0
612,1762968136168,0,0,0,0,0,0,0,0
613,1762968136503,0,0,0,0,0,0,0,0
614,1762968136635,0,0,0,0,0,0,0,0
615,1762968136734,0,0,0,0,0,0,0,0
616,1762968138052,0,0,0,0,0,0,0,0
617,1762968138184,0,0,0,0,0,0,0,0
618,1762968138284,0,0,0,0,0,0,0,0
619,1762968138383,0,0,0,0,0,0,0,0
620,1762968138601,0,0,0,0,0,0,0,0
621,1762968138784,0,0,0,0,0,0,0,0
622,1762968138885,0,0,0,0,0,0,0,0
623,1762968138933,0,0,0,0,0,0,0,0
624,1762968139050,0,0,0,0,0,0,0,0
625,1762968139149,0,0,0,0,0,0,0,0
626,1762968139282,0,0,0,0,0,0,0,0
627,1762968139383,0,0,0,0,0,0,0,0
628,1762968139482,0,0,0,0,0,0,0,0
629,1762968139598,0,0,0,0,0,0,0,0
630,1762968139749,0,0,0,0,0,0,0,0
631,1762968139866,0,0,0,0,0,0,0,0
632,1762968139948,0,0,0,0,0,0,0,0
633,1762968140031,0,0,0,0,0,0,0,0
634,1762968140134,0,0,0,0,0,0,0,0
635,1762968140250,0,0,0,0,0,0,0,0
636,1762968140365,0,0,0,0,0,0,0,0
637,1762968140465,0,0,0,0,0,0,0,0
638,1762968140582,0,0,0,0,0,0,0,0
639,1762968140764,0,0,0,0,0,0,0,0
640,1762968140848,0,0,0,0,0,0,0,0
641,1762968141031,0,0,0,0,0,0,0,0
642,1762968141148,0,0,0,0,0,0,0,0
643,1762968141247,0,0,0,0,0,0,0,0
644,1762968141347,0,0,0,0,0,0,0,0
645,1762968141482,0,0,0,0,0,0,0,0
646,1762968141599,0,0,0,0,0,0,0,0
647,1762968141714,0,0,0,0,0,0,0,0
648,1762968141813,0,0,0,0,0,0,0,0
649,1762968142029,0,0,0,0,0,0,0,0
650,1762968142114,0,0,0,0,0,0,0,0
651,1762968142231,0,0,0,0,0,0,0,0
652,1762968142346,0,0,0,0,0,0,0,0
653,1762968142447,0,0,0,0,0,0,0,0
654,1762968142563,0,0,0,0,0,0,0,0
655,1762968142679,0,0,0,0,0,0,0,0
656,1762968142813,0,0,0,0,0,0,0,0
657,1762968142897,0,0,0,0,0,0,0,0
658,1762968142998,0,0,0,0,0,0,0,0
659,1762968143112,0,0,0,0,0,0,0,0
660,1762968143231,0,0,0,0,0,0,0,0
661,1762968143329,0,0,0,0,0,0,0,0
662,1762968143447,0,0,0,0,0,0,0,0
663,1762968143546,0,0,0,0,0,0,0,0
664,1762968143679,0,0,0,0,0,0,0,0
665,1762968143795,0,0,0,0,0,0,0,0
666,1762968143913,0,0,0,0,0,0,0,0
667,1762968143995,0,0,0,0,0,0,0,0
668,1762968144095,0,0,0,0,0,0,0,0
669,1762968144212,0,0,0,0,0,0,0,0
670,1762968144311,0,0,0,0,0,0,0,0
671,1762968144445,0,0,0,0,0,0,0,0
672,1762968144545,0,0,0,0,0,0,0,0
673,1762968144761,0,0,0,0,0,0,0,0
674,1762968144878,0,0,0,0,0,0,0,0
675,1762968144979,0,0,0,0,0,0,0,0
676,1762968145078,0,0,0,0,0,0,0,0
677,1762968145195,0,0,0,0,0,0,0,0
678,1762968145312,0,0,0,0,0,0,0,0
679,1762968145428,0,0,0,0,0,0,0,0
680,1762968145545,0,0,0,0,0,0,0,0
681,1762968145695,0,0,0,0,0,0,0,0
682,1762968145860,0,0,0,0,0,0,0,0
683,1762968145927,0,0,0,0,0,0,0,0
684,1762968146076,0,0,0,0,0,0,0,0
685,1762968146193,0,0,0,0,0,0,0,0
686,1762968146293,0,0,0,0,0,0,0,0
687,1762968146411,0,0,0,0,0,0,0,0
688,1762968146561,0,0,0,0,0,0,0,0
689,1762968146659,0,0,0,0,0,0,0,0
690,1762968147062,0,0,0,0,0,0,0,0
691,1762968147176,0,0,0,0,0,0,0,0
692,1762968147293,0,0,0,0,0,0,0,0
693,1762968147426,0,0,0,0,0,0,0,0
694,1762968147509,0,0,0,0,0,0,0,0
695,1762968147641,0,0,0,0,0,0,0,0
696,1762968147809,0,0,0,0,0,0,0,0
697,1762968147893,0,0,0,0,0,0,0,0
698,1762968147960,0,0,0,0,0,0,0,0
699,1762968148059,0,0,0,0,0,0,0,0
700,1762968148177,0,0,0,0,0,0,0,0
701,1762968148275,0,0,0,0,0,0,0,0
702,1762968148397,0,0,0,0,0,0,0,0
703,1762968148508,0,0,0,0,0,0,0,0
704,1762968148625,0,0,0,0,0,0,0,0
705,1762968148810,0,0,0,0,0,0,0,0
706,1762968149058,0,0,0,0,0,0,0,0
707,1762968149159,0,0,0,0,0,0,0,0
708,1762968149275,0,0,0,0,0,0,0,0
709,1762968149392,0,0,0,0,0,0,0,0
710,1762968149491,0,0,0,0,0,0,0,0
711,1762968149657,0,0,0,0,0,0,0,0
712,1762968149809,0,0,0,0,0,0,0,0
713,1762968149891,0,0,0,0,0,0,0,0
714,1762968150040,0,0,0,0,0,0,0,0
715,1762968150156,0,0,0,0,0,0,0,0
716,1762968150257,0,0,0,0,0,0,0,0
717,1762968150373,0,0,0,0,0,0,0,0
718,1762968150507,0,0,0,0,0,0,0,0
719,1762968150624,0,0,0,0,0,0,0,0
720,1762968150807,0,0,0,0,0,0,0,0
721,1762968151026,0,0,0,0,0,0,0,0
722,1762968151140,0,0,0,0,0,0,0,0
723,1762968151256,0,0,0,0,0,0,0,0
724,1762968151372,0,0,0,0,0,0,0,0
725,1762968151490,0,0,0,0,0,0,0,0
726,1762968151606,0,0,0,0,0,0,0,0
727,1762968151772,0,0,0,0,0,0,0,0
728,1762968151923,0,0,0,0,0,0,0,0
729,1762968152023,0,0,0,0,0,0,0,0
730,1762968152122,0,0,0,0,0,0,0,0
731,1762968152355,0,0,0,0,0,0,0,0
732,1762968152488,0,0,0,0,0,0,0,0
733,1762968152604,0,0,0,0,0,0,0,0
734,1762968152738,0,0,0,0,0,0,0,0
735,1762968152938,0,0,0,0,0,0,0,0
736,1762968153005,0,0,0,0,0,0,0,0
737,1762968153122,0,0,0,0,0,0,0,0
738,1762968153221,0,0,0,0,0,0,0,0
739,1762968153472,0,0,0,0,0,0,0,0
740,1762968153588,0,0,0,0,0,0,0,0
741,1762968153671,0,0,0,0,0,0,0,0
742,1762968153788,0,0,0,0,0,0,0,0
743,1762968154004,0,0,0,0,0,0,0,0
744,1762968154104,0,0,0,0,0,0,0,0
745,1762968154237,0,0,0,0,0,0,0,0
746,1762968154337,0,0,0,0,0,0,0,0
747,1762968154553,0,0,0,0,0,0,0,0
748,1762968154886,0,0,0,0,0,0,0,0
749,1762968154987,0,0,0,0,0,0,0,0
750,1762968155086,0,0,0,0,0,0,0,0
751,1762968155204,0,0,0,0,0,0,0,0
752,1762968155320,0,0,0,0,0,0,0,0
753,1762968155420,0,0,0,0,0,0,0,0
754,1762968155670,0,0,0,0,0,0,0,0
755,1762968155853,0,0,0,0,0,0,0,0
756,1762968155986,0,0,0,0,0,0,0,0
757,1762968156086,0,0,0,0,0,0,0,0
758,1762968156319,0,0,0,0,0,0,0,0
759,1762968156419,0,0,0,0,0,0,0,0
760,1762968156536,0,0,0,0,0,0,0,0
761,1762968156952,0,0,0,0,0,0,0,0
762,1762968157018,0,0,0,0,0,0,0,0
763,1762968157184,0,0,0,0,0,0,0,0
764,1762968157402,0,0,0,0,0,0,0,0
765,1762968157519,0,0,0,0,0,0,0,0
766,1762968157636,0,0,0,0,0,0,0,0
767,1762968157885,0,0,0,0,0,0,0,0
768,1762968157954,0,0,0,0,0,0,0,0
769,1762968158068,0,0,0,0,0,0,0,0
770,1762968158285,0,0,0,0,0,0,0,0
771,1762968158418,0,0,0,0,0,0,0,0
772,1762968158518,0,0,0,0,0,0,0,0
773,1762968158618,0,0,0,0,0,0,0,0
774,1762968158717,0,0,0,0,0,0,0,0
775,1762968158850,0,0,0,0,0,0,0,0
776,1762968159083,0,0,0,0,0,0,0,0
777,1762968159166,0,0,0,0,0,0,0,0
778,1762968159382,0,0,0,0,0,0,0,0
779,1762968159500,0,0,0,0,0,0,0,0
780,1762968159616,0,0,0,0,0,0,0,0
781,1762968160033,0,0,0,0,0,0,0,0
782,1762968160266,0,0,0,0,0,0,0,0
783,1762968160383,0,0,0,0,0,0,0,0
784,1762968160983,0,0,0,0,0,0,0,0
785,1762968161249,0,0,0,0,0,0,0,0
786,1762968161365,0,0,0,0,0,0,0,0
787,1762968161481,0,0,0,0,0,0,0,0
788,1762968161582,0,0,0,0,0,0,0,0
789,1762968161698,0,0,0,0,0,0,0,0
790,1762968162781,0,0,0,0,0,0,0,0
791,1762968163132,0,0,0,0,0,0,0,0
792,1762968163247,0,0,0,0,0,0,0,0
793,1762968163347,0,0,0,0,0,0,0,0
794,1762968163462,0,0,0,0,0,0,0,0
795,1762968163562,0,0,0,0,0,0,0,0
796,1762968163679,0,0,0,0,0,0,0,0
797,1762968163796,0,0,0,0,0,0,0,0
798,1762968163896,0,0,0,0,0,0,0,0
799,1762968164047,0,0,0,0,0,0,0,0
800,1762968164162,0,0,0,0,0,0,0,0
801,1762968164329,0,0,0,0,0,0,0,0
802,1762968164447,0,0,0,0,0,0,0,0
803,1762968164562,0,0,0,0,0,0,0,0
804,1762968164680,0,0,0,0,0,0,0,0
805,1762968164788,0,0,0,0,0,0,0,0
806,1762968164895,0,0,0,0,0,0,0,0
807,1762968165029,0,0,0,0,0,0,0,0
808,1762968165111,0,0,0,0,0,0,0,0
809,1762968165212,0,0,0,0,0,0,0,0
810,1762968165327,0,0,0,0,0,0,0,0
811,1762968165444,0,0,0,0,0,0,0,0
812,1762968165560,0,0,0,0,0,0,0,0
813,1762968165694,0,0,0,0,0,0,0,0
814,1762968165794,0,0,0,0,0,0,0,0
815,1762968165894,0,0,0,0,0,0,0,0
816,1762968165995,0,0,0,0,0,0,0,0
817,1762968166111,0,0,0,0,0,0,0,0
818,1762968166210,0,0,0,0,0,0,0,0
819,1762968166326,0,0,0,0,0,0,0,0
820,1762968166426,0,0,0,0,0,0,0,0
821,1762968166661,0,0,0,0,0,0,0,0
822,1762968166910,0,0,0,0,0,0,0,0
823,1762968167010,0,0,0,0,0,0,0,0
824,1762968167093,0,0,0,0,0,0,0,0
825,1762968167193,0,0,0,0,0,0,0,0
826,1762968167309,0,0,0,0,0,0,0,0
827,1762968167427,0,0,0,0,0,0,0,0
828,1762968167526,0,0,0,0,0,0,0,0
829,1762968167658,0,0,0,0,0,0,0,0
830,1762968167761,0,0,0,0,0,0,0,0
831,1762968167876,0,0,0,0,0,0,0,0
832,1762968167975,0,0,0,0,0,0,0,0
833,1762968168075,0,0,0,0,0,0,0,0
834,1762968168192,0,0,0,0,0,0,0,0
835,1762968168308,0,0,0,0,0,0,0,0
836,1762968168410,0,0,0,0,0,0,0,0
837,1762968168525,0,0,0,0,0,0,0,0
838,1762968168626,0,0,0,0,0,0,0,0
839,1762968168742,0,0,0,0,0,0,0,0
840,1762968168858,0,0,0,0,0,0,0,0
841,1762968168959,0,0,0,0,0,0,0,0
842,1762968169108,0,0,0,0,0,0,0,0
843,1762968169191,0,0,0,0,0,0,0,0
844,1762968169291,0,0,0,0,0,0,0,0
845,1762968169408,0,0,0,0,0,0,0,0
846,1762968169607,0,0,0,0,0,0,0,0
847,1762968169707,0,0,0,0,0,0,0,0
848,1762968169809,0,0,0,0,0,0,0,0
849,1762968169908,0,0,0,0,0,0,0,0
850,1762968170025,0,0,0,0,0,0,0,0
851,1762968170108,0,0,0,0,0,0,0,0
852,1762968170176,0,0,0,0,0,0,0,0
853,1762968170307,0,0,0,0,0,0,0,0
854,1762968170407,0,0,0,0,0,0,0,0
855,1762968170675,0,0,0,0,0,0,0,0
856,1762968170774,0,0,0,0,0,0,0,0
857,1762968170941,0,0,0,0,0,0,0,0
858,1762968171057,0,0,0,0,0,0,0,0
859,1762968171157,0,0,0,0,0,0,0,0
860,1762968171274,0,0,0,0,0,0,0,0
861,1762968171392,0,0,0,0,0,0,0,0
862,1762968171575,0,0,0,0,0,0,0,0
863,1762968171722,0,0,0,0,0,0,0,0
864,1762968171790,0,0,0,0,0,0,0,0
865,1762968171906,0,0,0,0,0,0,0,0
866,1762968171957,0,0,0,0,0,0,0,0
867,1762968172040,0,0,0,0,0,0,0,0
868,1762968172173,0,0,0,0,0,0,0,0
869,1762968172273,0,0,0,0,0,0,0,0
870,1762968172373,0,0,0,0,0,0,0,0
871,1762968172539,0,0,0,0,0,0,0,0
872,1762968172657,0,0,0,0,0,0,0,0
873,1762968172755,0,0,0,0,0,0,0,0
874,1762968173039,0,0,0,0,0,0,0,0
875,1762968173138,0,0,0,0,0,0,0,0
876,1762968173254,0,0,0,0,0,0,0,0
877,1762968173356,0,0,0,0,0,0,0,0
878,1762968173472,0,0,0,0,0,0,0,0
879,1762968173588,0,0,0,0,0,0,0,0
880,1762968173704,0,0,0,0,0,0,0,0
881,1762968173805,0,0,0,0,0,0,0,0
882,1762968173922,0,0,0,0,0,0,0,0
883,1762968174038,0,0,0,0,0,0,0,0
884,1762968174137,0,0,0,0,0,0,0,0
885,1762968174238,0,0,0,0,0,0,0,0
886,1762968174355,0,0,0,0,0,0,0,0
887,1762968174503,0,0,0,0,0,0,0,0
888,1762968174586,0,0,0,0,0,0,0,0
889,1762968174686,0,0,0,0,0,0,0,0
890,1762968174804,0,0,0,0,0,0,0,0
891,1762968174904,0,0,0,0,0,0,0,0
892,1762968175004,0,0,0,0,0,0,0,0
893,1762968175119,0,0,0,0,0,0,0,0
894,1762968175236,0,0,0,0,0,0,0,0
895,1762968175453,0,0,0,0,0,0,0,0
896,1762968175569,0,0,0,0,0,0,0,0
897,1762968175704,0,0,0,0,0,0,0,0
898,1762968175786,0,0,0,0,0,0,0,0
899,1762968175885,0,0,0,0,0,0,0,0
900,1762968176002,0,0,0,0,0,0,0,0
901,1762968176102,0,0,0,0,0,0,0,0
902,1762968176219,0,0,0,0,0,0,0,0
903,1762968176335,0,0,0,0,0,0,0,0
904,1762968176451,0,0,0,0,0,0,0,0
905,1762968176568,0,0,0,0,0,0,0,0
906,1762968176669,0,0,0,0,0,0,0,0
907,1762968176768,0,0,0,0,0,0,0,0
908,1762968177002,0,0,0,0,0,0,0,0
909,1762968177100,0,0,0,0,0,0,0,0
910,1762968177217,0,0,0,0,0,0,0,0
911,1762968177318,0,0,0,0,0,0,0,0
912,1762968177435,0,0,0,0,0,0,0,0
913,1762968177551,0,0,0,0,0,0,0,0
914,1762968177668,0,0,0,0,0,0,0,0
915,1762968177869,0,0,0,0,0,0,0,0
916,1762968177985,0,0,0,0,0,0,0,0
917,1762968178084,0,0,0,0,0,0,0,0
918,1762968178201,0,0,0,0,0,0,0,0
919,1762968178318,0,0,0,0,0,0,0,0
920,1762968178426,0,0,0,0,0,0,0,0
921,1762968178533,0,0,0,0,0,0,0,0
922,1762968178633,0,0,0,0,0,0,0,0
923,1762968178783,0,0,0,0,0,0,0,0
924,1762968178983,0,0,0,0,0,0,0,0
925,1762968179083,0,0,0,0,0,0,0,0
926,1762968179184,0,0,0,0,0,0,0,0
927,1762968179301,0,0,0,0,0,0,0,0
928,1762968179533,0,0,0,0,0,0,0,0
929,1762968179800,0,0,0,0,0,0,0,0
930,1762968180165,0,0,0,0,0,0,0,0
931,1762968180415,0,0,0,0,0,0,0,0
932,1762968180515,0,0,0,0,0,0,0,0
933,1762968180615,0,0,0,0,0,0,0,0
934,1762968180799,0,0,0,0,0,0,0,0
935,1762968181065,0,0,0,0,0,0,0,0
936,1762968181165,0,0,0,0,0,0,0,0
937,1762968181281,0,0,0,0,0,0,0,0
938,1762968181382,0,0,0,0,0,0,0,0
939,1762968181516,0,0,0,0,0,0,0,0
940,1762968181614,0,0,0,0,0,0,0,0
941,1762968181714,0,0,0,0,0,0,0,0
942,1762968181847,0,0,0,0,0,0,0,0
943,1762968181965,0,0,0,0,0,0,0,0
944,1762968182081,0,0,0,0,0,0,0,0
945,1762968182263,0,0,0,0,0,0,0,0
946,1762968182379,0,0,0,0,0,0,0,0
947,1762968182501,0,0,0,0,0,0,0,0
948,1762968182596,0,0,0,0,0,0,0,0
949,1762968182713,0,0,0,0,0,0,0,0
950,1762968182930,0,0,0,0,0,0,0,0
951,1762968183032,0,0,0,0,0,0,0,0
952,1762968183280,0,0,0,0,0,0,0,0
953,1762968183364,0,0,0,0,0,0,0,0
954,1762968183479,0,0,0,0,0,0,0,0
955,1762968183579,0,0,0,0,0,0,0,0
956,1762968183745,0,0,0,0,0,0,0,0
957,1762968183829,0,0,0,0,0,0,0,0
958,1762968183929,0,0,0,0,0,0,0,0
959,1762968184145,0,0,0,0,0,0,0,0
960,1762968184246,0,0,0,0,0,0,0,0
961,1762968184362,0,0,0,0,0,0,0,0
962,1762968184579,0,0,0,0,0,0,0,0
963,1762968188875,0,0,0,0,0,0,0,0
964,1762968188975,0,0,0,0,0,0,0,0
965,1762968189093,0,0,0,0,0,0,0,0
966,1762968189209,0,0,0,0,0,0,0,0
967,1762968189311,0,0,0,0,0,0,0,0
968,1762968189407,0,0,0,0,0,0,0,0
969,1762968189542,0,0,0,0,0,0,0,0
970,1762968189675,0,0,0,0,0,0,0,0
971,1762968189891,0,0,0,0,0,0,0,0
972,1762968190091,0,0,0,0,0,0,0,0
973,1762968190190,0,0,0,0,0,0,0,0
974,1762968190307,0,0,0,0,0,0,0,0
975,1762968190523,0,0,0,0,0,0,0,0
976,1762968190623,0,0,0,0,0,0,0,0
977,1762968190740,0,0,0,0,0,0,0,0
978,1762968190857,0,0,0,0,0,0,0,0
979,1762968190956,0,0,0,0,0,0,0,0
980,1762968191073,0,0,0,0,0,0,0,0
981,1762968191174,0,0,0,0,0,0,0,0
982,1762968191290,0,0,0,0,0,0,0,0
983,1762968191523,0,0,0,0,0,0,0,0
984,1762968191640,0,0,0,0,0,0,0,0
985,1762968191739,0,0,0,0,0,0,0,0
986,1762968191955,0,0,0,0,0,0,0,0
987,1762968192173,0,0,0,0,0,0,0,0
988,1762968192272,0,0,0,0,0,0,0,0
989,1762968192389,0,0,0,0,0,0,0,0
990,1762968192506,0,0,0,0,0,0,0,0
991,1762968192622,0,0,0,0,0,0,0,0
992,1762968192772,0,0,0,0,0,0,0,0
993,1762968192906,0,0,0,0,0,0,0,0
994,1762968193022,0,0,0,0,0,0,0,0
995,1762968193172,0,0,0,0,0,0,0,0
996,1762968193271,0,0,0,0,0,0,0,0
997,1762968193488,0,0,0,0,0,0,0,0
998,1762968193605,0,0,0,0,0,0,0,0
999,1762968193722,0,0,0,0,0,0,0,0
1000,1762968193821,0,0,0,0,0,0,0,0
1001,1762968193956,0,0,0,0,0,0,0,0
1002,1762968194037,0,0,0,0,0,0,0,0
1003,1762968194254,0,0,0,0,0,0,0,0
1004,1762968194370,0,0,0,0,0,0,0,0
1005,1762968194486,0,0,0,0,0,0,0,0
1006,1762968194603,0,0,0,0,0,0,0,0
1007,1762968194720,0,0,0,0,0,0,0,0
1008,1762968194920,0,0,0,0,0,0,0,0
1009,1762968195020,0,0,0,0,0,0,0,0
1010,1762968195136,0,0,0,0,0,0,0,0
1011,1762968195254,0,0,0,0,0,0,0,0
1012,1762968195369,0,0,0,0,0,0,0,0
1013,1762968195470,0,0,0,0,0,0,0,0
1014,1762968195569,0,0,0,0,0,0,0,0
1015,1762968195737,0,0,0,0,0,0,0,0
1016,1762968195903,0,0,0,0,0,0,0,0
1017,1762968196037,0,0,0,0,0,0,0,0
1018,1762968196136,0,0,0,0,0,0,0,0
1019,1762968196236,0,0,0,0,0,0,0,0
1020,1762968196352,0,0,0,0,0,0,0,0
1021,1762968196452,0,0,0,0,0,0,0,0
1022,1762968196569,0,0,0,0,0,0,0,0
1023,1762968196685,0,0,0,0,0,0,0,0
1024,1762968196802,0,0,0,0,0,0,0,0
1025,1762968196920,0,0,0,0,0,0,0,0
1026,1762968197034,0,0,0,0,0,0,0,0
1027,1762968197235,0,0,0,0,0,0,0,0
1028,1762968197451,0,0,0,0,0,0,0,0
1029,1762968197551,0,0,0,0,0,0,0,0
1030,1762968197684,0,0,0,0,0,0,0,0
1031,1762968197784,0,0,0,0,0,0,0,0
1032,1762968197901,0,0,0,0,0,0,0,0
1033,1762968198000,0,0,0,0,0,0,0,0
1034,1762968198117,0,0,0,0,0,0,0,0
1035,1762968198217,0,0,0,0,0,0,0,0
1036,1762968198434,0,0,0,0,0,0,0,0
1037,1762968198551,0,0,0,0,0,0,0,0
1038,1762968198667,0,0,0,0,0,0,0,0
1039,1762968198784,0,0,0,0,0,0,0,0
1040,1762968198917,0,0,0,0,0,0,0,0
1041,1762968198999,0,0,0,0,0,0,0,0
1042,1762968199116,0,0,0,0,0,0,0,0
1043,1762968199217,0,0,0,0,0,0,0,0
1044,1762968199317,0,0,0,0,0,0,0,0
1045,1762968199433,0,0,0,0,0,0,0,0
1046,1762968199534,0,0,0,0,0,0,0,0
1047,1762968199649,0,0,0,0,0,0,0,0
1048,1762968199783,0,0,0,0,0,0,0,0
1049,1762968199899,0,0,0,0,0,0,0,0
1050,1762968200099,0,0,0,0,0,0,0,0
1051,1762968200315,0,0,0,0,0,0,0,0
1052,1762968200433,0,0,0,0,0,0,0,0
1053,1762968200565,0,0,0,0,0,0,0,0
1054,1762968200648,0,0,0,0,0,0,0,0
1055,1762968200800,0,0,0,0,0,0,0,0
1056,1762968201082,0,0,0,0,0,0,0,0
1057,1762968201182,0,0,0,0,0,0,0,0
1058,1762968201298,0,0,0,0,0,0,0,0
1059,1762968201414,0,0,0,0,0,0,0,0
1060,1762968201531,0,0,0,0,0,0,0,0
1061,1762968201764,0,0,0,0,0,0,0,0
1062,1762968201864,0,0,0,0,0,0,0,0
1063,1762968201999,0,0,0,0,0,0,0,0
1064,1762968202082,0,0,0,0,0,0,0,0
1065,1762968202183,0,0,0,0,0,0,0,0
1066,1762968202281,0,0,0,0,0,0,0,0
1067,1762968202398,0,0,0,0,0,0,0,0
1068,1762968202747,0,0,0,0,0,0,0,0
1069,1762968202897,0,0,0,0,0,0,0,0
1070,1762968203063,0,0,0,0,0,0,0,0
1071,1762968203180,0,0,0,0,0,0,0,0
1072,1762968203281,0,0,0,0,0,0,0,0
1073,1762968203381,0,0,0,0,0,0,0,0
1074,1762968203513,0,0,0,0,0,0,0,0
1075,1762968203613,0,0,0,0,0,0,0,0
1076,1762968203713,0,0,0,0,0,0,0,0
1077,1762968203846,0,0,0,0,0,0,0,0
1078,1762968203946,0,0,0,0,0,0,0,0
1079,1762968204046,0,0,0,0,0,0,0,0
1080,1762968204163,0,0,0,0,0,0,0,0
1081,1762968204263,0,0,0,0,0,0,0,0
1082,1762968204378,0,0,0,0,0,0,0,0
1083,1762968204512,0,0,0,0,0,0,0,0
1084,1762968204912,0,0,0,0,0,0,0,0
1085,1762968204962,0,0,0,0,0,0,0,0
1086,1762968205044,0,0,0,0,0,0,0,0
1087,1762968205161,0,0,0,0,0,0,0,0
1088,1762968205261,0,0,0,0,0,0,0,0
1089,1762968205477,0,0,0,0,0,0,0,0
1090,1762968205612,0,0,0,0,0,0,0,0
1091,1762968205745,0,0,0,0,0,0,0,0
1092,1762968205861,0,0,0,0,0,0,0,0
1093,1762968206062,0,0,0,0,0,0,0,0
1094,1762968206144,0,0,0,0,0,0,0,0
1095,1762968206261,0,0,0,0,0,0,0,0
1096,1762968206360,0,0,0,0,0,0,0,0
1097,1762968206478,0,0,0,0,0,0,0,0
1098,1762968206577,0,0,0,0,0,0,0,0
1099,1762968206693,0,0,0,0,0,0,0,0
1100,1762968206877,0,0,0,0,0,0,0,0
1101,1762968206960,0,0,0,0,0,0,0,0
1102,1762968207027,0,0,0,0,0,0,0,0
1103,1762968207243,0,0,0,0,0,0,0,0
1104,1762968207360,0,0,0,0,0,0,0,0
1105,1762968207461,0,0,0,0,0,0,0,0
1106,1762968207578,0,0,0,0,0,0,0,0
1107,1762968207693,0,0,0,0,0,0,0,0
1108,1762968207792,0,0,0,0,0,0,0,0
1109,1762968207910,0,0,0,0,0,0,0,0
1110,1762968208126,0,0,0,0,0,0,0,0
1111,1762968208241,0,0,0,0,0,0,0,0
1112,1762968208492,0,0,0,0,0,0,0,0
1113,1762968208575,0,0,0,0,0,0,0,0
1114,1762968208741,0,0,0,0,0,0,0,0
1115,1762968208842,0,0,0,0,0,0,0,0
1116,1762968209208,0,0,0,0,0,0,0,0
1117,1762968209325,0,0,0,0,0,0,0,0
1118,1762968209541,0,0,0,0,0,0,0,0
1119,1762968209858,0,0,0,0,0,0,0,0
1120,1762968209991,0,0,0,0,0,0,0,0
1121,1762968210056,0,0,0,0,0,0,0,0
1122,1762968210107,0,0,0,0,0,0,0,0
1123,1762968210757,0,0,0,0,0,0,0,0
1124,1762968211406,0,0,0,0,0,0,0,0
1125,1762968211972,0,0,0,0,0,0,0,0
1126,1762968212073,0,0,0,0,0,0,0,0
1127,1762968212622,0,0,0,0,0,0,0,0
1128,1762968213005,0,0,0,0,0,0,0,0
1129,1762968213171,0,0,0,0,0,0,0,0
1130,1762968213288,0,0,0,0,0,0,0,0
1131,1762968213921,0,0,0,0,0,0,0,0
1132,1762968214070,0,0,0,0,0,0,0,0
1133,1762968214187,0,0,0,0,0,0,0,0
1134,1762968214287,0,0,0,0,0,0,0,0
1135,1762968214404,0,0,0,0,0,0,0,0
1136,1762968214504,0,0,0,0,0,0,0,0
1137,1762968214737,0,0,0,0,0,0,0,0
1138,1762968214837,0,0,0,0,0,0,0,0
1139,1762968214953,0,0,0,0,0,0,0,0
1140,1762968215053,0,0,0,0,0,0,0,0
1141,1762968215269,0,0,0,0,0,0,0,0
1142,1762968215387,0,0,0,0,0,0,0,0
1143,1762968215520,0,0,0,0,0,0,0,0
1144,1762968215620,0,0,0,0,0,0,0,0
1145,1762968215836,0,0,0,0,0,0,0,0
1146,1762968216053,0,0,0,0,0,0,0,0
1147,1762968216169,0,0,0,0,0,0,0,0
1148,1762968216253,0,0,0,0,0,0,0,0
1149,1762968216369,0,0,0,0,0,0,0,0
1150,1762968216486,0,0,0,0,0,0,0,0
