index,date,SPEED_AVG,STEERING_WHEEL,THROTTLE,BRAKE,5,6,7,8
110,1762968068508,0,0,0,0,0,0,0,0
111,1762968068624,0,0,0,0,0,0,0,0
112,1762968068724,0,0,0,0,0,0,0,0
113,1762968068825,0,0,0,0,0,0,0,0
114,1762968068941,0,0,0,0,0,0,0,0
115,1762968069058,0,0,0,0,0,0,0,0
116,1762968069157,0,0,0,0,0,0,0,0
117,1762968069273,0,0,0,0,0,0,0,0
118,1762968069373,0,0,0,0,0,0,0,0
119,1762968069508,0,0,0,0,0,0,0,0
120,1762968069607,0,0,0,0,0,0,0,0
121,1762968069706,0,0,0,0,0,0,0,0
122,1762968069825,0,0,0,0,0,0,0,0
123,1762968069941,0,0,0,0,0,0,0,0
124,1762968070040,0,0,0,0,0,0,0,0
125,1762968070140,0,0,0,0,0,0,0,0
126,1762968070256,0,0,0,0,0,0,0,0
127,1762968070373,0,0,0,0,0,0,0,0
128,1762968070473,0,0,0,0,0,0,0,0
129,1762968070590,0,0,0,0,0,0,0,0
130,1762968070690,0,0,0,0,0,0,0,0
131,1762968070805,0,0,0,0,0,0,0,0
132,1762968070906,0,0,0,0,0,0,0,0
133,1762968071022,0,0,0,0,0,0,0,0
134,1762968071139,0,0,0,0,0,0,0,0
135,1762968071257,0,0,0,0,0,0,0,0
136,1762968071373,0,0,0,0,0,0,0,0
137,1762968071473,0,0,0,0,0,0,0,0
138,1762968071572,0,0,0,0,0,0,0,0
139,1762968071688,0,0,0,0,0,0,0,0
140,1762968071805,0,0,0,0,0,0,0,0
141,1762968071905,0,0,0,0,0,0,0,0
142,1762968072021,0,0,0,0,0,0,0,0
143,1762968072121,0,0,0,0,0,0,0,0
144,1762968072254,0,0,0,0,0,0,0,0
145,1762968072354,0,0,0,0,0,0,0,0
146,1762968072471,0,0,0,0,0,0,0,0
147,1762968072572,0,0,0,0,0,0,0,0
148,1762968072804,0,0,0,0,0,0,0,0
149,1762968072904,0,0,0,0,0,0,0,0
150,1762968073020,0,0,0,0,0,0,0,0
151,1762968073120,0,0,0,0,0,0,0,0
152,1762968073236,0,0,0,0,0,0,0,0
153,1762968073337,0,0,0,0,0,0,0,0
154,1762968073454,0,0,0,0,0,0,0,0
155,1762968073553,0,0,0,0,0,0,0,0
156,1762968073686,0,0,0,0,0,0,0,0
157,1762968073787,0,0,0,0,0,0,0,0
158,1762968073886,0,0,0,0,0,0,0,0
159,1762968074003,0,0,0,0,0,0,0,0
160,1762968074120,0,0,0,0,0,0,0,0
161,1762968074236,0,0,0,0,0,0,0,0
162,1762968074437,0,0,0,0,0,0,0,0
163,1762968074553,0,0,0,0,0,0,0,0
164,1762968074670,0,0,0,0,0,0,0,0
165,1762968074770,0,0,0,0,0,0,0,0
166,1762968074886,0,0,0,0,0,0,0,0
167,1762968074986,0,0,0,0,0,0,0,0
168,1762968075103,0,0,0,0,0,0,0,0
169,1762968075220,0,0,0,0,0,0,0,0
170,1762968075319,0,0,0,0,0,0,0,0
171,1762968075436,0,0,0,0,0,0,0,0
172,1762968075586,0,0,0,0,0,0,0,0
173,1762968075702,0,0,0,0,0,0,0,0
174,1762968075885,0,0,0,0,0,0,0,0
175,1762968075985,0,0,0,0,0,0,0,0
176,1762968076101,0,0,0,0,0,0,0,0
177,1762968076201,0,0,0,0,0,0,0,0
178,1762968076335,0,0,0,0,0,0,0,0
179,1762968076417,0,0,0,0,0,0,0,0
180,1762968076534,0,0,0,0,0,0,0,0
181,1762968076633,0,0,0,0,0,0,0,0
182,1762968076768,0,0,0,0,0,0,0,0
183,1762968076851,0,0,0,0,0,0,0,0
184,1762968076967,0,0,0,0,0,0,0,0
185,1762968077084,0,0,0,0,0,0,0,0
186,1762968077201,0,0,0,0,0,0,0,0
187,1762968077300,0,0,0,0,0,0,0,0
188,1762968077416,0,0,0,0,0,0,0,0
189,1762968077516,0,0,0,0,0,0,0,0
190,1762968077633,0,0,0,0,0,0,0,0
191,1762968077849,0,0,0,0,0,0,0,0
192,1762968077966,0,0,0,0,0,0,0,0
193,1762968078066,0,0,0,0,0,0,0,0
194,1762968078199,0,0,0,0,0,0,0,0
195,1762968078299,0,0,0,0,0,0,0,0
196,1762968078416,0,0,0,0,0,0,0,0
197,1762968078515,0,0,0,0,0,0,0,0
198,1762968078632,0,0,0,0,0,0,0,0
199,1762968078749,0,0,0,0,0,0,0,0
200,1762968078848,0,0,0,0,0,0,0,0
201,1762968078949,0,0,0,0,0,0,0,0
202,1762968079065,0,0,0,0,0,0,0,0
203,1762968079165,0,0,0,0,0,0,0,0
204,1762968079281,0,0,0,0,0,0,0,0
205,1762968079398,0,0,0,0,0,0,0,0
206,1762968079515,0,0,0,0,0,0,0,0
207,1762968079616,0,0,0,0,0,0,0,0
208,1762968079715,0,0,0,0,0,0,0,0
209,1762968079948,0,0,0,0,0,0,0,0
210,1762968080048,0,0,0,0,0,0,0,0
211,1762968080164,0,0,0,0,0,0,0,0
212,1762968080281,0,0,0,0,0,0,0,0
213,1762968080381,0,0,0,0,0,0,0,0
214,1762968080498,0,0,0,0,0,0,0,0
215,1762968080614,0,0,0,0,0,0,0,0
216,1762968080713,0,0,0,0,0,0,0,0
217,1762968080930,0,0,0,0,0,0,0,0
218,1762968081030,0,0,0,0,0,0,0,0
219,1762968081147,0,0,0,0,0,0,0,0
220,1762968081263,0,0,0,0,0,0,0,0
221,1762968081363,0,0,0,0,0,0,0,0
222,1762968081481,0,0,0,0,0,0,0,0
223,1762968081812,0,0,0,0,0,0,0,0
224,1762968081912,0,0,0,0,0,0,0,0
225,1762968082029,0,0,0,0,0,0,0,0
226,1762968082146,0,0,0,0,0,0,0,0
227,1762968082246,0,0,0,0,0,0,0,0
228,1762968082363,0,0,0,0,0,0,0,0
229,1762968082463,0,0,0,0,0,0,0,0
230,1762968082678,0,0,0,0,0,0,0,0
231,1762968082796,0,0,0,0,0,0,0,0
232,1762968082913,0,0,0,0,0,0,0,0
233,1762968083013,0,0,0,0,0,0,0,0
234,1762968083129,0,0,0,0,0,0,0,0
235,1762968083246,0,0,0,0,0,0,0,0
236,1762968083345,0,0,0,0,0,0,0,0
237,1762968083462,0,0,0,0,0,0,0,0
238,1762968084011,0,0,0,0,0,0,0,0
239,1762968084112,0,0,0,0,0,0,0,0
240,1762968084228,0,0,0,0,0,0,0,0
241,1762968084344,0,0,0,0,0,0,0,0
242,1762968084445,0,0,0,0,0,0,0,0
243,1762968084778,0,0,0,0,0,0,0,0
244,1762968084893,0,0,0,0,0,0,0,0
245,1762968085010,0,0,0,0,0,0,0,0
246,1762968085109,0,0,0,0,0,0,0,0
247,1762968085227,0,0,0,0,0,0,0,0
248,1762968085326,0,0,0,0,0,0,0,0
249,1762968085460,0,0,0,0,0,0,0,0
250,1762968085560,0,0,0,0,0,0,0,0
251,1762968085992,0,0,0,0,0,0,0,0
252,1762968086111,0,0,0,0,0,0,0,0
253,1762968086327,0,0,0,0,0,0,0,0
254,1762968086426,0,0,0,0,0,0,0,0
255,1762968086759,0,0,0,0,0,0,0,0
256,1762968087092,0,0,0,0,0,0,0,0
257,1762968087325,0,0,0,0,0,0,0,0
258,1762968087425,0,0,0,0,0,0,0,0
259,1762968087541,0,0,0,0,0,0,0,0
260,1762968087858,0,0,0,0,0,0,0,0
261,1762968087974,0,0,0,0,0,0,0,0
262,1762968088092,0,0,0,0,0,0,0,0
263,1762968088192,0,0,0,0,0,0,0,0
264,1762968088291,0,0,0,0,0,0,0,0
265,1762968088425,0,0,0,0,0,0,0,0
266,1762968088525,0,0,0,0,0,0,0,0
267,1762968088641,0,0,0,0,0,0,0,0
268,1762968088741,0,0,0,0,0,0,0,0
269,1762968088841,0,0,0,0,0,0,0,0
270,1762968088956,0,0,0,0,0,0,0,0
271,1762968089090,0,0,0,0,0,0,0,0
272,1762968089190,0,0,0,0,0,0,0,0
273,1762968089289,0,0,0,0,0,0,0,0
274,1762968089406,0,0,0,0,0,0,0,0
275,1762968089524,0,0,0,0,0,0,0,0
276,1762968089624,0,0,0,0,0,0,0,0
277,1762968089739,0,0,0,0,0,0,0,0
278,1762968089840,0,0,0,0,0,0,0,0
279,1762968089956,0,0,0,0,0,0,0,0
280,1762968090056,0,0,0,0,0,0,0,0
281,1762968090173,0,0,0,0,0,0,0,0
282,1762968090289,0,0,0,0,0,0,0,0
283,1762968090390,0,0,0,0,0,0,0,0
284,1762968090505,0,0,0,0,0,0,0,0
285,1762968090622,0,0,0,0,0,0,0,0
286,1762968090738,0,0,0,0,0,0,0,0
287,1762968090822,0,0,0,0,0,0,0,0
288,1762968090938,0,0,0,0,0,0,0,0
289,1762968091054,0,0,0,0,0,0,0,0
290,1762968091155,0,0,0,0,0,0,0,0
291,1762968091271,0,0,0,0,0,0,0,0
292,1762968091405,0,0,0,0,0,0,0,0
293,1762968091488,0,0,0,0,0,0,0,0
294,1762968091606,0,0,0,0,0,0,0,0
295,1762968091721,0,0,0,0,0,0,0,0
296,1762968091821,0,0,0,0,0,0,0,0
297,1762968091921,0,0,0,0,0,0,0,0
298,1762968092054,0,0,0,0,0,0,0,0
299,1762968092154,0,0,0,0,0,0,0,0
300,1762968092271,0,0,0,0,0,0,0,0
301,1762968092370,0,0,0,0,0,0,0,0
302,1762968092487,0,0,0,0,0,0,0,0
303,1762968092587,0,0,0,0,0,0,0,0
304,1762968092703,0,0,0,0,0,0,0,0
305,1762968092820,0,0,0,0,0,0,0,0
306,1762968092920,0,0,0,0,0,0,0,0
307,1762968093036,0,0,0,0,0,0,0,0
308,1762968093136,0,0,0,0,0,0,0,0
309,1762968093253,0,0,0,0,0,0,0,0
310,1762968093353,0,0,0,0,0,0,0,0
311,1762968093470,0,0,0,0,0,0,0,0
312,1762968093587,0,0,0,0,0,0,0,0
313,1762968093703,0,0,0,0,0,0,0,0
314,1762968093819,0,0,0,0,0,0,0,0
315,1762968093904,0,0,0,0,0,0,0,0
316,1762968094019,0,0,0,0,0,0,0,0
317,1762968094136,0,0,0,0,0,0,0,0
318,1762968094236,0,0,0,0,0,0,0,0
319,1762968094368,0,0,0,0,0,0,0,0
320,1762968094468,0,0,0,0,0,0,0,0
321,1762968094585,0,0,0,0,0,0,0,0
322,1762968094685,0,0,0,0,0,0,0,0
323,1762968094802,0,0,0,0,0,0,0,0
324,1762968094902,0,0,0,0,0,0,0,0
325,1762968095019,0,0,0,0,0,0,0,0
326,1762968095118,0,0,0,0,0,0,0,0
327,1762968095236,0,0,0,0,0,0,0,0
328,1762968095334,0,0,0,0,0,0,0,0
329,1762968095467,0,0,0,0,0,0,0,0
330,1762968095568,0,0,0,0,0,0,0,0
331,1762968095685,0,0,0,0,0,0,0,0
332,1762968095785,0,0,0,0,0,0,0,0
333,1762968095901,0,0,0,0,0,0,0,0
334,1762968096002,0,0,0,0,0,0,0,0
335,1762968096101,0,0,0,0,0,0,0,0
336,1762968096218,0,0,0,0,0,0,0,0
337,1762968096334,0,0,0,0,0,0,0,0
338,1762968096435,0,0,0,0,0,0,0,0
339,1762968096551,0,0,0,0,0,0,0,0
340,1762968096668,0,0,0,0,0,0,0,0
341,1762968096767,0,0,0,0,0,0,0,0
342,1762968096884,0,0,0,0,0,0,0,0
343,1762968097000,0,0,0,0,0,0,0,0
344,1762968097100,0,0,0,0,0,0,0,0
345,1762968097216,0,0,0,0,0,0,0,0
346,1762968097317,0,0,0,0,0,0,0,0
347,1762968097433,0,0,0,0,0,0,0,0
348,1762968097549,0,0,0,0,0,0,0,0
349,1762968097650,0,0,0,0,0,0,0,0
350,1762968097782,0,0,0,0,0,0,0,0
351,1762968097867,0,0,0,0,0,0,0,0
352,1762968097984,0,0,0,0,0,0,0,0
353,1762968098083,0,0,0,0,0,0,0,0
354,1762968098216,0,0,0,0,0,0,0,0
355,1762968098317,0,0,0,0,0,0,0,0
356,1762968098416,0,0,0,0,0,0,0,0
357,1762968098533,0,0,0,0,0,0,0,0
358,1762968098749,0,0,0,0,0,0,0,0
359,1762968098866,0,0,0,0,0,0,0,0
360,1762968098966,0,0,0,0,0,0,0,0
361,1762968099082,0,0,0,0,0,0,0,0
362,1762968099182,0,0,0,0,0,0,0,0
363,1762968099298,0,0,0,0,0,0,0,0
364,1762968099416,0,0,0,0,0,0,0,0
365,1762968099532,0,0,0,0,0,0,0,0
366,1762968099648,0,0,0,0,0,0,0,0
367,1762968099764,0,0,0,0,0,0,0,0
368,1762968099865,0,0,0,0,0,0,0,0
369,1762968099965,0,0,0,0,0,0,0,0
370,1762968100065,0,0,0,0,0,0,0,0
371,1762968100181,0,0,0,0,0,0,0,0
372,1762968100297,0,0,0,0,0,0,0,0
373,1762968100515,0,0,0,0,0,0,0,0
374,1762968100631,0,0,0,0,0,0,0,0
375,1762968100731,0,0,0,0,0,0,0,0
376,1762968100847,0,0,0,0,0,0,0,0
377,1762968100947,0,0,0,0,0,0,0,0
378,1762968101064,0,0,0,0,0,0,0,0
379,1762968101163,0,0,0,0,0,0,0,0
380,1762968101279,0,0,0,0,0,0,0,0
381,1762968101396,0,0,0,0,0,0,0,0
382,1762968101496,0,0,0,0,0,0,0,0
383,1762968101614,0,0,0,0,0,0,0,0
384,1762968101730,0,0,0,0,0,0,0,0
385,1762968101846,0,0,0,0,0,0,0,0
386,1762968101930,0,0,0,0,0,0,0,0
387,1762968102063,0,0,0,0,0,0,0,0
388,1762968102162,0,0,0,0,0,0,0,0
389,1762968102279,0,0,0,0,0,0,0,0
390,1762968102380,0,0,0,0,0,0,0,0
391,1762968102495,0,0,0,0,0,0,0,0
392,1762968102595,0,0,0,0,0,0,0,0
393,1762968102728,0,0,0,0,0,0,0,0
394,1762968102861,0,0,0,0,0,0,0,0
395,1762968102945,0,0,0,0,0,0,0,0
396,1762968103045,0,0,0,0,0,0,0,0
397,1762968103146,0,0,0,0,0,0,0,0
398,1762968103261,0,0,0,0,0,0,0,0
399,1762968103378,0,0,0,0,0,0,0,0
400,1762968103478,0,0,0,0,0,0,0,0
401,1762968103611,0,0,0,0,0,0,0,0
402,1762968103812,0,0,0,0,0,0,0,0
403,1762968103927,0,0,0,0,0,0,0,0
404,1762968104027,0,0,0,0,0,0,0,0
405,1762968104144,0,0,0,0,0,0,0,0
406,1762968104244,0,0,0,0,0,0,0,0
407,1762968104378,0,0,0,0,0,0,0,0
408,1762968104477,0,0,0,0,0,0,0,0
409,1762968104577,0,0,0,0,0,0,0,0
410,1762968104693,0,0,0,0,0,0,0,0
411,1762968104793,0,0,0,0,0,0,0,0
412,1762968104909,0,0,0,0,0,0,0,0
413,1762968105026,0,0,0,0,0,0,0,0
414,1762968105126,0,0,0,0,0,0,0,0
415,1762968105243,0,0,0,0,0,0,0,0
416,1762968105360,0,0,0,0,0,0,0,0
417,1762968105477,0,0,0,0,0,0,0,0
418,1762968105577,0,0,0,0,0,0,0,0
419,1762968105677,0,0,0,0,0,0,0,0
420,1762968105811,0,0,0,0,0,0,0,0
421,1762968105894,0,0,0,0,0,0,0,0
422,1762968106010,0,0,0,0,0,0,0,0
423,1762968106227,0,0,0,0,0,0,0,0
424,1762968106343,0,0,0,0,0,0,0,0
425,1762968106442,0,0,0,0,0,0,0,0
426,1762968106559,0,0,0,0,0,0,0,0
427,1762968106660,0,0,0,0,0,0,0,0
428,1762968106791,0,0,0,0,0,0,0,0
429,1762968107009,0,0,0,0,0,0,0,0
430,1762968107108,0,0,0,0,0,0,0,0
431,1762968107225,0,0,0,0,0,0,0,0
432,1762968107458,0,0,0,0,0,0,0,0
433,1762968107558,0,0,0,0,0,0,0,0
434,1762968107674,0,0,0,0,0,0,0,0
435,1762968107775,0,0,0,0,0,0,0,0
436,1762968107890,0,0,0,0,0,0,0,0
437,1762968108091,0,0,0,0,0,0,0,0
438,1762968108207,0,0,0,0,0,0,0,0
439,1762968108657,0,0,0,0,0,0,0,0
440,1762968108890,0,0,0,0,0,0,0,0
441,1762968108974,0,0,0,0,0,0,0,0
442,1762968109423,0,0,0,0,0,0,0,0
443,1762968110073,0,0,0,0,0,0,0,0
444,1762968110189,0,0,0,0,0,0,0,0
445,1762968110324,0,0,0,0,0,0,0,0
446,1762968110422,0,0,0,0,0,0,0,0
447,1762968111172,0,0,0,0,0,0,0,0
448,1762968112937,0,0,0,0,0,0,0,0
449,1762968113054,0,0,0,0,0,0,0,0
450,1762968113171,0,0,0,0,0,0,0,0
451,1762968113271,0,0,0,0,0,0,0,0
452,1762968113387,0,0,0,0,0,0,0,0
453,1762968113487,0,0,0,0,0,0,0,0
454,1762968113603,0,0,0,0,0,0,0,0
455,1762968113787,0,0,0,0,0,0,0,0
456,1762968113836,0,0,0,0,0,0,0,0
457,1762968113936,0,0,0,0,0,0,0,0
458,1762968114036,0,0,0,0,0,0,0,0
459,1762968114152,0,0,0,0,0,0,0,0
460,1762968114253,0,0,0,0,0,0,0,0
461,1762968114370,0,0,0,0,0,0,0,0
462,1762968114486,0,0,0,0,0,0,0,0
463,1762968114602,0,0,0,0,0,0,0,0
464,1762968114719,0,0,0,0,0,0,0,0
465,1762968114818,0,0,0,0,0,0,0,0
466,1762968114918,0,0,0,0,0,0,0,0
467,1762968115035,0,0,0,0,0,0,0,0
468,1762968115136,0,0,0,0,0,0,0,0
469,1762968115252,0,0,0,0,0,0,0,0
470,1762968115369,0,0,0,0,0,0,0,0
471,1762968115485,0,0,0,0,0,0,0,0
472,1762968115585,0,0,0,0,0,0,0,0
473,1762968115718,0,0,0,0,0,0,0,0
474,1762968115801,0,0,0,0,0,0,0,0
475,1762968115917,0,0,0,0,0,0,0,0
476,1762968116017,0,0,0,0,0,0,0,0
477,1762968116134,0,0,0,0,0,0,0,0
478,1762968116234,0,0,0,0,0,0,0,0
479,1762968116350,0,0,0,0,0,0,0,0
480,1762968116483,0,0,0,0,0,0,0,0
481,1762968116567,0,0,0,0,0,0,0,0
482,1762968116684,0,0,0,0,0,0,0,0
483,1762968116800,0,0,0,0,0,0,0,0
484,1762968116900,0,0,0,0,0,0,0,0
485,1762968117017,0,0,0,0,0,0,0,0
486,1762968117134,0,0,0,0,0,0,0,0
487,1762968117234,0,0,0,0,0,0,0,0
488,1762968117350,0,0,0,0,0,0,0,0
489,1762968117467,0,0,0,0,0,0,0,0
490,1762968117566,0,0,0,0,0,0,0,0
491,1762968117683,0,0,0,0,0,0,0,0
492,1762968117799,0,0,0,0,0,0,0,0
493,1762968117900,0,0,0,0,0,0,0,0
494,1762968118000,0,0,0,0,0,0,0,0
495,1762968118100,0,0,0,0,0,0,0,0
496,1762968118234,0,0,0,0,0,0,0,0
497,1762968118332,0,0,0,0,0,0,0,0
498,1762968118449,0,0,0,0,0,0,0,0
499,1762968118550,0,0,0,0,0,0,0,0
500,1762968118665,0,0,0,0,0,0,0,0
501,1762968118783,0,0,0,0,0,0,0,0
502,1762968118882,0,0,0,0,0,0,0,0
503,1762968118983,0,0,0,0,0,0,0,0
504,1762968119099,0,0,0,0,0,0,0,0
505,1762968119215,0,0,0,0,0,0,0,0
506,1762968119331,0,0,0,0,0,0,0,0
507,1762968119548,0,0,0,0,0,0,0,0
508,1762968119648,0,0,0,0,0,0,0,0
509,1762968119765,0,0,0,0,0,0,0,0
510,1762968119882,0,0,0,0,0,0,0,0
511,1762968119981,0,0,0,0,0,0,0,0
512,1762968120081,0,0,0,0,0,0,0,0
513,1762968120198,0,0,0,0,0,0,0,0
514,1762968120314,0,0,0,0,0,0,0,0
515,1762968120430,0,0,0,0,0,0,0,0
516,1762968120531,0,0,0,0,0,0,0,0
517,1762968120630,0,0,0,0,0,0,0,0
518,1762968120764,0,0,0,0,0,0,0,0
519,1762968120864,0,0,0,0,0,0,0,0
520,1762968120981,0,0,0,0,0,0,0,0
521,1762968121080,0,0,0,0,0,0,0,0
522,1762968121196,0,0,0,0,0,0,0,0
523,1762968121296,0,0,0,0,0,0,0,0
524,1762968121429,0,0,0,0,0,0,0,0
525,1762968121513,0,0,0,0,0,0,0,0
526,1762968121630,0,0,0,0,0,0,0,0
527,1762968121763,0,0,0,0,0,0,0,0
528,1762968121879,0,0,0,0,0,0,0,0
529,1762968121962,0,0,0,0,0,0,0,0
530,1762968122080,0,0,0,0,0,0,0,0
531,1762968122179,0,0,0,0,0,0,0,0
532,1762968122296,0,0,0,0,0,0,0,0
533,1762968122413,0,0,0,0,0,0,0,0
534,1762968122512,0,0,0,0,0,0,0,0
535,1762968122645,0,0,0,0,0,0,0,0
536,1762968122746,0,0,0,0,0,0,0,0
537,1762968122862,0,0,0,0,0,0,0,0
538,1762968122945,0,0,0,0,0,0,0,0
539,1762968123061,0,0,0,0,0,0,0,0
540,1762968123178,0,0,0,0,0,0,0,0
541,1762968123279,0,0,0,0,0,0,0,0
542,1762968123395,0,0,0,0,0,0,0,0
543,1762968123512,0,0,0,0,0,0,0,0
544,1762968123612,0,0,0,0,0,0,0,0
545,1762968123728,0,0,0,0,0,0,0,0
546,1762968123862,0,0,0,0,0,0,0,0
547,1762968123945,0,0,0,0,0,0,0,0
548,1762968124062,0,0,0,0,0,0,0,0
549,1762968124177,0,0,0,0,0,0,0,0
550,1762968124262,0,0,0,0,0,0,0,0
551,1762968124394,0,0,0,0,0,0,0,0
552,1762968124495,0,0,0,0,0,0,0,0
553,1762968124611,0,0,0,0,0,0,0,0
554,1762968124728,0,0,0,0,0,0,0,0
555,1762968124828,0,0,0,0,0,0,0,0
556,1762968124930,0,0,0,0,0,0,0,0
557,1762968125061,0,0,0,0,0,0,0,0
558,1762968125145,0,0,0,0,0,0,0,0
559,1762968125261,0,0,0,0,0,0,0,0
560,1762968125361,0,0,0,0,0,0,0,0
561,1762968125478,0,0,0,0,0,0,0,0
562,1762968125610,0,0,0,0,0,0,0,0
563,1762968125711,0,0,0,0,0,0,0,0
564,1762968125810,0,0,0,0,0,0,0,0
565,1762968125927,0,0,0,0,0,0,0,0
566,1762968126026,0,0,0,0,0,0,0,0
567,1762968126144,0,0,0,0,0,0,0,0
568,1762968126260,0,0,0,0,0,0,0,0
569,1762968126393,0,0,0,0,0,0,0,0
570,1762968126476,0,0,0,0,0,0,0,0
571,1762968126576,0,0,0,0,0,0,0,0
572,1762968126794,0,0,0,0,0,0,0,0
573,1762968127010,0,0,0,0,0,0,0,0
574,1762968127126,0,0,0,0,0,0,0,0
575,1762968127244,0,0,0,0,0,0,0,0
576,1762968127393,0,0,0,0,0,0,0,0
577,1762968127460,0,0,0,0,0,0,0,0
578,1762968127592,0,0,0,0,0,0,0,0
