index,date,MIN_VOLTAGE,MAX_VOLTAGE,TOTAL_VOLTAGE,SHUNT_CURRENT,1,2,3,4
157,1762968149209,3.32,3.25,79.2,0,0,0,0,0
158,1762968149741,3.32,3.17,79.1,0,0,0,0,0
159,1762968150457,3.32,3.25,79.2,0,0,0,0,0
160,1762968151822,3.32,3.25,79.2,0,0,0,0,0
161,1762968152155,3.32,3.17,79.1,0,0,0,0,0
162,1762968152956,3.32,3.25,79.2,0,0,0,0,0
163,1762968153421,3.32,3.17,79.1,0,0,0,0,0
164,1762968154221,3.32,3.25,79.2,0,0,0,0,0
165,1762968154770,3.32,3.18,79.1,0,0,0,0,0
166,1762968155470,3.32,3.25,79.2,0,0,0,0,0
167,1762968155919,3.32,3.18,79.1,0,0,0,0,0
168,1762968157168,3.32,3.17,79.1,0,0,0,0,0
169,1762968160983,3.32,3.17,79.1,0,0,0,0,0
170,1762968163447,3.32,3.17,79.1,0,0,0,0,0
171,1762968164245,3.32,3.25,79.2,0,0,0,0,0
172,1762968164712,3.32,3.17,79.1,0,0,0,0,0
