index,date,MAX_VOLTAGE,MIN_VOLTAGE,MAX_TEMPERATURE,ACUMULATOR_VOLTAGE
0,1780263381940,0,6.55,0,7883
1,1780263381957,0,6.55,0,7883
2,1780263381957,0,6.55,0,7882
