index,TEMPERATURE,1,2,3,4,5,6,7
323,-138,4,0,0,0,0,0,0
324,-133,0,0,0,0,0,0,0
325,-132,0,0,0,0,0,0,0
326,-132,0,0,0,0,0,0,0
327,-130,0,284,0,0,0,0,0
328,-130,-7,-1,0,0,0,0,0
329,-128,0,2,0,0,0,0,0
330,-135,8065,-286,0,0,0,0,0
331,-130,-7,0,0,0,0,0,0
332,-124,0,296,0,0,0,0,0
333,-133,-9,0,0,0,0,0,0
334,-128,0,0,0,0,0,0,0
335,-130,0,0,0,0,0,0,0
336,-128,0,-1,0,0,0,0,0
337,-124,0,0,0,0,0,0,0
338,-126,-8,-1,0,0,0,0,0
339,-118,0,0,0,0,0,0,0
340,-122,0,0,0,0,0,0,0
341,-124,0,0,0,0,0,0,0
342,-122,0,0,0,0,0,0,0
343,-120,0,0,0,0,0,0,0
344,-128,0,427,0,0,0,0,0
345,-122,-7,0,0,0,0,0,0
346,-126,10,3,0,0,0,0,0
347,-128,-7,-1,0,0,0,0,0
348,-124,0,66,58,0,0,0,0
349,-126,0,0,0,0,0,0,0
350,-126,0,61,52,0,0,0,0
351,-126,-8,0,0,0,0,0,0
352,-130,0,55,48,0,0,0,0
353,-128,0,0,0,0,0,0,0
354,-120,0,312,0,0,0,0,0
355,-124,-3,0,0,0,0,0,0
356,-120,-7,0,0,0,0,0,0
357,-118,0,0,0,0,0,0,0
358,-122,0,0,610,0,0,0,0
359,-113,-8,-1,0,0,0,0,0
360,-107,0,2,0,0,0,0,0
361,-120,0,-1,0,0,0,0,0
362,-126,0,328,0,0,0,0,0
363,-113,-8,0,0,0,0,0,0
364,-128,0,0,0,0,0,0,0
365,-118,-2,0,0,0,0,0,0
366,-124,0,0,0,0,0,0,0
367,-118,0,0,0,0,0,0,0
368,-118,0,0,0,0,0,0,0
369,-122,0,0,0,0,0,0,0
370,-120,0,1,0,0,0,0,0
371,-111,0,0,0,0,0,0,0
372,-120,0,0,0,0,0,0,0
373,-120,0,473,0,0,0,0,0
374,-122,0,0,0,0,0,0,0
375,-124,0,483,0,0,0,0,0
376,-130,8,-1,0,0,0,0,0
377,-111,10,5,0,0,0,0,0
378,-120,8,1,0,0,0,0,0
379,-120,5,484,484,0,0,0,0
380,-130,0,0,0,0,0,0,0
381,-120,5,485,485,0,0,0,0
382,-128,15,1,0,0,0,0,0
383,-122,0,63,58,0,0,0,0
384,-115,0,-4,0,0,0,0,0
385,-122,0,68,68,0,0,0,0
386,-111,0,-4,0,0,0,0,0
387,-126,0,316,0,0,0,0,0
388,-120,0,-5,0,0,0,0,0
389,-122,-3,2,0,0,0,0,0
390,-122,0,2,0,0,0,0,0
391,-124,-14,5,0,0,0,0,0
392,-128,0,6,0,0,0,0,0
393,-118,-10,-3,0,0,0,0,0
394,-118,0,332,0,0,0,0,0
395,-124,-16,-9,0,0,0,0,0
396,-132,-31,-5,0,0,0,0,0
397,-113,0,2,0,0,0,0,0
398,-126,-30,17,0,0,0,0,0
399,-115,0,0,0,0,0,0,0
400,-118,0,0,0,0,0,0,0
401,-115,0,0,0,0,0,0,0
402,-118,-55,-5,0,0,0,0,0
403,-115,0,0,0,0,0,0,0
404,-111,0,0,0,0,0,0,0
405,-120,0,0,0,0,0,0,0
406,-115,0,0,0,0,0,0,0
407,-113,0,0,0,0,0,0,0
408,-126,0,514,0,0,0,0,0
409,-107,-78,-20,0,0,0,0,0
410,-113,10,14,0,0,0,0,0
411,-113,0,3,0,0,0,0,0
412,-118,5,513,513,0,0,0,0
413,-109,0,16,0,0,0,0,0
414,-122,0,0,0,0,0,0,0
415,-122,0,335,303,0,0,0,0
416,-120,-86,0,0,0,0,0,0
417,-113,0,358,327,0,0,0,0
418,-111,0,7,0,0,0,0,0
419,-118,0,374,343,0,0,0,0
420,-122,-78,-27,0,0,0,0,0
421,-118,0,392,358,0,0,0,0
422,-122,0,1,0,0,0,0,0
423,-118,0,409,374,0,0,0,0
424,-120,-116,-3,0,0,0,0,0
425,-103,0,426,389,0,0,0,0
426,-107,0,-4,0,0,0,0,0
427,-120,547,0,1057,0,0,0,0
428,-113,-87,14,0,0,0,0,0
429,-115,0,324,0,0,0,0,0
430,-118,-89,-4,0,0,0,0,0
431,-118,0,-3,0,0,0,0,0
432,-115,-80,-20,0,0,0,0,0
433,-111,0,7,0,0,0,0,0
434,-120,-80,-8,0,0,0,0,0
435,-124,0,336,0,0,0,0,0
436,-109,0,-5,0,0,0,0,0
437,-105,0,3,1042,0,0,0,0
438,-120,-59,3,0,0,0,0,0
439,-113,525,3,1043,0,0,0,0
440,-126,0,-12,0,0,0,0,0
441,-115,0,336,0,0,0,0,0
442,-115,0,-412,0,0,0,0,0
443,-109,533,4,1028,0,0,0,0
444,-115,0,8,0,0,0,0,0
445,-113,-50,-24,0,0,0,0,0
446,-118,0,2,0,0,0,0,0
447,-105,0,8,0,0,0,0,0
448,-113,-50,-6,0,0,0,0,0
449,-117,0,-29,0,0,0,0,0
450,-109,-16,1,0,0,0,0,0
451,-111,0,2,0,0,0,0,0
452,-118,0,0,0,0,0,0,0
453,-113,0,-4,0,0,0,0,0
454,-113,0,340,0,0,0,0,0
455,-118,0,340,0,0,0,0,0
456,-109,-20,25,0,0,0,0,0
457,-115,0,2,11,0,0,0,0
458,-113,9,17,0,0,0,0,0
459,-122,0,340,0,0,0,0,0
460,-103,0,8,0,0,0,0,0
461,-113,19,-2,0,0,0,0,0
462,-113,0,340,0,0,0,0,0
463,-102,0,3,0,0,0,0,0
464,-111,0,5,0,0,0,0,0
465,-105,0,0,0,0,0,0,0
466,-107,0,4,0,0,0,0,0
467,-118,-13,-5,0,0,0,0,0
468,-103,0,0,0,0,0,0,0
469,-113,0,7,0,0,0,0,0
470,-115,0,0,0,0,0,0,0
471,-115,0,-4,0,0,0,0,0
472,-103,0,340,0,0,0,0,0
473,-107,0,-39,0,0,0,0,0
474,-102,0,0,1005,0,0,0,0
475,-113,-9,4,0,0,0,0,0
476,-106,0,0,0,0,0,0,0
477,-109,0,0,0,0,0,0,0
478,-103,0,0,0,0,0,0,0
479,-111,0,0,0,0,0,0,0
480,-111,1,4,0,0,0,0,0
481,-118,0,243,344,0,0,0,0
482,-112,0,2,0,0,0,0,0
483,-109,0,229,314,0,0,0,0
484,-111,17,5,0,0,0,0,0
485,-98,0,222,281,0,0,0,0
486,-117,0,4,0,0,0,0,0
487,-111,0,219,268,0,0,0,0
488,-113,0,1,968,0,0,0,0
489,-101,12,2,0,0,0,0,0
490,-109,0,0,1024,0,0,0,0
491,-113,19,21,0,0,0,0,0
492,-109,0,332,0,0,0,0,0
493,-103,0,2,0,0,0,0,0
494,-109,0,-14,0,0,0,0,0
495,-101,48,4,0,0,0,0,0
496,-110,0,0,0,0,0,0,0
497,-120,44,-8,0,0,0,0,0
498,-102,632,2,1085,0,0,0,0
499,-109,0,9,0,0,0,0,0
500,-111,0,2,1097,0,0,0,0
501,-115,35,18,0,0,0,0,0
502,-111,0,0,0,0,0,0,0
503,-111,0,19,0,0,0,0,0
504,-109,0,2,0,0,0,0,0
505,-107,0,5,0,0,0,0,0
506,-106,0,0,0,0,0,0,0
507,-102,21,15,0,0,0,0,0
508,-105,0,0,0,0,0,0,0
509,-107,0,0,0,0,0,0,0
510,-113,0,500,0,0,0,0,0
511,-104,0,44,0,0,0,0,0
512,-109,10,90,0,0,0,0,0
513,-106,0,0,0,0,0,0,0
514,-109,0,-22,0,0,0,0,0
515,-111,0,0,0,0,0,0,0
516,-109,42,6,0,0,0,0,0
517,-105,0,566,581,0,0,0,0
518,-109,0,577,593,0,0,0,0
519,-100,0,591,605,0,0,0,0
520,-109,0,-24,0,0,0,0,0
521,-103,0,606,620,0,0,0,0
522,-106,0,-33,0,0,0,0,0
523,-113,0,641,653,0,0,0,0
524,-102,477,0,1056,0,0,0,0
525,-106,475,0,1054,0,0,0,0
526,-111,0,2,0,0,0,0,0
527,-105,0,-19,0,0,0,0,0
528,-100,-7,0,397,0,0,0,0
529,-107,-7,0,397,0,0,0,0
530,-100,0,351,0,0,0,0,0
531,-95,0,490,628,0,0,0,0
532,-95,0,24,0,0,0,0,0
533,-97,5,794,794,0,0,0,0
534,-101,0,13,0,0,0,0,0
535,-89,0,790,0,0,0,0,0
536,-82,0,0,0,0,0,0,0
537,-99,0,0,0,0,0,0,0
538,-93,0,0,0,0,0,0,0
539,-97,303,-5,0,0,0,0,0
540,-91,316,0,0,0,0,0,0
541,-93,0,360,0,0,0,0,0
542,-91,296,11,0,0,0,0,0
543,-95,0,2,0,0,0,0,0
544,-85,0,0,0,0,0,0,0
545,-76,0,0,0,0,0,0,0
546,-82,0,165,0,0,0,0,0
547,-82,0,0,0,0,0,0,0
548,-97,0,-3,0,0,0,0,0
549,-91,0,2,0,0,0,0,0
550,-89,261,1,0,0,0,0,0
551,-80,0,0,0,0,0,0,0
552,-85,0,12,0,0,0,0,0
553,-82,221,2,0,0,0,0,0
554,-93,0,0,0,0,0,0,0
555,-97,0,0,0,0,0,0,0
556,-82,0,0,0,0,0,0,0
557,-93,158,-2,0,0,0,0,0
558,-78,0,0,0,0,0,0,0
559,-91,0,793,0,0,0,0,0
560,-99,0,0,0,0,0,0,0
561,-87,10,336,0,0,0,0,0
562,-93,0,9,0,0,0,0,0
563,-91,10,337,0,0,0,0,0
564,-85,73,-2,0,0,0,0,0
565,-91,0,513,593,0,0,0,0
566,-87,0,-1,0,0,0,0,0
567,-82,0,522,590,0,0,0,0
568,-91,54,-18,0,0,0,0,0
569,-97,0,526,587,0,0,0,0
570,-89,0,0,0,0,0,0,0
571,-95,0,531,586,0,0,0,0
572,-93,81,5,0,0,0,0,0
573,-87,0,534,586,0,0,0,0
574,-91,67,10,0,0,0,0,0
575,-85,5,793,793,0,0,0,0
576,-82,60,11,0,0,0,0,0
577,-101,0,543,586,0,0,0,0
578,-93,0,-7,0,0,0,0,0
579,-85,114,-7,0,0,0,0,0
580,-89,0,351,0,0,0,0,0
581,-80,125,-20,0,0,0,0,0
582,-89,0,2,0,0,0,0,0
583,-95,0,32,0,0,0,0,0
584,-93,79,10,0,0,0,0,0
585,-87,0,0,0,0,0,0,0
586,-80,0,251,0,0,0,0,0
587,-93,0,4,0,0,0,0,0
588,-85,0,363,0,0,0,0,0
589,-85,0,7,0,0,0,0,0
590,-97,0,515,556,0,0,0,0
591,-89,58,-2,0,0,0,0,0
592,-91,0,506,549,0,0,0,0
593,-91,0,-17,0,0,0,0,0
594,-93,709,0,1181,0,0,0,0
595,-93,0,-5,0,0,0,0,0
596,-87,719,5,1168,0,0,0,0
597,-91,0,1,0,0,0,0,0
598,-76,0,5,1171,0,0,0,0
599,-89,56,-5,0,0,0,0,0
600,-87,0,2,0,0,0,0,0
601,-89,0,0,0,0,0,0,0
602,-89,0,0,0,0,0,0,0
603,-91,58,18,0,0,0,0,0
604,-85,54,-15,0,0,0,0,0
605,-80,0,0,0,0,0,0,0
606,-82,0,790,0,0,0,0,0
607,-93,0,7,0,0,0,0,0
608,-89,0,791,0,0,0,0,0
609,-80,16,11,0,0,0,0,0
610,-82,0,791,0,0,0,0,0
611,-87,23,-8,0,0,0,0,0
612,-76,5,790,790,0,0,0,0
613,-78,0,0,0,0,0,0,0
614,-87,0,508,526,0,0,0,0
615,-87,-7,-18,0,0,0,0,0
616,-91,783,0,1200,0,0,0,0
617,-85,-20,-4,0,0,0,0,0
618,-78,-19,9,0,0,0,0,0
619,-74,0,353,0,0,0,0,0
620,-85,0,19,0,0,0,0,0
621,-80,0,20,0,0,0,0,0
622,-78,0,353,0,0,0,0,0
623,-71,-15,-6,0,0,0,0,0
624,-78,0,2,0,0,0,0,0
625,-87,0,2,0,0,0,0,0
626,-82,792,5,1191,0,0,0,0
627,-78,13,6,0,0,0,0,0
628,-85,792,5,1189,0,0,0,0
629,-87,0,-26,0,0,0,0,0
630,-85,5,-12,0,0,0,0,0
631,-76,0,21,0,0,0,0,0
632,-80,0,2,1188,0,0,0,0
633,-76,0,17,0,0,0,0,0
634,-76,0,2,0,0,0,0,0
635,-91,36,3,0,0,0,0,0
636,-87,0,0,0,0,0,0,0
637,-80,0,0,0,0,0,0,0
638,-78,0,0,0,0,0,0,0
639,-76,0,0,0,0,0,0,0
640,-82,0,0,0,0,0,0,0
641,-78,0,0,0,0,0,0,0
642,-78,0,0,0,0,0,0,0
643,-89,0,0,0,0,0,0,0
644,-76,0,0,0,0,0,0,0
645,-82,0,0,0,0,0,0,0
646,-78,0,0,0,0,0,0,0
647,-89,0,0,0,0,0,0,0
648,-78,0,0,0,0,0,0,0
649,-82,0,789,0,0,0,0,0
650,-74,0,0,0,0,0,0,0
651,-87,5,788,788,0,0,0,0
652,-72,0,-1,0,0,0,0,0
653,-80,5,791,791,0,0,0,0
654,-78,32,-4,0,0,0,0,0
655,-78,0,587,595,0,0,0,0
656,-80,0,21,0,0,0,0,0
657,-74,790,0,1211,0,0,0,0
658,-80,37,-27,0,0,0,0,0
659,-80,0,594,603,0,0,0,0
660,-82,18,-17,0,0,0,0,0
661,-91,0,21,0,0,0,0,0
662,-82,0,2,0,0,0,0,0
663,-78,30,-2,0,0,0,0,0
664,-78,0,22,0,0,0,0,0
665,-78,0,355,0,0,0,0,0
666,-78,0,11,0,0,0,0,0
667,-78,0,-9,0,0,0,0,0
668,-87,0,2,0,0,0,0,0
669,-72,21,-3,0,0,0,0,0
670,-78,0,0,0,0,0,0,0
671,-89,0,-21,0,0,0,0,0
672,-82,0,370,0,0,0,0,0
673,-76,17,2,0,0,0,0,0
674,-78,0,370,0,0,0,0,0
675,-72,0,0,0,0,0,0,0
676,-76,795,6,1193,0,0,0,0
677,-93,-2,-10,0,0,0,0,0
678,-76,0,370,0,0,0,0,0
679,-85,0,8,0,0,0,0,0
680,-76,791,6,1190,0,0,0,0
681,-72,-3,-1,0,0,0,0,0
682,-78,0,370,0,0,0,0,0
683,-87,0,-4,0,0,0,0,0
684,-80,0,0,0,0,0,0,0
685,-87,0,-10,0,0,0,0,0
686,-89,0,0,0,0,0,0,0
687,-80,4,-6,0,0,0,0,0
688,-82,0,0,0,0,0,0,0
689,-82,0,0,0,0,0,0,0
690,-78,0,0,0,0,0,0,0
691,-82,0,0,0,0,0,0,0
692,-82,0,0,0,0,0,0,0
693,-80,0,790,0,0,0,0,0
694,-85,0,0,0,0,0,0,0
695,-80,5,789,789,0,0,0,0
696,-85,0,7,0,0,0,0,0
697,-87,5,790,790,0,0,0,0
698,-87,0,8,0,0,0,0,0
699,-78,0,633,625,0,0,0,0
700,-79,0,-15,0,0,0,0,0
701,-80,-11,0,0,0,0,0,0
702,-87,0,357,0,0,0,0,0
703,-80,-15,-37,0,0,0,0,0
704,-87,0,2,0,0,0,0,0
705,-71,0,2,0,0,0,0,0
706,-85,-44,4,0,0,0,0,0
707,-85,0,2,0,0,0,0,0
708,-76,0,2,0,0,0,0,0
709,-80,-88,13,0,0,0,0,0
710,-76,0,2,0,0,0,0,0
711,-76,0,-5,0,0,0,0,0
712,-80,0,2,0,0,0,0,0
713,-76,-229,-13,0,0,0,0,0
714,-76,0,0,0,0,0,0,0
715,-74,0,-7,0,0,0,0,0
716,-78,0,0,0,0,0,0,0
717,-79,-305,-13,0,0,0,0,0
