index,date,ENERGY,OVERLOAD,TEMPERATURE_1,TEMPERATURE_2,1,2,3,4
0,1765820036839,0,0,0,0,0,0,0,0
1,1765820037070,0,0,0,0,0,0,0,0
2,1765820037355,0,0,0,0,0,0,0,0
3,1765820037604,0,0,0,0,0,0,0,0
4,1765820037890,0,0,0,0,0,0,0,0
5,1765820038439,0,0,0,0,0,0,0,0
6,1765820038906,0,0,0,0,0,0,0,0
7,1765820039455,0,0,0,0,0,0,0,0
8,1765820039755,0,0,0,0,0,0,0,0
9,1765820039939,0,0,0,0,0,0,0,0
10,1765820040221,0,0,0,0,0,0,0,0
11,1765820040422,0,0,0,0,0,0,0,0
12,1765820040789,0,0,0,0,0,0,0,0
13,1765820040972,0,0,0,0,0,0,0,0
14,1765820041255,0,0,0,0,0,0,0,0
15,1765820041755,0,0,0,0,0,0,0,0
16,1765820042305,0,0,0,0,0,0,0,0
17,1765820042588,0,0,0,0,0,0,0,0
18,1765820042787,0,0,0,0,0,0,0,0
19,1765820043155,0,0,0,0,0,0,0,0
20,1765820043338,0,0,0,0,0,0,0,0
21,1765820043638,0,0,0,0,0,0,0,0
22,1765820043822,0,0,0,0,0,0,0,0
23,1765820044105,0,0,0,0,0,0,0,0
24,1765820044654,0,0,0,0,0,0,0,0
25,1765820044937,0,0,0,0,0,0,0,0
26,1765820045105,0,0,0,0,0,0,0,0
27,1765820045472,0,0,0,0,0,0,0,0
28,1765820045589,0,0,0,0,0,0,0,0
29,1765820045922,0,0,0,0,0,0,0,0
30,1765820046389,0,0,0,0,0,0,0,0
31,1765820046955,0,0,0,0,0,0,0,0
32,1765820047238,0,0,0,0,0,0,0,0
33,1765820047422,0,0,0,0,0,0,0,0
34,1765820047756,0,0,0,0,0,0,0,0
35,1765820048239,0,0,0,0,0,0,0,0
36,1765820048438,0,0,0,0,0,0,0,0
37,1765820048721,0,0,0,0,0,0,0,0
38,1765820049255,0,0,0,0,0,0,0,0
39,1765820049539,0,0,0,0,0,0,0,0
40,1765820049755,0,0,0,0,0,0,0,0
41,1765820050021,0,0,0,0,0,0,0,0
42,1765820050222,0,0,0,0,0,0,0,0
43,1765820050589,0,0,0,0,0,0,0,0
44,1765820050772,0,0,0,0,0,0,0,0
45,1765820051073,0,0,0,0,0,0,0,0
46,1765820051572,0,0,0,0,0,0,0,0
47,1765820052104,0,0,0,0,0,0,0,0
48,1765820052389,0,0,0,0,0,0,0,0
49,1765820052587,0,0,0,0,0,0,0,0
50,1765820052938,0,0,0,0,0,0,0,0
51,1765820053122,0,0,0,0,0,0,0,0
52,1765820053405,0,0,0,0,0,0,0,0
53,1765820053589,0,0,0,0,0,0,0,0
54,1765820053888,0,0,0,0,0,0,0,0
55,1765820054455,0,0,0,0,0,0,0,0
56,1765820054738,0,0,0,0,0,0,0,0
57,1765820054922,0,0,0,0,0,0,0,0
58,1765820055288,0,0,0,0,0,0,0,0
59,1765820055405,0,0,0,0,0,0,0,0
60,1765820055773,0,0,0,0,0,0,0,0
61,1765820055954,0,0,0,0,0,0,0,0
62,1765820056239,0,0,0,0,0,0,0,0
63,1765820056787,0,0,0,0,0,0,0,0
64,1765820057255,0,0,0,0,0,0,0,0
65,1765820057588,0,0,0,0,0,0,0,0
66,1765820057738,0,0,0,0,0,0,0,0
67,1765820058088,0,0,0,0,0,0,0,0
68,1765820058289,0,0,0,0,0,0,0,0
69,1765820058570,0,0,0,0,0,0,0,0
70,1765820058772,0,0,0,0,0,0,0,0
71,1765820059122,0,0,0,0,0,0,0,0
72,1765820059589,0,0,0,0,0,0,0,0
73,1765820059888,0,0,0,0,0,0,0,0
74,1765820060073,0,0,0,0,0,0,0,0
75,1765820060422,0,0,0,0,0,0,0,0
76,1765820060622,0,0,0,0,0,0,0,0
77,1765820060905,0,0,0,0,0,0,0,0
78,1765820061088,0,0,0,0,0,0,0,0
79,1765820061421,0,0,0,0,0,0,0,0
80,1765820061955,0,0,0,0,0,0,0,0
81,1765820062456,0,0,0,0,0,0,0,0
82,1765820063005,0,0,0,0,0,0,0,0
83,1765820063288,0,0,0,0,0,0,0,0
84,1765820063488,0,0,0,0,0,0,0,0
85,1765820063772,0,0,0,0,0,0,0,0
86,1765820063989,0,0,0,0,0,0,0,0
87,1765820064372,0,0,0,0,0,0,0,0
88,1765820064571,0,0,0,0,0,0,0,0
89,1765820064855,0,0,0,0,0,0,0,0
90,1765820065071,0,0,0,0,0,0,0,0
91,1765820216421,0,0,0,0,0,0,0,0
92,1765820216786,0,0,0,0,0,0,0,0
93,1765820216970,0,0,0,0,0,0,0,0
94,1765820217270,0,0,0,0,0,0,0,0
95,1765820217453,0,0,0,0,0,0,0,0
96,1765820217737,0,0,0,0,0,0,0,0
97,1765820217936,0,0,0,0,0,0,0,0
98,1765820218303,0,0,0,0,0,0,0,0
99,1765820218503,0,0,0,0,0,0,0,0
100,1765820218786,0,0,0,0,0,0,0,0
101,1765820219286,0,0,0,0,0,0,0,0
102,1765820219603,0,0,0,0,0,0,0,0
103,1765820219801,0,0,0,0,0,0,0,0
104,1765820220069,0,0,0,0,0,0,0,0
105,1765820220328,0,0,0,0,0,0,0,0
106,1765820220653,0,0,0,0,0,0,0,0
107,1765820220820,0,0,0,0,0,0,0,0
108,1765820221103,0,0,0,0,0,0,0,0
109,1765820221587,0,0,0,0,0,0,0,0
110,1765820221936,0,0,0,0,0,0,0,0
111,1765820222137,0,0,0,0,0,0,0,0
112,1765820222420,0,0,0,0,0,0,0,0
113,1765820222619,0,0,0,0,0,0,0,0
114,1765820222953,0,0,0,0,0,0,0,0
115,1765820223437,0,0,0,0,0,0,0,0
116,1765820223885,0,0,0,0,0,0,0,0
117,1765820224253,0,0,0,0,0,0,0,0
118,1765820224437,0,0,0,0,0,0,0,0
