index,date,SPEED_FL,SPEED_FR,SPEED_RL,SPEED_RR
232,1782590050701,0,0,0,0
233,1782590051017,0,0,0,0
234,1782590051866,0,0,0,0
235,1782590052199,0,0,0,0
236,1782590052600,0,0,0,0
237,1782590052915,0,0,0,0
238,1782590053781,0,0,0,0
239,1782590054065,0,0,0,0
240,1782590069335,0,0,0,0
241,1782590069685,0,0,0,0
242,1782590070018,0,0,0,0
243,1782590070401,0,0,0,0
244,1782590070684,0,0,0,0
245,1782590070834,0,0,0,0
246,1782590071151,0,0,0,0
247,1782590071467,0,0,0,0
248,1782590071866,0,0,0,0
249,1782590074813,0,0,0,0
250,1782590075446,0,0,0,0
251,1782590075463,0,0,0,0
252,1782590075730,0,0,0,0
253,1782590075913,0,0,0,0
254,1782590076279,0,0,0,0
255,1782590076579,0,0,0,0
256,1782590076813,0,0,0,0
257,1782590077179,0,0,0,0
258,1782590077829,0,0,0,0
259,1782590078111,0,0,0,0
260,1782590078577,0,0,0,0
261,1782590078927,0,0,0,0
262,1782590079277,0,0,0,0
263,1782590079593,0,0,0,0
264,1782590079909,0,0,0,0
265,1782590080742,0,0,0,0
266,1782590081009,0,0,0,0
267,1782590085738,0,0,0,0
268,1782590088652,0,0,0,0
269,1782590093598,0,0,0,0
270,1782590093898,0,0,0,0
271,1782590094214,0,0,0,0
272,1782590094581,0,0,0,0
273,1782590095164,0,0,0,0
274,1782590095646,0,0,0,0
275,1782590096079,0,0,0,0
276,1782590096329,0,0,0,0
277,1782590097794,0,0,0,0
278,1782590098094,0,0,0,0
279,1782590098410,0,0,0,0
280,1782590099576,0,0,0,0
281,1782590099860,0,0,0,0
282,1782590101658,0,0,0,0
283,1782590102024,0,0,0,0
284,1782590102390,0,0,0,0
285,1782590102558,0,0,0,0
286,1782590102774,0,0,0,0
287,1782590103124,0,0,0,0
288,1782590103473,0,0,0,0
289,1782590106770,0,0,0,0
290,1782590107087,0,0,0,0
291,1782590107370,0,0,0,0
292,1782590108535,0,0,0,0
293,1782590108752,0,0,0,0
294,1782590109168,0,0,0,0
295,1782590109418,0,0,0,0
296,1782590109834,0,0,0,0
297,1782590109935,0,0,0,0
298,1782590110518,0,0,0,0
299,1782590111117,0,0,0,0
300,1782590111433,0,0,0,0
301,1782590112032,0,0,0,0
302,1782590112265,0,0,0,0
303,1782590114413,0,0,0,0
304,1782590114647,0,0,0,0
305,1782590115763,0,0,0,0
306,1782590116446,0,0,0,0
307,1782590116828,0,0,0,0
308,1782590117145,0,0,0,0
309,1782590117361,0,0,0,0
310,1782590117511,0,0,0,0
311,1782590117861,0,0,0,0
312,1782590118244,0,0,0,0
313,1782590118560,0,0,0,0
314,1782590119992,0,0,0,0
315,1782590122041,0,0,0,0
316,1782590123223,0,0,0,0
317,1782590123506,0,0,0,0
318,1782590123873,0,0,0,0
319,1782590124589,0,0,0,0
320,1782590124772,0,0,0,0
321,1782590125038,0,0,0,0
322,1782590125438,0,0,0,0
323,1782590125671,0,0,0,0
324,1782590126287,0,0,0,0
325,1782590127203,0,0,0,0
326,1782590127470,0,0,0,0
327,1782590131366,0,0,0,0
328,1782590131701,0,0,0,0
329,1782590131982,0,0,0,0
330,1782590132532,0,0,0,0
331,1782590132849,0,0,0,0
332,1782590133182,0,0,0,0
333,1782590133464,0,0,0,0
334,1782590134564,0,0,0,0
335,1782590135147,0,0,0,0
336,1782590135379,0,0,0,0
337,1782590135729,0,0,0,0
338,1782590136029,0,0,0,0
339,1782590136329,0,0,0,0
340,1782590136529,0,0,0,0
341,1782590140875,0,0,0,0
342,1782590141507,0,0,0,0
343,1782590141558,0,0,0,0
344,1782590141774,0,0,0,0
345,1782590142374,0,0,0,0
346,1782590142707,0,0,0,0
347,1782590143123,0,0,0,0
348,1782590144522,0,0,0,0
349,1782590147769,0,0,0,0
350,1782590148119,0,0,0,0
351,1782590148418,0,0,0,0
352,1782590148801,0,0,0,0
353,1782590149101,0,0,0,0
354,1782590149218,0,0,0,0
355,1782590149584,0,0,0,0
356,1782590149951,0,0,0,0
357,1782590150250,0,0,0,0
358,1782590151432,0,0,0,0
359,1782590152581,0,0,0,0
360,1782590152915,0,0,0,0
361,1782590153299,0,0,0,0
362,1782590153547,0,0,0,0
363,1782590154164,0,0,0,0
364,1782590154364,0,0,0,0
365,1782590154729,0,0,0,0
366,1782590155080,0,0,0,0
367,1782590157960,0,0,0,0
368,1782590158360,0,0,0,0
369,1782590158660,0,0,0,0
370,1782590158876,0,0,0,0
371,1782590160358,0,0,0,0
372,1782590160658,0,0,0,0
373,1782590161192,0,0,0,0
374,1782590168185,0,0,0,0
375,1782590168535,0,0,0,0
376,1782590169068,0,0,0,0
377,1782590169401,0,0,0,0
378,1782590169767,0,0,0,0
379,1782590172465,0,0,0,0
380,1782590172764,0,0,0,0
381,1782590173048,0,0,0,0
382,1782590173414,0,0,0,0
383,1782590173581,0,0,0,0
384,1782590173863,0,0,0,0
385,1782590174540,0,0,0,0
386,1782590174563,0,0,0,0
387,1782590174830,0,0,0,0
388,1782590175197,0,0,0,0
389,1782590175797,0,0,0,0
390,1782590176146,0,0,0,0
391,1782590176245,0,1228,0,0
392,1782590177261,4,4,0,4
393,1782590178377,9,9,0,9
394,1782590178843,12,12,0,12
395,1782590179293,13,13,0,12
396,1782590179942,16,17,0,16
397,1782590180625,20,19,0,19
398,1782590182290,26,24,0,23
399,1782590183922,29,26,0,33
400,1782590184905,31,26,0,27
401,1782590185570,30,26,0,27
402,1782590186136,30,25,0,27
403,1782590187119,31,27,0,27
404,1782590189268,33,29,0,30
405,1782590189634,32,28,0,25
406,1782590191133,26,23,0,21
407,1782590192165,29,25,0,24
408,1782590193864,28,26,0,27
409,1782590194814,31,29,0,29
410,1782590195563,31,31,0,31
411,1782590196595,27,30,0,26
412,1782590197395,22,26,0,27
413,1782590197795,22,26,0,32
414,1782590198443,24,28,0,29
415,1782590199425,26,29,0,27
416,1782590200992,25,28,0,29
417,1782590202056,24,27,0,29
418,1782590203671,26,28,0,28
419,1782590204255,27,29,0,29
420,1782590205870,21,25,0,30
421,1782590207035,20,21,0,20
422,1782590208285,21,24,0,24
423,1782590209350,23,26,0,26
424,1782590210216,25,26,0,25
425,1782590210799,25,27,0,29
426,1782590211165,24,26,0,26
427,1782590213397,19,14,0,14
428,1782590214346,18,13,0,10
429,1782590214746,18,12,0,10
430,1782590215262,15,14,0,4
431,1782590216344,8,8,0,8
432,1782590217893,0,0,0,0
433,1782590218992,0,0,0,0
434,1782590220592,0,0,0,0
435,1782590221640,0,0,0,0
436,1782590222206,0,0,0,0
437,1782590223172,0,0,0,0
438,1782590223904,0,0,0,0
439,1782590225486,0,0,0,0
440,1782590226569,0,0,0,0
441,1782590226969,0,0,0,0
442,1782590227069,0,0,0,0
443,1782590228134,0,0,0,0
444,1782590228817,0,0,0,0
445,1782590229616,0,0,0,0
446,1782590229618,0,0,0,0
447,1782590229783,0,0,0,0
448,1782590231465,0,0,0,0
449,1782590231999,0,0,0,0
450,1782590232431,0,0,0,0
451,1782590233048,0,0,0,0
452,1782590234613,0,0,0,0
453,1782590235030,0,0,0,0
454,1782590235978,0,0,8,0
455,1782590236428,0,0,0,0
456,1782590236561,0,0,0,0
457,1782590236828,0,0,0,0
458,1782590238160,0,0,0,0
459,1782590240058,0,0,0,0
460,1782590241190,0,0,0,0
461,1782590241457,0,0,0,0
462,1782590241674,0,0,0,0
463,1782590242740,0,0,0,0
464,1782590243438,0,0,0,0
465,1782590243805,0,0,0,0
466,1782590243988,0,0,0,0
467,1782590245337,0,0,0,0
468,1782590246869,0,0,0,0
469,1782590247285,0,0,0,0
470,1782590247901,0,0,0,0
471,1782590248318,0,0,0,0
472,1782590248684,0,0,0,0
473,1782590248800,0,0,0,0
474,1782590249500,0,0,0,0
475,1782590249933,1,1,0,1
476,1782590250583,4,4,0,4
477,1782590251015,5,5,0,5
478,1782590251116,6,6,0,6
479,1782590252215,8,8,0,7
480,1782590252881,7,7,0,6
481,1782590253313,6,6,0,6
482,1782590253513,6,6,0,6
483,1782590253797,6,6,0,7
484,1782590254462,4,4,0,5
485,1782590254878,4,3,0,3
486,1782590256361,2,2,0,2
487,1782590257427,7,6,0,6
488,1782590259391,13,13,0,2469
489,1782590260058,15,14,0,14
490,1782590260474,15,15,0,15
491,1782590260707,15,15,0,15
492,1782590260907,15,15,0,15
493,1782590261357,15,15,0,14
494,1782590261940,16,14,0,14
495,1782590262639,16,14,0,14
496,1782590263538,16,14,0,15
497,1782590264437,13,17,0,14
498,1782590264820,13,17,0,16
499,1782590266319,13,16,0,15
500,1782590267418,13,16,0,14
501,1782590268950,10,12,0,12
502,1782590269933,8,9,0,8
503,1782590270848,4,4,0,4
504,1782590271298,3,3,0,3
505,1782590271848,0,0,0,0
506,1782590272281,0,0,0,0
507,1782590273813,0,0,0,0
508,1782590274845,0,0,0,0
509,1782590275178,0,0,0,0
510,1782590275779,0,0,0,0
511,1782590276377,0,0,0,0
512,1782590276811,0,0,0,0
513,1782590277476,0,0,0,0
514,1782590277992,0,0,0,0
515,1782590278443,0,0,0,0
516,1782590279058,0,0,0,0
517,1782590280607,0,0,0,0
518,1782590281057,0,0,0,0
519,1782590281607,0,0,0,0
520,1782590282056,0,0,0,0
521,1782590282589,0,0,0,0
522,1782590282938,0,0,0,0
523,1782590285569,0,0,0,0
524,1782590286436,0,0,0,0
525,1782590286886,0,0,0,0
526,1782590287485,0,0,0,0
527,1782590288350,0,0,0,0
528,1782590288733,0,0,0,0
529,1782590290599,0,0,0,0
530,1782590291981,0,0,0,0
531,1782590292181,0,0,0,0
532,1782590292481,0,0,0,0
533,1782590292896,0,0,0,0
534,1782590293564,0,0,0,0
535,1782590294246,0,0,0,0
536,1782590294479,0,0,0,0
537,1782590294778,0,0,0,0
538,1782590295178,0,0,0,0
539,1782590296161,0,0,0,0
540,1782590298143,0,0,0,0
541,1782590298726,0,0,0,0
542,1782590299158,0,0,0,0
543,1782590299458,0,0,0,0
544,1782590299691,0,0,0,0
545,1782590300724,0,0,0,0
546,1782590303255,0,0,0,0
547,1782590303971,0,0,0,0
548,1782590304654,0,0,0,0
549,1782590305370,0,0,0,0
550,1782590307601,0,0,0,0
551,1782590307934,0,0,0,0
552,1782590308384,0,0,0,0
553,1782590309084,0,0,0,0
554,1782590309450,0,0,0,0
555,1782590309749,0,0,0,0
556,1782590310116,0,0,0,0
557,1782590310366,0,0,0,0
558,1782590310915,0,0,0,0
559,1782590311215,0,0,0,0
560,1782590311531,0,0,0,0
561,1782590315061,0,0,0,0
562,1782590315444,0,0,0,0
563,1782590316245,0,0,0,0
564,1782590316626,153,0,0,0
565,1782590318209,0,0,0,0
566,1782590318392,0,0,0,0
567,1782590318692,0,0,0,0
568,1782590319429,0,0,0,0
569,1782590322505,0,0,0,0
570,1782590322805,0,0,0,0
571,1782590323971,0,0,0,1
572,1782590324387,2,2,0,2
573,1782590324970,6,6,0,6
574,1782590325353,7,7,0,8
575,1782590326252,12,12,0,12
576,1782590327651,18,19,0,19
577,1782590327884,20,20,0,21
578,1782590328084,21,21,0,22
579,1782590329066,24,22,0,24
580,1782590329483,26,22,0,22
581,1782590330482,27,23,0,23
582,1782590330682,27,24,0,23
583,1782590331265,28,24,0,25
584,1782590331681,28,25,0,13
585,1782590333197,29,25,0,25
586,1782590334212,28,25,0,26
587,1782590336244,29,25,0,25
588,1782590337293,29,26,0,21
589,1782590337543,30,26,0,24
590,1782590337676,30,26,0,25
591,1782590338708,30,26,0,26
592,1782590339108,30,27,0,26
593,1782590340640,26,28,0,28
594,1782590341822,24,22,0,26
595,1782590343388,25,24,0,26
596,1782590344053,25,28,0,26
597,1782590345652,22,26,0,25
598,1782590346718,23,25,0,25
599,1782590348267,24,27,0,28
600,1782590349282,24,27,0,27
601,1782590349582,24,27,0,27
602,1782590349799,23,26,0,27
603,1782590350248,24,26,0,26
604,1782590351281,22,25,0,25
605,1782590354146,22,25,0,25
606,1782590354396,22,25,0,7
607,1782590354912,22,26,0,26
608,1782590356310,23,27,0,26
609,1782590356993,24,27,0,26
610,1782590357209,24,27,0,26
611,1782590357909,25,27,0,27
612,1782590358874,28,30,0,31
613,1782590359224,28,30,0,29
614,1782590359823,27,28,0,26
615,1782590360456,27,27,0,25
616,1782590360906,27,24,0,24
617,1782590361489,26,22,0,23
618,1782590362488,26,21,0,18
619,1782590363570,26,21,0,21
620,1782590365753,24,25,0,26
621,1782590367318,22,24,0,24
622,1782590367783,20,20,0,20
623,1782590368350,11,11,0,11
624,1782590368816,8,9,0,8
625,1782590368982,5,6,0,6
626,1782590369249,4,5,0,5
627,1782590369665,4,4,0,4
628,1782590370365,2,3,0,2
629,1782590371098,1,2,0,2
630,1782590371480,1,1,0,2
631,1782590371564,1,1,0,2
632,1782590372713,0,0,0,0
633,1782590373745,0,0,0,0
634,1782590374495,0,0,0,0
635,1782590374977,0,0,0,0
636,1782590375377,0,0,0,0
637,1782590375944,2,2,0,2
638,1782590376826,5,5,0,2
639,1782590377276,6,6,0,6
640,1782590377859,8,7,0,7
641,1782590378891,9,8,0,9
642,1782590380806,12,10,0,10
643,1782590381622,12,10,0,10
644,1782590383121,11,13,0,12
645,1782590383721,10,13,0,13
646,1782590384703,11,13,0,13
647,1782590385619,11,13,0,14
648,1782590385868,11,14,0,13
649,1782590386535,11,14,0,13
650,1782590387202,11,14,0,14
651,1782590387634,11,14,0,13
652,1782590389183,10,12,0,11
653,1782590390232,8,8,0,9
654,1782590391797,2,2,0,1
655,1782590392896,0,0,0,0
656,1782590393396,0,0,0,0
657,1782590394411,0,0,0,0
658,1782590395427,0,0,0,0
659,1782590396526,0,0,0,0
660,1782590397309,0,0,0,0
661,1782590398275,0,0,0,0
662,1782590398891,0,0,0,0
663,1782590399324,0,0,0,0
664,1782590399906,0,0,0,0
665,1782590400489,0,0,0,0
666,1782590400806,0,0,0,0
667,1782590401805,0,0,0,0
668,1782590402238,0,0,0,0
669,1782590404036,0,0,0,0
670,1782590405019,0,0,0,0
671,1782590405935,0,0,0,0
672,1782590406884,0,0,0,0
673,1782590407517,0,0,0,0
674,1782590407883,0,0,0,0
675,1782590408233,0,0,0,0
676,1782590408784,0,0,0,0
677,1782590409215,0,0,0,0
678,1782590409799,0,0,0,0
679,1782590410764,0,0,0,0
680,1782590411796,0,0,0,0
681,1782590413379,0,0,0,0
682,1782590414361,0,0,0,0
683,1782590415127,0,0,0,0
684,1782590415943,0,0,0,0
685,1782590418857,0,0,0,0
686,1782590419574,0,0,0,0
687,1782590420256,0,0,0,0
688,1782590420989,0,0,0,0
689,1782590423520,0,0,0,0
690,1782590423786,0,0,0,0
691,1782590424720,0,0,0,0
692,1782590425085,0,0,0,0
693,1782590426551,0,0,0,0
694,1782590426900,0,0,0,0
695,1782590429198,0,0,0,0
696,1782590430997,0,0,0,0
697,1782590432413,0,0,0,0
698,1782590433046,0,0,0,0
699,1782590433445,0,0,0,0
700,1782590433629,0,0,0,0
701,1782590434195,0,0,0,0
702,1782590434578,0,0,0,0
703,1782590436376,0,0,0,0
704,1782590439856,0,0,0,0
705,1782590440157,0,0,0,0
706,1782590440473,0,0,0,0
707,1782590440789,0,0,0,0
708,1782590445136,0,0,0,0
709,1782590445402,0,0,0,0
710,1782590445752,0,0,0,0
711,1782590447217,0,0,0,0
712,1782590447567,0,0,0,0
713,1782590447917,0,0,0,0
714,1782590448499,0,0,0,0
715,1782590448815,0,0,0,0
716,1782590455343,0,0,0,0
717,1782590455461,0,0,0,0
718,1782590456260,0,0,0,0
719,1782590457092,0,0,0,0
720,1782590458024,0,0,0,0
721,1782590458291,0,0,0,0
722,1782590458624,0,0,0,0
723,1782590459307,0,0,0,0
724,1782590459839,0,0,0,0
725,1782590460539,0,0,0,0
726,1782590460589,0,0,0,0
727,1782590460923,0,0,0,0
728,1782590461272,0,0,0,0
729,1782590461589,0,0,0,0
730,1782590461921,0,0,0,0
731,1782590462987,0,0,0,0
732,1782590464119,0,0,0,0
733,1782590464435,0,0,0,0
734,1782590464786,0,0,0,0
735,1782590465642,0,0,0,0
736,1782590465835,0,0,0,0
737,1782590466151,0,0,0,0
738,1782590466585,0,0,0,0
739,1782590468049,0,0,0,0
740,1782590471897,0,0,0,0
741,1782590472229,0,0,0,0
742,1782590472796,0,0,0,0
743,1782590473095,0,0,0,0
744,1782590473395,0,0,0,0
745,1782590474028,0,1,0,1
746,1782590475943,12,12,0,11
747,1782590477092,18,17,0,18
748,1782590478574,26,24,0,25
749,1782590479574,31,25,0,27
750,1782590479923,30,26,0,27
751,1782590480522,31,27,0,32
752,1782590481555,31,26,0,31
753,1782590482204,30,26,0,34
754,1782590482771,29,26,0,31
755,1782590483187,29,27,0,29
756,1782590484186,30,28,0,28
757,1782590485086,31,26,0,56
758,1782590486001,30,29,0,29
759,1782590486418,32,28,0,31
760,1782590488166,29,25,0,36
761,1782590488566,29,26,0,33
762,1782590489482,31,27,0,28
763,1782590490431,32,27,0,42
764,1782590491563,31,27,0,37
765,1782590493129,27,30,0,31
766,1782590493778,24,29,0,28
767,1782590495326,20,21,0,23
768,1782590495793,20,23,0,23
769,1782590496409,23,27,0,26
770,1782590498024,26,29,0,31
771,1782590499106,25,29,0,28
772,1782590499423,23,27,0,29
773,1782590499607,22,27,0,27
774,1782590500622,22,23,0,23
775,1782590502603,25,28,0,29
776,1782590505202,25,29,0,15
777,1782590506833,27,28,0,28
778,1782590507433,27,28,0,27
779,1782590508565,25,26,16,13
780,1782590509694,26,24,0,23
781,1782590510131,21,16,0,16
782,1782590510497,20,14,0,13
783,1782590511713,21,15,0,31
784,1782590512629,19,18,0,20
785,1782590513344,18,18,0,18
786,1782590513761,17,18,0,18
787,1782590513927,16,18,0,18
788,1782590514227,16,17,0,8
789,1782590514943,15,16,0,17
790,1782590515642,14,14,0,14
791,1782590517324,12,12,0,12
792,1782590518074,11,11,0,11
793,1782590519240,10,10,0,10
794,1782590520772,9,9,0,9
795,1782590522021,6,6,0,6
796,1782590522656,3,3,0,2
797,1782590524268,0,0,0,0
798,1782590525051,0,0,0,0
799,1782590525850,0,0,0,0
800,1782590525984,0,0,0,0
801,1782590526350,0,0,0,0
802,1782590527016,0,0,0,0
803,1782590529431,0,0,0,0
804,1782590530147,0,0,0,0
805,1782590531080,0,0,0,0
806,1782590531730,0,0,0,0
807,1782590532396,0,0,0,0
808,1782590532862,0,0,0,0
809,1782590534460,0,0,0,0
810,1782590535177,0,0,0,0
811,1782590536658,0,0,0,0
812,1782590537974,0,0,0,0
813,1782590540122,0,0,0,0
814,1782590540672,0,0,0,0
815,1782590543719,0,0,0,0
816,1782590544535,0,0,0,0
817,1782590545201,0,0,0,0
818,1782590545784,0,0,0,0
819,1782590546434,0,0,0,0
820,1782590548515,0,0,0,0
821,1782590549332,0,0,0,0
822,1782590550047,0,0,0,0
823,1782590550547,0,0,0,0
824,1782590551229,0,0,0,0
825,1782590551945,0,0,0,0
826,1782590552411,0,0,0,0
827,1782590552595,0,0,0,0
828,1782590552928,0,0,0,0
829,1782590553778,0,0,0,0
830,1782590554277,0,0,0,0
831,1782590556241,0,0,0,0
832,1782590556358,0,0,0,0
833,1782590557141,0,0,0,0
834,1782590558789,0,0,0,0
835,1782590559522,0,0,0,0
836,1782590559788,0,0,0,0
837,1782590560005,0,0,0,0
838,1782590561820,0,0,0,0
839,1782590562236,0,0,0,0
840,1782590562786,0,0,0,0
841,1782590563486,0,0,0,0
842,1782590564803,0,0,0,0
843,1782590564867,0,0,0,0
844,1782590566217,0,0,0,0
845,1782590566318,0,0,0,0
846,1782590567116,0,0,0,0
847,1782590567316,0,0,0,0
848,1782590568149,0,0,0,0
849,1782590568515,0,0,0,0
850,1782590568881,0,0,0,0
851,1782590569148,0,0,0,0
852,1782590570080,0,0,0,0
853,1782590570330,0,0,0,0
854,1782590570613,0,0,0,0
855,1782590570913,0,0,0,0
856,1782590571246,0,0,0,0
857,1782590572711,0,0,0,0
858,1782590573028,0,0,0,0
859,1782590579173,0,0,0,0
860,1782590579439,0,0,0,0
861,1782590580904,0,0,0,0
862,1782590581254,0,0,0,0
863,1782590581638,0,0,0,0
864,1782590582403,0,0,0,0
865,1782590582703,0,0,0,0
866,1782590583036,0,0,0,0
867,1782590583386,0,0,0,0
868,1782590587349,0,0,0,0
869,1782590587715,0,0,0,0
