index,date,ACCEL_FL,ACCEL_FR,ACCEL_RL,ACCEL_RR
63,1782589814267,2,0,0,16386
64,1782589814799,2,0,0,16386
65,1782589815782,2,0,0,16386
66,1782589816781,2,0,0,16386
67,1782589817714,2,0,0,16386
68,1782589818346,2,0,0,16386
69,1782589818779,2,0,0,16386
70,1782589819795,2,0,0,16386
71,1782589819928,2,0,0,16386
72,1782589820245,2,0,0,16386
73,1782589820661,2,0,0,16386
74,1782589821693,2,0,0,16386
75,1782589823225,2,0,0,16386
76,1782589824258,2,0,0,16386
77,1782589825856,2,0,0,16386
78,1782589826922,2,0,0,16386
79,1782589827205,2,0,0,16386
80,1782589827372,2,0,0,16386
81,1782589827771,2,0,0,16386
82,1782589828771,2,0,0,16386
83,1782589830320,2,0,0,16386
84,1782589830736,2,0,0,16386
85,1782589831385,2,0,0,16386
86,1782589832252,2,0,0,16386
87,1782589832651,2,0,0,16386
88,1782589833585,2,0,0,16386
89,1782589835515,2,0,0,16386
90,1782589836464,2,0,0,16386
91,1782589836731,2,0,0,16386
92,1782589837330,2,0,0,16386
93,1782589838346,2,0,0,16386
94,1782589840311,2,0,0,16386
95,1782589841311,2,0,0,16386
96,1782589841660,2,0,0,16386
97,1782589842926,2,0,0,16386
98,1782589843941,2,0,0,16386
99,1782589844491,2,0,0,16386
100,1782589845624,2,0,0,16386
101,1782589846223,2,0,0,16386
102,1782589847207,2,0,0,16386
103,1782589848205,2,0,0,16386
104,1782589850136,2,0,0,16386
105,1782589850737,2,0,0,16386
106,1782589851486,2,0,0,16386
107,1782589851768,2,0,0,16386
108,1782589852384,2,0,0,16386
109,1782589853418,2,0,0,16386
110,1782589853816,2,0,0,16386
111,1782589854383,2,0,0,16386
112,1782589855016,2,0,0,16386
113,1782589856032,2,0,0,16386
114,1782589856915,2,0,0,16386
115,1782589858279,2,0,0,16386
116,1782589858645,2,0,0,16386
117,1782589859228,2,0,0,16386
118,1782589861210,2,0,0,16386
119,1782589861360,2,0,0,16386
120,1782589862276,2,0,0,16386
121,1782589862743,2,0,0,16386
122,1782589863292,2,0,0,16386
123,1782589864324,2,0,0,16386
124,1782589937046,2,0,0,16386
125,1782589937464,2,0,0,16386
126,1782589939195,2,0,0,16386
127,1782589940260,2,0,0,16386
128,1782589940726,2,0,0,16386
129,1782589940927,2,0,0,16386
130,1782589941259,2,0,0,16386
131,1782589941876,2,0,0,16386
132,1782589942925,2,0,0,16386
133,1782589943296,2,0,0,16386
134,1782589943424,2,0,0,16386
135,1782589944624,2,0,0,16386
136,1782589945256,2,0,0,16386
137,1782589945723,2,0,0,16386
138,1782589945823,2,0,0,16386
139,1782589946838,2,0,0,16386
140,1782589947937,1,0,0,16386
141,1782589948121,1,0,0,16386
142,1782589948453,1,0,0,16386
143,1782589949520,1,0,0,16386
144,1782589951434,1,0,0,16386
145,1782589952467,1,0,0,16386
146,1782589953049,1,0,0,16386
147,1782589953399,1,0,0,16386
148,1782589954048,1,0,0,16386
149,1782589955032,0,0,0,16386
150,1782589955332,0,0,0,16386
151,1782589955564,0,0,0,16386
152,1782589956596,2,0,0,16386
153,1782589958862,2,0,0,16386
154,1782589961026,2,0,0,16386
155,1782589962325,2,0,0,16386
156,1782589963591,2,0,0,16386
157,1782589966171,1,0,0,16386
158,1782589966805,1,0,0,16386
159,1782589967221,1,0,0,16386
160,1782589967488,1,0,0,16386
161,1782589967772,1,0,0,16386
162,1782589968486,0,0,0,16386
163,1782589969536,0,0,0,16386
164,1782589969836,0,0,0,16386
165,1782589971184,0,0,0,16386
166,1782589972167,0,0,0,16386
167,1782589972667,0,0,0,16386
168,1782589973083,2,0,0,16386
169,1782589973683,2,0,0,16386
170,1782589974082,2,0,0,16386
171,1782589975581,1,0,0,16386
172,1782589976680,1,0,0,16386
173,1782589977096,1,0,0,16386
174,1782589977262,1,0,0,16386
175,1782589977613,1,0,0,16386
176,1782589978246,2,0,0,16386
177,1782589979311,2,0,0,16386
178,1782589979527,1,0,0,16386
179,1782589979827,1,0,0,16386
180,1782589980444,1,0,0,16386
181,1782589980859,1,0,0,16386
182,1782589981292,2,0,0,16386
183,1782589983807,2,0,0,16386
184,1782589984490,2,0,0,16386
185,1782589984756,2,0,0,16386
186,1782589985722,2,0,0,16386
187,1782589988969,2,0,0,16386
188,1782589989453,2,0,0,16386
189,1782589989869,2,0,0,16386
190,1782589990518,2,0,0,16386
191,1782589991500,2,0,0,16386
192,1782589991650,2,0,0,16386
193,1782589991768,2,0,0,16386
194,1782589992234,2,0,0,16386
195,1782589992783,2,0,0,16386
196,1782589994798,2,0,0,16386
197,1782589995780,2,0,0,16386
198,1782589997446,2,0,0,16386
199,1782589998462,2,0,0,16386
200,1782589999077,2,0,0,16386
201,1782590000060,2,0,0,16386
202,1782590000726,2,0,0,16386
203,1782590002491,2,0,0,16386
204,1782590003474,2,0,0,16386
205,1782590003824,2,0,0,16386
206,1782590003940,2,0,0,16386
207,1782590033781,2,0,0,16386
208,1782590034514,2,0,0,16386
209,1782590035197,2,0,0,16386
210,1782590035913,2,0,0,16386
211,1782590037996,2,0,0,16386
212,1782590038311,2,0,0,16386
213,1782590038894,2,0,0,16386
214,1782590039428,2,0,0,16386
215,1782590039743,2,0,0,16386
216,1782590040093,2,0,0,16386
217,1782590040343,2,0,0,16386
218,1782590040676,2,0,0,16386
219,1782590040942,2,0,0,16386
220,1782590041508,2,0,0,16386
221,1782590041758,2,0,0,16386
222,1782590042388,2,0,0,16386
223,1782590042408,2,0,0,16386
224,1782590042724,2,0,0,16386
225,1782590044139,2,0,0,16386
226,1782590045905,2,0,0,16386
227,1782590046188,2,0,0,16386
228,1782590046838,2,0,0,16386
229,1782590047070,2,0,0,16386
230,1782590047453,2,0,0,16386
231,1782590047769,2,0,0,16386
232,1782590048370,2,0,0,16386
233,1782590048869,2,0,0,16386
234,1782590049268,2,0,0,16386
235,1782590050734,2,0,0,16386
236,1782590051017,2,0,0,16386
237,1782590051900,2,0,0,16386
238,1782590052216,2,0,0,16386
239,1782590052600,2,0,0,16386
240,1782590052932,2,0,0,16386
241,1782590053800,2,0,0,16386
242,1782590054114,2,0,0,16386
243,1782590069351,0,0,0,16386
244,1782590069701,2,0,0,16386
245,1782590070035,2,0,0,16386
246,1782590070717,2,0,0,16386
247,1782590070850,2,0,0,16386
248,1782590071151,2,0,0,16386
249,1782590071500,2,0,0,16386
250,1782590071866,2,0,0,16386
251,1782590074847,2,0,0,16386
252,1782590075446,2,0,0,16386
253,1782590075480,2,0,0,16386
254,1782590075746,2,0,0,16386
255,1782590075913,2,0,0,16386
256,1782590076596,2,0,0,16386
257,1782590076863,2,0,0,16386
258,1782590077179,2,0,0,16386
259,1782590077579,2,0,0,16386
260,1782590077846,2,0,0,16386
261,1782590078128,2,0,0,16386
262,1782590078594,2,0,0,16386
263,1782590078960,2,0,0,16386
264,1782590079293,2,0,0,16386
265,1782590080760,2,0,0,16386
266,1782590081041,2,0,0,16386
267,1782590093615,2,0,0,16386
268,1782590093931,2,0,0,16386
269,1782590094214,2,0,0,16386
270,1782590094614,2,0,0,16386
271,1782590095196,2,0,0,16386
272,1782590095679,2,0,0,16386
273,1782590096095,2,0,0,16386
274,1782590096346,2,0,0,16386
275,1782590097812,2,0,0,16386
276,1782590098112,2,0,0,16386
277,1782590099609,2,0,0,16386
278,1782590099893,2,0,0,16386
279,1782590101025,2,0,0,16386
280,1782590101674,2,0,0,16386
281,1782590102058,2,0,0,16386
282,1782590102407,2,0,0,16386
283,1782590102591,2,0,0,16386
284,1782590102807,2,0,0,16386
285,1782590103157,2,0,0,16386
286,1782590103489,2,0,0,16386
287,1782590106421,2,0,0,16386
288,1782590106786,2,0,0,16386
289,1782590107103,2,0,0,16386
290,1782590107420,2,0,0,16386
291,1782590108435,2,0,0,16386
292,1782590108552,2,0,0,16386
293,1782590108835,2,0,0,16386
294,1782590109202,2,0,0,16386
295,1782590109452,2,0,0,16386
296,1782590109852,2,0,0,16386
297,1782590109968,2,0,0,16386
298,1782590110218,2,0,0,16386
299,1782590110552,2,0,0,16386
300,1782590111151,2,0,0,16386
301,1782590111450,2,0,0,16386
302,1782590111782,2,0,0,16386
303,1782590112049,2,0,0,16386
304,1782590112282,2,0,0,16386
305,1782590114014,2,0,0,16386
306,1782590114430,2,0,0,16386
307,1782590114664,2,0,0,16386
308,1782590115479,2,0,0,16386
309,1782590115779,2,0,0,16386
310,1782590116146,2,0,0,16386
311,1782590116478,2,0,0,16386
312,1782590117378,2,0,0,16386
313,1782590117544,2,0,0,16386
314,1782590117878,2,0,0,16386
315,1782590118277,2,0,0,16386
316,1782590118560,2,0,0,16386
317,1782590119992,2,0,0,16386
318,1782590122057,2,0,0,16386
319,1782590123240,2,0,0,16386
320,1782590123523,2,0,0,16386
321,1782590123922,2,0,0,16386
322,1782590124788,2,0,0,16386
323,1782590125072,2,0,0,16386
324,1782590125438,2,0,0,16386
325,1782590125704,2,0,0,16386
326,1782590126337,2,0,0,16386
327,1782590127219,2,0,0,16386
328,1782590127470,2,0,0,16386
329,1782590130950,2,0,0,16386
330,1782590131383,2,0,0,16386
331,1782590131716,2,0,0,16386
332,1782590131999,2,0,0,16386
333,1782590132582,2,0,0,16386
334,1782590132865,2,0,0,16386
335,1782590133482,2,0,0,16386
336,1782590134564,2,0,0,16386
337,1782590134797,2,0,0,16386
338,1782590135163,2,0,0,16386
339,1782590135413,2,0,0,16386
340,1782590135745,2,0,0,16386
341,1782590136045,2,0,0,16386
342,1782590136345,2,0,0,16386
343,1782590136545,2,0,0,16386
344,1782590136812,2,0,0,16386
345,1782590140891,2,0,0,16386
346,1782590141507,2,0,0,16386
347,1782590141591,2,0,0,16386
348,1782590141808,2,0,0,16386
349,1782590142040,2,0,0,16386
350,1782590142424,2,0,0,16386
351,1782590142741,2,0,0,16386
352,1782590144572,2,0,0,16386
353,1782590145987,2,0,0,16386
354,1782590147802,2,0,0,16386
355,1782590148169,2,0,0,16386
356,1782590148436,2,0,0,16386
357,1782590148835,2,0,0,16386
358,1782590149117,2,0,0,16386
359,1782590149251,2,0,0,16386
360,1782590149601,2,0,0,16386
361,1782590149967,2,0,0,16386
362,1782590150250,2,0,0,16386
363,1782590151449,2,0,0,16386
364,1782590152598,2,0,0,16386
365,1782590152948,2,0,0,16386
366,1782590153299,2,0,0,16386
367,1782590153598,2,0,0,16386
368,1782590154198,2,0,0,16386
369,1782590154397,2,0,0,16386
370,1782590154780,2,0,0,16386
371,1782590157977,2,0,0,16386
372,1782590158393,2,0,0,16386
373,1782590158677,2,0,0,16386
374,1782590158927,2,0,0,16386
375,1782590160691,2,0,0,16386
376,1782590160874,2,0,0,16386
377,1782590161209,2,0,0,16386
378,1782590167885,2,0,0,16386
379,1782590168202,2,0,0,16386
380,1782590168586,2,0,0,16386
381,1782590169101,2,0,0,16386
382,1782590169417,2,0,0,16386
383,1782590169784,2,0,0,16386
384,1782590172115,2,0,0,16386
385,1782590172498,2,0,0,16386
386,1782590172815,2,0,0,16386
387,1782590173048,2,0,0,16386
388,1782590173447,2,0,0,16386
389,1782590173598,2,0,0,16386
390,1782590173897,2,0,0,16386
391,1782590174540,2,0,0,16386
392,1782590174563,2,0,0,16386
393,1782590174846,2,0,0,16386
394,1782590175213,2,0,0,16386
395,1782590176180,2,0,0,16386
396,1782590177261,2,0,0,16386
397,1782590178393,2,0,0,16386
398,1782590178876,2,0,0,16386
399,1782590179975,2,0,0,16386
400,1782590180641,2,0,0,16386
401,1782590181175,0,0,0,16386
402,1782590182306,0,0,0,16386
403,1782590183939,2,0,0,16386
404,1782590184938,0,0,0,16386
405,1782590186153,0,0,0,16386
406,1782590186754,0,0,0,16386
407,1782590187152,0,0,0,16386
408,1782590189284,0,0,0,16386
409,1782590189667,0,0,0,16386
410,1782590191133,0,0,0,16386
411,1782590192198,0,0,0,16386
412,1782590193881,2,0,0,16386
413,1782590194846,2,0,0,16386
414,1782590196595,1,0,0,16386
415,1782590197428,1,0,0,16386
416,1782590197811,1,0,0,16386
417,1782590198992,1,0,0,16386
418,1782590199442,1,0,0,16386
419,1782590200008,1,0,0,16386
420,1782590201007,1,0,0,16386
421,1782590202073,1,0,0,16386
422,1782590204271,2,0,0,16386
423,1782590205886,1,0,0,16386
424,1782590208251,1,0,0,16386
425,1782590209400,1,0,0,16386
426,1782590210250,2,0,0,16386
427,1782590210849,1,0,0,16386
428,1782590211182,2,0,0,16386
429,1782590212997,1,0,0,16386
430,1782590213430,1,0,0,16386
431,1782590214362,1,0,0,16386
432,1782590214795,0,0,0,16386
433,1782590215296,2,0,0,16386
434,1782590216377,2,0,0,16386
435,1782590217927,2,0,0,16386
436,1782590219026,2,0,0,16386
437,1782590220625,2,0,0,16386
438,1782590221190,2,0,0,16386
439,1782590222239,2,0,0,16386
440,1782590223188,2,0,0,16386
441,1782590223921,2,0,0,16386
442,1782590225503,2,0,0,16386
443,1782590226602,2,0,0,16386
444,1782590227085,2,0,0,16386
445,1782590228168,2,0,0,16386
446,1782590228817,2,0,0,16386
447,1782590229616,2,0,0,16386
448,1782590229618,2,0,0,16386
449,1782590229817,2,0,0,16386
450,1782590230482,2,0,0,16386
451,1782590231482,2,0,0,16386
452,1782590231999,2,0,0,16386
453,1782590233065,2,0,0,16386
454,1782590234613,2,0,0,16386
455,1782590235062,2,0,0,16386
456,1782590236462,2,0,0,16386
457,1782590236594,2,0,0,16386
458,1782590236878,2,0,0,16386
459,1782590238210,2,0,0,16386
460,1782590239159,0,12288,0,0
461,1782590239175,2,0,0,16386
462,1782590240092,2,0,0,16386
463,1782590241223,2,0,0,16386
464,1782590241473,2,0,0,16386
465,1782590241691,2,0,0,16386
466,1782590242789,2,0,0,16386
467,1782590243455,2,0,0,16386
468,1782590243838,2,0,0,16386
469,1782590244004,2,0,0,16386
470,1782590245370,2,0,0,16386
471,1782590246885,2,0,0,16386
472,1782590247286,2,0,0,16386
473,1782590247935,2,0,0,16386
474,1782590248334,2,0,0,16386
475,1782590248718,2,0,0,16386
476,1782590248850,2,0,0,16386
477,1782590249533,2,0,0,16386
478,1782590249950,2,0,0,16386
479,1782590250616,2,0,0,16386
480,1782590251015,2,0,0,16386
481,1782590251149,2,0,0,16386
482,1782590252249,2,0,0,16386
483,1782590252897,2,0,0,16386
484,1782590253347,2,0,0,16386
485,1782590253513,2,0,0,16386
486,1782590253830,2,0,0,16386
487,1782590254479,2,0,0,16386
488,1782590254895,2,0,0,16386
489,1782590255495,2,0,0,16386
490,1782590256394,0,0,0,16386
491,1782590257460,2,0,0,16386
492,1782590259409,2,0,0,16386
493,1782590260108,2,0,0,16386
494,1782590260491,2,0,0,16386
495,1782590260941,2,0,0,16386
496,1782590261956,0,0,0,16386
497,1782590264454,1,0,0,16386
498,1782590264854,1,0,0,16386
499,1782590266336,1,0,0,16386
500,1782590267435,1,0,0,16386
501,1782590268967,2,0,0,16386
502,1782590269949,2,0,0,16386
503,1782590270232,2,0,0,16386
504,1782590270882,2,0,0,16386
505,1782590271864,2,0,0,16386
506,1782590272314,2,0,0,16386
507,1782590273630,2,0,0,16386
508,1782590273846,2,0,0,16386
509,1782590274879,2,0,0,16386
510,1782590275195,2,0,0,16386
511,1782590275812,2,0,0,16386
512,1782590276394,2,0,0,16386
513,1782590276827,2,0,0,16386
514,1782590277510,2,0,0,16386
515,1782590278026,2,0,0,16386
516,1782590279092,2,0,0,16386
517,1782590280640,2,0,0,16386
518,1782590281073,2,0,0,16386
519,1782590281656,2,0,0,16386
520,1782590282072,2,0,0,16386
521,1782590282589,2,0,0,16386
522,1782590282955,2,0,0,16386
523,1782590283988,2,0,0,16386
524,1782590285536,2,0,0,16386
525,1782590286502,2,0,0,16386
526,1782590286920,2,0,0,16386
527,1782590287501,2,0,0,16386
528,1782590288350,2,0,0,16386
529,1782590288767,2,0,0,16386
530,1782590290616,2,0,0,16386
531,1782590290998,2,0,0,16386
532,1782590291565,2,0,0,16386
533,1782590292014,2,0,0,16386
534,1782590292198,2,0,0,16386
535,1782590292497,2,0,0,16386
536,1782590293596,2,0,0,16386
537,1782590294279,2,0,0,16386
538,1782590294528,2,0,0,16386
539,1782590294795,2,0,0,16386
540,1782590295651,2,0,0,16386
541,1782590296177,2,0,0,16386
542,1782590298742,2,0,0,16386
543,1782590299175,2,0,0,16386
544,1782590299491,2,0,0,16386
545,1782590299708,2,0,0,16386
546,1782590300324,2,0,0,16386
547,1782590300740,2,0,0,16386
548,1782590303255,2,0,0,16386
549,1782590303987,2,0,0,16386
550,1782590304671,2,0,0,16386
551,1782590305386,2,0,0,16386
552,1782590307334,2,0,0,16386
553,1782590307651,2,0,0,16386
554,1782590308376,2,0,0,16386
555,1782590308384,2,0,0,16386
556,1782590309100,2,0,0,16386
557,1782590309483,2,0,0,16386
558,1782590309767,2,0,0,16386
559,1782590310150,2,0,0,16386
560,1782590310383,2,0,0,16386
561,1782590310931,2,0,0,16386
562,1782590311231,2,0,0,16386
563,1782590311548,2,0,0,16386
564,1782590315078,2,0,0,16386
565,1782590315478,2,0,0,16386
566,1782590316245,2,0,0,16386
567,1782590316644,2,8,0,8194
568,1782590318409,2,0,0,16386
569,1782590318742,2,0,0,16386
570,1782590319429,2,5,5,16386
571,1782590322540,2,331,331,16386
572,1782590322838,2,528,528,16386
573,1782590323988,2,841,841,16386
574,1782590324421,2,826,826,16386
575,1782590325003,2,833,833,16386
576,1782590325353,2,838,838,16386
577,1782590325852,2,846,846,16386
578,1782590326269,2,874,874,16386
579,1782590327185,2,888,888,16386
580,1782590327900,2,953,953,16386
581,1782590329117,0,0,980,16386
582,1782590329500,0,0,976,16386
583,1782590330482,0,0,981,16386
584,1782590331281,0,0,980,16386
585,1782590331715,0,0,978,16386
586,1782590332281,0,0,983,16386
587,1782590333213,0,0,982,16386
588,1782590334262,0,0,982,16386
589,1782590336260,0,0,988,16386
590,1782590337576,0,0,982,16386
591,1782590337776,0,0,984,16386
592,1782590338708,0,0,985,16386
593,1782590339141,0,0,981,16386
594,1782590340673,1,768,0,16386
595,1782590341789,2,976,976,16386
596,1782590344070,1,0,947,16386
597,1782590345652,1,0,973,16386
598,1782590346318,1,0,975,16386
599,1782590346751,1,0,964,16386
600,1782590348283,1,0,975,16386
601,1782590349299,1,0,990,16386
602,1782590349599,1,0,983,16386
603,1782590349849,1,0,984,16386
604,1782590350281,1,0,983,16386
605,1782590350831,1,0,981,16386
606,1782590353146,1,0,979,16386
607,1782590354163,1,0,977,16386
608,1782590354944,1,0,982,16386
609,1782590356360,1,0,977,16386
610,1782590357010,1,0,981,16386
611,1782590357243,1,0,990,16386
612,1782590357925,1,0,974,16386
613,1782590358908,2,633,633,16386
614,1782590359224,1,0,0,16386
615,1782590359840,2,502,502,16386
616,1782590360473,2,474,474,16386
617,1782590360906,0,0,538,16386
618,1782590361522,0,0,658,16386
619,1782590362505,0,0,674,16386
620,1782590363471,0,0,755,16386
621,1782590364703,0,0,694,16386
622,1782590365785,1,0,605,16386
623,1782590367351,1,0,0,16386
624,1782590367783,2,0,0,16386
625,1782590368400,1,0,0,16386
626,1782590368816,1,0,0,16386
627,1782590369016,1,0,0,16386
628,1782590369265,1,4,4,16386
629,1782590369698,1,0,0,16386
630,1782590370381,1,266,266,16386
631,1782590371115,2,376,376,16386
632,1782590371480,2,428,428,16386
633,1782590371614,2,444,444,16386
634,1782590372730,2,105,105,16386
635,1782590373329,2,637,637,16386
636,1782590373762,2,628,628,16386
637,1782590374495,2,629,629,16386
638,1782590375011,2,627,627,16386
639,1782590375394,2,633,633,16386
640,1782590375977,2,628,628,16386
641,1782590376843,2,568,568,16386
642,1782590377875,2,377,377,16386
643,1782590379857,0,406,406,16386
644,1782590380839,0,418,418,16386
645,1782590381688,0,340,340,16386
646,1782590384703,1,382,379,16386
647,1782590385652,1,283,283,16386
648,1782590385885,1,281,281,16386
649,1782590386551,1,188,188,16386
650,1782590387235,1,232,232,16386
651,1782590387651,1,340,340,16386
652,1782590389200,1,0,0,16386
653,1782590389815,2,0,0,16386
654,1782590390248,2,0,0,16386
655,1782590391797,2,0,0,16386
656,1782590392429,2,0,0,16386
657,1782590392896,2,0,0,16386
658,1782590393412,2,0,0,16386
659,1782590394428,2,0,0,16386
660,1782590395427,2,0,0,16386
661,1782590395943,2,10,10,16386
662,1782590396526,2,0,0,16386
663,1782590397342,2,0,0,16386
664,1782590398292,2,0,0,16386
665,1782590398941,2,0,0,16386
666,1782590399341,2,0,0,16386
667,1782590399940,2,0,0,16386
668,1782590400390,2,0,0,16386
669,1782590400522,2,0,0,16386
670,1782590400806,2,0,0,16386
671,1782590401822,2,0,0,16386
672,1782590404070,2,0,0,16386
673,1782590405035,2,0,0,16386
674,1782590405968,2,0,0,16386
675,1782590407517,2,0,0,16386
676,1782590407900,2,0,0,16386
677,1782590408800,2,0,0,16386
678,1782590409250,2,0,0,16386
679,1782590409832,2,0,0,16386
680,1782590410797,2,0,0,16386
681,1782590411830,2,0,0,16386
682,1782590413395,2,0,0,16386
683,1782590414395,2,0,0,16386
684,1782590415144,2,0,0,16386
685,1782590418857,2,0,0,16386
686,1782590419590,2,0,0,16386
687,1782590420274,2,0,0,16386
688,1782590421005,2,0,0,16386
689,1782590423553,2,0,0,16386
690,1782590423803,2,0,0,16386
691,1782590424369,2,0,0,16386
692,1782590424720,2,0,0,16386
693,1782590425119,2,0,0,16386
694,1782590426567,2,0,0,16386
695,1782590429198,2,0,0,16386
696,1782590431030,2,0,0,16386
697,1782590432446,2,0,0,16386
698,1782590432696,2,0,0,16386
699,1782590433063,2,0,0,16386
700,1782590433462,2,0,0,16386
701,1782590433663,2,0,0,16386
702,1782590434212,2,0,0,16386
703,1782590434661,2,0,0,16386
704,1782590436393,2,0,0,16386
705,1782590439889,2,0,0,16386
706,1782590440173,2,0,0,16386
707,1782590440805,2,0,0,16386
708,1782590443120,2,0,0,16386
709,1782590445152,2,0,0,16386
710,1782590445452,2,0,0,16386
711,1782590445768,2,0,0,16386
712,1782590447233,2,0,0,16386
713,1782590447600,2,0,0,16386
714,1782590448516,2,0,0,16386
715,1782590448800,2,0,0,16386
716,1782590452862,2,0,0,16386
717,1782590455360,2,0,0,16386
718,1782590455494,2,0,0,16386
719,1782590456276,2,0,0,16386
720,1782590457108,2,0,0,16386
721,1782590458042,2,0,0,16386
722,1782590458324,2,0,0,16386
723,1782590458640,2,0,0,16386
724,1782590458958,2,0,0,16386
725,1782590460606,2,0,0,16386
726,1782590460955,2,0,0,16386
727,1782590461289,2,0,0,16386
728,1782590461955,2,0,0,16386
729,1782590462221,2,0,0,16386
730,1782590463487,2,0,0,16386
731,1782590463770,2,0,0,16386
732,1782590464153,2,0,0,16386
733,1782590464453,2,0,0,16386
734,1782590464835,2,0,0,16386
735,1782590465647,2,0,0,16386
736,1782590465668,2,0,0,16386
737,1782590465868,2,0,0,16386
738,1782590466168,2,0,0,16386
739,1782590470064,2,0,0,16386
740,1782590471247,2,0,0,16386
741,1782590471529,2,0,0,16386
742,1782590471913,2,0,0,16386
743,1782590472247,2,0,0,16386
744,1782590472829,2,0,0,16386
745,1782590473112,2,0,0,16386
746,1782590473429,2,0,0,16386
747,1782590474078,2,0,0,16386
748,1782590475993,2,0,0,16386
749,1782590478609,0,0,0,16386
750,1782590479606,0,0,0,16386
751,1782590479939,0,0,0,16386
752,1782590480539,0,0,0,16386
753,1782590481155,0,0,0,16386
754,1782590481571,0,0,0,16386
755,1782590482271,0,0,0,16386
756,1782590482787,0,0,0,16386
757,1782590483203,2,0,0,16386
758,1782590483787,2,0,0,16386
759,1782590484219,2,0,0,16386
760,1782590485118,0,0,0,16386
761,1782590486451,0,0,0,16386
762,1782590488582,0,0,0,16386
763,1782590489498,0,0,0,16386
764,1782590490464,0,0,0,16386
765,1782590493811,1,0,0,16386
766,1782590495376,1,0,0,16386
767,1782590496460,1,0,0,16386
768,1782590498057,1,0,0,16386
769,1782590498707,1,0,0,16386
770,1782590499141,1,0,0,16386
771,1782590499440,1,0,0,16386
772,1782590499658,1,0,0,16386
773,1782590500639,1,0,0,16386
774,1782590502637,1,0,0,16386
775,1782590503203,1,0,0,16386
776,1782590505219,1,0,0,16386
777,1782590506834,2,0,0,16386
778,1782590507450,2,0,0,16386
779,1782590508582,1,0,0,16386
780,1782590510148,1,0,0,16386
781,1782590510530,1,0,0,16386
782,1782590512679,2,0,0,16386
783,1782590513344,2,0,0,16386
784,1782590513794,1,0,0,16386
785,1782590514227,1,0,0,16386
786,1782590514960,2,0,0,16386
787,1782590515676,2,0,0,16386
788,1782590516908,2,0,0,16386
789,1782590517375,2,0,0,16386
790,1782590518074,2,0,0,16386
791,1782590519273,2,0,0,16386
792,1782590520772,2,0,0,16386
793,1782590522037,2,0,0,16386
794,1782590522688,2,0,0,16386
795,1782590524318,2,0,0,16386
796,1782590525051,2,0,0,16386
797,1782590525867,2,0,0,16386
798,1782590526000,2,0,0,16386
799,1782590526384,2,0,0,16386
800,1782590527050,2,0,0,16386
801,1782590527750,2,0,0,16386
802,1782590529464,2,0,0,16386
803,1782590530180,2,0,0,16386
804,1782590531096,2,0,0,16386
805,1782590531762,2,0,0,16386
806,1782590532412,2,0,0,16386
807,1782590534094,2,0,0,16386
808,1782590534477,2,0,0,16386
809,1782590535193,2,0,0,16386
810,1782590536675,2,0,0,16386
811,1782590537707,2,0,0,16386
812,1782590537974,2,0,0,16386
813,1782590539323,2,0,0,16386
814,1782590540139,2,0,0,16386
815,1782590540688,2,0,0,16386
816,1782590541304,2,0,0,16386
817,1782590542037,2,0,0,16386
