index,date,SET_POINT_LONGITUDINAL,SET_POINT_LATERAL
119,1782589850653,0,0
120,1782589851852,0,0
121,1782589852268,0,0
122,1782589852901,0,0
123,1782589854466,0,0
124,1782589855532,0,0
125,1782589856447,0,0
126,1782589857814,0,0
127,1782589859262,0,0
128,1782589859661,0,0
129,1782589860910,0,0
130,1782589861860,0,0
131,1782589862242,0,0
132,1782589862826,0,0
133,1782589863259,0,0
134,1782589863708,0,0
135,1782589864425,0,0
136,1782589864807,0,0
137,1782589936014,0,0
138,1782589936630,0,0
139,1782589937529,0,0
140,1782589938280,0,0
141,1782589938496,0,0
142,1782589938729,0,0
143,1782589939195,0,0
144,1782589939777,0,0
145,1782589941393,0,0
146,1782589942459,0,0
147,1782589944057,0,0
148,1782589944773,0,0
149,1782589946356,0,0
150,1782589947421,0,0
151,1782589949004,0,0
152,1782589950069,0,0
153,1782589950652,0,0
154,1782589950968,0,0
155,1782589951551,0,0
156,1782589951967,0,0
157,1782589953499,0,0
158,1782589954582,0,0
159,1782589956113,0,0
160,1782589956530,0,0
161,1782589957529,0,0
162,1782589957963,0,0
163,1782589958445,0,0
164,1782589959745,0,0
165,1782589960360,0,0
166,1782589960561,0,0
167,1782589961459,0,0
168,1782589961876,0,0
169,1782589962842,0,0
170,1782589963108,0,0
171,1782589964074,0,0
172,1782589964757,0,0
173,1782589964989,0,0
174,1782589965256,0,0
175,1782589965656,0,0
176,1782589966672,0,0
177,1782589967870,0,0
178,1782589968353,0,0
179,1782589968953,0,0
180,1782589970601,0,0
181,1782589971268,0,0
182,1782589971667,0,0
183,1782589972600,0,0
184,1782589973132,0,0
185,1782589973649,0,0
186,1782589974165,0,0
187,1782589974615,0,0
188,1782589974748,0,0
189,1782589975131,0,0
190,1782589976130,0,0
191,1782589977713,0,0
192,1782589978729,0,0
193,1782589980444,0,0
194,1782589981344,0,0
195,1782589982075,0,0
196,1782589982325,0,0
197,1782589982908,0,0
198,1782589983341,0,0
199,1782589984240,0,0
200,1782589985173,0,0
201,1782589986188,0,0
202,1782589986904,0,0
203,1782589987121,0,0
204,1782589987520,0,0
205,1782589988070,0,0
206,1782589988454,0,0
207,1782589989951,0,0
208,1782589992317,0,0
209,1782589992750,0,0
210,1782589993316,0,0
211,1782589993766,0,0
212,1782589994282,0,0
213,1782589995280,0,0
214,1782589995913,0,0
215,1782589996330,0,0
216,1782589996863,0,0
217,1782589997945,0,0
218,1782589999494,0,0
219,1782590000610,0,0
220,1782590001226,0,0
221,1782590001858,0,0
222,1782590002908,0,0
223,1782590003574,0,0
224,1782590033449,0,0
225,1782590034148,0,0
226,1782590034880,0,0
227,1782590035564,0,0
228,1782590036330,0,0
229,1782590036529,0,0
230,1782590037145,0,0
231,1782590037546,0,0
232,1782590040976,0,0
233,1782590043091,0,0
234,1782590043357,0,0
235,1782590043657,0,0
236,1782590044806,0,0
237,1782590045222,0,0
238,1782590045506,0,0
239,1782590048452,0,0
240,1782590049601,0,0
241,1782590049968,0,0
242,1782590050401,0,0
243,1782590051550,0,0
244,1782590052999,0,0
245,1782590053399,0,0
246,1782590054498,0,0
247,1782590054781,0,0
248,1782590061908,0,0
249,1782590070434,0,0
250,1782590072232,0,0
251,1782590072549,0,0
252,1782590072898,0,0
253,1782590073432,0,0
254,1782590073781,0,0
255,1782590074131,0,0
256,1782590080310,0,0
257,1782590081391,0,0
258,1782590081775,0,0
259,1782590082107,0,0
260,1782590082424,0,0
261,1782590083057,0,0
262,1782590083174,0,0
263,1782590083423,0,0
264,1782590083790,0,0
265,1782590084122,0,0
266,1782590084689,0,0
267,1782590085022,0,0
268,1782590085355,0,0
269,1782590085754,0,0
270,1782590086054,0,0
271,1782590086454,0,0
272,1782590086704,0,0
273,1782590087037,0,0
274,1782590087320,0,0
275,1782590087904,0,0
276,1782590089002,0,0
277,1782590089402,0,0
278,1782590089768,0,0
279,1782590090501,0,0
280,1782590090868,0,0
281,1782590091167,0,0
282,1782590091466,0,0
283,1782590091799,0,0
284,1782590092066,0,0
285,1782590092699,0,0
286,1782590092900,0,0
287,1782590093231,0,0
288,1782590096728,0,0
289,1782590097045,0,0
290,1782590097462,0,0
291,1782590098178,0,0
292,1782590098494,0,0
293,1782590098843,0,0
294,1782590099244,0,0
295,1782590100342,0,0
296,1782590103889,0,0
297,1782590104206,0,0
298,1782590104555,0,0
299,1782590104922,0,0
300,1782590105055,0,0
301,1782590105371,0,0
302,1782590105704,0,0
303,1782590106088,0,0
304,1782590106421,0,0
305,1782590107853,0,0
306,1782590112583,0,0
307,1782590112698,0,0
308,1782590113115,0,0
309,1782590113415,0,0
310,1782590115146,0,0
311,1782590118610,0,0
312,1782590118927,0,0
313,1782590119493,0,0
314,1782590119576,0,0
315,1782590120792,0,0
316,1782590121059,0,0
317,1782590121391,0,0
318,1782590122607,0,0
319,1782590126704,0,0
320,1782590127919,0,0
321,1782590128219,0,0
322,1782590128585,0,0
323,1782590128901,0,0
324,1782590129185,0,0
325,1782590129651,0,0
326,1782590129967,0,0
327,1782590130484,0,0
328,1782590133830,0,0
329,1782590134081,0,0
330,1782590137295,0,0
331,1782590137944,0,0
332,1782590138460,0,0
333,1782590139443,0,0
334,1782590139493,0,0
335,1782590139843,0,0
336,1782590140126,0,0
337,1782590140526,0,0
338,1782590143490,0,0
339,1782590143805,0,0
340,1782590144172,0,0
341,1782590144605,0,0
342,1782590144955,0,0
343,1782590145338,0,0
344,1782590145687,0,0
345,1782590146820,0,0
346,1782590147070,0,0
347,1782590147719,0,0
348,1782590150350,0,0
349,1782590150733,0,0
350,1782590151100,0,0
351,1782590151883,0,0
352,1782590152498,0,0
353,1782590155479,0,0
354,1782590155845,0,0
355,1782590156695,0,0
356,1782590157028,0,0
357,1782590159426,0,0
358,1782590161508,0,0
359,1782590161941,0,0
360,1782590162306,0,0
361,1782590162623,0,0
362,1782590163506,0,0
363,1782590163956,0,0
364,1782590164272,0,0
365,1782590164522,0,0
366,1782590164855,0,0
367,1782590165088,0,0
368,1782590165421,0,0
369,1782590165788,0,0
370,1782590166105,0,0
371,1782590166254,0,0
372,1782590166820,0,0
373,1782590167169,0,0
374,1782590167569,0,0
375,1782590167868,0,0
376,1782590170183,0,0
377,1782590170434,0,0
378,1782590170916,0,0
379,1782590171133,0,0
380,1782590171765,0,0
381,1782590175545,0,0
382,1782590175879,0,0
383,1782590176811,0,0
384,1782590177810,0,0
385,1782590178793,0,0
386,1782590179426,0,0
387,1782590180075,0,0
388,1782590181157,0,0
389,1782590181790,0,0
390,1782590182857,0,0
391,1782590184422,0,0
392,1782590185571,0,0
393,1782590185687,0,0
394,1782590186237,0,0
395,1782590186687,0,0
396,1782590187237,0,0
397,1782590187619,0,0
398,1782590188235,0,0
399,1782590188418,0,0
400,1782590188901,0,0
401,1782590189717,0,0
402,1782590190133,0,0
403,1782590190766,0,0
404,1782590191732,0,0
405,1782590192331,0,0
406,1782590192798,0,0
407,1782590193081,0,2304
408,1782590193331,0,0
409,1782590193963,0,0
410,1782590194397,0,0
411,1782590195329,0,0
412,1782590195929,0,0
413,1782590196977,0,0
414,1782590198493,0,0
415,1782590198931,0,0
416,1782590199508,0,0
417,1782590199958,0,0
418,1782590200475,0,0
419,1782590201557,0,0
420,1782590202156,0,0
421,1782590202639,0,0
422,1782590202789,0,0
423,1782590203155,0,0
424,1782590203788,0,0
425,1782590204904,0,0
426,1782590205104,0,0
427,1782590205353,0,0
428,1782590205820,0,0
429,1782590206453,0,0
430,1782590207152,0,0
431,1782590207585,0,0
432,1782590208151,0,0
433,1782590208834,0,0
434,1782590209500,0,0
435,1782590209868,0,0
436,1782590210349,0,0
437,1782590210782,0,0
438,1782590211681,0,0
439,1782590212114,0,0
440,1782590212464,0,0
441,1782590212997,0,0
442,1782590213930,0,0
443,1782590215778,0,0
444,1782590216827,0,0
445,1782590217361,0,0
446,1782590218593,0,0
447,1782590219558,0,0
448,1782590219725,0,0
449,1782590220058,0,0
450,1782590221123,0,0
451,1782590221757,0,0
452,1782590221973,0,0
453,1782590222705,0,0
454,1782590223322,0,0
455,1782590224404,0,0
456,1782590224987,0,0
457,1782590226037,0,0
458,1782590226685,0,0
459,1782590227669,0,0
460,1782590228268,0,0
461,1782590228734,0,0
462,1782590229933,0,0
463,1782590230983,0,0
464,1782590232548,0,0
465,1782590233613,0,0
466,1782590234313,0,0
467,1782590235145,0,0
468,1782590235562,0,0
469,1782590237377,0,0
470,1782590237743,0,0
471,1782590238676,0,0
472,1782590238959,0,0
473,1782590239642,0,0
474,1782590240658,0,0
475,1782590242273,0,0
476,1782590242906,0,0
477,1782590244538,0,0
478,1782590244954,0,0
479,1782590245869,0,0
480,1782590246170,0,0
481,1782590246770,0,0
482,1782590247385,0,0
483,1782590247851,0,0
484,1782590248401,0,0
485,1782590249467,0,0
486,1782590250033,0,0
487,1782590251664,0,0
488,1782590252348,0,0
489,1782590252797,0,0
490,1782590254379,0,0
491,1782590255445,0,0
492,1782590256011,0,0
493,1782590256979,0,0
494,1782590257976,0,0
495,1782590258243,0,0
496,1782590258509,0,0
497,1782590258893,0,0
498,1782590259509,0,0
499,1782590261457,0,0
500,1782590261889,0,0
501,1782590262639,0,0
502,1782590262839,0,0
503,1782590263122,0,0
504,1782590263605,0,0
505,1782590264055,0,0
506,1782590264937,0,0
507,1782590265370,0,0
508,1782590265570,0,0
509,1782590265803,0,0
510,1782590266236,0,0
511,1782590266919,0,0
512,1782590267901,0,0
513,1782590268484,0,0
514,1782590269500,0,0
515,1782590269883,0,0
516,1782590271381,0,0
517,1782590272397,0,0
518,1782590272747,0,0
519,1782590273629,0,0
520,1782590274365,0,0
521,1782590275911,0,0
522,1782590276294,0,0
523,1782590276943,0,0
524,1782590277892,0,0
525,1782590278542,0,0
526,1782590279558,0,0
527,1782590280224,0,0
528,1782590280557,0,0
529,1782590281124,0,0
530,1782590281556,0,0
531,1782590282123,0,0
532,1782590283071,0,0
533,1782590283463,0,0
534,1782590284054,0,0
535,1782590284637,0,0
536,1782590285104,0,0
537,1782590285969,0,0
538,1782590286419,0,0
539,1782590287019,0,0
540,1782590287251,0,0
541,1782590287851,0,0
542,1782590289316,0,0
543,1782590289683,0,0
544,1782590290132,0,0
545,1782590291032,0,0
546,1782590291481,0,0
547,1782590293030,0,0
548,1782590293712,0,0
549,1782590295654,0,0
550,1782590295711,0,0
551,1782590296694,0,0
552,1782590296944,0,0
553,1782590297161,0,0
554,1782590297626,0,0
555,1782590298276,0,0
556,1782590299225,0,0
557,1782590299808,0,0
558,1782590300257,0,0
559,1782590300856,0,0
560,1782590302922,0,0
561,1782590303621,0,0
562,1782590303738,0,0
563,1782590304355,0,0
564,1782590305036,0,0
565,1782590305786,0,0
566,1782590305986,0,0
567,1782590307001,0,0
568,1782590308767,0,0
569,1782590311614,0,0
570,1782590311914,0,0
571,1782590312248,0,0
572,1782590312564,0,0
573,1782590312946,0,0
574,1782590313179,0,0
575,1782590313379,1,0
576,1782590313696,1,0
577,1782590314096,1,0
578,1782590314395,1,0
579,1782590317043,1,0
580,1782590317393,1,0
581,1782590317693,1,0
582,1782590317976,1,0
583,1782590319674,1,0
584,1782590320057,1,0
585,1782590320341,1,0
586,1782590320574,1,0
587,1782590320823,1,0
588,1782590321191,1,0
589,1782590321507,1,0
590,1782590321872,1,0
591,1782590322488,1,0
592,1782590323254,1,0
593,1782590323638,1,0
594,1782590324520,1,0
595,1782590326802,1,0
596,1782590328600,1,0
597,1782590328984,1,0
598,1782590330447,1,0
599,1782590330465,1,0
600,1782590330798,1,0
601,1782590331215,1,0
602,1782590332231,1,0
603,1782590332863,1,0
604,1782590333113,1,0
605,1782590333729,1,0
606,1782590334129,1,0
607,1782590334779,1,0
608,1782590335094,1,0
609,1782590336333,1,0
610,1782590336777,1,0
611,1782590338259,1,0
612,1782590339241,1,0
613,1782590339691,1,0
614,1782590340009,1,0
615,1782590340123,1,0
616,1782590340823,1,0
617,1782590341473,1,2304
618,1782590341872,1,0
619,1782590342322,1,0
620,1782590342472,1,0
621,1782590342855,1,0
622,1782590343554,1,0
623,1782590344819,69,2304
624,1782590344819,1,0
625,1782590345186,1,0
626,1782590346252,1,0
627,1782590346818,1,0
628,1782590347151,1,0
629,1782590347817,1,0
630,1782590348816,1,0
631,1782590350331,1,0
632,1782590350764,1,0
633,1782590351365,1,0
634,1782590351797,1,0
635,1782590352427,1,0
636,1782590352447,1,0
637,1782590352713,1,0
638,1782590353229,1,0
639,1782590353629,1,0
640,1782590355477,1,0
641,1782590355894,1,0
642,1782590356443,1,0
643,1782590357342,1,0
644,1782590358391,1,0
645,1782590360423,1,0
646,1782590360989,1,0
647,1782590361472,1,0
648,1782590361955,1,0
649,1782590362571,1,0
650,1782590363458,1,0
651,1782590363654,1,0
652,1782590364120,1,0
653,1782590364321,1,0
654,1782590365252,1,0
655,1782590366319,1,0
656,1782590366569,1,0
657,1782590366818,1,0
658,1782590367267,1,0
659,1782590367850,1,0
660,1782590368267,1,0
661,1782590369815,1,0
662,1782590370464,1,0
663,1782590371231,1,0
664,1782590372163,1,0
665,1782590372813,1,0
666,1782590373212,1,0
667,1782590375494,1,0
668,1782590375877,1,0
669,1782590376410,1,0
670,1782590376793,1,0
671,1782590377376,1,0
672,1782590378408,1,0
673,1782590379357,1,0
674,1782590381356,1,0
675,1782590382172,1,0
676,1782590382604,1,0
677,1782590383220,1,0
678,1782590383437,1,0
679,1782590384153,1,0
680,1782590385486,1,0
681,1782590387134,1,0
682,1782590387717,1,0
683,1782590388183,1,0
684,1782590388466,1,0
685,1782590389715,1,0
686,1782590390697,1,0
687,1782590391314,1,0
688,1782590392380,1,0
689,1782590392963,1,0
690,1782590393961,1,0
691,1782590394911,1,0
692,1782590395926,1,0
693,1782590396892,1,0
694,1782590397859,1,0
695,1782590398392,1,0
696,1782590398808,1,0
697,1782590399424,1,0
698,1782590401388,1,0
699,1782590402322,1,0
700,1782590402920,1,0
701,1782590403620,1,0
702,1782590404603,1,0
703,1782590405552,1,0
704,1782590406384,1,0
705,1782590408366,1,0
706,1782590409332,1,0
707,1782590409765,1,0
708,1782590410382,1,0
709,1782590411314,1,0
710,1782590412413,1,0
711,1782590412612,1,0
712,1782590412846,1,0
713,1782590413945,1,0
714,1782590414911,1,0
715,1782590415528,1,0
716,1782590418525,0,0
717,1782590419224,0,0
718,1782590419341,0,0
719,1782590419973,0,0
720,1782590420890,0,0
721,1782590421422,0,0
722,1782590421605,0,0
723,1782590422271,0,0
724,1782590422622,0,0
725,1782590422905,0,0
726,1782590424353,0,0
727,1782590425485,0,0
728,1782590425902,0,0
729,1782590426151,0,0
730,1782590427233,0,0
731,1782590427617,0,0
732,1782590427983,0,0
733,1782590428317,0,0
734,1782590428799,0,0
735,1782590429632,0,0
736,1782590429898,0,0
737,1782590430281,0,0
738,1782590431863,0,0
739,1782590431880,0,0
740,1782590435011,0,0
741,1782590435277,0,0
742,1782590435644,0,0
743,1782590436009,0,0
744,1782590436143,0,0
745,1782590436476,0,0
746,1782590436759,0,0
747,1782590437092,0,0
748,1782590437359,0,0
749,1782590437725,0,0
750,1782590438264,0,0
751,1782590438657,0,0
752,1782590438824,0,0
753,1782590439224,0,0
754,1782590441256,0,0
755,1782590441588,0,0
756,1782590442154,0,0
757,1782590442937,0,0
758,1782590443553,0,0
759,1782590443787,0,0
760,1782590444136,0,0
761,1782590444443,0,0
762,1782590444802,0,0
763,1782590446184,0,0
764,1782590446551,0,0
765,1782590447966,0,0
766,1782590448266,0,0
767,1782590449417,1,0
768,1782590449765,1,0
769,1782590450081,1,0
770,1782590450431,1,0
771,1782590450715,1,0
772,1782590451181,1,0
773,1782590451564,1,0
774,1782590451780,1,0
775,1782590452146,1,0
776,1782590452446,1,0
777,1782590452795,1,0
778,1782590453162,1,0
779,1782590453328,1,0
780,1782590453912,1,0
781,1782590453994,1,0
782,1782590454994,0,0
783,1782590455110,0,0
784,1782590455944,0,0
785,1782590456726,0,0
786,1782590456860,0,0
787,1782590457508,0,0
788,1782590457592,0,0
789,1782590460239,0,0
790,1782590466617,0,0
791,1782590466952,0,0
792,1782590467301,0,0
793,1782590467650,0,0
794,1782590467817,0,0
795,1782590468400,0,0
796,1782590468766,0,0
797,1782590469115,0,0
798,1782590469749,0,0
799,1782590470564,0,0
800,1782590470831,0,0
801,1782590473528,0,0
802,1782590474561,0,0
803,1782590475277,0,0
804,1782590475527,0,0
805,1782590476659,0,0
806,1782590477225,0,0
807,1782590477575,0,0
808,1782590478157,0,0
809,1782590479140,0,0
810,1782590481055,0,0
811,1782590481655,0,0
812,1782590482154,0,0
813,1782590482703,0,0
814,1782590483253,0,0
815,1782590483719,0,0
816,1782590484285,0,0
817,1782590484718,0,0
818,1782590485518,0,0
819,1782590486467,0,0
820,1782590487650,0,0
821,1782590487650,0,0
822,1782590487749,0,0
823,1782590489049,0,0
824,1782590489865,0,0
825,1782590490564,0,0
826,1782590491014,0,0
827,1782590491613,0,0
828,1782590492079,0,0
829,1782590492229,0,0
830,1782590492612,0,0
831,1782590493228,0,0
832,1782590494327,0,0
833,1782590494560,0,0
834,1782590495243,0,0
835,1782590495926,0,0
836,1782590496576,0,0
837,1782590496826,0,0
838,1782590497574,0,0
839,1782590498674,0,0
840,1782590498690,0,0
841,1782590499191,0,0
842,1782590500157,0,0
843,1782590501172,0,0
844,1782590501571,0,0
845,1782590501854,0,0
846,1782590502054,0,0
847,1782590502703,115,4
848,1782590502720,0,0
849,1782590503769,0,0
850,1782590504119,0,0
851,1782590504686,0,0
852,1782590505751,0,0
853,1782590506417,0,0
854,1782590506901,0,0
855,1782590507400,0,0
856,1782590508016,0,0
857,1782590508715,0,0
858,1782590509715,0,2304
859,1782590510981,0,0
860,1782590511348,0,0
861,1782590511463,0,0
862,1782590511729,0,0
863,1782590512811,0,0
864,1782590514361,0,0
865,1782590514843,0,0
866,1782590516242,0,0
867,1782590517525,0,0
868,1782590518157,0,0
869,1782590518673,0,0
870,1782590518807,0,0
871,1782590519190,0,0
872,1782590519806,0,0
873,1782590520788,0,0
874,1782590520988,0,0
875,1782590521271,0,0
876,1782590521488,0,0
877,1782590522104,0,0
878,1782590522537,0,0
879,1782590523637,0,0
880,1782590523720,0,0
881,1782590524452,0,0
882,1782590526949,0,0
883,1782590527649,0,0
884,1782590528332,0,0
885,1782590528965,0,0
886,1782590529597,0,0
887,1782590530314,0,0
888,1782590530696,0,0
889,1782590531729,0,0
890,1782590532312,0,0
891,1782590533012,0,0
892,1782590533263,0,0
893,1782590533513,0,0
894,1782590534577,0,0
895,1782590535310,0,0
896,1782590535560,0,0
897,1782590537241,0,0
898,1782590539189,0,0
899,1782590539506,0,0
900,1782590540272,0,0
901,1782590540771,0,0
902,1782590541254,0,0
903,1782590541871,0,0
904,1782590542753,0,2304
905,1782590542936,0,0
906,1782590543169,0,0
907,1782590543869,0,0
908,1782590544685,0,0
909,1782590545917,0,0
910,1782590547515,0,0
911,1782590547782,0,0
912,1782590548048,0,0
913,1782590549582,0,0
914,1782590551212,0,0
915,1782590551862,0,0
916,1782590553061,0,0
917,1782590553777,0,0
918,1782590554195,0,0
919,1782590554893,0,0
920,1782590555492,0,0
921,1782590556241,0,0
922,1782590558307,0,0
923,1782590558890,0,0
924,1782590560621,0,0
925,1782590561304,0,0
926,1782590563585,0,0
927,1782590565284,0,0
928,1782590565984,0,0
929,1782590566767,0,0
930,1782590567749,0,0
931,1782590569547,0,0
932,1782590571695,0,0
933,1782590572045,0,0
934,1782590572278,0,0
935,1782590573077,0,0
936,1782590573411,0,0
937,1782590573744,0,0
938,1782590574393,0,0
939,1782590574726,0,0
940,1782590574992,0,0
941,1782590575109,0,0
942,1782590575776,0,0
943,1782590575842,0,0
944,1782590576093,0,0
945,1782590576491,0,0
946,1782590576792,0,0
947,1782590577591,0,0
948,1782590577874,0,0
949,1782590578240,0,0
950,1782590578823,0,0
951,1782590580005,0,0
952,1782590581954,0,0
953,1782590583452,0,0
954,1782590583835,0,0
955,1782590584085,0,0
956,1782590584452,0,0
957,1782590584684,0,0
958,1782590584967,0,0
959,1782590585268,0,0
960,1782590585517,0,0
961,1782590585817,0,0
962,1782590586183,0,0
963,1782590586800,0,0
964,1782590586816,0,0
965,1782590587032,0,0
966,1782590588998,0,0
967,1782590589264,0,0
968,1782590596574,0,0
969,1782590598340,0,0
970,1782590598673,0,0
971,1782590599222,0,0
972,1782590600754,0,0
973,1782590601104,0,0
974,1782590602004,0,0
975,1782590602186,0,0
976,1782590602569,0,0
977,1782590602903,0,0
978,1782590605467,0,0
979,1782590605900,0,2304
980,1782590606150,0,0
981,1782590606533,0,0
982,1782590606749,0,0
983,1782590606916,0,0
984,1782590607315,0,0
985,1782590607649,0,0
986,1782590607965,0,0
987,1782590608814,0,0
988,1782590608831,0,0
989,1782590609364,0,0
990,1782590612078,0,0
991,1782590614126,0,0
992,1782590614343,0,0
993,1782590614676,0,0
994,1782590615009,0,0
995,1782590615242,0,0
996,1782590615891,0,0
997,1782590616174,0,0
998,1782590616374,0,0
999,1782590617424,0,0
1000,1782590617857,0,0
1001,1782590618123,0,0
1002,1782590618489,0,0
1003,1782590618756,0,0
1004,1782590619788,0,0
1005,1782590619805,0,0
1006,1782590619972,0,0
1007,1782590621455,0,0
1008,1782590621738,0,0
1009,1782590624934,0,0
1010,1782590625317,0,0
1011,1782590626233,0,0
1012,1782590626533,0,0
1013,1782590627999,0,0
1014,1782590629746,0,0
1015,1782590630064,0,0
1016,1782590630846,0,0
1017,1782590630946,0,0
1018,1782590631494,0,0
1019,1782590631828,0,0
1020,1782590632211,0,0
1021,1782590635142,0,0
1022,1782590635525,0,0
1023,1782590635893,0,0
1024,1782590636025,0,0
1025,1782590636308,0,0
1026,1782590636607,155,0
1027,1782590636641,0,0
1028,1782590637290,0,2304
1029,1782590637590,0,0
1030,1782590637939,0,0
1031,1782590638122,0,0
1032,1782590638356,0,0
1033,1782590640072,0,0
1034,1782590640371,0,0
1035,1782590643386,0,0
1036,1782590643486,0,0
1037,1782590643951,0,0
1038,1782590644201,0,0
1039,1782590644517,0,0
1040,1782590715158,0,0
1041,1782590715875,0,0
1042,1782590715991,0,0
1043,1782590716657,0,0
1044,1782590716724,0,0
1045,1782590717541,0,0
1046,1782590719837,0,0
1047,1782590720138,0,0
1048,1782590720421,0,0
1049,1782590721753,0,0
1050,1782590721753,0,0
1051,1782590721837,0,0
1052,1782590722185,0,0
1053,1782590722469,0,0
1054,1782590722820,0,0
1055,1782590723085,0,0
1056,1782590724200,0,0
1057,1782590724483,0,0
1058,1782590724767,0,0
1059,1782590725068,0,0
1060,1782590725384,0,0
1061,1782590726266,0,0
1062,1782590726865,0,0
1063,1782590727265,0,0
1064,1782590727532,0,0
1065,1782590727848,0,0
1066,1782590728114,0,0
1067,1782590728348,0,0
1068,1782590728581,0,0
1069,1782590728964,0,0
1070,1782590729262,0,0
1071,1782590730812,0,0
1072,1782590731061,0,0
1073,1782590732799,0,0
1074,1782590732811,0,0
1075,1782590732860,0,0
1076,1782590733661,0,0
1077,1782590733976,0,0
1078,1782590734244,0,0
1079,1782590734559,0,0
1080,1782590734926,0,0
1081,1782590735175,0,0
1082,1782590736007,0,0
1083,1782590736873,0,0
1084,1782590740087,0,0
1085,1782590743884,0,0
1086,1782590744284,0,0
1087,1782590744634,0,0
1088,1782590745516,0,0
1089,1782590745816,0,0
1090,1782590746416,0,0
1091,1782590747114,0,0
1092,1782590747531,0,0
1093,1782590747780,0,0
1094,1782590748014,0,0
1095,1782590749097,0,0
1096,1782590750012,0,0
1097,1782590750629,0,0
1098,1782590751078,0,0
1099,1782590751661,0,0
1100,1782590754824,0,0
1101,1782590755275,0,0
1102,1782590755891,0,0
1103,1782590757389,0,0
1104,1782590757489,0,0
1105,1782590757905,0,0
1106,1782590758489,0,0
1107,1782590758938,1536,0
1108,1782590759554,0,0
1109,1782590759805,0,0
1110,1782590760087,0,0
1111,1782590760553,3,2304
1112,1782590763417,0,0
1113,1782590764433,0,0
1114,1782590765794,0,0
1115,1782590765815,0,0
1116,1782590766565,0,0
1117,1782590767032,0,0
1118,1782590767198,0,0
1119,1782590767548,0,0
1120,1782590768113,1,0
1121,1782590768597,1,0
1122,1782590769196,1,0
1123,1782590769530,1,0
1124,1782590769730,1,0
1125,1782590770794,1,0
1126,1782590771227,1,0
1127,1782590772709,1,0
1128,1782590773092,1,0
1129,1782590773758,1,0
1130,1782590775307,1,0
1131,1782590775758,1,0
1132,1782590776789,1,0
1133,1782590776807,1,0
1134,1782590777207,1,0
1135,1782590778272,1,0
1136,1782590779871,1,0
1137,1782590780904,1,0
1138,1782590781819,1,0
1139,1782590782867,1,0
1140,1782590783435,1,0
1141,1782590784117,1,0
1142,1782590784449,1,0
1143,1782590785465,1,0
1144,1782590794748,1,0
1145,1782590796292,1,0
1146,1782590796292,1,0
