index,date,LATITUDE
0,1780263789651,-19.8727
1,1780263789668,-19.8727
2,1780263791650,-19.8728
3,1780263793517,-19.8728
4,1780263799050,-19.8728
5,1780263800250,-19.8728
6,1780263802933,-19.8728
7,1780263805185,-19.8728
8,1780263806583,-19.8728
9,1780263810333,-19.8728
10,1780263814717,-19.8728
11,1780263815683,-19.8728
12,1780263817315,-19.8728
13,1780263818150,-19.8728
14,1780263818882,-19.8728
15,1780263824066,-19.8728
16,1780263825482,-19.8728
17,1780263827482,-19.8728
18,1780263829982,-19.8728
19,1780263830832,-19.8728
20,1780263832449,-19.8728
21,1780263834748,-19.8728
22,1780263834998,-19.8728
23,1780263839632,-19.8728
24,1780263840681,-19.8728
25,1780263841965,-19.8728
26,1780263844848,-19.8728
27,1780263846347,-19.8728
28,1780263846630,-19.8728
29,1780263847398,-19.8728
30,1780263847931,-19.8728
31,1780263852331,-19.8728
32,1780263853282,-19.8728
33,1780263855798,-19.8728
34,1780263856597,-19.8728
35,1780263857097,-19.8728
36,1780263858681,-19.8728
37,1780263864780,-19.8728
38,1780263865347,-19.8728
39,1780263869332,-19.8728
40,1780263869463,-19.8728
41,1780263870529,-19.8728
42,1780263873013,-19.8728
43,1780263876395,-19.8728
44,1780263876730,-19.8728
45,1780263877046,-19.8728
46,1780263878379,-19.8728
47,1780263882612,-19.8728
48,1780263883162,-19.8728
49,1780263884595,2.81475e+07
50,1780263885346,-19.8728
51,1780263887028,-19.8728
52,1780263887728,-19.8728
53,1780263890245,-19.8728
54,1780263890395,-19.8728
55,1780263894178,-19.8728
56,1780263894929,-19.8728
57,1780263897228,-19.8728
58,1780263898512,-19.8728
59,1780263898746,-19.8728
60,1780263901112,-19.8728
61,1780263902994,-19.8728
62,1780263906061,-19.8728
63,1780263906927,-19.8728
64,1780263907128,-19.8728
65,1780263908578,-19.8728
66,1780263910595,-19.8728
67,1780263916812,-19.8728
68,1780263918543,-19.8728
69,1780263922460,-19.8728
70,1780263925276,-19.8728
71,1780263930726,-19.8728
72,1780263931093,-19.8728
73,1780263932043,-19.8728
74,1780263934760,-19.8727
75,1780263935459,-19.8727
76,1780263936825,-19.8727
77,1780263937143,-19.8727
78,1780263938509,-19.8727
79,1780263939092,429.497
80,1780263939292,-19.8727
81,1780263940909,-19.8727
82,1780263942759,-19.8727
83,1780263943676,-19.8727
84,1780263947908,-19.8727
85,1780263951259,-19.8727
86,1780263953525,-19.8727
87,1780263954974,-19.8727
88,1780263955425,-19.8727
89,1780263956324,-19.8727
90,1780263956825,-19.8727
91,1780263960008,-19.8727
92,1780263967874,-19.8727
93,1780263968708,-19.8727
94,1780263969240,-19.8727
95,1780263972258,-19.8727
96,1780263972873,-19.8727
97,1780263974107,-19.8727
98,1780263985040,-19.8727
99,1780263985457,-19.8727
100,1780263986606,-19.8727
101,1780263992989,-19.8727
102,1780263995139,-19.8727
103,1780263996206,-19.8727
104,1780263996622,-19.8727
105,1780263997122,-19.8727
106,1780264003588,-19.8727
107,1780264017255,-19.8727
108,1780264022321,-19.8727
109,1780264023437,-19.8727
110,1780264024337,-19.8727
111,1780264028754,-19.8727
112,1780264029421,-19.8727
113,1780264031354,-19.8726
114,1780264033087,-19.8726
115,1780264034403,-19.8726
116,1780264034687,-19.8726
117,1780264040337,-19.8726
118,1780264040670,-19.8726
119,1780264042036,-19.8726
120,1780264042287,-19.8726
121,1780264043487,-19.8726
122,1780264045169,-19.8726
123,1780264046854,-19.8726
124,1780264047069,-19.8726
125,1780264047436,-19.8726
126,1780264055302,-19.8727
127,1780264056470,-19.8727
128,1780264057769,-19.8726
129,1780264105600,-19.8727
130,1780264106782,-19.8727
131,1780264110666,-19.8727
132,1780264111283,-19.8727
133,1780264112899,-19.8727
134,1780264114665,-19.8727
135,1780264116932,-19.8727
136,1780264117299,571231
137,1780264119449,-19.8727
138,1780264122582,-19.8727
139,1780264124931,-19.8727
140,1780264125548,-19.8727
141,1780264127698,-19.8727
142,1780264128731,-19.8727
143,1780264130015,-19.8727
144,1780264130415,-19.8727
145,1780264131666,-19.8727
146,1780264133065,-19.8727
147,1780264133714,-19.8727
148,1780264134131,-19.8727
149,1780264134432,-19.8727
150,1780264136114,-19.8727
151,1780264137315,-19.8727
152,1780264143080,-19.8727
153,1780264144480,-19.8727
154,1780264145314,-19.8727
155,1780264150965,-19.8727
156,1780264151332,-19.8726
157,1780264153563,-19.8726
158,1780264154180,-19.8726
159,1780264156580,-19.8726
160,1780264158064,-19.8726
161,1780264160196,-19.8726
