index,date,LONGITUDE
0,1780263789651,-43.9747
1,1780263789668,-43.9747
2,1780263790084,-43.9747
3,1780263792817,-43.9747
4,1780263794017,-43.9747
5,1780263794184,-43.9747
6,1780263795183,-1e-07
7,1780263796135,-43.9747
8,1780263804650,-43.9747
9,1780263805350,-43.9747
10,1780263808950,-43.9747
11,1780263810732,-43.9747
12,1780263813183,-43.9747
13,1780263816699,429.497
14,1780263816949,-43.9747
15,1780263832231,-43.9747
16,1780263833932,-43.9747
17,1780263835916,-43.9747
18,1780263836332,-43.9747
19,1780263839332,-43.9747
20,1780263840115,-43.9747
21,1780263848464,-43.9747
22,1780263851014,-43.9747
23,1780263853564,-43.9747
24,1780263854397,-43.9747
25,1780263854680,-43.9747
26,1780263862147,-1e-07
27,1780263865396,-43.9747
28,1780263865814,-43.9747
29,1780263866046,-43.9747
30,1780263869496,-43.9747
31,1780263873963,-43.9747
32,1780263875979,-43.9747
33,1780263876429,-43.9747
34,1780263885212,-43.9747
35,1780263886129,-43.9747
36,1780263892861,-43.9747
37,1780263893194,-43.9747
38,1780263893561,-43.9747
39,1780263893761,-43.9747
40,1780263895445,-43.9747
41,1780263899077,-43.9747
42,1780263899661,-43.9747
43,1780263901144,-43.9747
44,1780263903778,-43.9747
45,1780263905511,-43.9747
46,1780263908161,-43.9747
47,1780263908727,-43.9747
48,1780263911944,-43.9747
49,1780263912778,-43.9747
50,1780263912944,-43.9747
51,1780263913810,-43.9747
52,1780263914593,-43.9747
53,1780263914928,-43.9747
54,1780263916110,-43.9747
55,1780263916660,-43.9747
56,1780263918144,-43.9747
57,1780263921444,-43.9747
58,1780263923660,-43.9747
59,1780263925560,-43.9747
60,1780263927576,-43.9747
61,1780263928609,-43.9747
62,1780263930060,-43.9747
63,1780263931376,-43.9747
64,1780263933309,-43.9747
65,1780263937192,-43.9747
66,1780263938726,-43.9747
67,1780263939343,-43.9747
68,1780263939676,-43.9747
69,1780263940525,-43.9747
70,1780263941859,-43.9747
71,1780263943208,-43.9747
72,1780263944525,-43.9747
73,1780263945691,-43.9747
74,1780263947458,-43.9747
75,1780263947958,-43.9747
76,1780263948992,-43.9747
77,1780263949108,-43.9747
78,1780263956241,-43.9747
79,1780263957891,-43.9747
80,1780263958724,-43.9747
81,1780263960041,-43.9747
82,1780263962108,-43.9747
83,1780263964791,-43.9747
84,1780263965024,-43.9747
85,1780263966924,-43.9747
86,1780263969109,-43.9747
87,1780263969974,-43.9747
88,1780263970275,-43.9747
89,1780263970641,-43.9747
90,1780263971057,-43.9747
91,1780263972091,-43.9747
92,1780263973491,-43.9747
93,1780263975257,-43.9747
94,1780263977823,-43.9747
95,1780263983556,-43.9747
96,1780263983840,-43.9747
97,1780263986190,-43.9747
98,1780263988989,-43.9747
99,1780263989656,-43.9747
100,1780263996839,-43.9747
101,1780263998155,-43.9747
102,1780264000839,-43.9747
103,1780264009121,-43.9747
104,1780264013738,-43.9747
105,1780264014354,-43.9747
106,1780264015355,-43.9747
107,1780264016505,-43.9747
108,1780264018321,-43.9747
109,1780264020171,-43.9747
110,1780264020954,-43.9747
111,1780264023137,-43.9747
112,1780264025089,-43.9747
113,1780264025904,-43.9747
114,1780264026321,-43.9747
115,1780264028870,-43.9747
116,1780264031387,-43.9747
117,1780264037669,-43.9747
118,1780264037820,-43.9747
119,1780264038486,-43.9747
120,1780264039886,-43.9747
121,1780264043687,-43.9747
122,1780264043853,-43.9747
123,1780264044220,-43.9747
124,1780264045203,-43.9747
125,1780264056952,-43.9747
126,1780264058386,-43.9746
127,1780264059219,-43.9746
128,1780264107333,-43.9747
129,1780264107899,-43.9747
130,1780264108766,-43.9747
131,1780264109433,-43.9747
132,1780264109683,-43.9747
133,1780264111950,-43.9747
134,1780264113467,-43.9747
135,1780264115583,-43.9747
136,1780264116649,-43.9747
137,1780264118166,-43.9747
138,1780264119166,-43.9747
139,1780264120448,-43.9747
140,1780264121232,-43.9747
141,1780264121465,-43.9747
142,1780264122049,-43.9747
143,1780264123666,-43.9747
144,1780264129565,-43.9747
145,1780264130581,-43.9747
146,1780264131698,-43.9747
147,1780264135164,-43.9747
148,1780264135998,-43.9747
149,1780264137431,-43.9747
150,1780264142880,-43.9747
151,1780264143947,-43.9747
152,1780264144080,-43.9747
153,1780264147247,-43.9747
154,1780264148281,-43.9747
155,1780264152280,-43.9747
156,1780264152697,-43.9747
157,1780264153932,-43.9747
158,1780264155214,-43.9747
159,1780264159996,-43.9747
160,1780264161396,-43.9747
161,1780264161730,-43.9747
162,1780264163096,-43.9747
163,1780264163496,-43.9747
164,1780264164613,-43.9747
165,1780264165062,-43.9747
