index,date,ACCEL_X,ACCEL_Y,ACCEL_Z
258,1780263966109,73,-66,30
259,1780263968857,-10,-3,5
260,1780263969074,6,-17,2
261,1780263969557,29,-50,-6
262,1780263970841,-11,-4,-18
263,1780263970890,7,-9,1
264,1780263971874,9,-22,-4
265,1780263972040,7,-12,-1
266,1780263975757,5,-13,-3
267,1780263975874,1,-9,2
268,1780263976574,4,-8,-1
269,1780263976740,16,-13,3
270,1780263978107,67,-49,-25
271,1780263978474,37,-52,15
272,1780263978723,30,-21,-254
273,1780263979341,-33,8,-9
274,1780263979541,67,-51,21
275,1780263980040,27,-12,5
276,1780263980740,-1,-5,-1
277,1780263981856,8,-8,4
278,1780263982274,-11,1,-3
279,1780263982840,2,0,3
280,1780263983007,-8,-11,-4
281,1780263984373,8,-15,5
282,1780263984707,5,-11,-2
283,1780263984990,2,-7,-2
284,1780263985356,6,-1,1
285,1780263987307,13,-7,1
286,1780263987506,8,-12,1
287,1780263988174,6,-10,-1
288,1780263988406,7,-9,-2
289,1780263989041,-7,2,-3
290,1780263989439,-9,-5,-3
291,1780263990473,7,-5,-5
292,1780263990639,1,-10,0
293,1780263992206,-31,4,7
294,1780263992956,-26,-5,2
295,1780263993990,7,-10,0
296,1780263994094,8,-10,-2
297,1780263994689,7,-10,0
298,1780263994806,8,-11,-1
299,1780263995755,6,-10,-1
300,1780263995956,5,-8,-2
301,1780263996656,6,-8,0
302,1780263996739,6,-10,0
303,1780263996789,7,-9,-2
304,1780263997656,5,-12,-1
305,1780263997823,3,-8,-1
306,1780263998973,5,-9,-2
307,1780263999223,9,-11,-1
308,1780264000956,6,-10,-2
309,1780264003256,6,-12,-2
310,1780264003389,7,-11,-1
311,1780264003756,7,-8,-2
312,1780264006440,4,-10,-1
313,1780264007222,21,-16,3
314,1780264007922,9,-11,-2
315,1780264008122,9,-9,-2
316,1780264008872,11,-9,0
317,1780264009039,7,-6,-1
318,1780264010157,1,-5,0
319,1780264011055,2,-6,-2
320,1780264011838,-4,-6,-2
321,1780264011921,5,-10,-1
322,1780264012456,2,-3,6
323,1780264012823,-12,5,2
324,1780264013205,24,-16,-3
325,1780264013456,-1,-11,0
326,1780264014407,4,-13,-9
327,1780264014555,-16,-10,1
328,1780264015387,-2,-8,11
329,1780264015471,-5,-4,-1
330,1780264016672,0,-3,7
331,1780264017622,7,-14,23
332,1780264018104,24,-44,11
333,1780264019422,36,-7,28
334,1780264020205,13,-11,-8
335,1780264020421,-10,-7,-2
336,1780264020837,16,-5,14
337,1780264021154,0,-7,1
338,1780264022405,4,11,10
339,1780264022887,13,2,1
340,1780264023805,3,-9,5
341,1780264024254,17,-17,-2
342,1780264024289,19,-13,-6
343,1780264025371,34,-44,2
344,1780264026188,28,-12,2
345,1780264026438,7,-9,3
346,1780264026488,-1,-3,-20
347,1780264026771,7,-12,-5
348,1780264027137,51,-16,7
349,1780264027304,22,-13,-4
350,1780264027920,14,-9,5
351,1780264028387,-16,-2,1
352,1780264029620,-6,-5,-4
353,1780264029820,7,-16,2
354,1780264030971,-1,-18,0
355,1780264031270,3,-10,-5
356,1780264031471,6,-12,-2
357,1780264031553,8,-11,2
358,1780264032171,5,-8,-1
359,1780264033487,1,-7,-3
360,1780264034153,4,-10,-1
361,1780264034570,-7,-5,1
362,1780264035136,3,-7,0
363,1780264035436,7,-10,-1
364,1780264036503,7,-11,-1
365,1780264036553,6,-9,0
366,1780264037787,6,-10,-1
367,1780264038570,18,-17,2
368,1780264038986,6,-10,-2
369,1780264039187,6,-10,-2
370,1780264040503,7,-10,0
371,1780264040704,8,-10,0
372,1780264042603,6,-12,-3
373,1780264042686,12,-14,-1
374,1780264043637,6,-10,-2
375,1780264044503,8,-10,-2
376,1780264045453,5,-9,255
377,1780264045570,3,-12,-2
378,1780264045953,6,-8,-1
379,1780264046437,7,-10,-1
380,1780264046536,7,-13,-2
381,1780264046936,5,-10,-1
382,1780264047270,9,-9,-1
383,1780264047386,8,-10,0
384,1780264049369,6,-11,-1
385,1780264049736,5,-9,-1
386,1780264049820,4,-8,-2
387,1780264050637,8,-7,-1
388,1780264052520,5,-9,-2
389,1780264053804,9,-11,0
390,1780264054136,5,-10,-1
391,1780264054219,5,-9,-2
392,1780264056419,6,-10,0
393,1780264057103,8,-11,0
394,1780264057570,2,-11,-3
395,1780264058786,7,-10,-1
396,1780264105083,8,-9,-1
397,1780264107033,6,-10,0
398,1780264107483,7,-11,-2
399,1780264107851,6,-10,-2
400,1780264108067,7,-10,-1
401,1780264108800,7,-12,-2
402,1780264109382,6,-12,-2
403,1780264109516,7,-10,-1
404,1780264109750,7,-12,-2
405,1780264111150,4,-11,-1
406,1780264111732,5,-10,0
407,1780264112233,5,-10,-2
408,1780264113099,8,-11,-1
409,1780264114533,5,-11,-2
410,1780264115001,8,-10,-1
411,1780264115316,6,-11,-1
412,1780264115699,6,-10,-2
413,1780264115852,5,-10,-1
414,1780264116018,7,-10,-1
415,1780264116966,7,-9,-1
416,1780264117382,5,-11,-1
417,1780264117666,7,-11,-1
418,1780264118615,7,-10,-1
419,1780264119616,8,-10,-1
420,1780264120965,5,-10,-1
421,1780264122616,5,-9,0
422,1780264122785,7,-12,-1
423,1780264123566,4,-9,0
424,1780264124031,13,-17,-6
425,1780264124232,5,-10,-1
426,1780264126548,7,-11,-2
427,1780264127282,6,-11,-2
428,1780264127482,7,-10,-2
429,1780264129015,5,-11,-1
430,1780264129298,5,-11,0
431,1780264129381,6,-10,-1
432,1780264129765,7,-10,-2
433,1780264130082,6,-10,-1
434,1780264131281,7,-11,-1
435,1780264132515,6,-9,-2
436,1780264133798,7,-10,-1
437,1780264136031,6,-10,-1
438,1780264137065,7,-9,-1
439,1780264137181,5,-9,-2
440,1780264138632,6,-10,-1
441,1780264139198,8,-11,-1
442,1780264139814,6,-10,0
443,1780264140280,6,-9,-2
444,1780264140647,7,-9,0
445,1780264141631,6,-8,0
446,1780264142464,5,-12,-2
447,1780264143115,5,-11,-2
448,1780264143732,4,-10,-1
449,1780264144516,5,-10,0
450,1780264144731,6,-9,-2
451,1780264146131,-1,0,6722
452,1780264146414,7,-9,-1
453,1780264146498,6,-10,-1
454,1780264146882,5,-9,-1
455,1780264147447,6,-10,-1
456,1780264148231,7,-10,-1
457,1780264148814,5,-10,-1
458,1780264149264,6,-10,0
459,1780264150099,7,-8,-1
460,1780264150250,8,-12,-2
461,1780264151616,4,-8,-1
462,1780264152481,6,-9,-2
463,1780264152814,8,-9,0
464,1780264153680,6,-14,0
465,1780264154214,6,-10,-2
466,1780264154747,7,-10,-1
467,1780264155163,7,-9,-1
468,1780264155297,7,-11,-2
469,1780264157847,6,-12,-2
470,1780264157881,6,-9,0
471,1780264158013,7,-9,0
472,1780264158348,5,-10,-1
473,1780264158546,6,-10,0
474,1780264159131,6,-9,-1
475,1780264160280,5,-11,0
476,1780264161347,8,-10,0
477,1780264161814,6,-10,-1
478,1780264162296,5,-9,-2
479,1780264162380,6,-10,0
480,1780264162963,7,-10,0
481,1780264163381,8,-11,0
482,1780264163413,7,-11,-1
483,1780264164362,5,-10,-1
