index,date,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2,TORQUE_REF_RIGHT_MOTOR,TORQUE_REF_LEFT_MOTOR,1,2,3,4
49,1765902354768,2,5,846,846,0,0,0,0
50,1765902355602,2,5,845,845,0,0,0,0
51,1765902355702,2,5,845,845,0,0,0,0
52,1765902356501,2,5,847,847,0,0,0,0
53,1765902358652,0,5,150,150,0,0,0,0
54,1765902360034,0,5,246,246,0,0,0,0
55,1765902360118,0,5,355,355,0,0,0,0
56,1765902360752,0,5,578,578,0,0,0,0
57,1765902361401,0,5,473,473,0,0,0,0
58,1765902362134,0,5,0,0,0,0,0,0
59,1765902362283,0,5,182,182,0,0,0,0
60,1765902363002,0,5,0,0,0,0,0,0
61,1765902363068,0,5,0,0,0,0,0,0
62,1765902363501,0,5,236,236,0,0,0,0
63,1765902363770,0,5,293,293,0,0,0,0
64,1765902364568,0,5,426,426,0,0,0,0
65,1765902364768,0,5,474,474,0,0,0,0
66,1765902365038,0,5,457,457,0,0,0,0
67,1765902366518,0,5,0,0,0,0,0,0
68,1765902367285,0,5,138,138,0,0,0,0
69,1765902367885,0,5,298,298,0,0,0,0
70,1765902369071,0,5,0,0,0,0,0,0
71,1765902370235,0,5,0,0,0,0,0,0
72,1765902371602,0,5,323,323,0,0,0,0
73,1765902372451,0,5,699,699,0,0,0,0
74,1765902372601,0,5,549,549,0,0,0,0
75,1765902373702,0,5,123,123,0,0,0,0
76,1765902375052,0,5,393,393,0,0,0,0
77,1765902375151,0,5,589,589,0,0,0,0
78,1765902375818,2,5,847,847,0,0,0,0
79,1765902376468,0,5,847,847,0,0,0,0
80,1765902376586,0,5,846,846,0,0,0,0
81,1765902378168,2,5,838,838,0,0,0,0
82,1765902378319,0,5,590,590,0,0,0,0
83,1765902380468,2,5,846,846,0,0,0,0
84,1765902380601,2,5,847,847,0,0,0,0
85,1765902381303,2,5,846,846,0,0,0,0
86,1765902381552,0,5,847,847,0,0,0,0
87,1765902382150,2,5,846,846,0,0,0,0
88,1765902383718,0,5,1000,1000,0,0,0,0
89,1765902384368,0,5,608,608,0,0,0,0
90,1765902384500,0,5,579,579,0,0,0,0
91,1765902385019,0,5,599,599,0,0,0,0
92,1765902385135,0,5,592,592,0,0,0,0
93,1765902385252,0,5,539,539,0,0,0,0
94,1765902387786,0,5,0,0,0,0,0,0
95,1765902387968,0,5,0,0,0,0,0,0
96,1765902388252,0,5,0,0,0,0,0,0
97,1765902388569,0,5,0,0,0,0,0,0
98,1765902389268,0,5,473,473,0,0,0,0
99,1765902391901,1,13,910,21326,0,0,0,0
100,1765902392036,3074,5,835,847,0,0,0,0
101,1765902392767,2,5,846,846,0,0,0,0
102,1765902392834,2,5,846,846,0,0,0,0
103,1765902394183,2,5,837,837,0,0,0,0
104,1765902394335,0,5,605,605,0,0,0,0
105,1765902395569,0,5,0,0,0,0,0,0
106,1765902397319,0,5,140,140,0,0,0,0
107,1765902399152,0,5,216,216,0,0,0,0
108,1765902399535,0,5,294,294,0,0,0,0
109,1765902399787,0,5,399,399,0,0,0,0
110,1765902399919,0,5,387,387,0,0,0,0
111,1765902401102,0,5,349,349,0,0,0,0
112,1765902401753,0,5,423,423,0,0,0,0
113,1765902403285,0,5,373,373,0,0,0,0
114,1765902403952,0,5,356,356,0,0,0,0
115,1765902404102,0,5,217,217,0,0,0,0
116,1765902406952,0,5,516,516,0,0,0,0
117,1765902407066,0,5,512,512,0,0,0,0
118,1765902407669,0,5,555,555,0,0,0,0
119,1765902407952,0,5,473,473,0,0,0,0
120,1765902408415,0,5,464,464,0,0,0,0
121,1765902410017,0,5,415,415,0,0,0,0
122,1765902410102,0,5,411,411,0,0,0,0
123,1765902411002,0,5,0,0,0,0,0,0
124,1765902411519,0,5,0,0,0,0,0,0
125,1765902411716,0,5,0,0,0,0,0,0
126,1765902412552,0,5,194,194,0,0,0,0
127,1765902412818,0,5,403,403,0,0,0,0
128,1765902412952,0,5,338,338,0,0,0,0
129,1765902413602,0,5,449,449,0,0,0,0
130,1765902413701,0,5,469,469,0,0,0,0
131,1765902414535,0,5,424,424,0,0,0,0
132,1765902415269,0,5,433,433,0,0,0,0
133,1765902415985,0,5,200,200,0,0,0,0
134,1765902416269,0,5,0,0,0,0,0,0
135,1765902416535,0,5,0,0,0,0,0,0
136,1765902416817,0,5,123,123,0,0,0,0
137,1765902417336,0,5,0,0,0,0,0,0
138,1765902417450,0,5,0,0,0,0,0,0
139,1765902417652,0,5,0,0,0,0,0,0
140,1765902417952,0,5,0,0,0,0,0,0
141,1765902418202,0,5,0,0,0,0,0,0
142,1765902418335,0,5,268,268,0,0,0,0
143,1765902418751,0,5,839,839,0,0,0,0
144,1765902419169,2,5,846,846,0,0,0,0
145,1765902419376,2,5,846,846,0,0,0,0
146,1765902420852,0,5,846,846,0,0,0,0
147,1765902420986,2,5,846,846,0,0,0,0
148,1765902421136,2,5,847,847,0,0,0,0
149,1765902421384,2,5,847,847,0,0,0,0
150,1765902421685,2,5,846,846,0,0,0,0
151,1765902421985,2,5,846,846,0,0,0,0
152,1765902422219,2,5,846,846,0,0,0,0
153,1765902422752,2,5,846,846,0,0,0,0
154,1765902425685,2,5,846,846,0,0,0,0
155,1765902426218,0,5,845,845,0,0,0,0
156,1765902426285,0,5,1000,1000,0,0,0,0
157,1765902426935,2,5,846,846,0,0,0,0
158,1765902427050,2,5,847,847,0,0,0,0
159,1765902427535,2,5,847,847,0,0,0,0
160,1765902427718,0,5,1000,1000,0,0,0,0
161,1765902429401,2,5,845,845,0,0,0,0
162,1765902432851,2,5,847,847,0,0,0,0
163,1765902433049,0,5,1000,1000,0,0,0,0
164,1765902433352,2,5,845,845,0,0,0,0
165,1765902433585,0,5,299,299,0,0,0,0
166,1765902433702,0,5,206,206,0,0,0,0
167,1765902434518,0,5,271,271,0,0,0,0
168,1765902435185,0,5,556,556,0,0,0,0
169,1765902436102,2,5,846,846,0,0,0,0
170,1765902436218,2,5,847,847,0,0,0,0
171,1765902437785,0,5,845,845,0,0,0,0
172,1765902437902,2,5,847,847,0,0,0,0
173,1765902438069,2,5,847,847,0,0,0,0
174,1765902438368,2,5,846,846,0,0,0,0
175,1765902438685,8291,5,911,21327,0,0,0,0
176,1765902438751,2,5,846,846,0,0,0,0
177,1765902439469,2,5,846,846,0,0,0,0
178,1765902439536,2,5,845,845,0,0,0,0
179,1765902440885,0,5,1000,1000,0,0,0,0
180,1765902441801,0,5,846,846,0,0,0,0
181,1765902441918,2,5,847,847,0,0,0,0
182,1765902442769,0,5,847,847,0,0,0,0
183,1765902443502,2,5,1000,1000,0,0,0,0
184,1765902443952,0,5,577,577,0,0,0,0
185,1765902444052,0,5,418,418,0,0,0,0
186,1765902444218,0,5,299,299,0,0,0,0
187,1765902445034,0,5,0,0,0,0,0,0
188,1765902445585,0,5,0,0,0,0,0,0
189,1765902446102,0,5,157,157,0,0,0,0
190,1765902446218,0,5,395,395,0,0,0,0
191,1765902447985,0,5,847,847,0,0,0,0
192,1765902448484,0,5,584,584,0,0,0,0
193,1765902448602,0,5,583,583,0,0,0,0
194,1765902449051,0,5,583,583,0,0,0,0
195,1765902449335,0,5,588,588,0,0,0,0
196,1765902450551,0,5,441,441,0,0,0,0
197,1765902450685,0,5,507,507,0,0,0,0
198,1765902450818,0,5,518,518,0,0,0,0
199,1765902451035,0,5,528,528,0,0,0,0
200,1765902451467,0,5,443,443,0,0,0,0
201,1765902452133,0,5,423,423,0,0,0,0
202,1765902452360,0,5,425,425,0,0,0,0
203,1765902452583,0,5,424,424,0,0,0,0
204,1765902453966,0,5,197,197,0,0,0,0
205,1765902454201,0,5,0,0,0,0,0,0
206,1765902455101,0,5,364,364,0,0,0,0
207,1765902455752,0,5,636,636,0,0,0,0
208,1765902457234,0,5,577,577,0,0,0,0
209,1765902457353,0,5,582,582,0,0,0,0
210,1765902458684,0,5,367,367,0,0,0,0
211,1765902458802,0,5,266,266,0,0,0,0
212,1765902459635,0,5,0,0,0,0,0,0
213,1765902459735,0,5,0,0,0,0,0,0
214,1765902460466,0,5,0,0,0,0,0,0
215,1765902460568,0,5,155,155,0,0,0,0
216,1765902460752,0,5,139,139,0,0,0,0
217,1765902461034,0,5,152,152,0,0,0,0
218,1765902461302,0,5,182,182,0,0,0,0
219,1765902461402,0,5,205,205,0,0,0,0
220,1765902462967,0,5,220,220,0,0,0,0
221,1765902463102,0,5,243,243,0,0,0,0
222,1765902463734,0,5,303,303,0,0,0,0
223,1765902463868,0,5,291,291,0,0,0,0
224,1765902464568,0,5,0,0,0,0,0,0
225,1765902465502,0,5,632,632,0,0,0,0
226,1765902465585,0,5,588,588,0,0,0,0
227,1765902466418,0,5,847,847,0,0,0,0
228,1765902466585,2,5,846,846,0,0,0,0
229,1765902466853,2,5,846,846,0,0,0,0
230,1765902467101,0,5,620,620,0,0,0,0
231,1765902468635,0,5,847,847,0,0,0,0
232,1765902469968,2,5,846,846,0,0,0,0
233,1765902470117,2,5,846,846,0,0,0,0
234,1765902471551,0,5,846,846,0,0,0,0
235,1765902472366,0,5,1000,1000,0,0,0,0
236,1765902473017,2,5,3048,21480,0,0,0,0
237,1765902473234,0,5,847,847,0,0,0,0
238,1765902474102,0,5,1000,1000,0,0,0,0
239,1765902474368,3072,5,1000,1000,0,0,0,0
240,1765902475034,0,5,847,847,0,0,0,0
241,1765902475118,0,5,846,846,0,0,0,0
242,1765902475368,0,5,847,847,0,0,0,0
243,1765902475635,0,5,132,132,0,0,0,0
244,1765902475802,0,5,0,0,0,0,0,0
245,1765902476169,0,5,0,0,0,0,0,0
246,1765902476417,0,5,0,0,0,0,0,0
247,1765902476719,0,5,0,0,0,0,0,0
248,1765902476951,0,5,212,212,0,0,0,0
249,1765902477202,0,5,261,261,0,0,0,0
250,1765902477352,0,5,289,289,0,0,0,0
251,1765902478902,2,5,847,847,0,0,0,0
252,1765902479018,0,5,1000,1000,0,0,0,0
253,1765902480350,2,5,847,847,0,0,0,0
254,1765902480449,2,5,847,847,0,0,0,0
255,1765902480635,0,5,847,847,0,0,0,0
256,1765902481085,0,5,846,846,0,0,0,0
257,1765902481685,0,5,1000,21480,0,0,0,0
258,1765902481751,2,5,846,846,0,0,0,0
259,1765902482750,0,5,847,847,0,0,0,0
260,1765902483201,0,5,847,847,0,0,0,0
261,1765902483304,0,5,1000,1000,0,0,0,0
262,1765902484683,0,5,641,641,0,0,0,0
263,1765902485367,0,5,271,271,0,0,0,0
264,1765902486218,0,5,0,0,0,0,0,0
265,1765902486802,0,5,0,0,0,0,0,0
266,1765902487201,0,5,0,0,0,0,0,0
267,1765902487366,0,5,0,0,0,0,0,0
268,1765902487501,0,5,0,0,0,0,0,0
269,1765902488350,0,5,0,0,0,0,0,0
270,1765902488467,0,5,0,0,0,0,0,0
271,1765902488685,0,5,0,0,0,0,0,0
272,1765902488936,0,5,0,0,0,0,0,0
273,1765902489202,0,5,0,0,0,0,0,0
274,1765902489301,0,5,0,0,0,0,0,0
275,1765902491800,0,5,0,0,0,0,0,0
276,1765902492551,0,5,0,0,0,0,0,0
277,1765902494935,0,5,0,0,0,0,0,0
278,1765902495068,0,5,0,0,0,0,0,0
279,1765902495551,0,5,0,0,0,0,0,0
280,1765902495684,0,5,0,0,0,0,0,0
281,1765902497102,0,5,0,0,0,0,0,0
282,1765902497234,0,5,0,0,0,0,0,0
283,1765902499668,0,5,0,0,0,0,0,0
284,1765902501035,0,5,0,0,0,0,0,0
285,1765902501318,0,5,0,0,0,0,0,0
286,1765902502134,0,5,0,0,0,0,0,0
287,1765902504635,0,5,0,0,0,0,0,0
288,1765902505185,0,5,0,0,0,0,0,0
289,1765902505284,0,5,0,0,0,0,0,0
290,1765902506201,0,5,0,0,0,0,0,0
291,1765902506434,0,5,0,0,0,0,0,0
292,1765902507264,0,5,0,0,0,0,0,0
293,1765902507436,0,5,0,0,0,0,0,0
294,1765902507752,0,5,0,0,0,0,0,0
295,1765902508401,0,5,0,0,0,0,0,0
296,1765902508734,0,5,0,0,0,0,0,0
297,1765902509251,0,5,0,0,0,0,0,0
298,1765902509383,0,5,0,0,0,0,0,0
299,1765902510717,0,5,0,0,0,0,0,0
300,1765902510767,0,5,0,0,0,0,0,0
301,1765902512068,0,5,0,0,0,0,0,0
302,1765902512267,0,5,0,0,0,0,0,0
303,1765902512552,0,5,0,0,0,0,0,0
304,1765902512968,0,5,0,0,0,0,0,0
305,1765902513068,0,5,0,0,0,0,0,0
306,1765902514434,0,5,0,0,0,0,0,0
307,1765902514518,0,5,0,0,0,0,0,0
308,1765902514719,0,5,0,0,0,0,0,0
309,1765902516268,0,5,0,0,0,0,0,0
310,1765902516918,0,5,0,0,0,0,0,0
311,1765902517052,0,5,0,0,0,0,0,0
312,1765902517868,0,5,0,0,0,0,0,0
313,1765902518368,0,5,0,0,0,0,0,0
314,1765902518467,0,5,0,0,0,0,0,0
315,1765902520018,0,5,0,0,0,0,0,0
316,1765902522301,0,5,0,0,0,0,0,0
317,1765902522449,0,5,0,0,0,0,0,0
318,1765902524201,0,5,0,0,0,0,0,0
319,1765902524417,0,5,0,0,0,0,0,0
320,1765902524602,0,5,0,0,0,0,0,0
321,1765902524901,0,5,0,0,0,0,0,0
322,1765902525068,0,5,0,0,0,0,0,0
323,1765902525167,0,5,0,0,0,0,0,0
324,1765902526717,0,5,0,0,0,0,0,0
325,1765902526816,0,5,0,0,0,0,0,0
326,1765902528617,0,5,0,0,0,0,0,0
327,1765902529285,0,5,0,0,0,0,0,0
328,1765902531119,0,5,0,0,0,0,0,0
329,1765902531284,0,5,0,0,0,0,0,0
330,1765902531550,0,5,0,0,0,0,0,0
331,1765902531786,0,5,0,0,0,0,0,0
332,1765902531918,0,5,0,0,0,0,0,0
333,1765902533384,0,5,0,0,0,0,0,0
334,1765902533534,0,5,0,0,0,0,0,0
335,1765902534818,0,5,0,0,0,0,0,0
336,1765902535068,0,5,0,0,0,0,0,0
337,1765902535349,0,5,0,0,0,0,0,0
338,1765902535518,0,5,0,0,0,0,0,0
339,1765902535618,0,5,0,0,0,0,0,0
340,1765902538651,0,5,0,0,0,0,0,0
341,1765902538751,0,5,0,0,0,0,0,0
342,1765902538967,0,5,0,0,0,0,0,0
343,1765902539267,0,5,0,0,0,0,0,0
344,1765902539519,0,5,0,0,0,0,0,0
345,1765902539666,0,5,0,0,0,0,0,0
346,1765902541033,0,5,0,0,0,0,0,0
347,1765902542368,0,5,0,0,0,0,0,0
348,1765902542485,0,5,0,0,0,0,0,0
349,1765902543966,0,5,0,0,0,0,0,0
350,1765902544150,0,5,0,0,0,0,0,0
351,1765902544432,0,5,0,0,0,0,0,0
352,1765902544651,0,5,0,0,0,0,0,0
353,1765902546067,0,5,0,0,0,0,0,0
354,1765902546182,0,5,0,0,0,0,0,0
355,1765902547649,0,5,0,0,0,0,0,0
356,1765902549182,0,5,0,0,0,0,0,0
357,1765902549366,0,5,0,0,0,0,0,0
358,1765902549635,0,5,0,0,0,0,0,0
359,1765902549834,0,5,0,0,0,0,0,0
360,1765902550000,0,5,0,0,0,0,0,0
361,1765902551883,0,5,0,0,0,0,0,0
362,1765902552085,0,5,0,0,0,0,0,0
363,1765902552383,0,5,0,0,0,0,0,0
364,1765902552617,0,5,0,0,0,0,0,0
365,1765902552733,0,5,0,0,0,0,0,0
366,1765902553382,0,5,0,0,0,0,0,0
367,1765902553517,0,5,0,0,0,0,0,0
368,1765902555216,0,5,0,0,0,0,0,0
369,1765902555332,0,5,0,0,0,0,0,0
370,1765902555536,0,5,0,0,0,0,0,0
371,1765902555817,0,5,0,0,0,0,0,0
372,1765902556667,0,5,0,0,0,0,0,0
373,1765902560084,0,5,0,0,0,0,0,0
374,1765902560217,0,5,0,0,0,0,0,0
375,1765902561717,0,5,0,0,0,0,0,0
376,1765902561935,0,5,0,0,0,0,0,0
377,1765902562235,0,5,0,0,0,0,0,0
378,1765902562500,0,5,0,0,0,0,0,0
379,1765902562785,0,5,0,0,0,0,0,0
380,1765902563067,0,5,0,0,0,0,0,0
381,1765902563933,0,5,0,0,0,0,0,0
382,1765902564466,0,5,0,0,0,0,0,0
383,1765902565451,0,5,0,0,0,0,0,0
384,1765902565650,0,5,0,0,0,0,0,0
385,1765902565783,0,5,0,0,0,0,0,0
386,1765902566001,0,5,0,0,0,0,0,0
387,1765902566266,0,5,0,0,0,0,0,0
388,1765902566517,0,5,0,0,0,0,0,0
389,1765902566800,0,5,0,0,0,0,0,0
390,1765902567217,0,5,0,0,0,0,0,0
391,1765902567366,0,5,0,0,0,0,0,0
392,1765902567966,0,5,0,0,0,0,0,0
393,1765902568482,0,5,309,309,0,0,0,0
394,1765902569001,0,5,588,588,0,0,0,0
395,1765902569600,2,5,847,847,0,0,0,0
396,1765902569767,2,5,846,846,0,0,0,0
397,1765902571266,2,5,847,847,0,0,0,0
398,1765902571533,2,5,847,847,0,0,0,0
399,1765902571833,2,5,847,847,0,0,0,0
400,1765902572066,2,5,846,846,0,0,0,0
401,1765902572832,0,5,846,846,0,0,0,0
402,1765902573448,2,5,842,842,0,0,0,0
403,1765902575415,0,5,649,649,0,0,0,0
404,1765902576382,0,5,522,522,0,0,0,0
405,1765902576684,0,5,521,521,0,0,0,0
406,1765902576799,0,5,430,430,0,0,0,0
407,1765902580567,0,5,382,382,0,0,0,0
408,1765902580750,0,5,437,437,0,0,0,0
409,1765902581148,0,5,633,633,0,0,0,0
410,1765902581633,0,5,645,645,0,0,0,0
411,1765902581799,0,5,641,641,0,0,0,0
412,1765902581916,0,5,641,641,0,0,0,0
413,1765902582584,0,5,629,629,0,0,0,0
414,1765902583366,0,5,466,466,0,0,0,0
415,1765902584135,0,5,265,265,0,0,0,0
416,1765902584184,0,5,228,228,0,0,0,0
417,1765902585666,0,5,212,212,0,0,0,0
418,1765902586268,0,5,376,376,0,0,0,0
419,1765902586800,0,5,312,312,0,0,0,0
420,1765902587267,0,5,644,644,0,0,0,0
421,1765902587767,0,5,680,680,0,0,0,0
422,1765902587899,0,5,672,672,0,0,0,0
423,1765902589183,2,5,847,847,0,0,0,0
424,1765902589351,0,5,1000,1000,0,0,0,0
425,1765902590015,2,5,847,847,0,0,0,0
426,1765902590998,2,5,846,846,0,0,0,0
427,1765902591565,2,5,845,845,0,0,0,0
428,1765902591686,2,5,839,839,0,0,0,0
429,1765902592550,0,5,694,694,0,0,0,0
430,1765902592650,0,5,689,689,0,0,0,0
431,1765902594000,0,5,710,710,0,0,0,0
432,1765902594099,2,5,845,845,0,0,0,0
433,1765902594933,0,5,175,175,0,0,0,0
434,1765902597348,0,5,183,183,0,0,0,0
435,1765902599383,2,5,846,846,0,0,0,0
436,1765902599483,2,5,845,845,0,0,0,0
437,1765902600966,2,5,845,845,0,0,0,0
438,1765902601683,0,5,846,846,0,0,0,0
439,1765902602400,0,5,845,845,0,0,0,0
440,1765902602933,0,5,696,696,0,0,0,0
441,1765902603066,0,5,596,596,0,0,0,0
442,1765902604382,0,5,0,0,0,0,0,0
443,1765902604500,0,5,0,0,0,0,0,0
444,1765902605366,0,5,0,0,0,0,0,0
445,1765902608135,0,5,600,600,0,0,0,0
446,1765902608218,0,5,576,576,0,0,0,0
447,1765902608667,0,5,846,846,0,0,0,0
448,1765902608949,0,5,846,846,0,0,0,0
449,1765902610517,0,5,527,527,0,0,0,0
450,1765902610750,0,5,620,620,0,0,0,0
451,1765902611349,0,5,575,575,0,0,0,0
452,1765902611983,0,5,583,583,0,0,0,0
453,1765902612635,0,5,533,533,0,0,0,0
454,1765902613266,0,5,361,361,0,0,0,0
455,1765902614618,0,5,212,212,0,0,0,0
456,1765902614783,0,5,366,366,0,0,0,0
457,1765902615383,0,5,456,456,0,0,0,0
458,1765902615499,0,5,445,445,0,0,0,0
459,1765902617783,0,5,401,401,0,0,0,0
460,1765902619500,0,5,0,0,0,0,0,0
461,1765902620466,0,5,0,0,0,0,0,0
462,1765902622132,2,5,846,846,0,0,0,0
463,1765902622249,2,5,847,847,0,0,0,0
464,1765902622866,0,5,399,399,0,0,0,0
465,1765902623700,0,5,412,412,0,0,0,0
466,1765902623784,0,5,404,404,0,0,0,0
467,1765902624432,0,5,315,315,0,0,0,0
468,1765902624551,0,5,397,397,0,0,0,0
469,1765902624948,0,5,447,447,0,0,0,0
470,1765902625216,0,5,379,379,0,0,0,0
471,1765902626999,0,5,487,487,0,0,0,0
472,1765902627783,0,5,846,846,0,0,0,0
473,1765902628567,0,5,1000,1000,0,0,0,0
474,1765902630001,0,5,847,847,0,0,0,0
475,1765902630149,2,5,847,847,0,0,0,0
476,1765902630934,0,5,847,847,0,0,0,0
477,1765902631098,0,5,846,846,0,0,0,0
478,1765902631784,2,5,847,847,0,0,0,0
479,1765902633199,0,5,581,581,0,0,0,0
480,1765902633999,0,5,372,372,0,0,0,0
481,1765902635032,0,5,109,109,0,0,0,0
482,1765902635133,0,5,0,0,0,0,0,0
483,1765902635316,0,5,0,0,0,0,0,0
484,1765902635600,0,5,0,0,0,0,0,0
485,1765902635934,0,5,0,0,0,0,0,0
486,1765902636099,0,5,0,0,0,0,0,0
487,1765902636702,0,5,0,0,0,0,0,0
488,1765902638082,0,5,256,256,0,0,0,0
489,1765902638199,0,5,487,487,0,0,0,0
490,1765902639132,2,5,846,846,0,0,0,0
491,1765902640666,0,5,657,657,0,0,0,0
492,1765902640882,0,5,684,684,0,0,0,0
493,1765902641216,2,5,845,845,0,0,0,0
494,1765902641765,2,5,847,847,0,0,0,0
495,1765902642866,2,5,846,846,0,0,0,0
496,1765902643133,2,5,847,847,0,0,0,0
497,1765902643417,0,5,707,707,0,0,0,0
498,1765902643666,0,5,707,707,0,0,0,0
499,1765902644452,0,5,613,613,0,0,0,0
500,1765902645816,0,5,0,0,0,0,0,0
501,1765902645966,0,5,0,0,0,0,0,0
502,1765902646782,0,5,0,0,0,0,0,0
503,1765902646882,0,5,0,0,0,0,0,0
504,1765902647499,0,5,200,200,0,0,0,0
505,1765902647850,0,5,243,243,0,0,0,0
506,1765902648515,0,5,464,464,0,0,0,0
507,1765902649249,2,5,845,845,0,0,0,0
508,1765902650466,0,5,532,532,0,0,0,0
509,1765902651716,0,5,596,596,0,0,0,0
510,1765902651866,0,5,581,581,0,0,0,0
511,1765902651999,0,5,582,582,0,0,0,0
512,1765902652215,0,5,558,558,0,0,0,0
513,1765902652482,0,5,532,532,0,0,0,0
514,1765902653265,0,5,344,344,0,0,0,0
515,1765902653518,0,5,0,0,0,0,0,0
516,1765902653800,0,5,0,0,0,0,0,0
517,1765902654066,0,5,0,0,0,0,0,0
518,1765902655148,0,5,0,0,0,0,0,0
519,1765902656182,0,5,604,604,0,0,0,0
520,1765902656849,2,5,847,847,0,0,0,0
521,1765902656982,0,5,845,845,0,0,0,0
522,1765902657166,0,5,847,847,0,0,0,0
523,1765902657450,2,5,845,845,0,0,0,0
524,1765902657783,0,5,686,686,0,0,0,0
525,1765902658000,0,5,696,696,0,0,0,0
526,1765902658249,0,5,698,698,0,0,0,0
527,1765902658581,0,5,695,695,0,0,0,0
528,1765902658833,0,5,697,697,0,0,0,0
529,1765902659282,0,5,683,683,0,0,0,0
530,1765902661498,0,5,0,0,0,0,0,0
531,1765902661650,0,5,0,0,0,0,0,0
532,1765902663149,0,5,241,241,0,0,0,0
533,1765902663500,0,5,342,342,0,0,0,0
534,1765902663768,0,5,385,385,0,0,0,0
535,1765902663932,0,5,524,524,0,0,0,0
536,1765902664566,0,5,426,426,0,0,0,0
537,1765902664801,0,5,308,308,0,0,0,0
538,1765902665268,0,5,310,310,0,0,0,0
539,1765902665915,0,5,0,0,0,0,0,0
540,1765902667215,0,5,326,326,0,0,0,0
541,1765902667582,0,5,337,337,0,0,0,0
542,1765902667950,0,5,686,686,0,0,0,0
543,1765902668067,0,5,669,669,0,0,0,0
544,1765902669616,0,5,590,590,0,0,0,0
545,1765902669716,0,5,630,630,0,0,0,0
546,1765902669948,0,5,629,629,0,0,0,0
547,1765902671099,0,5,576,576,0,0,0,0
548,1765902671232,0,5,650,650,0,0,0,0
549,1765902671415,0,5,689,689,0,0,0,0
550,1765902672466,2,5,838,838,0,0,0,0
551,1765902672666,2,5,840,840,0,0,0,0
552,1765902672965,2,5,840,840,0,0,0,0
553,1765902673301,2,5,839,839,0,0,0,0
554,1765902674149,0,5,695,695,0,0,0,0
555,1765902674365,0,5,698,698,0,0,0,0
556,1765902674548,0,5,693,693,0,0,0,0
557,1765902675865,2,5,843,843,0,0,0,0
558,1765902676132,0,5,844,844,0,0,0,0
559,1765902676548,2,5,833,845,0,0,0,0
560,1765902676647,2,5,846,846,0,0,0,0
561,1765902677148,0,5,692,692,0,0,0,0
562,1765902677815,0,5,0,0,0,0,0,0
563,1765902678148,0,5,0,0,0,0,0,0
564,1765902680266,0,5,633,633,0,0,0,0
565,1765902680417,0,5,695,695,0,0,0,0
566,1765902681217,0,5,847,847,0,0,0,0
567,1765902682399,0,5,847,847,0,0,0,0
568,1765902682949,2,5,847,847,0,0,0,0
569,1765902683583,2,5,845,845,0,0,0,0
570,1765902683731,2,5,845,845,0,0,0,0
571,1765902684365,2,5,846,846,0,0,0,0
572,1765902684514,2,5,1000,1000,0,0,0,0
573,1765902685149,0,5,847,847,0,0,0,0
