index,date,ENERGY,OVERLOAD,TEMPERATURE_1,TEMPERATURE_2,1,2,3,4
0,1765902320969,0,0,406,0,0,0,0,0
1,1765902321186,0,0,406,0,0,0,0,0
2,1765902321785,0,0,406,0,0,0,0,0
3,1765902323701,0,0,406,0,0,0,0,0
4,1765902324467,0,0,406,0,0,0,0,0
5,1765902325635,0,0,406,0,0,0,0,0
6,1765902325785,0,0,406,0,0,0,0,0
7,1765902325918,0,0,406,0,0,0,0,0
8,1765902326718,0,0,406,0,0,0,0,0
9,1765902327252,0,0,406,0,0,0,0,0
10,1765902327368,0,0,406,0,0,0,0,0
11,1765902328018,0,0,407,0,0,0,0,0
12,1765902328185,0,0,407,0,0,0,0,0
13,1765902329034,0,0,407,0,0,0,0,0
14,1765902329119,0,0,407,0,0,0,0,0
15,1765902329818,0,0,407,0,0,0,0,0
16,1765902329935,0,0,409,0,0,0,0,0
17,1765902330085,0,0,409,0,0,0,0,0
18,1765902330368,0,0,409,0,0,0,0,0
19,1765902330685,0,0,409,0,0,0,0,0
20,1765902330918,0,0,409,0,0,0,0,0
21,1765902331201,0,0,409,0,0,0,0,0
22,1765902331701,0,0,409,0,0,0,0,0
23,1765902331952,0,0,411,0,0,0,0,0
24,1765902332235,0,0,411,0,0,0,0,0
25,1765902332970,0,0,411,0,0,0,0,0
26,1765902333068,0,0,411,0,0,0,0,0
27,1765902333385,0,0,411,0,0,0,0,0
28,1765902334152,0,0,412,0,0,0,0,0
29,1765902334718,0,0,412,0,0,0,0,0
30,1765902335335,0,0,412,0,0,0,0,0
31,1765902335485,0,0,412,0,0,0,0,0
32,1765902336702,0,0,414,0,0,0,0,0
33,1765902338235,0,0,416,0,0,0,0,0
34,1765902338485,0,0,416,0,0,0,0,0
35,1765902338902,0,0,416,0,0,0,0,0
36,1765902338936,2563,12288,16386,24576,0,0,0,0
37,1765902339018,1536,8,2304,0,0,0,0,0
38,1765902339868,0,0,416,0,0,0,0,0
39,1765902340018,0,0,417,0,0,0,0,0
40,1765902340735,0,0,417,0,0,0,0,0
41,1765902341852,0,0,417,0,0,0,0,0
42,1765902342527,0,0,417,0,0,0,0,0
43,1765902342618,0,0,417,0,0,0,0,0
44,1765902344752,0,0,417,0,0,0,0,0
45,1765902344885,0,0,417,0,0,0,0,0
46,1765902346385,0,0,417,0,0,0,0,0
47,1765902347635,0,0,417,0,0,0,0,0
48,1765902348418,0,0,419,0,0,0,0,0
49,1765902348566,0,0,419,0,0,0,0,0
50,1765902349235,0,0,419,0,0,0,0,0
51,1765902349368,0,0,419,0,0,0,0,0
52,1765902350935,0,0,421,0,0,0,0,0
53,1765902351084,0,0,421,0,0,0,0,0
54,1765902351269,0,0,421,0,0,0,0,0
55,1765902351525,0,0,421,0,0,0,0,0
56,1765902351769,0,0,421,0,0,0,0,0
57,1765902351901,0,0,422,0,0,0,0,0
58,1765902352837,0,0,422,0,0,0,0,0
59,1765902353550,0,0,422,0,0,0,0,0
60,1765902353667,0,0,422,0,0,0,0,0
61,1765902354351,0,0,422,0,0,0,0,0
62,1765902356102,0,0,422,0,0,0,0,0
63,1765902356218,0,0,422,0,0,0,0,0
64,1765902357734,0,0,422,0,0,0,0,0
65,1765902358501,0,0,422,0,0,0,0,0
66,1765902359052,0,0,422,0,0,0,0,0
67,1765902359135,0,0,422,0,0,0,0,0
68,1765902360517,0,0,422,0,0,0,0,0
69,1765902361552,0,0,422,0,0,0,0,0
70,1765902362635,0,0,422,0,0,0,0,0
71,1765902362801,0,0,422,0,0,0,0,0
72,1765902363451,0,0,422,0,0,0,0,0
73,1765902363601,0,0,422,0,0,0,0,0
74,1765902363852,0,0,422,0,0,0,0,0
75,1765902364136,0,0,422,0,0,0,0,0
76,1765902365135,0,0,422,0,0,0,0,0
77,1765902365467,0,0,422,0,0,0,0,0
78,1765902365685,0,0,422,0,0,0,0,0
79,1765902365818,0,0,422,0,0,0,0,0
80,1765902367952,0,12288,870,24576,0,0,0,0
81,1765902369119,0,0,422,0,0,0,0,0
82,1765902369969,0,0,422,0,0,0,0,0
83,1765902370652,0,0,422,0,0,0,0,0
84,1765902370884,0,0,422,0,0,0,0,0
85,1765902372852,0,0,422,0,0,0,0,0
86,1765902374151,0,0,422,0,0,0,0,0
87,1765902374785,0,0,422,0,0,0,0,0
88,1765902375634,0,0,422,0,0,0,0,0
89,1765902377002,0,0,422,0,0,0,0,0
90,1765902377101,0,0,422,0,0,0,0,0
91,1765902378419,0,0,422,0,0,0,0,0
92,1765902378735,0,0,422,0,0,0,0,0
93,1765902379401,0,0,422,0,0,0,0,0
94,1765902379602,0,0,422,0,0,0,0,0
95,1765902381352,0,0,423,0,0,0,0,0
96,1765902381884,0,0,424,0,0,0,0,0
97,1765902382635,0,0,424,0,0,0,0,0
98,1765902382767,0,0,424,0,0,0,0,0
99,1765902384035,0,0,425,0,0,0,0,0
100,1765902384752,0,0,425,0,0,0,0,0
101,1765902385619,0,0,425,0,0,0,0,0
102,1765902385719,0,0,425,0,0,0,0,0
103,1765902386617,0,0,427,0,0,0,0,0
104,1765902386718,0,0,427,0,0,0,0,0
105,1765902388351,0,0,429,0,0,0,0,0
106,1765902388385,0,0,429,0,0,0,0,0
107,1765902388703,0,0,429,0,0,0,0,0
108,1765902388854,0,0,429,0,0,0,0,0
109,1765902389018,0,0,429,0,0,0,0,0
