index,date,SLACE_1,SLAVE_2,SLAVE_3,SLAVE_4,1,2,3,4
74,1765902352318,0,0,0,0,0,0,0,0
75,1765902352618,0,0,0,0,0,0,0,0
76,1765902352920,0,0,0,0,0,0,0,0
77,1765902353151,0,0,0,0,0,0,0,0
78,1765902353336,0,0,0,0,0,0,0,0
79,1765902353385,0,0,0,0,0,0,0,0
80,1765902353601,0,0,0,0,0,0,0,0
81,1765902354118,0,0,0,0,0,0,0,0
82,1765902354302,0,0,0,0,0,0,0,0
83,1765902354885,0,0,0,0,0,0,0,0
84,1765902355351,0,0,0,0,0,0,0,0
85,1765902355451,0,0,0,0,0,0,0,0
86,1765902356054,0,0,0,0,0,0,0,0
87,1765902356152,0,0,0,0,0,0,0,0
88,1765902356936,0,0,0,0,0,0,0,0
89,1765902357701,0,0,0,0,0,0,0,0
90,1765902358770,0,0,0,0,0,0,0,0
91,1765902358901,0,0,0,0,0,0,0,0
92,1765902359568,0,0,0,0,0,0,0,0
93,1765902359752,0,0,0,0,0,0,0,0
94,1765902361184,0,0,0,0,0,0,0,0
95,1765902361867,0,0,0,0,0,0,0,0
96,1765902362052,0,0,0,0,0,0,0,0
97,1765902362435,0,0,0,0,0,0,0,0
98,1765902362901,0,0,0,0,0,0,0,0
99,1765902363236,0,0,0,0,0,0,0,0
100,1765902363719,0,0,0,0,0,0,0,0
101,1765902364102,0,0,0,0,0,0,0,0
102,1765902364301,0,0,0,0,0,0,0,0
103,1765902364668,0,0,0,0,0,0,0,0
104,1765902365269,0,0,0,0,0,0,0,0
105,1765902366118,0,0,0,0,0,0,0,0
106,1765902366752,0,0,0,0,0,0,0,0
107,1765902366870,0,0,0,0,0,0,0,0
108,1765902367551,0,0,0,0,0,0,0,0
109,1765902368319,0,0,0,0,0,0,0,0
110,1765902369052,0,0,0,0,0,0,0,0
111,1765902369802,0,0,0,0,0,0,0,0
112,1765902370269,0,0,0,0,0,0,0,0
113,1765902370851,0,0,0,0,0,0,0,0
114,1765902371185,0,0,0,0,0,0,0,0
115,1765902371385,0,0,0,0,0,0,0,0
116,1765902371633,0,0,0,0,0,0,0,0
117,1765902371685,0,0,0,0,0,0,0,0
118,1765902371902,0,0,0,0,0,0,0,0
119,1765902372168,0,0,0,0,0,0,0,0
120,1765902372466,0,0,0,0,0,0,0,0
121,1765902372918,0,0,0,0,0,0,0,0
122,1765902373035,0,0,0,0,0,0,0,0
123,1765902373368,0,0,0,24576,0,0,0,0
124,1765902374017,0,0,0,0,0,0,0,0
125,1765902374450,0,0,0,0,0,0,0,0
126,1765902375368,0,0,0,0,0,0,0,0
127,1765902375585,0,0,0,0,0,0,0,0
128,1765902375938,0,0,0,0,0,0,0,0
129,1765902376235,0,0,0,0,0,0,0,0
130,1765902376435,0,0,0,0,0,0,0,0
131,1765902377601,0,0,0,0,0,0,0,0
132,1765902378135,0,0,0,0,0,0,0,0
133,1765902378552,0,0,0,0,0,0,0,0
134,1765902379234,0,0,0,0,0,0,0,0
135,1765902379584,0,0,0,0,0,0,0,0
136,1765902379918,0,0,0,0,0,0,0,0
137,1765902380201,0,0,0,0,0,0,0,0
138,1765902380402,0,0,0,0,0,0,0,0
139,1765902381017,0,0,0,0,0,0,0,0
140,1765902381135,0,0,0,0,0,0,0,0
141,1765902381685,0,0,0,0,0,0,0,0
142,1765902382750,0,0,0,0,0,0,0,0
143,1765902383668,0,0,0,0,0,0,0,0
144,1765902384135,0,0,0,0,0,0,0,0
145,1765902385151,0,0,0,0,0,0,0,0
146,1765902386135,0,0,0,0,0,0,0,0
147,1765902387017,0,0,0,0,0,0,0,0
148,1765902390052,0,0,0,0,0,0,0,0
149,1765902392269,0,0,0,0,0,0,0,0
150,1765902393504,0,0,0,0,0,0,0,0
151,1765902393934,0,0,0,0,0,0,0,0
152,1765902394919,0,0,0,0,0,0,0,0
153,1765902395668,0,0,0,0,0,0,0,0
154,1765902396535,0,0,0,0,0,0,0,0
155,1765902396635,0,0,0,0,0,0,0,0
156,1765902396836,0,0,0,0,0,0,0,0
157,1765902397018,0,0,0,0,0,0,0,0
158,1765902398019,0,0,0,0,0,0,0,0
159,1765902398302,0,0,0,0,0,0,0,0
160,1765902398902,0,0,0,0,0,0,0,0
161,1765902399119,0,0,0,0,0,0,0,0
162,1765902399467,0,0,0,0,0,0,0,0
163,1765902399667,0,0,0,0,0,0,0,0
164,1765902399787,0,0,0,0,0,0,0,0
165,1765902400235,0,0,0,0,0,0,0,0
166,1765902400553,0,0,0,0,0,0,0,0
167,1765902400886,0,0,0,0,0,0,0,0
168,1765902400918,0,0,0,0,0,0,0,0
169,1765902401669,0,0,0,0,0,0,0,0
170,1765902403703,0,0,0,0,0,0,0,0
171,1765902404319,0,0,0,0,0,0,0,0
172,1765902404536,0,0,0,0,0,0,0,0
173,1765902405318,0,0,0,0,0,0,0,0
174,1765902406103,0,0,0,0,0,0,0,0
175,1765902406652,0,0,0,0,0,0,0,0
176,1765902407185,0,0,0,0,0,0,0,0
177,1765902408085,0,0,0,0,0,0,0,0
178,1765902408434,0,0,0,0,0,0,0,0
179,1765902408636,0,0,0,0,0,0,0,0
180,1765902409435,0,0,0,0,0,0,0,0
181,1765902409735,0,0,0,0,0,0,0,0
182,1765902409986,0,0,0,0,0,0,0,0
183,1765902410786,0,0,0,0,0,0,0,0
184,1765902410918,0,0,0,0,0,0,0,0
185,1765902411135,0,0,0,0,0,0,0,0
186,1765902411902,0,0,0,0,0,0,0,0
187,1765902413219,0,0,0,0,0,0,0,0
188,1765902413886,0,0,0,0,0,0,0,0
189,1765902414019,0,0,0,0,0,0,0,0
190,1765902414102,0,0,0,0,0,0,0,0
191,1765902415185,0,0,0,0,0,0,0,0
192,1765902415569,0,0,0,0,0,0,0,0
193,1765902415885,0,0,0,0,0,0,0,0
194,1765902416135,0,0,0,0,0,0,0,0
195,1765902416785,0,0,0,0,0,0,0,0
196,1765902417302,0,0,0,0,0,0,0,0
197,1765902417385,0,0,0,0,0,0,0,0
198,1765902418302,0,0,0,0,0,0,0,0
199,1765902418785,0,0,0,0,0,0,0,0
200,1765902419502,0,0,0,0,0,0,0,0
201,1765902419902,0,0,0,0,0,0,0,0
202,1765902420101,0,0,0,0,0,0,0,0
203,1765902420701,0,0,0,0,0,0,0,0
204,1765902420919,0,0,0,0,0,0,0,0
205,1765902421285,0,0,0,0,0,0,0,0
206,1765902421819,0,0,0,0,0,0,0,0
207,1765902422619,0,0,0,0,0,0,0,0
208,1765902423585,0,0,0,0,0,0,0,0
209,1765902424467,0,0,0,0,0,0,0,0
210,1765902424853,0,0,0,0,0,0,0,0
211,1765902425268,0,0,0,0,0,0,0,0
212,1765902425702,0,0,0,0,0,0,0,0
213,1765902426118,0,0,0,0,0,0,0,0
214,1765902427285,0,0,0,0,0,0,0,0
215,1765902427736,0,0,0,0,0,0,0,0
216,1765902428052,0,0,0,0,0,0,0,0
217,1765902428218,0,0,0,0,0,0,0,0
218,1765902429168,0,0,0,0,0,0,0,0
219,1765902430117,0,0,0,0,0,0,0,0
220,1765902430350,0,0,0,0,0,0,0,0
221,1765902430533,0,0,0,0,0,0,0,0
222,1765902430952,0,0,0,0,0,0,0,0
223,1765902431402,0,0,0,0,0,0,0,0
224,1765902431919,0,0,0,0,0,0,0,0
225,1765902432036,0,0,0,0,0,0,0,0
226,1765902432618,0,0,0,0,0,0,0,0
227,1765902432802,0,0,0,0,0,0,0,0
228,1765902433169,0,0,0,0,0,0,0,0
229,1765902434484,0,0,0,0,0,0,0,0
230,1765902434785,0,0,0,0,0,0,0,0
231,1765902435251,0,0,0,0,0,0,0,0
232,1765902435468,0,0,0,0,0,0,0,0
233,1765902435768,0,0,0,0,0,0,0,0
234,1765902435868,0,0,0,0,0,0,0,0
235,1765902436086,0,0,0,0,0,0,0,0
236,1765902436417,0,0,0,0,0,0,0,0
237,1765902436819,0,0,0,0,0,0,0,0
238,1765902437019,0,0,0,0,0,0,0,0
239,1765902437318,0,0,0,0,0,0,0,0
240,1765902438219,0,0,0,0,0,0,0,0
241,1765902438536,0,0,0,0,0,0,0,0
242,1765902438885,0,0,0,0,0,0,0,0
243,1765902439085,0,0,0,0,0,0,0,0
244,1765902439302,0,0,0,0,0,0,0,0
245,1765902439502,0,0,0,0,0,0,0,0
246,1765902440485,0,0,0,0,0,0,0,0
247,1765902440668,0,0,0,0,0,0,0,0
248,1765902441002,0,0,0,0,0,0,0,0
249,1765902441366,0,0,0,0,0,0,0,0
250,1765902441485,0,0,0,0,0,0,0,0
251,1765902442469,0,0,0,0,0,0,0,0
252,1765902443218,0,0,0,0,0,0,0,0
253,1765902443668,0,0,0,0,0,0,0,0
254,1765902443768,0,0,0,0,0,0,0,0
255,1765902444086,0,0,0,0,0,0,0,0
256,1765902444768,0,0,0,0,0,0,0,0
257,1765902445836,0,0,0,0,0,0,0,0
258,1765902446819,0,0,0,0,0,0,0,0
259,1765902447517,0,0,0,0,0,0,0,0
260,1765902447752,0,0,0,0,0,0,0,0
261,1765902448285,0,0,0,0,0,0,0,0
262,1765902449034,0,0,0,0,0,0,0,0
263,1765902449718,0,0,0,0,0,0,0,0
264,1765902450035,0,0,0,0,0,0,0,0
265,1765902450585,0,0,0,0,0,0,0,0
266,1765902450719,0,0,0,0,0,0,0,0
267,1765902451618,0,0,0,0,0,0,0,0
268,1765902453267,0,0,0,0,0,0,0,0
269,1765902453851,0,0,0,0,0,0,0,0
270,1765902454151,0,0,0,0,0,0,0,0
271,1765902455635,0,0,0,0,0,0,0,0
272,1765902456534,0,0,0,0,0,0,0,0
273,1765902456817,0,0,0,0,0,0,0,0
274,1765902457068,0,0,0,0,0,0,0,0
275,1765902457918,0,0,0,0,0,0,0,0
276,1765902458018,0,0,0,0,0,0,0,0
277,1765902458218,0,0,0,0,0,0,0,0
278,1765902458652,0,0,0,0,0,0,0,0
279,1765902459001,0,0,0,0,0,0,0,0
280,1765902459985,0,0,0,0,0,0,0,0
281,1765902460085,0,0,0,0,0,0,0,0
282,1765902461268,0,0,0,0,0,0,0,0
283,1765902462102,0,0,0,0,0,0,0,0
284,1765902462302,0,0,0,0,0,0,0,0
285,1765902462618,0,0,0,0,0,0,0,0
286,1765902462917,0,0,0,0,0,0,0,0
287,1765902464201,0,0,0,0,0,0,0,0
288,1765902464702,0,0,0,0,0,0,0,0
289,1765902465002,0,0,0,0,0,0,0,0
290,1765902465535,0,0,0,0,0,0,0,0
291,1765902465818,0,0,0,0,0,0,0,0
292,1765902466468,0,0,0,0,0,0,0,0
293,1765902466751,0,0,0,0,0,0,0,0
294,1765902467068,0,0,0,0,0,0,0,0
295,1765902467501,0,0,0,0,0,0,0,0
296,1765902469433,0,0,0,0,0,0,0,0
297,1765902469635,0,0,0,0,0,0,0,0
298,1765902469703,0,0,0,0,0,0,0,0
299,1765902469867,0,0,0,0,0,0,0,0
300,1765902470400,0,0,0,0,0,0,0,0
301,1765902471950,0,0,0,0,0,0,0,0
302,1765902472118,0,0,0,0,0,0,0,0
303,1765902472333,0,0,0,0,0,0,0,0
304,1765902472400,0,0,0,0,0,0,0,0
305,1765902473484,0,0,0,0,0,0,0,0
306,1765902474618,0,0,0,0,0,0,0,0
307,1765902475118,0,0,0,0,0,0,0,0
308,1765902476368,0,0,0,0,0,0,0,0
309,1765902476868,0,0,0,0,0,0,0,0
310,1765902477152,0,0,0,0,0,0,0,0
311,1765902478652,0,0,0,0,0,0,0,0
312,1765902478968,0,0,0,0,0,0,0,0
313,1765902479335,0,0,0,0,0,0,0,0
314,1765902479451,0,0,0,0,0,0,0,0
315,1765902479785,32693,65461,212,0,0,0,0,0
316,1765902480101,0,0,0,0,0,0,0,0
317,1765902480569,0,0,0,0,0,0,0,0
318,1765902481434,0,0,0,0,0,0,0,0
319,1765902481568,0,0,0,0,0,0,0,0
320,1765902482052,0,0,0,0,0,0,0,0
321,1765902482418,0,0,0,0,0,0,0,0
322,1765902482619,0,0,0,0,0,0,0,0
323,1765902483017,0,0,0,0,0,0,0,0
324,1765902483333,0,0,0,0,0,0,0,0
325,1765902483485,0,0,0,0,0,0,0,0
326,1765902483884,0,0,0,0,0,0,0,0
327,1765902484433,0,43272,12,0,0,0,0,0
328,1765902484667,0,0,0,0,0,0,0,0
329,1765902484866,0,0,0,0,0,0,0,0
330,1765902485000,0,0,0,0,0,0,0,0
331,1765902485351,0,0,0,0,0,0,0,0
332,1765902485868,0,0,0,0,0,0,0,0
333,1765902486084,0,0,0,0,0,0,0,0
334,1765902486435,0,0,0,0,0,0,0,0
335,1765902486635,0,0,0,0,0,0,0,0
336,1765902486749,0,0,0,0,0,0,0,0
337,1765902486918,0,0,0,0,0,0,0,0
338,1765902487085,0,0,0,0,0,0,0,0
339,1765902487234,0,0,0,0,0,0,0,0
340,1765902488067,0,0,0,0,0,0,0,0
341,1765902488301,0,0,0,0,0,0,0,0
342,1765902488852,0,0,0,0,0,0,0,0
343,1765902489919,0,0,0,0,0,0,0,0
344,1765902490135,0,0,0,0,0,0,0,0
345,1765902490935,0,0,0,0,0,0,0,0
346,1765902491451,0,0,0,0,0,0,0,0
347,1765902491918,0,0,0,0,0,0,0,0
348,1765902492068,0,0,0,0,0,0,0,0
349,1765902492418,0,0,0,0,0,0,0,0
350,1765902492635,0,0,0,0,0,0,0,0
351,1765902492734,0,0,0,0,0,0,0,0
352,1765902493151,0,0,0,0,0,0,0,0
353,1765902493268,0,0,0,0,0,0,0,0
354,1765902493517,0,0,0,0,0,0,0,0
355,1765902494350,0,0,0,0,0,0,0,0
356,1765902494535,0,0,0,0,0,0,0,0
357,1765902495202,0,0,0,0,0,0,0,0
358,1765902495852,0,0,0,0,0,0,0,0
359,1765902496518,0,0,0,0,0,0,0,0
360,1765902496702,0,0,0,0,0,0,0,0
361,1765902497218,0,0,0,0,0,0,0,0
362,1765902497918,0,0,0,0,0,0,0,0
363,1765902498502,0,0,0,0,0,0,0,0
364,1765902499001,0,0,0,0,0,0,0,0
365,1765902500167,0,0,0,0,0,0,0,0
366,1765902500417,0,0,0,0,0,0,0,0
367,1765902501068,0,0,0,0,0,0,0,0
368,1765902501235,0,0,0,0,0,0,0,0
369,1765902501535,0,0,0,0,0,0,0,0
370,1765902501886,0,0,0,0,0,0,0,0
371,1765902502353,0,0,0,0,0,0,0,0
372,1765902502917,0,0,0,0,0,0,0,0
373,1765902503217,0,0,0,0,0,0,0,0
374,1765902503718,0,0,0,0,0,0,0,0
375,1765902504018,0,0,0,0,0,0,0,0
376,1765902504501,0,0,0,0,0,0,0,0
377,1765902504734,0,0,0,0,0,0,0,0
378,1765902504901,0,0,0,0,0,0,0,0
379,1765902505016,0,0,0,0,0,0,0,0
380,1765902505035,0,0,0,0,0,0,0,0
381,1765902505602,0,0,0,0,0,0,0,0
382,1765902506133,0,0,0,0,0,0,0,0
383,1765902506635,0,0,0,0,0,0,0,0
384,1765902508835,0,0,0,0,0,0,0,0
385,1765902509585,0,0,0,0,0,0,0,0
386,1765902509800,0,0,0,0,0,0,0,0
387,1765902510185,0,0,0,0,0,0,0,0
388,1765902510468,0,0,0,0,0,0,0,0
389,1765902510584,0,0,0,0,0,0,0,0
390,1765902513151,0,0,0,0,0,0,0,0
391,1765902514701,0,0,0,0,0,0,0,0
392,1765902515383,0,0,0,0,0,0,0,0
393,1765902515700,0,0,0,0,0,0,0,0
394,1765902516367,0,0,0,0,0,0,0,0
395,1765902516568,0,0,0,0,0,0,0,0
396,1765902517586,0,0,0,0,0,0,0,0
397,1765902517818,0,0,0,0,0,0,0,0
398,1765902518000,0,0,0,0,0,0,0,0
399,1765902518232,0,0,0,0,0,0,0,0
400,1765902518684,0,0,0,0,0,0,0,0
401,1765902518768,0,0,0,0,0,0,0,0
402,1765902518884,0,0,0,0,0,0,0,0
403,1765902519335,0,0,0,0,0,0,0,0
404,1765902519552,0,0,0,0,0,0,0,0
405,1765902520218,0,0,0,0,0,0,0,0
406,1765902520568,0,0,0,0,0,0,0,0
407,1765902521052,0,0,0,0,0,0,0,0
408,1765902521732,0,0,0,0,0,0,0,0
409,1765902522051,0,0,0,0,0,0,0,0
410,1765902522768,0,0,0,0,0,0,0,0
411,1765902523118,0,0,0,0,0,0,0,0
412,1765902523585,0,0,0,0,0,0,0,0
413,1765902523785,0,0,0,0,0,0,0,0
414,1765902523817,0,0,0,0,0,0,0,0
415,1765902524534,0,0,0,0,0,0,0,0
416,1765902525200,0,0,0,0,0,0,0,0
417,1765902525419,0,0,0,0,0,0,0,0
418,1765902525966,0,0,0,0,0,0,0,0
419,1765902526151,0,0,0,0,0,0,0,0
420,1765902526450,0,0,0,0,0,0,0,0
421,1765902526567,0,0,0,0,0,0,0,0
422,1765902527668,0,0,0,0,0,0,0,0
423,1765902527885,0,0,0,0,0,0,0,0
424,1765902528517,0,0,0,0,0,0,0,0
425,1765902528818,0,0,0,0,0,0,0,0
426,1765902529218,0,0,0,0,0,0,0,0
427,1765902529801,0,0,0,0,0,0,0,0
428,1765902530450,0,0,0,0,0,0,0,0
429,1765902530768,0,0,0,0,0,0,0,0
430,1765902530884,0,0,0,0,0,0,0,0
431,1765902531084,0,0,0,0,0,0,0,0
432,1765902531483,0,0,0,0,0,0,0,0
433,1765902532552,0,0,0,0,0,0,0,0
434,1765902533301,0,0,0,0,0,0,0,0
435,1765902533518,0,0,0,0,0,0,0,0
436,1765902534349,0,0,0,0,0,0,0,0
437,1765902535184,0,0,0,0,0,0,0,0
438,1765902535535,0,0,0,0,0,0,0,0
439,1765902535735,0,0,0,0,0,0,0,0
440,1765902536185,0,0,0,0,0,0,0,0
441,1765902536717,0,0,0,0,0,0,0,0
442,1765902536934,0,0,0,0,0,0,0,0
443,1765902537485,0,0,0,0,0,0,0,0
444,1765902537618,0,0,0,0,0,0,0,0
445,1765902537965,0,0,0,0,0,0,0,0
446,1765902538167,0,0,0,0,0,0,0,0
447,1765902538500,0,0,0,0,0,0,0,0
448,1765902539417,0,0,0,0,0,0,0,0
449,1765902539636,0,0,0,0,0,0,0,0
450,1765902540049,0,0,0,0,0,0,0,0
451,1765902540616,0,0,0,0,0,0,0,0
452,1765902541016,0,0,0,0,0,0,0,0
453,1765902541782,0,0,0,0,0,0,0,0
454,1765902543735,0,0,0,0,0,0,0,0
455,1765902543935,0,0,0,0,0,0,0,0
456,1765902544285,0,0,0,0,0,0,0,0
457,1765902544567,0,0,0,0,0,0,0,0
458,1765902545067,0,0,0,0,0,0,0,0
459,1765902545916,0,0,0,0,0,0,0,0
460,1765902547082,0,0,0,0,0,0,0,0
461,1765902547266,0,0,0,0,0,0,0,0
462,1765902547600,0,0,0,0,0,0,0,0
463,1765902547849,0,0,0,0,0,0,0,0
464,1765902548217,0,0,0,0,0,0,0,0
465,1765902548433,0,0,0,0,0,0,0,0
466,1765902549568,0,0,0,0,0,0,0,0
467,1765902549916,0,0,0,0,0,0,0,0
468,1765902550282,0,0,0,0,0,0,0,0
469,1765902552217,0,0,0,0,0,0,0,0
470,1765902552567,0,0,0,0,0,0,0,0
471,1765902553333,0,0,0,0,0,0,0,0
472,1765902553549,0,0,0,0,0,0,0,0
473,1765902553983,0,0,0,0,0,0,0,0
474,1765902554232,0,0,0,0,0,0,0,0
475,1765902554551,0,0,0,0,0,0,0,0
476,1765902554751,0,0,0,0,0,0,0,0
477,1765902556732,0,0,0,0,0,0,0,0
478,1765902557184,0,0,0,0,0,0,0,0
479,1765902557202,0,0,0,0,0,0,0,0
480,1765902557734,0,0,0,0,0,0,0,0
481,1765902558050,0,0,0,0,0,0,0,0
482,1765902558367,0,0,0,0,0,0,0,0
483,1765902558651,0,0,0,0,0,0,0,0
484,1765902558651,0,0,0,0,0,0,0,0
485,1765902558851,0,0,0,0,0,0,0,0
486,1765902559169,0,0,0,0,0,0,0,0
487,1765902559366,0,0,0,0,0,0,0,0
488,1765902560633,0,0,0,0,0,0,0,0
489,1765902561500,0,0,0,0,0,0,0,0
490,1765902561750,0,0,0,0,0,0,0,0
491,1765902561849,0,0,0,0,0,0,0,0
492,1765902562166,0,0,0,0,0,0,0,0
493,1765902564218,0,0,0,0,0,0,0,0
494,1765902565586,0,0,0,0,0,0,0,0
495,1765902565917,0,0,0,0,0,0,0,0
496,1765902566234,0,0,0,0,0,0,0,0
497,1765902567033,0,0,0,0,0,0,0,0
498,1765902567103,0,0,0,0,0,0,0,0
499,1765902567585,0,0,0,0,0,0,0,0
500,1765902568200,0,0,0,0,0,0,0,0
501,1765902568866,0,0,0,0,0,0,0,0
502,1765902569499,0,0,0,0,0,0,0,0
503,1765902570401,0,0,0,0,0,0,0,0
504,1765902570699,0,0,0,0,0,0,0,0
505,1765902571351,0,0,0,0,0,0,0,0
506,1765902572766,0,0,0,0,0,0,0,0
507,1765902573183,0,0,0,0,0,0,0,0
508,1765902574199,0,0,0,0,0,0,0,0
509,1765902574565,0,0,0,0,0,0,0,0
510,1765902576649,0,0,0,0,0,0,0,0
511,1765902576782,0,0,0,0,0,0,0,0
512,1765902577651,0,0,0,0,0,0,0,0
513,1765902578335,0,0,0,0,0,0,0,0
514,1765902578633,0,0,0,0,0,0,0,0
515,1765902578716,0,0,0,0,0,0,0,0
516,1765902579234,0,0,0,0,0,0,0,0
517,1765902579500,0,0,0,0,0,0,0,0
518,1765902579950,0,0,0,0,0,0,0,0
519,1765902581666,0,0,0,0,0,0,0,0
520,1765902581765,0,0,0,0,0,0,0,0
521,1765902582150,0,0,0,0,0,0,0,0
522,1765902582717,0,0,0,0,0,0,0,0
523,1765902583266,0,0,0,0,0,0,0,0
524,1765902583949,0,0,0,0,0,0,0,0
525,1765902584649,0,0,0,0,0,0,0,0
526,1765902584851,0,0,0,0,0,0,0,0
527,1765902585168,0,0,0,0,0,0,0,0
528,1765902586517,0,0,0,0,0,0,0,0
529,1765902586951,0,0,0,0,0,0,0,0
530,1765902587832,0,0,0,0,0,0,0,0
531,1765902587934,0,0,0,0,0,0,0,0
532,1765902588616,0,0,0,0,0,0,0,0
533,1765902588934,0,0,0,0,0,0,0,0
534,1765902589534,0,0,0,0,0,0,0,0
535,1765902590735,0,0,0,0,0,0,0,0
536,1765902591417,0,0,0,0,0,0,0,0
537,1765902591768,0,0,0,0,0,0,0,0
538,1765902592999,0,0,0,0,0,0,0,0
539,1765902593385,0,0,0,0,0,0,0,0
540,1765902593933,0,0,0,0,0,0,0,0
541,1765902594351,0,0,0,0,0,0,0,0
542,1765902594667,0,0,0,0,0,0,0,0
543,1765902595317,0,0,0,0,0,0,0,0
544,1765902595515,0,0,0,0,0,0,0,0
545,1765902596119,0,0,0,0,0,0,0,0
546,1765902596316,0,0,0,0,0,0,0,0
547,1765902596601,0,0,0,0,0,0,0,0
548,1765902596918,0,0,0,0,0,0,0,0
549,1765902597133,0,0,0,0,0,0,0,0
550,1765902597783,0,0,0,0,0,0,0,0
551,1765902598134,0,0,0,0,0,0,0,0
552,1765902598732,0,0,0,0,0,0,0,0
553,1765902599015,0,0,0,0,0,0,0,0
554,1765902600065,0,0,0,0,0,0,0,0
555,1765902600600,0,0,0,0,0,0,0,0
556,1765902600933,0,0,0,0,0,0,0,0
557,1765902601216,0,0,0,0,0,0,0,0
558,1765902601651,0,0,0,0,0,0,0,0
559,1765902601999,0,0,0,0,0,0,0,0
560,1765902602434,0,0,0,0,0,0,0,0
561,1765902602865,0,0,0,0,0,0,0,0
562,1765902603083,0,0,0,0,0,0,0,0
563,1765902603383,0,0,0,0,0,0,0,0
564,1765902603582,0,0,0,0,0,0,0,0
565,1765902604132,0,0,0,0,0,0,0,0
566,1765902604349,0,0,0,0,0,0,0,0
567,1765902605734,0,0,0,0,0,0,0,0
568,1765902606466,0,0,0,0,0,0,0,0
569,1765902607466,0,0,0,0,0,0,0,0
570,1765902607665,0,0,0,0,0,0,0,0
571,1765902607949,0,0,0,0,0,0,0,0
572,1765902608917,0,0,0,0,0,0,0,0
573,1765902609799,0,0,0,0,0,0,0,0
574,1765902610000,0,0,0,0,0,0,0,0
575,1765902610133,0,0,0,0,0,0,0,0
576,1765902610432,0,0,0,0,0,0,0,0
577,1765902611018,0,0,0,0,0,0,0,0
578,1765902611268,0,0,0,0,0,0,0,0
