index,date,INVERSOR_STATE,FAILURE,ALARM,1,2,3,4,5
0,1765902320934,1,0,0,0,0,0,0,0
1,1765902321102,1,0,0,0,0,0,0,0
2,1765902321718,1,0,0,0,0,0,0,0
3,1765902322335,0,0,0,0,0,0,0,0
4,1765902324935,1,0,0,0,0,0,0,0
5,1765902325602,1,0,0,0,0,0,0,0
6,1765902325718,1,0,0,0,0,0,0,0
7,1765902326685,1,0,0,0,0,0,0,0
8,1765902327168,1,0,0,0,0,0,0,0
9,1765902327818,1,0,0,0,0,0,0,0
10,1765902327936,1,0,0,0,0,0,0,0
11,1765902328119,1,0,0,0,0,0,0,0
12,1765902328802,1,0,0,0,0,0,0,0
13,1765902328951,1,0,0,0,0,0,0,0
14,1765902329768,1,0,0,0,0,0,0,0
15,1765902329868,1,0,0,0,0,0,0,0
16,1765902330069,1,0,0,0,0,0,0,0
17,1765902330351,1,0,0,0,0,0,0,0
18,1765902330651,1,0,0,0,0,0,0,0
19,1765902330884,1,0,0,0,0,0,0,0
20,1765902331168,1,0,0,0,0,0,0,0
21,1765902331553,1,0,0,0,0,0,0,0
22,1765902331685,1,0,0,0,0,0,0,0
23,1765902331935,1,0,0,0,0,0,0,0
24,1765902332185,1,0,0,0,0,0,0,0
25,1765902332918,1,0,0,0,0,0,0,0
26,1765902333051,1,0,0,0,0,0,0,0
27,1765902334118,1,0,0,0,0,0,0,0
28,1765902335268,1,0,0,0,0,0,0,0
29,1765902336634,1,0,0,0,0,0,0,0
30,1765902336685,1,0,0,0,0,0,0,0
31,1765902338218,1,0,0,0,0,0,0,0
32,1765902338469,1,0,0,0,0,0,0,0
33,1765902338702,1,0,0,0,0,0,0,0
34,1765902338868,1,0,0,0,0,0,0,0
35,1765902338968,1,0,0,0,0,0,0,0
36,1765902339818,0,0,0,0,0,0,0,0
37,1765902340685,0,0,0,0,0,0,0,0
38,1765902342418,1,0,0,0,0,0,0,0
39,1765902344835,1,0,0,0,0,0,0,0
40,1765902346351,1,0,0,0,0,0,0,0
