Data/Hora,Variavel,Arquivo,Valor Atingido,Condicao,Descricao
2026-05-31 18:08:54,MIN_VOLTAGE,ACCUMULADOR_PARAMS,0.79,Menor que 2.600000,
2026-05-31 18:25:54,MIN_VOLTAGE,ACCUMULADOR_PARAMS,0.79,Menor que 2.600000,
2026-05-31 18:28:09,MIN_VOLTAGE,ACCUMULADOR_PARAMS,0.79,Menor que 2.600000,
2026-05-31 18:30:17,MIN_VOLTAGE,ACCUMULADOR_PARAMS,0.79,Menor que 2.600000,
