index,date,1,2,3,4,5,6,7,8
155,1762969988257,0,0,199,0,0,0,0,0
156,1762969988273,0,0,0,0,0,0,0,0
157,1762969988291,0,0,0,0,0,0,0,0
158,1762969988323,0,0,252,0,0,0,0,0
159,1762969988340,0,0,0,0,0,0,0,0
160,1762969988340,0,0,0,0,0,0,0,0
161,1762969988373,0,0,0,0,0,0,0,0
162,1762969988406,0,0,0,0,0,0,0,0
163,1762969988422,0,0,0,0,0,0,0,0
164,1762969988456,0,0,0,0,0,0,0,0
165,1762969988472,0,0,0,0,0,0,0,0
166,1762969988489,0,0,0,0,0,0,0,0
167,1762969988542,0,0,252,0,0,0,0,0
168,1762969988557,0,0,0,0,0,0,0,0
169,1762969988573,0,0,0,0,0,0,0,0
170,1762969988589,0,0,206,0,0,0,0,0
171,1762969988623,0,0,0,0,0,0,0,0
172,1762969988673,0,0,0,0,0,0,0,0
173,1762969988673,0,0,208,0,0,0,0,0
174,1762969988708,0,0,0,0,0,0,0,0
175,1762969988722,0,0,0,0,0,0,0,0
176,1762969988756,0,0,0,0,0,0,0,0
177,1762969988823,0,0,256,0,0,0,0,0
178,1762969988839,0,0,0,0,0,0,0,0
179,1762969988856,0,0,65535,0,0,0,0,0
180,1762969988873,0,0,0,0,0,0,0,0
181,1762969988972,0,0,0,0,0,0,0,0
182,1762969989006,0,0,0,0,0,0,0,0
183,1762969989056,0,0,0,0,0,0,0,0
184,1762969989089,0,0,209,0,0,0,0,0
185,1762969989106,0,0,0,0,0,0,0,0
186,1762969989106,0,0,0,0,0,0,0,0
187,1762969989139,0,0,0,0,0,0,0,0
188,1762969989155,0,0,33222,33197,0,0,0,0
189,1762969989172,0,0,0,0,0,0,0,0
190,1762969989190,0,0,0,0,0,0,0,0
191,1762969989223,0,0,0,0,0,0,0,0
192,1762969989223,0,0,0,0,0,0,0,0
193,1762969989240,0,0,65535,0,0,0,0,0
194,1762969989273,0,0,0,0,0,0,0,0
195,1762969989289,0,0,0,0,0,0,0,0
196,1762969989322,0,0,0,0,0,0,0,0
197,1762969989339,0,0,0,0,0,0,0,0
198,1762969989357,0,0,215,0,0,0,0,0
199,1762969989372,0,0,0,0,0,0,0,0
200,1762969989388,0,0,0,0,0,0,0,0
201,1762969989422,0,0,256,0,0,0,0,0
202,1762969989438,0,0,0,0,0,0,0,0
203,1762969989472,0,0,65535,0,0,0,0,0
204,1762969989505,0,0,0,0,0,0,0,0
205,1762969989522,0,0,0,0,0,0,0,0
206,1762969989538,0,0,0,0,0,0,0,0
207,1762969989572,0,0,0,0,0,0,0,0
208,1762969989572,0,0,0,0,0,0,0,0
209,1762969989589,0,0,0,0,0,0,0,0
210,1762969989621,0,0,0,0,0,0,0,0
211,1762969989655,0,0,200,0,0,0,0,0
212,1762969989671,0,0,0,0,0,0,0,0
213,1762969989705,0,0,0,0,0,0,0,0
214,1762969989788,0,0,0,0,0,0,0,0
215,1762969989838,0,0,0,0,0,0,0,0
216,1762969989921,0,0,0,0,0,0,0,0
217,1762969989938,0,0,1,1,0,0,0,0
218,1762969989938,0,0,0,0,0,0,0,0
219,1762969989954,0,0,0,0,0,0,0,0
220,1762969989988,0,0,256,0,0,0,0,0
221,1762969989988,0,0,65535,0,0,0,0,0
222,1762969990004,0,0,0,0,0,0,0,0
223,1762969990038,0,0,0,0,0,0,0,0
224,1762969990072,0,0,0,0,0,0,0,0
225,1762969990089,0,0,33220,33159,0,0,0,0
226,1762969990105,0,0,0,0,0,0,0,0
227,1762969990105,0,0,0,0,0,0,0,0
228,1762969990138,0,0,0,0,0,0,0,0
229,1762969990154,0,0,0,0,0,0,0,0
230,1762969990154,0,0,0,0,0,0,0,0
231,1762969990188,0,0,0,0,0,0,0,0
232,1762969990205,0,0,0,0,0,0,0,0
233,1762969990222,0,0,0,0,0,0,0,0
234,1762969990238,0,0,1,1,0,0,0,0
235,1762969990255,0,0,0,0,0,0,0,0
236,1762969990304,0,0,256,0,0,0,0,0
237,1762969990321,0,0,65535,0,0,0,0,0
238,1762969990321,0,0,0,0,0,0,0,0
239,1762969990354,0,0,210,0,0,0,0,0
240,1762969990372,0,0,0,0,0,0,0,0
241,1762969990405,0,0,0,0,0,0,0,0
242,1762969990437,0,0,212,0,0,0,0,0
243,1762969990437,0,0,65535,0,0,0,0,0
244,1762969990454,0,0,33159,33140,0,0,0,0
245,1762969990488,0,0,0,0,0,0,0,0
246,1762969990537,0,0,213,0,0,0,0,0
247,1762969990570,0,0,256,0,0,0,0,0
248,1762969990587,0,0,0,0,0,0,0,0
249,1762969990638,0,0,0,0,0,0,0,0
250,1762969990671,0,0,0,0,0,0,0,0
251,1762969990688,0,0,0,0,0,0,0,0
252,1762969990704,0,0,0,0,0,0,0,0
253,1762969990704,0,0,65535,0,0,0,0,0
254,1762969990738,0,0,0,0,0,0,0,0
255,1762969990787,0,0,0,0,0,0,0,0
256,1762969990871,0,0,1,0,0,0,0,0
257,1762969990921,0,0,0,0,0,0,0,0
258,1762969990938,0,0,0,0,0,0,0,0
259,1762969990954,0,0,65535,0,0,0,0,0
260,1762969990987,0,0,0,0,0,0,0,0
261,1762969991004,0,0,0,0,0,0,0,0
262,1762969991020,0,0,0,0,0,0,0,0
263,1762969991037,0,0,0,0,0,0,0,0
264,1762969991054,0,0,206,0,0,0,0,0
265,1762969991087,0,0,216,0,0,0,0,0
266,1762969991137,0,0,0,0,0,0,0,0
267,1762969991137,0,0,0,0,0,0,0,0
268,1762969991187,0,0,0,0,0,0,0,0
269,1762969991188,0,0,0,0,0,0,0,0
270,1762969991206,0,0,65535,0,0,0,0,0
271,1762969991206,0,0,0,0,0,0,0,0
272,1762969991221,0,0,0,0,0,0,0,0
273,1762969991255,0,0,260,0,0,0,0,0
274,1762969991288,0,0,201,0,0,0,0,0
275,1762969991288,0,0,0,0,0,0,0,0
276,1762969991304,0,0,0,0,0,0,0,0
277,1762969991304,0,0,0,0,0,0,0,0
278,1762969991320,0,0,0,0,0,0,0,0
279,1762969991338,0,0,0,0,0,0,0,0
280,1762969991353,0,0,0,0,0,0,0,0
281,1762969991387,0,0,33222,33196,0,0,0,0
282,1762969991421,0,0,0,0,0,0,0,0
283,1762969991421,0,0,201,0,0,0,0,0
284,1762969991455,0,0,0,0,0,0,0,0
285,1762969991488,0,0,0,0,0,0,0,0
286,1762969991505,0,0,0,0,0,0,0,0
287,1762969991539,0,0,0,0,0,0,0,0
288,1762969991539,0,0,207,0,0,0,0,0
289,1762969991572,0,0,0,0,0,0,0,0
290,1762969991604,0,0,0,0,0,0,0,0
291,1762969991638,0,0,0,0,0,0,0,0
292,1762969991638,0,0,0,0,0,0,0,0
293,1762969991671,0,0,0,0,0,0,0,0
294,1762969991687,0,0,0,0,0,0,0,0
295,1762969991738,0,0,0,0,0,0,0,0
296,1762969991788,0,0,0,0,0,0,0,0
297,1762969991788,0,0,0,0,0,0,0,0
298,1762969991804,0,0,0,0,0,0,0,0
299,1762969991872,0,0,0,0,0,0,0,0
300,1762969991904,0,0,260,0,0,0,0,0
301,1762969991938,0,0,0,0,0,0,0,0
302,1762969991954,0,0,0,0,0,0,0,0
303,1762969991972,0,0,205,0,0,0,0,0
304,1762969992023,0,0,0,0,0,0,0,0
305,1762969992037,0,0,0,0,0,0,0,0
306,1762969992037,0,0,0,0,0,0,0,0
307,1762969992071,0,0,0,0,0,0,0,0
308,1762969992088,0,0,0,0,0,0,0,0
309,1762969992105,0,0,1,1,0,0,0,0
310,1762969992139,0,0,0,0,0,0,0,0
311,1762969992139,0,0,0,0,0,0,0,0
312,1762969992171,0,0,0,0,0,0,0,0
313,1762969992188,0,0,0,0,0,0,0,0
314,1762969992204,0,0,0,0,0,0,0,0
315,1762969992221,0,0,0,0,0,0,0,0
316,1762969992254,0,0,0,0,0,0,0,0
317,1762969992288,0,0,260,0,0,0,0,0
318,1762969992304,0,0,0,0,0,0,0,0
319,1762969992321,0,0,204,0,0,0,0,0
320,1762969992321,0,0,0,0,0,0,0,0
321,1762969992354,0,0,0,0,0,0,0,0
322,1762969992387,0,0,0,0,0,0,0,0
323,1762969992404,0,0,0,0,0,0,0,0
324,1762969992404,0,0,0,0,0,0,0,0
325,1762969992421,0,0,0,0,0,0,0,0
326,1762969992453,0,0,0,0,0,0,0,0
327,1762969992471,0,0,0,0,0,0,0,0
328,1762969992504,0,0,260,0,0,0,0,0
329,1762969992536,0,0,1,1,0,0,0,0
330,1762969992536,0,0,1,1,0,0,0,0
331,1762969992553,0,0,0,0,0,0,0,0
332,1762969992570,0,0,0,0,0,0,0,0
333,1762969992619,0,0,0,0,0,0,0,0
334,1762969992641,0,0,0,0,0,0,0,0
335,1762969992654,0,0,202,0,0,0,0,0
336,1762969992669,0,0,0,0,0,0,0,0
337,1762969992703,0,0,0,0,0,0,0,0
338,1762969992719,0,0,262,0,0,0,0,0
339,1762969992753,0,0,0,0,0,0,0,0
340,1762969992770,0,0,205,0,0,0,0,0
341,1762969992819,0,0,0,0,0,0,0,0
342,1762969992837,0,0,0,0,0,0,0,0
343,1762969992888,0,0,0,0,0,0,0,0
344,1762969992921,0,0,65535,0,0,0,0,0
345,1762969992939,0,0,0,0,0,0,0,0
346,1762969992954,0,0,0,0,0,0,0,0
347,1762969993003,0,0,262,0,0,0,0,0
348,1762969993019,0,0,209,0,0,0,0,0
349,1762969993036,0,0,0,0,0,0,0,0
350,1762969993036,0,0,0,0,0,0,0,0
351,1762969993069,0,0,0,0,0,0,0,0
352,1762969993103,0,0,0,0,0,0,0,0
353,1762969993119,0,0,0,0,0,0,0,0
354,1762969993137,0,0,0,0,0,0,0,0
355,1762969993137,0,0,0,0,0,0,0,0
356,1762969993169,0,0,65535,0,0,0,0,0
357,1762969993202,0,0,262,0,0,0,0,0
358,1762969993235,0,0,33222,33196,0,0,0,0
359,1762969993252,0,0,0,0,0,0,0,0
360,1762969993302,0,0,0,0,0,0,0,0
361,1762969993336,0,0,0,0,0,0,0,0
362,1762969993336,0,0,0,0,0,0,0,0
363,1762969993336,0,0,202,0,0,0,0,0
364,1762969993386,0,0,0,0,0,0,0,0
365,1762969993419,0,0,0,0,0,0,0,0
366,1762969993453,0,0,262,0,0,0,0,0
367,1762969993486,0,0,0,0,0,0,0,0
368,1762969993486,0,0,0,0,0,0,0,0
369,1762969993502,0,0,0,0,0,0,0,0
370,1762969993536,0,0,0,0,0,0,0,0
371,1762969993536,0,0,0,0,0,0,0,0
372,1762969993568,0,0,0,0,0,0,0,0
373,1762969993585,0,0,0,0,0,0,0,0
374,1762969993602,0,0,208,0,0,0,0,0
375,1762969993619,0,0,0,0,0,0,0,0
376,1762969993636,0,0,32836,32766,0,0,0,0
377,1762969993652,0,0,33223,33196,0,0,0,0
378,1762969993686,0,0,0,0,0,0,0,0
379,1762969993735,0,0,0,0,0,0,0,0
380,1762969993752,0,0,65535,0,0,0,0,0
381,1762969993752,0,0,0,0,0,0,0,0
382,1762969993785,0,0,206,0,0,0,0,0
383,1762969993818,0,0,0,0,0,0,0,0
384,1762969993852,0,0,262,0,0,0,0,0
385,1762969993886,0,0,207,0,0,0,0,0
386,1762969993886,0,0,0,0,0,0,0,0
387,1762969993901,0,0,0,0,0,0,0,0
388,1762969993935,0,0,0,0,0,0,0,0
389,1762969993969,0,0,202,0,0,0,0,0
390,1762969993985,0,0,0,0,0,0,0,0
391,1762969993985,0,0,0,0,0,0,0,0
392,1762969994018,0,0,65535,0,0,0,0,0
393,1762969994052,0,0,0,0,0,0,0,0
394,1762969994070,0,0,65534,0,0,0,0,0
395,1762969994086,0,0,33220,33145,0,0,0,0
396,1762969994135,0,0,0,0,0,0,0,0
397,1762969994170,0,0,0,0,0,0,0,0
398,1762969994170,0,0,0,0,0,0,0,0
399,1762969994184,0,0,65535,0,0,0,0,0
400,1762969994218,0,0,0,0,0,0,0,0
401,1762969994272,0,0,0,0,0,0,0,0
402,1762969994286,0,0,206,0,0,0,0,0
403,1762969994302,0,0,0,0,0,0,0,0
404,1762969994336,0,0,0,0,0,0,0,0
405,1762969994370,0,0,0,0,0,0,0,0
406,1762969994385,0,0,0,0,0,0,0,0
407,1762969994385,0,0,0,0,0,0,0,0
408,1762969994402,0,0,0,0,0,0,0,0
409,1762969994436,0,0,0,0,0,0,0,0
410,1762969994452,0,0,0,0,0,0,0,0
411,1762969994503,0,0,0,0,0,0,0,0
412,1762969994503,0,0,0,0,0,0,0,0
413,1762969994519,0,0,65534,0,0,0,0,0
414,1762969994569,0,0,0,0,0,0,0,0
415,1762969994586,0,0,0,0,0,0,0,0
416,1762969994602,0,0,0,0,0,0,0,0
417,1762969994619,0,0,0,0,0,0,0,0
418,1762969994619,0,0,0,0,0,0,0,0
419,1762969994653,0,0,0,0,0,0,0,0
420,1762969994669,0,0,0,0,0,0,0,0
421,1762969994702,0,0,264,0,0,0,0,0
422,1762969994719,0,0,210,0,0,0,0,0
423,1762969994736,0,0,0,0,0,0,0,0
424,1762969994752,0,0,0,0,0,0,0,0
425,1762969994802,0,0,0,0,0,0,0,0
426,1762969994869,0,0,0,0,0,0,0,0
427,1762969994902,0,0,0,0,0,0,0,0
428,1762969994935,0,0,0,0,0,0,0,0
429,1762969994935,0,0,0,0,0,0,0,0
430,1762969994952,0,0,0,0,0,0,0,0
431,1762969995003,0,0,264,0,0,0,0,0
432,1762969995036,0,0,199,0,0,0,0,0
433,1762969995052,0,0,0,0,0,0,0,0
434,1762969995052,0,0,0,0,0,0,0,0
435,1762969995086,0,0,0,0,0,0,0,0
436,1762969995153,0,0,0,0,0,0,0,0
437,1762969995169,0,0,0,0,0,0,0,0
438,1762969995186,0,0,65535,0,0,0,0,0
439,1762969995252,0,0,0,0,0,0,0,0
440,1762969995253,0,0,0,0,0,0,0,0
441,1762969995270,0,0,0,0,0,0,0,0
442,1762969995286,0,0,65535,0,0,0,0,0
443,1762969995319,0,0,0,0,0,0,0,0
444,1762969995335,0,0,0,0,0,0,0,0
445,1762969995368,0,0,65280,0,0,0,0,0
446,1762969995385,0,0,0,0,0,0,0,0
447,1762969995385,0,0,0,0,0,0,0,0
448,1762969995402,0,0,65535,0,0,0,0,0
449,1762969995435,0,0,0,0,0,0,0,0
450,1762969995469,0,0,0,0,0,0,0,0
451,1762969995500,0,0,0,0,0,0,0,0
452,1762969995500,0,0,0,0,0,0,0,0
453,1762969995533,0,0,0,0,0,0,0,0
454,1762969995553,0,0,0,0,0,0,0,0
455,1762969995601,0,0,201,0,0,0,0,0
456,1762969995601,0,0,0,0,0,0,0,0
457,1762969995618,0,0,0,0,0,0,0,0
458,1762969995652,0,0,0,0,0,0,0,0
459,1762969995702,0,0,0,0,0,0,0,0
460,1762969995718,0,0,207,0,0,0,0,0
461,1762969995750,0,0,0,0,0,0,0,0
462,1762969995767,0,0,0,0,0,0,0,0
463,1762969995834,0,0,0,0,0,0,0,0
464,1762969995866,0,0,264,0,0,0,0,0
465,1762969995884,0,0,0,0,0,0,0,0
466,1762969995916,0,0,0,0,0,0,0,0
467,1762969995967,0,0,0,0,0,0,0,0
468,1762969996001,0,0,0,0,0,0,0,0
469,1762969996035,0,0,33222,33196,0,0,0,0
470,1762969996068,0,0,0,0,0,0,0,0
471,1762969996084,0,0,0,0,0,0,0,0
472,1762969996135,0,0,0,0,0,0,0,0
473,1762969996135,0,0,204,0,0,0,0,0
474,1762969996150,0,0,0,0,0,0,0,0
475,1762969996168,0,0,0,0,0,0,0,0
476,1762969996184,0,0,0,0,0,0,0,0
477,1762969996200,0,0,0,0,0,0,0,0
478,1762969996234,0,0,0,0,0,0,0,0
479,1762969996252,0,0,0,0,0,0,0,0
480,1762969996268,0,0,0,0,0,0,0,0
481,1762969996284,0,0,0,0,0,0,0,0
482,1762969996318,0,0,0,0,0,0,0,0
483,1762969996334,0,0,0,0,0,0,0,0
484,1762969996368,0,0,0,0,0,0,0,0
485,1762969996384,0,0,33219,33144,0,0,0,0
486,1762969996399,0,0,33222,33196,0,0,0,0
487,1762969996416,0,0,0,0,0,0,0,0
488,1762969996466,0,0,264,0,0,0,0,0
489,1762969996482,0,0,212,0,0,0,0,0
490,1762969996499,0,0,0,0,0,0,0,0
491,1762969996499,0,0,0,0,0,0,0,0
492,1762969996533,0,0,0,0,0,0,0,0
493,1762969996551,0,0,0,0,0,0,0,0
494,1762969996584,0,0,0,0,0,0,0,0
495,1762969996584,0,0,65535,0,0,0,0,0
496,1762969996616,0,0,1,1,0,0,0,0
497,1762969996634,0,0,199,0,0,0,0,0
498,1762969996666,0,0,0,0,0,0,0,0
499,1762969996684,0,0,264,0,0,0,0,0
500,1762969996700,0,0,0,0,0,0,0,0
501,1762969996715,0,0,0,0,0,0,0,0
502,1762969996735,0,0,0,0,0,0,0,0
503,1762969996750,0,0,0,0,0,0,0,0
504,1762969996799,0,0,0,0,0,0,0,0
505,1762969996867,0,0,0,0,0,0,0,0
506,1762969996867,0,0,204,0,0,0,0,0
507,1762969996916,0,0,0,0,0,0,0,0
508,1762969996983,0,0,0,0,0,0,0,0
509,1762969997016,0,0,0,0,0,0,0,0
510,1762969997033,0,0,0,0,0,0,0,0
511,1762969997066,0,0,0,0,0,0,0,0
512,1762969997083,0,0,0,0,0,0,0,0
513,1762969997083,0,0,200,0,0,0,0,0
514,1762969997117,0,0,0,0,0,0,0,0
515,1762969997133,0,0,0,0,0,0,0,0
516,1762969997199,0,0,0,0,0,0,0,0
517,1762969997199,0,0,0,0,0,0,0,0
518,1762969997216,0,0,0,0,0,0,0,0
519,1762969997249,0,0,0,0,0,0,0,0
520,1762969997266,0,0,0,0,0,0,0,0
521,1762969997266,0,0,0,0,0,0,0,0
522,1762969997284,0,0,33198,33143,0,0,0,0
523,1762969997316,0,0,0,0,0,0,0,0
524,1762969997349,0,0,266,0,0,0,0,0
525,1762969997349,0,0,210,0,0,0,0,0
526,1762969997365,0,0,0,0,0,0,0,0
527,1762969997399,0,0,0,0,0,0,0,0
528,1762969997416,0,0,0,0,0,0,0,0
529,1762969997450,0,0,0,0,0,0,0,0
530,1762969997465,0,0,0,0,0,0,0,0
531,1762969997483,0,0,65535,0,0,0,0,0
532,1762969997483,0,0,0,0,0,0,0,0
533,1762969997499,0,0,0,0,0,0,0,0
534,1762969997548,0,0,0,0,0,0,0,0
535,1762969997566,0,0,266,0,0,0,0,0
536,1762969997581,0,0,0,0,0,0,0,0
537,1762969997581,0,0,0,0,0,0,0,0
538,1762969997599,0,0,0,0,0,0,0,0
539,1762969997632,0,0,0,0,0,0,0,0
540,1762969997665,0,0,0,0,0,0,0,0
541,1762969997683,0,0,0,0,0,0,0,0
542,1762969997699,0,0,200,0,0,0,0,0
543,1762969997751,0,0,0,0,0,0,0,0
544,1762969997784,0,0,32836,32749,0,0,0,0
545,1762969997834,0,0,0,0,0,0,0,0
546,1762969997884,0,0,266,0,0,0,0,0
547,1762969997918,0,0,0,0,0,0,0,0
548,1762969997918,0,0,0,0,0,0,0,0
549,1762969997934,0,0,0,0,0,0,0,0
550,1762969997983,0,0,0,0,0,0,0,0
551,1762969998033,0,0,0,0,0,0,0,0
552,1762969998066,0,0,0,0,0,0,0,0
553,1762969998083,0,0,0,0,0,0,0,0
554,1762969998083,0,0,0,0,0,0,0,0
555,1762969998100,0,0,0,0,0,0,0,0
556,1762969998134,0,0,0,0,0,0,0,0
557,1762969998134,0,0,266,0,0,0,0,0
558,1762969998150,0,0,65534,0,0,0,0,0
559,1762969998167,0,0,0,0,0,0,0,0
560,1762969998167,0,0,199,0,0,0,0,0
561,1762969998199,0,0,0,0,0,0,0,0
562,1762969998250,0,0,201,0,0,0,0,0
563,1762969998266,0,0,0,0,0,0,0,0
564,1762969998301,0,0,0,0,0,0,0,0
565,1762969998332,0,0,0,0,0,0,0,0
566,1762969998349,0,0,0,0,0,0,0,0
567,1762969998364,0,0,0,0,0,0,0,0
568,1762969998382,0,0,0,0,0,0,0,0
569,1762969998414,0,0,0,0,0,0,0,0
570,1762969998448,0,0,0,0,0,0,0,0
571,1762969998465,0,0,204,0,0,0,0,0
572,1762969998482,0,0,0,0,0,0,0,0
573,1762969998515,0,0,0,0,0,0,0,0
574,1762969998548,0,0,0,0,0,0,0,0
575,1762969998565,0,0,0,0,0,0,0,0
576,1762969998583,0,0,201,0,0,0,0,0
577,1762969998614,0,0,0,0,0,0,0,0
578,1762969998632,0,0,0,0,0,0,0,0
