index,date,ACCEL_X,ACCEL_Y,ACCEL_Z,1,2,3,4,5
0,1762969984508,65240,8140,203,3.31,0,0,0,0
1,1762969984593,65237,8134,207,0,0,0,0,0
2,1762969984659,65242,8138,210,0,0,0,0,0
3,1762969984776,65241,8138,202,0,0,0,0,0
4,1762969984825,65236,8139,208,0,0,0,0,0
5,1762969984909,65230,8132,202,0,0,0,0,0
6,1762969985025,65251,8140,198,0,0,0,0,0
7,1762969985108,65240,8138,208,3.26,0,0,0,0
8,1762969985242,65236,8140,204,0,0,0,0,0
9,1762969985276,65237,8134,210,0,0,0,0,0
10,1762969985341,65241,8139,216,0,0,0,0,0
11,1762969985391,65236,8139,203,0,0,0,0,0
12,1762969985474,65235,8138,199,0,0,0,0,0
13,1762969985524,65238,8131,206,0,0,0,0,0
14,1762969985591,65246,8132,200,0,0,0,0,0
15,1762969985642,65237,8138,203,0,0,0,0,0
16,1762969985708,65232,8127,200,0,0,0,0,0
17,1762969985758,65238,8142,204,0,0,0,0,0
18,1762969985858,65242,8130,207,0,0,0,0,0
19,1762969985909,65242,8137,215,0,0,0,0,0
20,1762969986042,65242,8140,204,0,0,0,0,0
21,1762969986125,65244,8133,206,0,0,0,0,0
22,1762969986158,65238,8133,201,0,0,0,0,0
23,1762969986241,65243,8134,206,0,0,0,0,0
24,1762969986275,65240,8132,204,0,0,0,0,0
25,1762969986358,65238,8139,208,3.31,0,0,0,0
26,1762969986408,65242,8132,205,0,0,0,0,0
27,1762969986474,65243,8135,207,0,0,0,0,0
28,1762969986508,65238,8139,202,0,0,0,0,0
29,1762969986574,65236,8128,207,0,0,0,0,0
30,1762969986624,65238,8133,205,0,0,0,0,0
31,1762969986707,65236,8133,211,0,0,0,0,0
32,1762969986757,65240,8136,212,0,0,0,0,0
33,1762969986841,65243,8138,202,3.32,0,0,0,0
34,1762969986973,65244,8130,207,0,0,0,0,0
35,1762969987006,65231,8137,210,0,0,0,0,0
36,1762969987107,65239,8132,197,1,0,0,0,0
37,1762969987174,65239,8144,209,0,0,0,0,0
38,1762969987190,65234,8130,198,0,0,0,0,0
39,1762969987240,65240,8136,209,0,0,0,0,0
40,1762969987357,65242,8137,202,0,0,0,0,0
41,1762969987473,65242,8137,204,0,0,0,0,0
42,1762969987607,65230,8142,202,0,0,0,0,0
43,1762969987690,65233,8138,204,0,0,0,0,0
44,1762969987707,65242,8132,202,3.28,0,0,0,0
45,1762969987873,65239,8139,193,0,0,0,0,0
46,1762969987924,65232,8140,207,0,0,0,0,0
47,1762969988024,65241,8133,218,0,0,0,0,0
48,1762969988106,65246,8137,205,0,0,0,0,0
