index,date,LOST_MSG_L_MOTOR,BUS_OFF_L_MOTOR,CAN_STATE_L_MOTOR,1,2,3,4,5
575,1762970069058,0,0,2,0,0,0,0,0
576,1762970069158,0,0,2,0,0,0,0,0
577,1762970069391,0,0,2,0,0,0,0,0
578,1762970069526,0,0,2,0,0,0,0,0
579,1762970069724,0,0,2,0,0,0,0,0
580,1762970069857,0,0,2,0,0,0,0,0
581,1762970070040,0,0,2,0,0,0,0,0
582,1762970070141,0,0,2,0,0,0,0,0
583,1762970070359,0,0,2,0,0,0,0,0
584,1762970070473,0,0,2,0,0,0,0,0
585,1762970070591,0,0,2,0,0,0,0,0
586,1762970070691,0,0,2,0,0,0,0,0
587,1762970070823,0,0,2,0,0,0,0,0
588,1762970071039,0,0,2,0,0,0,0,0
589,1762970071172,0,0,2,0,0,0,0,0
590,1762970071456,0,0,2,0,0,0,0,0
591,1762970071573,0,0,2,3.31,0,0,0,0
592,1762970071689,0,0,2,0,0,0,0,0
593,1762970071824,0,0,2,0,0,0,0,0
594,1762970071907,0,0,2,0,0,0,0,0
595,1762970072022,0,0,2,0,0,0,0,0
596,1762970072155,0,0,2,0,0,0,0,0
597,1762970072272,0,0,2,0,0,0,0,0
598,1762970072389,0,0,2,0,0,0,0,0
599,1762970072489,0,0,2,0,0,0,0,0
600,1762970072573,0,0,2,0,0,0,0,0
601,1762970072672,0,0,2,0,0,0,0,0
602,1762970072889,0,0,2,0,0,0,0,0
603,1762970073005,0,0,2,0,0,0,0,0
604,1762970073104,0,0,2,0,0,0,0,0
605,1762970073222,0,0,2,0,0,0,0,0
606,1762970073322,0,0,2,0,0,0,0,0
607,1762970073454,0,0,2,0,0,0,0,0
608,1762970073554,0,0,2,0,0,0,0,0
609,1762970073771,0,0,2,0,0,0,0,0
610,1762970073971,0,0,2,0,0,0,0,0
611,1762970074103,0,0,2,0,0,0,0,0
612,1762970074553,0,0,2,0,0,0,0,0
613,1762970074652,0,0,2,0,0,0,0,0
614,1762970074803,0,0,2,3.31,0,0,0,0
615,1762970074987,0,0,2,0,0,0,0,0
616,1762970075087,0,0,2,0,0,0,0,0
617,1762970075202,0,0,2,0,0,0,0,0
618,1762970075318,0,0,2,0,0,0,0,0
619,1762970075653,0,0,2,0,0,0,0,0
620,1762970075769,0,0,2,0,0,0,0,0
621,1762970075936,0,0,2,0,0,0,0,0
622,1762970076086,0,0,2,0,0,0,0,0
623,1762970076302,0,0,2,0,0,0,0,0
624,1762970076419,0,0,2,0,0,0,0,0
625,1762970076535,0,0,2,0,0,0,0,0
626,1762970076752,0,0,2,0,0,0,0,0
627,1762970077234,0,0,2,0,0,0,0,0
628,1762970077301,0,0,2,1,0,0,0,0
629,1762970077401,0,0,2,0,0,0,0,0
630,1762970077536,0,0,2,3.32,0,0,0,0
631,1762970077736,0,0,2,0,0,0,0,0
632,1762970077884,0,0,2,0,0,0,0,0
633,1762970078067,0,0,2,0,0,0,0,0
634,1762970078185,0,0,2,0,0,0,0,0
635,1762970078284,0,0,2,0,0,0,0,0
636,1762970078418,0,0,2,0,0,0,0,0
637,1762970078617,0,0,2,0,0,0,0,0
638,1762970078900,0,0,2,3.31,0,0,0,0
639,1762970079069,0,0,2,1,0,0,0,0
640,1762970079183,0,0,2,0,0,0,0,0
641,1762970079283,0,0,2,0,0,0,0,0
642,1762970079400,0,0,2,0,0,0,0,0
643,1762970079499,0,0,2,0,0,0,0,0
644,1762970079716,0,0,2,0,0,0,0,0
645,1762970079850,0,0,2,0,0,0,0,0
646,1762970079983,0,0,2,0,0,0,0,0
647,1762970080049,0,0,2,0,0,0,0,0
648,1762970080165,0,0,2,0,0,0,0,0
649,1762970080366,0,0,2,3,0,0,0,0
650,1762970080549,0,0,2,0,0,0,0,0
651,1762970080601,0,0,2,0,0,0,0,0
652,1762970080715,0,0,2,0,0,0,0,0
653,1762970080865,0,0,2,0,0,0,0,0
654,1762970080981,0,0,2,0,0,0,0,0
655,1762970081048,0,0,2,0,0,0,0,0
656,1762970081148,0,0,2,0,0,0,0,0
657,1762970081265,0,0,2,0,0,0,0,0
658,1762970081365,0,0,2,0,0,0,0,0
659,1762970081598,0,0,2,0,0,0,0,0
660,1762970081697,0,0,2,0,0,0,0,0
661,1762970081849,0,0,2,0,0,0,0,0
662,1762970081965,0,0,2,0,0,0,0,0
663,1762970082133,0,0,2,0,0,0,0,0
664,1762970082247,0,0,2,0,0,0,0,0
665,1762970082581,0,0,2,0,0,0,0,0
666,1762970082680,0,0,2,0,0,0,0,0
667,1762970082814,0,0,2,87,0,0,0,0
668,1762970082947,0,0,2,453,0,0,0,0
669,1762970083130,0,0,2,0,0,0,0,0
670,1762970083229,0,0,2,411,0,0,0,0
671,1762970083447,0,0,2,0,0,0,0,0
672,1762970083680,0,0,2,348,0,0,0,0
673,1762970083829,0,0,2,32705,0,0,0,0
674,1762970083963,0,0,2,0,0,0,0,0
675,1762970084012,0,0,2,0,0,0,0,0
676,1762970084330,0,0,2,0,0,0,0,0
677,1762970085529,0,0,2,65298,0,0,0,0
678,1762970085761,0,0,2,0,0,0,0,0
679,1762970085996,0,0,2,0,0,0,0,0
680,1762970086095,0,0,2,0,0,0,0,0
681,1762970086194,0,0,2,0,0,0,0,0
682,1762970086412,0,0,2,0,0,0,0,0
683,1762970086528,0,0,2,3.32,0,0,0,0
684,1762970086628,0,0,2,0,0,0,0,0
685,1762970086911,0,0,2,0,0,0,0,0
686,1762970086994,0,0,2,3.27,0,0,0,0
687,1762970087077,0,0,2,0,0,0,0,0
688,1762970087194,0,0,2,0,0,0,0,0
689,1762970087327,0,0,2,0,0,0,0,0
690,1762970087727,0,0,2,0,0,0,0,0
691,1762970087944,0,0,2,65336,0,0,0,0
692,1762970089075,0,0,2,65338,0,0,0,0
693,1762970089175,0,0,2,0,0,0,0,0
694,1762970089293,0,0,2,0,0,0,0,0
695,1762970089510,0,0,2,0,0,0,0,0
696,1762970089625,0,0,2,65336,0,0,0,0
697,1762970089874,0,0,2,0,0,0,0,0
698,1762970089958,0,0,2,0,0,0,0,0
699,1762970090058,0,0,2,0,0,0,0,0
700,1762970090175,0,0,2,3.27,0,0,0,0
701,1762970090274,0,0,2,0,0,0,0,0
702,1762970090391,0,0,2,0,0,0,0,0
703,1762970090491,0,0,2,0,0,0,0,0
704,1762970090607,0,0,2,0,0,0,0,0
705,1762970090724,0,0,2,0,0,0,0,0
706,1762970090857,0,0,2,0,0,0,0,0
707,1762970090941,0,0,2,0,0,0,0,0
708,1762970091156,0,0,2,0,0,0,0,0
709,1762970091272,0,0,2,0,0,0,0,0
710,1762970091422,0,0,2,0,0,0,0,0
711,1762970091489,0,0,2,0,0,0,0,0
712,1762970091605,0,0,2,0,0,0,0,0
713,1762970091706,0,0,2,0,0,0,0,0
714,1762970091838,0,0,2,0,0,0,0,0
715,1762970091939,0,0,2,0,0,0,0,0
716,1762970092038,0,0,2,0,0,0,0,0
717,1762970092155,0,0,2,0,0,0,0,0
718,1762970092254,0,0,2,0,0,0,0,0
719,1762970092371,0,0,2,0,0,0,0,0
720,1762970092488,0,0,2,0,0,0,0,0
721,1762970092588,0,0,2,0,0,0,0,0
722,1762970092689,0,0,2,1,0,0,0,0
723,1762970092821,0,0,2,0,0,0,0,0
724,1762970093037,0,0,2,3.32,0,0,0,0
725,1762970093138,0,0,2,0,0,0,0,0
726,1762970093238,0,0,2,0,0,0,0,0
727,1762970093353,0,0,2,3.28,0,0,0,0
728,1762970093586,0,0,2,0,0,0,0,0
729,1762970093686,0,0,2,0,0,0,0,0
730,1762970093819,0,0,2,0,0,0,0,0
731,1762970093921,0,0,2,0,0,0,0,0
732,1762970094121,0,0,2,0,0,0,0,0
733,1762970094236,0,0,2,0,0,0,0,0
734,1762970094353,0,0,2,0,0,0,0,0
735,1762970094453,0,0,2,0,0,0,0,0
736,1762970094570,0,0,2,0,0,0,0,0
737,1762970094687,0,0,2,0,0,0,0,0
738,1762970094786,0,0,2,0,0,0,0,0
739,1762970094904,0,0,2,0,0,0,0,0
740,1762970095121,0,0,2,0,0,0,0,0
741,1762970095219,0,0,2,0,0,0,0,0
742,1762970095336,0,0,2,0,0,0,0,0
743,1762970095555,0,0,2,0,0,0,0,0
744,1762970095669,0,0,2,0,0,0,0,0
745,1762970095770,0,0,2,0,0,0,0,0
746,1762970095920,0,0,2,0,0,0,0,0
747,1762970096042,0,0,2,0,0,0,0,0
748,1762970096121,0,0,2,3.32,0,0,0,0
749,1762970096220,0,0,2,0,0,0,0,0
750,1762970096336,0,0,2,0,0,0,0,0
751,1762970096437,0,0,2,0,0,0,0,0
752,1762970096554,0,0,2,3.27,0,0,0,0
753,1762970096804,0,0,2,0,0,0,0,0
754,1762970096919,0,0,2,0,0,0,0,0
755,1762970097019,0,0,2,0,0,0,0,0
756,1762970097087,0,0,2,0,0,0,0,0
757,1762970097203,0,0,2,0,0,0,0,0
758,1762970097319,0,0,2,0,0,0,0,0
759,1762970097417,0,0,2,0,0,0,0,0
760,1762970097551,0,0,2,0,0,0,0,0
761,1762970097651,0,0,2,0,0,0,0,0
762,1762970097767,0,0,2,0,0,0,0,0
763,1762970097883,0,0,2,0,0,0,0,0
764,1762970098085,0,0,2,0,0,0,0,0
765,1762970098185,0,0,2,0,0,0,0,0
766,1762970098300,0,0,2,0,0,0,0,0
767,1762970098417,0,0,2,0,0,0,0,0
768,1762970098517,0,0,2,0,0,0,0,0
769,1762970098632,0,0,2,0,0,0,0,0
770,1762970098749,0,0,2,0,0,0,0,0
771,1762970099084,0,0,2,0,0,0,0,0
772,1762970099184,0,0,2,0,0,0,0,0
773,1762970099300,0,0,2,3.32,0,0,0,0
774,1762970099516,0,0,2,0,0,0,0,0
775,1762970099634,0,0,2,0,0,0,0,0
776,1762970099734,0,0,2,3.27,0,0,0,0
777,1762970099867,0,0,2,0,0,0,0,0
778,1762970100017,0,0,2,0,0,0,0,0
779,1762970100169,0,0,2,0,0,0,0,0
780,1762970100283,0,0,2,0,0,0,0,0
781,1762970100401,0,0,2,0,0,0,0,0
782,1762970100500,0,0,2,0,0,0,0,0
783,1762970100617,0,0,2,0,0,0,0,0
784,1762970100733,0,0,2,0,0,0,0,0
785,1762970100949,0,0,2,0,0,0,0,0
786,1762970101065,0,0,2,0,0,0,0,0
787,1762970101165,0,0,2,0,0,0,0,0
788,1762970101266,0,0,2,0,0,0,0,0
789,1762970101382,0,0,2,0,0,0,0,0
790,1762970101500,0,0,2,0,0,0,0,0
791,1762970101704,0,0,2,0,0,0,0,0
792,1762970101849,0,0,2,0,0,0,0,0
793,1762970101948,0,0,2,0,0,0,0,0
794,1762970102083,0,0,2,0,0,0,0,0
795,1762970102280,0,0,2,0,0,0,0,0
796,1762970102364,0,0,2,0,0,0,0,0
797,1762970102498,0,0,2,3.32,0,0,0,0
798,1762970102598,0,0,2,0,0,0,0,0
799,1762970102697,0,0,2,0,0,0,0,0
800,1762970102847,0,0,2,0,0,0,0,0
801,1762970102997,0,0,2,3.31,0,0,0,0
802,1762970103363,0,0,2,0,0,0,0,0
803,1762970103481,0,0,2,0,0,0,0,0
804,1762970103579,0,0,2,0,0,0,0,0
805,1762970103697,0,0,2,0,0,0,0,0
806,1762970103829,0,0,2,0,0,0,0,0
807,1762970104146,0,0,2,0,0,0,0,0
808,1762970104246,0,0,2,0,0,0,0,0
809,1762970104465,0,0,2,0,0,0,0,0
810,1762970104578,0,0,2,0,0,0,0,0
811,1762970104679,0,0,2,0,0,0,0,0
812,1762970104845,0,0,2,0,0,0,0,0
813,1762970104946,0,0,2,0,0,0,0,0
814,1762970105030,0,0,2,0,0,0,0,0
815,1762970105112,0,0,2,0,0,0,0,0
816,1762970105245,0,0,2,0,0,0,0,0
817,1762970105462,0,0,2,0,0,0,0,0
818,1762970105562,0,0,2,0,0,0,0,0
819,1762970105783,0,0,2,0,0,0,0,0
820,1762970105911,0,0,2,0,0,0,0,0
821,1762970106095,0,0,2,0,0,0,0,0
822,1762970106212,0,0,2,0,0,0,0,0
823,1762970106328,0,0,2,0,0,0,0,0
824,1762970106444,0,0,2,0,0,0,0,0
825,1762970106561,0,0,2,0,0,0,0,0
826,1762970106661,0,0,2,0,0,0,0,0
827,1762970106777,0,0,2,0,0,0,0,0
828,1762970106995,0,0,2,0,0,0,0,0
829,1762970107212,0,0,2,0,0,0,0,0
830,1762970107430,0,0,2,0,0,0,0,0
831,1762970108093,0,0,2,0,0,0,0,0
832,1762970108211,0,0,2,0,0,0,0,0
833,1762970108426,0,0,2,0,0,0,0,0
834,1762970108527,0,0,2,0,0,0,0,0
835,1762970110173,0,0,2,0,0,0,0,0
836,1762970110274,0,0,2,0,0,0,0,0
837,1762970110392,0,0,2,0,0,0,0,0
838,1762970110507,0,0,2,0,0,0,0,0
839,1762970110625,0,0,2,0,0,0,0,0
840,1762970110874,0,0,2,0,0,0,0,0
841,1762970110973,0,0,2,0,0,0,0,0
842,1762970111290,0,0,2,0,0,0,0,0
843,1762970111505,0,0,2,0,0,0,0,0
844,1762970111621,0,0,2,0,0,0,0,0
845,1762970111722,0,0,2,0,0,0,0,0
846,1762970111906,0,0,2,0,0,0,0,0
847,1762970112174,0,0,2,0,0,0,0,0
848,1762970112306,0,0,2,0,0,0,0,0
849,1762970112423,0,0,2,0,0,0,0,0
850,1762970112521,0,0,2,3.28,0,0,0,0
851,1762970112605,0,0,2,0,0,0,0,0
852,1762970112721,0,0,2,0,0,0,0,0
853,1762970112837,0,0,2,0,0,0,0,0
854,1762970112987,0,0,2,0,0,0,0,0
855,1762970113055,0,0,2,0,0,0,0,0
856,1762970113154,0,0,2,0,0,0,0,0
857,1762970113271,0,0,2,0,0,0,0,0
858,1762970113372,0,0,2,0,0,0,0,0
859,1762970113520,0,0,2,0,0,0,0,0
860,1762970113703,0,0,2,0,0,0,0,0
861,1762970113837,0,0,2,0,0,0,0,0
862,1762970114053,0,0,2,0,0,0,0,0
863,1762970114154,0,0,2,0,0,0,0,0
864,1762970114369,0,0,2,0,0,0,0,0
865,1762970114470,0,0,2,0,0,0,0,0
866,1762970114586,0,0,2,0,0,0,0,0
867,1762970114704,0,0,2,0,0,0,0,0
868,1762970114920,0,0,2,0,0,0,0,0
869,1762970115004,0,0,2,0,0,0,0,0
870,1762970115136,0,0,2,0,0,0,0,0
871,1762970115369,0,0,2,0,0,0,0,0
872,1762970115468,0,0,2,0,0,0,0,0
873,1762970115568,0,0,2,0,0,0,0,0
874,1762970115684,0,0,2,3.31,0,0,0,0
875,1762970115803,0,0,2,0,0,0,0,0
876,1762970115969,0,0,2,0,0,0,0,0
877,1762970116020,0,0,2,0,0,0,0,0
878,1762970116119,0,0,2,0,0,0,0,0
879,1762970116236,0,0,2,0,0,0,0,0
880,1762970116335,0,0,2,0,0,0,0,0
881,1762970116454,0,0,2,0,0,0,0,0
882,1762970116553,0,0,2,0,0,0,0,0
883,1762970116669,0,0,2,0,0,0,0,0
884,1762970116785,0,0,2,0,0,0,0,0
885,1762970117119,0,0,2,0,0,0,0,0
886,1762970117218,0,0,2,0,0,0,0,0
887,1762970117451,0,0,2,0,0,0,0,0
888,1762970117551,0,0,2,0,0,0,0,0
889,1762970117668,0,0,2,0,0,0,0,0
890,1762970117784,0,0,2,0,0,0,0,0
891,1762970118101,0,0,2,0,0,0,0,0
892,1762970118334,0,0,2,0,0,0,0,0
893,1762970118666,0,0,2,0,0,0,0,0
894,1762970118766,0,0,2,0,0,0,0,0
895,1762970118902,0,0,2,0,0,0,0,0
896,1762970119101,0,0,2,0,0,0,0,0
897,1762970119200,0,0,2,0,0,0,0,0
898,1762970119366,0,0,2,0,0,0,0,0
899,1762970119433,0,0,2,0,0,0,0,0
900,1762970119550,0,0,2,0,0,0,0,0
901,1762970119650,0,0,2,0,0,0,0,0
902,1762970119765,0,0,2,0,0,0,0,0
903,1762970119866,0,0,2,0,0,0,0,0
904,1762970120083,0,0,2,0,0,0,0,0
905,1762970120199,0,0,2,0,0,0,0,0
906,1762970120315,0,0,2,0,0,0,0,0
907,1762970120416,0,0,2,0,0,0,0,0
908,1762970120633,0,0,2,0,0,0,0,0
909,1762970120749,0,0,2,0,0,0,0,0
910,1762970120882,0,0,2,0,0,0,0,0
911,1762970121050,0,0,2,0,0,0,0,0
912,1762970121081,0,0,2,0,0,0,0,0
913,1762970121181,0,0,2,0,0,0,0,0
914,1762970121298,0,0,2,0,0,0,0,0
915,1762970121415,0,0,2,0,0,0,0,0
916,1762970121514,0,0,2,0,0,0,0,0
917,1762970121632,0,0,2,3.26,0,0,0,0
918,1762970121847,0,0,2,0,0,0,0,0
919,1762970122080,0,0,2,3.31,0,0,0,0
920,1762970122165,0,0,2,0,0,0,0,0
921,1762970122280,0,0,2,0,0,0,0,0
922,1762970122382,0,0,2,0,0,0,0,0
923,1762970122497,0,0,2,0,0,0,0,0
924,1762970122613,0,0,2,0,0,0,0,0
925,1762970122713,0,0,2,0,0,0,0,0
926,1762970122863,0,0,2,0,0,0,0,0
927,1762970122964,0,0,2,0,0,0,0,0
928,1762970123063,0,0,2,0,0,0,0,0
929,1762970123163,0,0,2,0,0,0,0,0
930,1762970123280,0,0,2,0,0,0,0,0
931,1762970123380,0,0,2,0,0,0,0,0
932,1762970123496,0,0,2,0,0,0,0,0
933,1762970123613,0,0,2,0,0,0,0,0
934,1762970123715,0,0,2,0,0,0,0,0
935,1762970123845,0,0,2,0,0,0,0,0
936,1762970123946,0,0,2,0,0,0,0,0
937,1762970124163,0,0,2,0,0,0,0,0
938,1762970124263,0,0,2,0,0,0,0,0
939,1762970124495,0,0,2,0,0,0,0,0
940,1762970124595,0,0,2,0,0,0,0,0
941,1762970124712,0,0,2,0,0,0,0,0
942,1762970124847,0,0,2,3.26,0,0,0,0
943,1762970124978,0,0,2,0,0,0,0,0
944,1762970125047,0,0,2,0,0,0,0,0
945,1762970125145,0,0,2,0,0,0,0,0
946,1762970125261,0,0,2,3.31,0,0,0,0
947,1762970125361,0,0,2,0,0,0,0,0
948,1762970125478,0,0,2,0,0,0,0,0
949,1762970125694,0,0,2,0,0,0,0,0
950,1762970125811,0,0,2,0,0,0,0,0
951,1762970125928,0,0,2,0,0,0,0,0
952,1762970126027,0,0,2,0,0,0,0,0
953,1762970126127,0,0,2,0,0,0,0,0
954,1762970126243,0,0,2,0,0,0,0,0
955,1762970126579,0,0,2,0,0,0,0,0
956,1762970126679,0,0,2,0,0,0,0,0
957,1762970126793,0,0,2,0,0,0,0,0
958,1762970126910,0,0,2,0,0,0,0,0
959,1762970127026,0,0,2,0,0,0,0,0
960,1762970127126,0,0,2,0,0,0,0,0
961,1762970127226,0,0,2,0,0,0,0,0
962,1762970127343,0,0,2,0,0,0,0,0
963,1762970127558,0,0,2,0,0,0,0,0
964,1762970127675,0,0,2,0,0,0,0,0
965,1762970127809,0,0,2,0,0,0,0,0
966,1762970127925,0,0,2,0,0,0,0,0
967,1762970128026,0,0,2,3.31,0,0,0,0
968,1762970128109,0,0,2,0,0,0,0,0
969,1762970128225,0,0,2,0,0,0,0,0
970,1762970128325,0,0,2,0,0,0,0,0
971,1762970128441,0,0,2,0,0,0,0,0
972,1762970128559,0,0,2,0,0,0,0,0
973,1762970128777,0,0,2,0,0,0,0,0
974,1762970128991,0,0,2,0,0,0,0,0
975,1762970129208,0,0,2,0,0,0,0,0
976,1762970129308,0,0,2,0,0,0,0,0
977,1762970129424,0,0,2,0,0,0,0,0
978,1762970129525,0,0,2,0,0,0,0,0
979,1762970129640,0,0,2,0,0,0,0,0
980,1762970131023,0,0,2,0,0,0,0,0
981,1762970131073,0,0,2,0,0,0,0,0
982,1762970131192,0,0,2,0,0,0,0,0
983,1762970131356,0,0,2,0,0,0,0,0
984,1762970131407,0,0,2,0,0,0,0,0
985,1762970131972,0,0,2,0,0,0,0,0
986,1762970132072,0,0,2,0,0,0,0,0
987,1762970132188,0,0,2,0,0,0,0,0
988,1762970132289,0,0,2,0,0,0,0,0
989,1762970132405,0,0,2,0,0,0,0,0
990,1762970132507,0,0,2,0,0,0,0,0
991,1762970132623,0,0,2,0,0,0,0,0
992,1762970132756,0,0,2,0,0,0,0,0
993,1762970132855,0,0,2,0,0,0,0,0
994,1762970132988,0,0,2,0,0,0,0,0
995,1762970133088,0,0,2,0,0,0,0,0
996,1762970133188,0,0,2,0,0,0,0,0
997,1762970133288,0,0,2,0,0,0,0,0
998,1762970133404,0,0,2,0,0,0,0,0
999,1762970133622,0,0,2,0,0,0,0,0
1000,1762970133838,0,0,2,0,0,0,0,0
1001,1762970134053,0,0,2,597,0,0,0,0
1002,1762970134171,0,0,2,0,0,0,0,0
1003,1762970134420,0,0,2,0,0,0,0,0
1004,1762970134603,0,0,2,0,0,0,0,0
1005,1762970134720,0,0,2,0,0,0,0,0
1006,1762970134770,0,0,2,0,0,0,0,0
1007,1762970134886,0,0,2,0,0,0,0,0
1008,1762970135053,0,0,2,0,0,0,0,0
1009,1762970135155,0,0,2,0,0,0,0,0
1010,1762970135269,0,0,2,0,0,0,0,0
1011,1762970135502,0,0,2,0,0,0,0,0
1012,1762970135619,0,0,2,0,0,0,0,0
1013,1762970135786,0,0,2,3.31,0,0,0,0
1014,1762970135903,0,0,2,0,0,0,0,0
1015,1762970136019,0,0,2,0,0,0,0,0
1016,1762970136152,0,0,2,0,0,0,0,0
1017,1762970136252,0,0,2,0,0,0,0,0
1018,1762970136368,0,0,2,280,0,0,0,0
1019,1762970136501,0,0,2,0,0,0,0,0
1020,1762970136601,0,0,2,0,0,0,0,0
1021,1762970136768,0,0,2,0,0,0,0,0
1022,1762970136885,0,0,2,0,0,0,0,0
1023,1762970137152,0,0,2,0,0,0,0,0
1024,1762970137252,0,0,2,0,0,0,0,0
1025,1762970137384,0,0,2,0,0,0,0,0
1026,1762970137685,0,0,2,0,0,0,0,0
1027,1762970137818,0,0,2,0,0,0,0,0
1028,1762970137917,0,0,2,0,0,0,0,0
1029,1762970138017,0,0,2,0,0,0,0,0
1030,1762970138134,0,0,2,0,0,0,0,0
1031,1762970138234,0,0,2,0,0,0,0,0
1032,1762970138350,0,0,2,0,0,0,0,0
1033,1762970138570,0,0,2,0,0,0,0,0
1034,1762970138683,0,0,2,0,0,0,0,0
1035,1762970138799,0,0,2,0,0,0,0,0
1036,1762970138949,0,0,2,3.28,0,0,0,0
1037,1762970139033,0,0,2,0,0,0,0,0
1038,1762970139115,0,0,2,0,0,0,0,0
1039,1762970139232,0,0,2,0,0,0,0,0
1040,1762970139332,0,0,2,0,0,0,0,0
1041,1762970139449,0,0,2,0,0,0,0,0
1042,1762970139564,0,0,2,0,0,0,0,0
1043,1762970139665,0,0,2,0,0,0,0,0
1044,1762970139782,0,0,2,0,0,0,0,0
1045,1762970139916,0,0,2,0,0,0,0,0
1046,1762970140114,0,0,2,597,0,0,0,0
1047,1762970140214,0,0,2,0,0,0,0,0
1048,1762970140330,0,0,2,0,0,0,0,0
1049,1762970140466,0,0,2,0,0,0,0,0
1050,1762970140550,0,0,2,0,0,0,0,0
1051,1762970140680,0,0,2,0,0,0,0,0
1052,1762970140830,0,0,2,0,0,0,0,0
1053,1762970140916,0,0,2,0,0,0,0,0
1054,1762970140997,0,0,2,0,0,0,0,0
1055,1762970141097,0,0,2,597,0,0,0,0
1056,1762970141431,0,0,2,0,0,0,0,0
1057,1762970141547,0,0,2,0,0,0,0,0
1058,1762970141697,0,0,2,0,0,0,0,0
1059,1762970141813,0,0,2,0,0,0,0,0
1060,1762970142013,0,0,2,0,0,0,0,0
1061,1762970142195,0,0,2,0,0,0,0,0
1062,1762970142313,0,0,2,0,0,0,0,0
1063,1762970142582,0,0,2,0,0,0,0,0
1064,1762970142748,0,0,2,0,0,0,0,0
1065,1762970142813,0,0,2,0,0,0,0,0
1066,1762970142914,0,0,2,0,0,0,0,0
1067,1762970143029,0,0,2,0,0,0,0,0
1068,1762970143295,0,0,2,0,0,0,0,0
1069,1762970143462,0,0,2,0,0,0,0,0
1070,1762970143678,0,0,2,0,0,0,0,0
1071,1762970143828,0,0,2,0,0,0,0,0
1072,1762970143945,0,0,2,0,0,0,0,0
1073,1762970144112,0,0,2,0,0,0,0,0
1074,1762970144179,0,0,2,0,0,0,0,0
1075,1762970144312,0,0,2,0,0,0,0,0
1076,1762970144396,0,0,2,0,0,0,0,0
1077,1762970144511,0,0,2,597,0,0,0,0
1078,1762970144627,0,0,2,0,0,0,0,0
1079,1762970144727,0,0,2,0,0,0,0,0
1080,1762970147908,0,0,0,0,0,0,0,0
1081,1762970147993,0,0,0,0,0,0,0,0
1082,1762970148075,0,0,0,0,0,0,0,0
1083,1762970148175,0,0,0,0,0,0,0,0
1084,1762970148276,0,0,0,0,0,0,0,0
1085,1762970148542,0,0,0,0,0,0,0,0
1086,1762970148741,0,0,0,3.28,0,0,0,0
1087,1762970148891,0,0,0,0,0,0,0,0
1088,1762970148959,0,0,0,0,0,0,0,0
1089,1762970149075,0,0,0,0,0,0,0,0
1090,1762970149175,0,0,0,0,0,0,0,0
1091,1762970149274,0,0,0,0,0,0,0,0
1092,1762970149391,0,0,0,0,0,0,0,0
1093,1762970149492,0,0,0,0,0,0,0,0
1094,1762970149608,0,0,0,0,0,0,0,0
1095,1762970149840,0,0,0,0,0,0,0,0
1096,1762970150025,0,0,0,0,0,0,0,0
1097,1762970150107,0,0,0,0,0,0,0,0
1098,1762970150207,0,0,0,0,0,0,0,0
1099,1762970150274,0,0,0,0,0,0,0,0
1100,1762970150374,0,0,0,0,0,0,0,0
1101,1762970150490,0,0,0,0,0,0,0,0
1102,1762970150624,0,0,0,0,0,0,0,0
1103,1762970150740,0,0,0,0,0,0,0,0
1104,1762970150859,0,0,0,0,0,0,0,0
1105,1762970151023,0,0,0,0,0,0,0,0
1106,1762970151173,0,0,0,0,0,0,0,0
1107,1762970151356,0,0,0,0,0,0,0,0
1108,1762970151489,0,0,0,3.26,0,0,0,0
1109,1762970151590,0,0,0,0,0,0,0,0
1110,1762970151839,0,0,0,0,0,0,0,0
1111,1762970151939,0,0,0,3.28,0,0,0,0
1112,1762970152089,0,0,0,0,0,0,0,0
1113,1762970152139,0,0,0,0,0,0,0,0
1114,1762970152239,0,0,0,0,0,0,0,0
1115,1762970152355,0,0,0,0,0,0,0,0
1116,1762970152456,0,0,0,0,0,0,0,0
1117,1762970152571,0,0,0,0,0,0,0,0
1118,1762970152689,0,0,0,0,0,0,0,0
1119,1762970152788,0,0,0,0,0,0,0,0
1120,1762970152922,0,0,0,0,0,0,0,0
1121,1762970153038,0,0,0,0,0,0,0,0
1122,1762970153124,0,0,0,0,0,0,0,0
1123,1762970153239,0,0,0,0,0,0,0,0
1124,1762970153454,0,0,0,0,0,0,0,0
1125,1762970153570,0,0,0,0,0,0,0,0
1126,1762970153670,0,0,0,0,0,0,0,0
1127,1762970153887,0,0,0,0,0,0,0,0
1128,1762970154336,0,0,0,0,0,0,0,0
1129,1762970154586,0,0,0,0,0,0,0,0
1130,1762970154685,0,0,0,3.26,0,0,0,0
1131,1762970154803,0,0,0,0,0,0,0,0
1132,1762970154903,0,0,0,0,0,0,0,0
1133,1762970155220,0,0,0,0,0,0,0,0
1134,1762970155336,0,0,0,0,0,0,0,0
1135,1762970155434,0,0,0,0,0,0,0,0
1136,1762970155552,0,0,0,0,0,0,0,0
1137,1762970155753,0,0,0,0,0,0,0,0
1138,1762970155902,0,0,0,0,0,0,0,0
1139,1762970156002,0,0,0,0,0,0,0,0
1140,1762970156085,0,0,0,0,0,0,0,0
1141,1762970156220,0,0,0,0,0,0,0,0
1142,1762970156318,0,0,0,0,0,0,0,0
1143,1762970156419,0,0,0,0,0,0,0,0
1144,1762970156536,0,0,0,0,0,0,0,0
1145,1762970156651,0,0,0,0,0,0,0,0
1146,1762970156852,0,0,0,0,0,0,0,0
