index,date,SPEED_AVG,STEERING_WHEEL,THROTTLE,BRAKE,5,6,7,8
132,1762970002130,0,0,0,0,0,0,0,0
133,1762970002180,0,0,0,0,0,0,0,0
134,1762970002247,0,0,0,0,0,0,0,0
135,1762970002463,0,0,0,0,0,0,0,0
136,1762970002663,0,0,0,0,0,0,0,0
137,1762970003246,0,0,0,0,0,0,0,0
138,1762970003345,0,0,0,0,0,0,0,0
139,1762970003447,0,0,0,0,0,0,0,0
140,1762970003562,0,0,0,0,0,0,0,0
141,1762970003697,0,0,0,0,0,0,0,0
142,1762970003778,0,0,0,0,0,0,0,0
143,1762970004079,0,0,0,0,0,0,0,0
144,1762970004195,0,0,0,0,0,0,0,0
145,1762970004328,0,0,0,0,0,0,0,0
146,1762970004445,0,0,0,0,0,0,0,0
147,1762970004544,0,0,0,0,0,0,0,0
148,1762970004661,0,0,0,0,0,0,0,0
149,1762970004844,0,0,0,0,0,0,0,0
150,1762970004995,0,0,0,0,0,0,0,0
151,1762970005210,0,0,0,0,0,0,0,0
152,1762970005426,0,0,0,0,0,0,0,0
153,1762970005543,0,0,0,0,0,0,0,0
154,1762970005660,0,0,0,0,0,0,0,0
155,1762970005794,0,0,0,0,0,0,0,0
156,1762970005962,0,0,0,0,0,0,0,0
157,1762970006061,0,0,0,0,0,0,0,0
158,1762970006143,0,0,0,0,0,0,0,0
159,1762970006311,0,0,0,0,0,0,0,0
160,1762970006427,0,0,0,0,0,0,0,0
161,1762970006525,0,0,0,0,0,0,0,0
162,1762970006642,0,0,0,0,0,0,0,0
163,1762970006776,0,0,0,0,0,0,0,0
164,1762970006942,0,0,0,0,0,0,0,0
165,1762970007109,0,0,0,0,0,0,0,0
166,1762970007192,0,0,0,0,0,0,0,0
167,1762970007292,0,0,0,0,0,0,0,0
168,1762970007408,0,0,0,0,0,0,0,0
169,1762970007525,0,0,0,0,0,0,0,0
170,1762970007642,0,0,0,0,0,0,0,0
171,1762970007742,0,0,0,0,0,0,0,0
172,1762970007941,0,0,0,0,0,0,0,0
173,1762970008058,0,0,0,0,0,0,0,0
174,1762970008158,0,0,0,0,0,0,0,0
175,1762970008291,0,0,0,0,0,0,0,0
176,1762970008407,0,0,0,0,0,0,0,0
177,1762970008508,0,0,0,0,0,0,0,0
178,1762970008624,0,0,0,0,0,0,0,0
179,1762970008757,0,0,0,0,0,0,0,0
180,1762970008908,0,0,0,0,0,0,0,0
181,1762970009008,0,0,0,0,0,0,0,0
182,1762970009191,0,0,0,0,0,0,0,0
183,1762970009275,0,0,0,0,0,0,0,0
184,1762970009391,0,0,0,0,0,0,0,0
185,1762970009491,0,0,0,0,0,0,0,0
186,1762970009607,0,0,0,0,0,0,0,0
187,1762970009724,0,0,0,0,0,0,0,0
188,1762970010024,0,0,0,0,0,0,0,0
189,1762970010207,0,0,0,0,0,0,0,0
190,1762970010241,0,0,0,0,0,0,0,0
191,1762970010323,0,0,0,0,0,0,0,0
192,1762970010390,0,0,0,0,0,0,0,0
193,1762970010490,0,0,0,0,0,0,0,0
194,1762970010607,0,0,0,0,0,0,0,0
195,1762970010724,0,0,0,0,0,0,0,0
196,1762970010822,0,0,0,0,0,0,0,0
197,1762970011024,0,0,0,0,0,0,0,0
198,1762970011178,0,0,0,0,0,0,0,0
199,1762970011272,0,0,0,0,0,0,0,0
200,1762970011338,0,0,0,0,0,0,0,0
201,1762970011589,0,0,0,0,0,0,0,0
202,1762970011691,0,0,0,0,0,0,0,0
203,1762970011838,0,0,0,0,0,0,0,0
204,1762970012037,0,0,0,0,0,0,0,0
205,1762970012356,0,0,0,0,0,0,0,0
206,1762970012471,0,0,0,0,0,0,0,0
207,1762970012570,0,0,0,0,0,0,0,0
208,1762970012688,0,0,0,0,0,0,0,0
209,1762970012870,0,0,0,0,0,0,0,0
210,1762970013004,0,0,0,0,0,0,0,0
211,1762970013187,0,0,0,0,0,0,0,0
212,1762970013370,0,0,0,0,0,0,0,0
213,1762970013470,0,0,0,0,0,0,0,0
214,1762970013603,0,0,0,0,0,0,0,0
215,1762970013686,0,0,0,0,0,0,0,0
216,1762970013819,0,0,0,0,0,0,0,0
217,1762970013952,0,0,0,0,0,0,0,0
218,1762970014237,0,0,0,0,0,0,0,0
219,1762970014339,0,0,0,0,0,0,0,0
220,1762970014386,0,0,0,0,0,0,0,0
221,1762970014454,0,0,0,0,0,0,0,0
222,1762970014552,0,0,0,0,0,0,0,0
223,1762970014653,0,0,0,0,0,0,0,0
224,1762970014785,0,0,0,0,0,0,0,0
225,1762970015235,0,0,0,0,0,0,0,0
226,1762970015335,0,0,0,0,0,0,0,0
227,1762970015436,0,0,0,0,0,0,0,0
228,1762970015552,0,0,0,0,0,0,0,0
229,1762970015652,0,0,0,0,0,0,0,0
230,1762970015767,0,0,0,0,0,0,0,0
231,1762970015917,0,0,0,0,0,0,0,0
232,1762970016036,0,0,0,0,0,0,0,0
233,1762970016118,0,0,0,0,0,0,0,0
234,1762970016218,0,0,0,0,0,0,0,0
235,1762970016335,0,0,0,0,0,0,0,0
236,1762970016434,0,0,0,0,0,0,0,0
237,1762970016534,0,0,0,0,0,0,0,0
238,1762970016651,0,0,0,0,0,0,0,0
239,1762970016767,0,0,0,0,0,0,0,0
240,1762970016969,0,0,0,0,0,0,0,0
241,1762970017084,0,0,0,0,0,0,0,0
242,1762970017235,0,0,0,0,0,0,0,0
243,1762970017334,0,0,0,0,0,0,0,0
244,1762970017417,0,0,0,0,0,0,0,0
245,1762970017517,0,0,0,0,0,0,0,0
246,1762970017633,0,0,0,0,0,0,0,0
247,1762970017749,0,0,0,0,0,0,0,0
248,1762970018033,0,0,0,0,0,0,0,0
249,1762970018135,0,0,0,0,0,0,0,0
250,1762970018232,0,0,0,0,0,0,0,0
251,1762970018316,0,0,0,0,0,0,0,0
252,1762970018417,0,0,0,0,0,0,0,0
253,1762970018517,0,0,0,0,0,0,0,0
254,1762970018633,0,0,0,0,0,0,0,0
255,1762970018767,0,0,0,0,0,0,0,0
256,1762970018900,0,0,0,0,0,0,0,0
257,1762970019033,0,0,0,0,0,0,0,0
258,1762970019150,0,0,0,0,0,0,0,0
259,1762970019300,0,0,0,0,0,0,0,0
260,1762970019399,0,0,0,0,0,0,0,0
261,1762970019499,0,0,0,0,0,0,0,0
262,1762970019632,0,0,0,0,0,0,0,0
263,1762970019733,0,0,0,0,0,0,0,0
264,1762970020066,0,0,0,0,0,0,0,0
265,1762970020183,0,0,0,0,0,0,0,0
266,1762970020382,0,0,0,0,0,0,0,0
267,1762970020497,0,0,0,0,0,0,0,0
268,1762970020615,0,0,0,0,0,0,0,0
269,1762970020849,0,0,0,0,0,0,0,0
270,1762970020999,0,0,0,0,0,0,0,0
271,1762970021182,0,0,0,0,0,0,0,0
272,1762970021282,0,0,0,0,0,0,0,0
273,1762970021381,0,0,0,0,0,0,0,0
274,1762970021599,0,0,0,0,0,0,0,0
275,1762970021717,0,0,0,0,0,0,0,0
276,1762970021864,0,0,0,0,0,0,0,0
277,1762970022114,0,0,0,0,0,0,0,0
278,1762970023463,0,0,0,0,0,0,0,0
279,1762970024845,0,0,0,0,0,0,0,0
280,1762970025098,0,0,0,0,0,0,0,0
281,1762970025161,0,0,0,0,0,0,0,0
282,1762970025294,0,0,0,0,0,0,0,0
283,1762970025411,0,0,0,0,0,0,0,0
284,1762970025461,0,0,0,0,0,0,0,0
285,1762970025577,0,0,0,0,0,0,0,0
286,1762970025678,0,0,0,0,0,0,0,0
287,1762970025861,0,0,0,0,0,0,0,0
288,1762970026061,0,0,0,0,0,0,0,0
289,1762970026128,0,0,0,0,0,0,0,0
290,1762970026277,0,0,0,0,0,0,0,0
291,1762970026444,0,0,0,0,0,0,0,0
292,1762970026544,0,0,0,0,0,0,0,0
293,1762970026661,0,0,0,0,0,0,0,0
294,1762970026777,0,0,0,0,0,0,0,0
295,1762970026894,0,0,0,0,0,0,0,0
296,1762970026993,0,0,0,0,0,0,0,0
297,1762970027093,0,0,0,0,0,0,0,0
298,1762970027194,0,0,0,0,0,0,0,0
299,1762970027310,0,0,0,0,0,0,0,0
300,1762970027426,0,0,0,0,0,0,0,0
301,1762970027543,0,0,0,0,0,0,0,0
302,1762970027642,0,0,0,0,0,0,0,0
303,1762970027792,0,0,0,0,0,0,0,0
304,1762970027942,0,0,0,0,0,0,0,0
305,1762970028092,0,0,0,0,0,0,0,0
306,1762970028309,0,0,0,0,0,0,0,0
307,1762970028408,0,0,0,0,0,0,0,0
308,1762970028642,0,0,0,0,0,0,0,0
309,1762970028758,0,0,0,0,0,0,0,0
310,1762970028975,0,0,0,0,0,0,0,0
311,1762970029095,0,0,0,0,0,0,0,0
312,1762970029175,0,0,0,0,0,0,0,0
313,1762970029225,0,0,0,0,0,0,0,0
314,1762970029308,0,0,0,0,0,0,0,0
315,1762970029408,0,0,0,0,0,0,0,0
316,1762970029508,0,0,0,0,0,0,0,0
317,1762970029624,0,0,0,0,0,0,0,0
318,1762970029741,0,0,0,0,0,0,0,0
319,1762970029874,0,0,0,0,0,0,0,0
320,1762970030074,0,0,0,0,0,0,0,0
321,1762970030174,0,0,0,0,0,0,0,0
322,1762970030291,0,0,0,0,0,0,0,0
323,1762970030390,0,0,0,0,0,0,0,0
324,1762970030507,0,0,0,0,0,0,0,0
325,1762970030640,0,0,0,0,0,0,0,0
326,1762970030741,0,0,0,0,0,0,0,0
327,1762970030857,0,0,0,0,0,0,0,0
328,1762970030957,0,0,0,0,0,0,0,0
329,1762970031106,0,0,0,0,0,0,0,0
330,1762970031390,0,0,0,0,0,0,0,0
331,1762970031656,0,0,0,0,0,0,0,0
332,1762970031740,0,0,0,0,0,0,0,0
333,1762970031839,0,0,0,0,0,0,0,0
334,1762970031956,0,0,0,0,0,0,0,0
335,1762970032057,0,0,0,0,0,0,0,0
336,1762970032172,0,0,0,0,0,0,0,0
337,1762970032272,0,0,0,0,0,0,0,0
338,1762970032489,0,0,0,0,0,0,0,0
339,1762970032605,0,0,0,0,0,0,0,0
340,1762970032705,0,0,0,0,0,0,0,0
341,1762970032838,0,0,0,0,0,0,0,0
342,1762970032955,0,0,0,0,0,0,0,0
343,1762970033055,0,0,0,0,0,0,0,0
344,1762970033155,0,0,0,0,0,0,0,0
345,1762970033371,0,0,0,0,0,0,0,0
346,1762970033472,0,0,0,0,0,0,0,0
347,1762970033588,0,0,0,0,0,0,0,0
348,1762970033704,0,0,0,0,0,0,0,0
349,1762970033821,0,0,0,0,0,0,0,0
350,1762970033937,0,0,0,0,0,0,0,0
351,1762970034021,0,0,0,0,0,0,0,0
352,1762970034138,0,0,0,0,0,0,0,0
353,1762970034270,0,0,0,0,0,0,0,0
354,1762970034354,0,0,0,0,0,0,0,0
355,1762970034471,0,0,0,0,0,0,0,0
356,1762970034570,0,0,0,0,0,0,0,0
357,1762970034687,0,0,0,0,0,0,0,0
358,1762970034803,0,0,0,0,0,0,0,0
359,1762970034988,0,0,0,0,0,0,0,0
360,1762970035071,0,0,0,0,0,0,0,0
361,1762970035204,0,0,0,0,0,0,0,0
362,1762970035319,0,0,0,0,0,0,0,0
363,1762970035370,0,0,0,0,0,0,0,0
364,1762970035453,0,0,0,0,0,0,0,0
365,1762970035570,0,0,0,0,0,0,0,0
366,1762970035702,0,0,0,0,0,0,0,0
367,1762970035786,0,0,0,0,0,0,0,0
368,1762970035903,0,0,0,0,0,0,0,0
369,1762970036137,0,0,0,0,0,0,0,0
370,1762970036253,0,0,0,0,0,0,0,0
371,1762970036352,0,0,0,0,0,0,0,0
372,1762970036436,0,0,0,0,0,0,0,0
373,1762970036552,0,0,0,0,0,0,0,0
374,1762970036669,0,0,0,0,0,0,0,0
375,1762970036802,0,0,0,0,0,0,0,0
376,1762970036919,0,0,0,0,0,0,0,0
377,1762970037002,0,0,0,0,0,0,0,0
378,1762970037101,0,0,0,0,0,0,0,0
379,1762970037217,0,0,0,0,0,0,0,0
380,1762970037317,0,0,0,0,0,0,0,0
381,1762970037435,0,0,0,0,0,0,0,0
382,1762970037551,0,0,0,0,0,0,0,0
383,1762970037651,0,0,0,0,0,0,0,0
384,1762970037768,0,0,0,0,0,0,0,0
385,1762970037885,0,0,0,0,0,0,0,0
386,1762970037984,0,0,0,0,0,0,0,0
387,1762970038102,0,0,0,0,0,0,0,0
388,1762970038203,0,0,0,0,0,0,0,0
389,1762970038384,0,0,0,0,0,0,0,0
390,1762970038418,0,0,0,0,0,0,0,0
391,1762970038550,0,0,0,0,0,0,0,0
392,1762970038651,0,0,0,0,0,0,0,0
393,1762970038784,0,0,0,0,0,0,0,0
394,1762970038884,0,0,0,0,0,0,0,0
395,1762970038984,0,0,0,0,0,0,0,0
396,1762970039200,0,0,0,0,0,0,0,0
397,1762970039300,0,0,0,0,0,0,0,0
398,1762970039434,0,0,0,0,0,0,0,0
399,1762970039517,0,0,0,0,0,0,0,0
400,1762970039635,0,0,0,0,0,0,0,0
401,1762970039750,0,0,0,0,0,0,0,0
402,1762970039883,0,0,0,0,0,0,0,0
403,1762970040082,0,0,0,0,0,0,0,0
404,1762970040199,0,0,0,0,0,0,0,0
405,1762970040299,0,0,0,0,0,0,0,0
406,1762970040416,0,0,0,0,0,0,0,0
407,1762970040515,0,0,0,0,0,0,0,0
408,1762970040632,0,0,0,0,0,0,0,0
409,1762970040767,0,0,0,0,0,0,0,0
410,1762970040982,0,0,0,0,0,0,0,0
411,1762970041133,0,0,0,0,0,0,0,0
412,1762970041515,0,0,0,0,0,0,0,0
413,1762970041631,0,0,0,0,0,0,0,0
414,1762970041731,0,0,0,0,0,0,0,0
415,1762970041965,0,0,0,0,0,0,0,0
416,1762970042065,0,0,0,0,0,0,0,0
417,1762970042164,0,0,0,0,0,0,0,0
418,1762970042314,0,0,0,0,0,0,0,0
419,1762970042430,0,0,0,0,0,0,0,0
420,1762970042597,0,0,0,0,0,0,0,0
421,1762970042716,0,0,0,0,0,0,0,0
422,1762970042831,0,0,0,0,0,0,0,0
423,1762970042947,0,0,0,0,0,0,0,0
424,1762970043080,0,0,0,0,0,0,0,0
425,1762970043197,0,0,0,0,0,0,0,0
426,1762970043332,0,0,0,0,0,0,0,0
427,1762970043431,0,0,0,0,0,0,0,0
428,1762970043480,0,0,0,0,0,0,0,0
429,1762970043697,0,0,0,0,0,0,0,0
430,1762970044113,0,0,0,0,0,0,0,0
431,1762970044213,0,0,0,0,0,0,0,0
432,1762970044363,0,0,0,0,0,0,0,0
433,1762970044479,0,0,0,0,0,0,0,0
434,1762970044581,0,0,0,0,0,0,0,0
435,1762970044696,0,0,0,0,0,0,0,0
436,1762970044813,0,0,0,0,0,0,0,0
437,1762970044945,0,0,0,0,0,0,0,0
438,1762970045045,0,0,0,0,0,0,0,0
439,1762970045295,0,0,0,0,0,0,0,0
440,1762970045679,0,0,0,0,0,0,0,0
441,1762970045911,0,0,0,0,0,0,0,0
442,1762970046478,0,0,0,0,0,0,0,0
443,1762970046561,0,0,0,0,0,0,0,0
444,1762970046677,0,0,0,0,0,0,0,0
445,1762970046827,0,0,0,0,0,0,0,0
446,1762970047061,0,0,0,0,0,0,0,0
447,1762970047177,0,0,0,0,0,0,0,0
448,1762970047260,0,0,0,0,0,0,0,0
449,1762970047444,0,0,0,0,0,0,0,0
450,1762970047561,0,0,0,0,0,0,0,0
451,1762970047660,0,0,0,0,0,0,0,0
452,1762970047776,0,0,0,0,0,0,0,0
453,1762970047928,0,0,0,0,0,0,0,0
454,1762970048009,0,0,0,0,0,0,0,0
455,1762970048445,0,0,0,0,0,0,0,0
456,1762970048542,0,0,0,0,0,0,0,0
457,1762970048660,0,0,0,0,0,0,0,0
458,1762970048792,0,0,0,0,0,0,0,0
459,1762970048942,0,0,0,0,0,0,0,0
460,1762970049043,0,0,0,0,0,0,0,0
461,1762970049159,0,0,0,0,0,0,0,0
462,1762970049324,0,0,0,0,0,0,0,0
463,1762970049424,0,0,0,0,0,0,0,0
464,1762970049541,0,0,0,0,0,0,0,0
465,1762970049640,0,0,0,0,0,0,0,0
466,1762970049776,0,0,0,0,0,0,0,0
467,1762970049907,0,0,0,0,0,0,0,0
468,1762970049974,0,0,0,0,0,0,0,0
469,1762970050091,0,0,0,0,0,0,0,0
470,1762970050240,0,0,0,0,0,0,0,0
471,1762970050307,0,0,0,0,0,0,0,0
472,1762970050424,0,0,0,0,0,0,0,0
473,1762970050523,0,0,0,0,0,0,0,0
474,1762970050639,0,0,0,0,0,0,0,0
475,1762970050756,0,0,0,0,0,0,0,0
476,1762970050989,0,0,0,0,0,0,0,0
477,1762970051090,0,0,0,0,0,0,0,0
478,1762970051190,0,0,0,0,0,0,0,0
479,1762970051306,0,0,0,0,0,0,0,0
480,1762970051406,0,0,0,0,0,0,0,0
481,1762970051524,0,0,0,0,0,0,0,0
482,1762970051624,0,0,0,0,0,0,0,0
483,1762970051740,0,0,0,0,0,0,0,0
484,1762970051856,0,0,0,0,0,0,0,0
485,1762970051972,0,0,0,0,0,0,0,0
486,1762970052072,0,0,0,0,0,0,0,0
487,1762970052172,0,0,0,0,0,0,0,0
488,1762970052289,0,0,0,0,0,0,0,0
489,1762970052438,0,0,0,0,0,0,0,0
490,1762970052505,0,0,0,0,0,0,0,0
491,1762970052625,0,0,0,0,0,0,0,0
492,1762970052742,0,0,0,0,0,0,0,0
493,1762970052855,0,0,0,0,0,0,0,0
494,1762970053071,0,0,0,0,0,0,0,0
495,1762970053171,0,0,0,0,0,0,0,0
496,1762970053289,0,0,0,0,0,0,0,0
497,1762970053388,0,0,0,0,0,0,0,0
498,1762970053554,0,0,0,0,0,0,0,0
499,1762970053620,0,0,0,0,0,0,0,0
500,1762970053720,0,0,0,0,0,0,0,0
501,1762970053904,0,0,0,0,0,0,0,0
502,1762970054037,0,0,0,0,0,0,0,0
503,1762970054153,0,0,0,0,0,0,0,0
504,1762970054288,0,0,0,0,0,0,0,0
505,1762970054387,0,0,0,0,0,0,0,0
506,1762970054503,0,0,0,0,0,0,0,0
507,1762970054604,0,0,0,0,0,0,0,0
508,1762970054720,0,0,0,0,0,0,0,0
509,1762970054837,0,0,0,0,0,0,0,0
510,1762970054953,0,0,0,0,0,0,0,0
511,1762970055037,0,0,0,0,0,0,0,0
512,1762970055153,0,0,0,0,0,0,0,0
513,1762970055252,0,0,0,0,0,0,0,0
514,1762970055369,0,0,0,0,0,0,0,0
515,1762970055469,0,0,0,0,0,0,0,0
516,1762970055702,0,0,0,0,0,0,0,0
517,1762970055885,0,0,0,0,0,0,0,0
518,1762970055985,0,0,0,0,0,0,0,0
519,1762970056069,0,0,0,0,0,0,0,0
520,1762970056336,0,0,0,0,0,0,0,0
521,1762970056436,0,0,0,0,0,0,0,0
522,1762970056585,0,0,0,0,0,0,0,0
523,1762970056685,0,0,0,0,0,0,0,0
524,1762970056802,0,0,0,0,0,0,0,0
525,1762970056901,0,0,0,0,0,0,0,0
526,1762970057051,0,0,0,0,0,0,0,0
527,1762970057153,0,0,0,0,0,0,0,0
528,1762970057351,0,0,0,0,0,0,0,0
529,1762970057467,0,0,0,0,0,0,0,0
530,1762970057501,0,0,0,0,0,0,0,0
531,1762970057568,0,0,0,0,0,0,0,0
532,1762970057684,0,0,0,0,0,0,0,0
533,1762970057801,0,0,0,0,0,0,0,0
534,1762970057933,0,0,0,0,0,0,0,0
535,1762970058033,0,0,0,0,0,0,0,0
536,1762970058135,0,0,0,0,0,0,0,0
537,1762970058234,0,0,0,0,0,0,0,0
538,1762970058350,0,0,0,0,0,0,0,0
539,1762970058450,0,0,0,0,0,0,0,0
540,1762970058550,0,0,0,0,0,0,0,0
541,1762970058668,0,0,0,0,0,0,0,0
542,1762970058799,0,0,0,0,0,0,0,0
543,1762970059016,0,0,0,0,0,0,0,0
544,1762970059116,0,0,0,0,0,0,0,0
545,1762970059367,0,0,0,0,0,0,0,0
546,1762970059483,0,0,0,0,0,0,0,0
547,1762970059666,0,0,0,0,0,0,0,0
548,1762970059766,0,0,0,0,0,0,0,0
549,1762970059882,0,0,0,0,0,0,0,0
550,1762970059999,0,0,0,0,0,0,0,0
551,1762970060099,0,0,0,0,0,0,0,0
552,1762970060217,0,0,0,0,0,0,0,0
553,1762970060582,0,0,0,0,0,0,0,0
554,1762970060914,0,0,0,0,0,0,0,0
555,1762970060981,0,0,0,0,0,0,0,0
556,1762970061214,0,0,0,0,0,0,0,0
557,1762970061314,0,0,0,0,0,0,0,0
558,1762970061447,0,0,0,0,0,0,0,0
559,1762970061548,0,0,0,0,0,0,0,0
560,1762970061631,0,0,0,0,0,0,0,0
561,1762970061747,0,0,0,0,0,0,0,0
562,1762970062031,0,0,0,0,0,0,0,0
563,1762970062298,0,0,0,0,0,0,0,0
564,1762970062397,0,0,0,0,0,0,0,0
565,1762970062530,0,0,0,0,0,0,0,0
566,1762970062629,0,0,0,0,0,0,0,0
567,1762970062848,0,0,0,0,0,0,0,0
568,1762970062964,0,0,0,0,0,0,0,0
569,1762970063063,0,0,0,0,0,0,0,0
570,1762970063297,0,0,0,0,0,0,0,0
571,1762970063397,0,0,0,0,0,0,0,0
572,1762970063496,0,0,0,0,0,0,0,0
573,1762970063629,0,0,0,0,0,0,0,0
574,1762970063729,0,0,0,0,0,0,0,0
575,1762970063846,0,0,0,0,0,0,0,0
576,1762970063946,0,0,0,0,0,0,0,0
577,1762970064378,0,0,0,0,0,0,0,0
578,1762970064612,0,0,0,0,0,0,0,0
579,1762970064731,0,0,0,0,0,0,0,0
580,1762970064845,0,0,0,0,0,0,0,0
581,1762970064962,0,0,0,0,0,0,0,0
582,1762970065161,0,0,0,0,0,0,0,0
583,1762970065479,0,0,0,0,0,0,0,0
584,1762970065977,0,0,0,0,0,0,0,0
585,1762970066145,0,0,0,0,0,0,0,0
586,1762970066261,0,0,0,0,0,0,0,0
587,1762970066394,0,0,0,0,0,0,0,0
588,1762970066694,0,0,0,0,0,0,0,0
589,1762970066827,0,0,0,0,0,0,0,0
590,1762970066943,0,0,0,0,0,0,0,0
591,1762970067043,0,0,0,0,0,0,0,0
592,1762970067143,0,0,0,0,0,0,0,0
593,1762970067360,0,0,0,0,0,0,0,0
594,1762970067477,0,0,0,0,0,0,0,0
595,1762970067659,0,0,0,0,0,0,0,0
596,1762970067842,0,0,0,0,0,0,0,0
597,1762970067992,0,0,0,0,0,0,0,0
598,1762970068044,0,0,0,0,0,0,0,0
599,1762970068143,0,0,0,0,0,0,0,0
600,1762970068244,0,0,0,0,0,0,0,0
601,1762970068358,0,0,0,0,0,0,0,0
602,1762970068458,0,0,0,0,0,0,0,0
603,1762970068558,0,0,0,0,0,0,0,0
604,1762970068676,0,0,0,0,0,0,0,0
605,1762970068859,0,0,0,0,0,0,0,0
606,1762970068976,0,0,0,0,0,0,0,0
607,1762970069125,0,0,0,0,0,0,0,0
608,1762970069224,0,0,0,0,0,0,0,0
609,1762970069341,0,0,0,0,0,0,0,0
610,1762970069443,0,0,0,0,0,0,0,0
611,1762970069591,0,0,0,0,0,0,0,0
612,1762970069674,0,0,0,0,0,0,0,0
613,1762970069790,0,0,0,0,0,0,0,0
614,1762970069957,0,0,0,0,0,0,0,0
615,1762970070007,0,0,0,0,0,0,0,0
616,1762970070108,0,0,0,0,0,0,0,0
617,1762970070224,0,0,0,0,0,0,0,0
618,1762970070326,0,0,0,0,0,0,0,0
619,1762970070459,0,0,0,0,0,0,0,0
620,1762970070558,0,0,0,0,0,0,0,0
621,1762970070677,0,0,0,0,0,0,0,0
622,1762970070774,0,0,0,0,0,0,0,0
623,1762970070890,0,0,0,0,0,0,0,0
624,1762970071006,0,0,0,0,0,0,0,0
625,1762970071122,0,0,0,0,0,0,0,0
626,1762970071240,0,0,0,0,0,0,0,0
627,1762970071341,0,0,0,0,0,0,0,0
628,1762970071423,0,0,0,0,0,0,0,0
629,1762970071539,0,0,0,0,0,0,0,0
630,1762970071639,0,0,0,0,0,0,0,0
631,1762970071756,0,0,0,0,0,0,0,0
632,1762970071872,0,0,0,0,0,0,0,0
633,1762970071972,0,0,0,0,0,0,0,0
634,1762970072089,0,0,0,0,0,0,0,0
635,1762970072240,0,0,0,0,0,0,0,0
636,1762970072355,0,0,0,0,0,0,0,0
637,1762970072455,0,0,0,0,0,0,0,0
638,1762970072540,0,0,0,0,0,0,0,0
639,1762970072638,0,0,0,0,0,0,0,0
640,1762970072739,0,0,0,0,0,0,0,0
641,1762970072855,0,0,0,0,0,0,0,0
642,1762970072971,0,0,0,0,0,0,0,0
643,1762970073072,0,0,0,0,0,0,0,0
644,1762970073187,0,0,0,0,0,0,0,0
645,1762970073304,0,0,0,0,0,0,0,0
646,1762970073421,0,0,0,0,0,0,0,0
647,1762970073521,0,0,0,0,0,0,0,0
648,1762970073637,0,0,0,0,0,0,0,0
649,1762970073738,0,0,0,0,0,0,0,0
650,1762970074070,0,0,0,0,0,0,0,0
651,1762970074203,0,0,0,0,0,0,0,0
652,1762970074286,0,0,0,0,0,0,0,0
653,1762970074402,0,0,0,0,0,0,0,0
654,1762970074503,0,0,0,0,0,0,0,0
655,1762970074619,0,0,0,0,0,0,0,0
656,1762970074736,0,0,0,0,0,0,0,0
657,1762970074919,0,0,0,0,0,0,0,0
658,1762970075053,0,0,0,0,0,0,0,0
659,1762970075169,0,0,0,0,0,0,0,0
660,1762970075270,0,0,0,0,0,0,0,0
661,1762970075385,0,0,0,0,0,0,0,0
662,1762970075502,0,0,0,0,0,0,0,0
663,1762970075603,0,0,0,0,0,0,0,0
664,1762970075737,0,0,0,0,0,0,0,0
665,1762970075886,0,0,0,0,0,0,0,0
666,1762970076052,0,0,0,0,0,0,0,0
667,1762970076169,0,0,0,0,0,0,0,0
668,1762970076269,0,0,0,0,0,0,0,0
669,1762970076368,0,0,0,0,0,0,0,0
670,1762970076486,0,0,0,0,0,0,0,0
671,1762970076702,0,0,37,0,0,0,0,0
672,1762970076834,0,0,42,0,0,0,0,0
673,1762970076935,0,0,90,0,0,0,0,0
674,1762970077151,0,0,102,0,0,0,0,0
675,1762970077368,0,0,107,0,0,0,0,0
676,1762970077502,0,0,111,0,0,0,0,0
677,1762970077600,0,0,110,0,0,0,0,0
678,1762970077701,0,0,123,0,0,0,0,0
679,1762970077835,0,0,133,0,0,0,0,0
680,1762970078136,0,0,157,0,0,0,0,0
681,1762970078250,0,0,162,0,0,0,0,0
682,1762970078367,0,0,166,0,0,0,0,0
683,1762970078467,0,0,163,0,0,0,0,0
684,1762970078568,0,0,165,0,0,0,0,0
685,1762970078684,0,0,164,0,0,0,0,0
686,1762970078817,0,0,162,0,0,0,0,0
687,1762970078950,0,0,160,0,0,0,0,0
688,1762970079017,0,0,159,0,0,0,0,0
689,1762970079134,0,0,125,0,0,0,0,0
690,1762970079366,0,0,96,0,0,0,0,0
691,1762970079466,0,0,96,0,0,0,0,0
692,1762970079566,0,0,101,0,0,0,0,0
693,1762970079683,0,0,110,0,0,0,0,0
694,1762970079817,0,0,116,0,0,0,0,0
695,1762970079933,0,0,124,0,0,0,0,0
696,1762970080033,0,0,129,0,0,0,0,0
697,1762970080116,0,0,137,0,0,0,0,0
698,1762970080233,0,0,140,0,0,0,0,0
699,1762970080332,0,0,143,0,0,0,0,0
700,1762970080481,0,0,148,0,0,0,0,0
701,1762970080582,0,0,154,0,0,0,0,0
702,1762970080682,0,0,154,0,0,0,0,0
703,1762970080798,0,0,158,0,0,0,0,0
704,1762970081016,0,0,157,0,0,0,0,0
705,1762970081099,0,0,158,0,0,0,0,0
706,1762970081215,0,0,158,0,0,0,0,0
707,1762970081316,0,0,158,0,0,0,0,0
708,1762970081432,0,0,159,0,0,0,0,0
709,1762970081549,0,0,160,0,0,0,0,0
710,1762970081664,0,0,162,0,0,0,0,0
711,1762970081781,0,0,162,0,0,0,0,0
712,1762970082031,0,0,162,0,0,0,0,0
