index,date,DEBUG_1,DEBUG_2,DEBUG_3,DEBUG_4,1,2,3,4
579,1762970078651,0,0,0,0,0,0,0,0
580,1762970078750,0,0,0,0,0,0,0,0
581,1762970078933,0,0,0,0,0,0,0,0
582,1762970078983,0,0,0,0,0,0,0,0
583,1762970079083,0,0,0,0,0,0,0,0
584,1762970079233,0,0,0,0,0,0,0,0
585,1762970079333,0,0,0,0,0,0,0,0
586,1762970079417,0,0,0,0,0,0,0,0
587,1762970079533,0,0,0,0,0,0,0,0
588,1762970079634,0,0,0,0,0,0,0,0
589,1762970079733,0,0,0,0,0,0,0,0
590,1762970079900,0,0,0,0,0,0,0,0
591,1762970080182,0,0,0,0,0,0,0,0
592,1762970080302,0,0,0,0,0,0,0,0
593,1762970080432,0,0,0,0,0,0,0,0
594,1762970080632,0,0,0,0,0,0,0,0
595,1762970080948,0,0,0,0,0,0,0,0
596,1762970081066,0,0,0,0,0,0,0,0
597,1762970081165,0,0,0,0,0,0,0,0
598,1762970081281,0,0,0,0,0,0,0,0
599,1762970081498,0,0,0,0,0,0,0,0
600,1762970081714,0,0,0,0,0,0,0,0
601,1762970081915,0,0,0,0,0,0,0,0
602,1762970082381,0,0,0,0,0,0,0,0
603,1762970082497,0,0,0,0,0,0,0,0
604,1762970082713,0,0,0,0,0,0,0,0
605,1762970082830,0,0,0,0,0,0,0,0
606,1762970082997,0,0,0,0,0,0,0,0
607,1762970083047,0,0,0,0,0,0,0,0
608,1762970083165,0,0,0,0,0,0,0,0
609,1762970083263,0,0,0,0,0,0,0,0
610,1762970083381,0,0,0,0,0,0,0,0
611,1762970083479,0,0,0,0,0,0,0,0
612,1762970083580,0,0,0,0,0,0,0,0
613,1762970083697,0,0,0,0,0,0,0,0
614,1762970083913,0,0,0,0,0,0,0,0
615,1762970084046,0,0,0,0,0,0,0,0
616,1762970084129,0,0,0,0,0,0,0,0
617,1762970084462,0,0,0,0,0,0,0,0
618,1762970084963,0,0,0,0,0,0,0,0
619,1762970085013,0,0,0,0,0,0,0,0
620,1762970085262,0,0,0,0,0,0,0,0
621,1762970085346,0,0,0,0,0,0,0,0
622,1762970085462,0,0,0,0,0,0,0,0
623,1762970085662,0,0,0,0,0,0,0,0
624,1762970085795,0,0,0,0,0,0,0,0
625,1762970086011,0,0,0,0,0,0,0,0
626,1762970086128,0,0,0,0,0,0,0,0
627,1762970086227,0,0,0,0,0,0,0,0
628,1762970086345,0,0,0,0,0,0,0,0
629,1762970086545,0,0,0,0,0,0,0,0
630,1762970086661,0,0,0,0,0,0,0,0
631,1762970086794,0,0,0,0,0,0,0,0
632,1762970086927,0,0,0,0,0,0,0,0
633,1762970087011,0,0,0,0,0,0,0,0
634,1762970087442,0,0,0,0,0,0,0,0
635,1762970087643,0,0,0,0,0,0,0,0
636,1762970087960,0,0,0,0,0,0,0,0
637,1762970087993,0,0,0,0,0,0,0,0
638,1762970089209,0,0,0,0,0,0,0,0
639,1762970089344,0,0,0,0,0,0,0,0
640,1762970089426,0,0,0,0,0,0,0,0
641,1762970089558,0,0,0,0,0,0,0,0
642,1762970089643,0,0,0,0,0,0,0,0
643,1762970089758,0,0,0,0,0,0,0,0
644,1762970089891,0,0,0,0,0,0,0,0
645,1762970090007,0,0,0,0,0,0,0,0
646,1762970090091,0,0,0,0,0,0,0,0
647,1762970090191,0,0,0,0,0,0,0,0
648,1762970090307,0,0,0,0,0,0,0,0
649,1762970090426,0,0,0,0,0,0,0,0
650,1762970090524,0,0,0,0,0,0,0,0
651,1762970090742,0,0,0,0,0,0,0,0
652,1762970091074,0,0,0,0,0,0,0,0
653,1762970091206,0,0,0,0,0,0,0,0
654,1762970091322,0,0,0,0,0,0,0,0
655,1762970091522,0,0,0,0,0,0,0,0
656,1762970091889,0,0,0,0,0,0,0,0
657,1762970092054,0,0,0,0,0,0,0,0
658,1762970092172,0,0,0,0,0,0,0,0
659,1762970092405,0,0,0,0,0,0,0,0
660,1762970092621,0,0,0,0,0,0,0,0
661,1762970092722,0,0,0,0,0,0,0,0
662,1762970093070,0,0,0,0,0,0,0,0
663,1762970093173,0,0,0,0,0,0,0,0
664,1762970093270,0,0,0,0,0,0,0,0
665,1762970093387,0,0,0,0,0,0,0,0
666,1762970093489,0,0,0,0,0,0,0,0
667,1762970093720,0,0,0,0,0,0,0,0
668,1762970093870,0,0,0,0,0,0,0,0
669,1762970094153,0,0,0,0,0,0,0,0
670,1762970094253,0,0,0,0,0,0,0,0
671,1762970094386,0,0,0,0,0,0,0,0
672,1762970094486,0,0,0,0,0,0,0,0
673,1762970094587,0,0,0,0,0,0,0,0
674,1762970094953,0,0,0,0,0,0,0,0
675,1762970095038,0,0,0,0,0,0,0,0
676,1762970095254,0,0,0,0,0,0,0,0
677,1762970095354,0,0,0,0,0,0,0,0
678,1762970095570,0,0,0,0,0,0,0,0
679,1762970095703,0,0,0,0,0,0,0,0
680,1762970095804,0,0,0,0,0,0,0,0
681,1762970095969,0,0,0,0,0,0,0,0
682,1762970096068,0,0,0,0,0,0,0,0
683,1762970096252,0,0,0,0,0,0,0,0
684,1762970096453,0,0,0,0,0,0,0,0
685,1762970096572,0,0,0,0,0,0,0,0
686,1762970096689,0,0,0,0,0,0,0,0
687,1762970096842,0,0,0,0,0,0,0,0
688,1762970096953,0,0,0,0,0,0,0,0
689,1762970097036,0,0,0,0,0,0,0,0
690,1762970097120,0,0,0,0,0,0,0,0
691,1762970097244,0,0,0,0,0,0,0,0
692,1762970097350,0,0,0,0,0,0,0,0
693,1762970097451,0,0,0,0,0,0,0,0
694,1762970097568,0,0,0,0,0,0,0,0
695,1762970097801,0,0,0,0,0,0,0,0
696,1762970097934,0,0,0,0,0,0,0,0
697,1762970098002,0,0,0,0,0,0,0,0
698,1762970098118,0,0,0,0,0,0,0,0
699,1762970098219,0,0,0,0,0,0,0,0
700,1762970098333,0,0,0,0,0,0,0,0
701,1762970098450,0,0,0,0,0,0,0,0
702,1762970098566,0,0,0,0,0,0,0,0
703,1762970098683,0,0,0,0,0,0,0,0
704,1762970098782,0,0,0,0,0,0,0,0
705,1762970098940,0,0,0,0,0,0,0,0
706,1762970099217,0,0,0,0,0,0,0,0
707,1762970099317,0,0,0,0,0,0,0,0
708,1762970099433,0,0,0,0,0,0,0,0
709,1762970099550,0,0,0,0,0,0,0,0
710,1762970099650,0,0,0,0,0,0,0,0
711,1762970099786,0,0,0,0,0,0,0,0
712,1762970100085,0,0,0,0,0,0,0,0
713,1762970100200,0,0,0,0,0,0,0,0
714,1762970100316,0,0,0,0,0,0,0,0
715,1762970100534,0,0,0,0,0,0,0,0
716,1762970100649,0,0,0,0,0,0,0,0
717,1762970100749,0,0,0,0,0,0,0,0
718,1762970100867,0,0,0,0,0,0,0,0
719,1762970100985,0,0,0,0,0,0,0,0
720,1762970101082,0,0,0,0,0,0,0,0
721,1762970101199,0,0,0,0,0,0,0,0
722,1762970101299,0,0,0,0,0,0,0,0
723,1762970101415,0,0,0,0,0,0,0,0
724,1762970101516,0,0,0,0,0,0,0,0
725,1762970101649,0,0,0,0,0,0,0,0
726,1762970101748,0,0,0,0,0,0,0,0
727,1762970101964,0,0,0,0,0,0,0,0
728,1762970102097,0,0,0,0,0,0,0,0
729,1762970102182,0,0,0,0,0,0,0,0
730,1762970102397,0,0,0,0,0,0,0,0
731,1762970102531,0,0,0,0,0,0,0,0
732,1762970102616,0,0,0,0,0,0,0,0
733,1762970102732,0,0,0,0,0,0,0,0
734,1762970102880,0,0,0,0,0,0,0,0
735,1762970103097,0,0,0,0,0,0,0,0
736,1762970103181,0,0,0,0,0,0,0,0
737,1762970103398,0,0,0,0,0,0,0,0
738,1762970103497,0,0,0,0,0,0,0,0
739,1762970103614,0,0,0,0,0,0,0,0
740,1762970103848,0,0,0,0,0,0,0,0
741,1762970103947,0,0,0,0,0,0,0,0
742,1762970104046,0,0,0,0,0,0,0,0
743,1762970104380,0,0,0,0,0,0,0,0
744,1762970104612,0,0,0,0,0,0,0,0
745,1762970104712,0,0,0,0,0,0,0,0
746,1762970104913,0,0,0,0,0,0,0,0
747,1762970105146,0,0,0,0,0,0,0,0
748,1762970105262,0,0,0,0,0,0,0,0
749,1762970105362,0,0,0,0,0,0,0,0
750,1762970105496,0,0,0,0,0,0,0,0
751,1762970105695,0,0,0,0,0,0,0,0
752,1762970105812,0,0,0,0,0,0,0,0
753,1762970105978,0,0,0,0,0,0,0,0
754,1762970106144,0,0,0,0,0,0,0,0
755,1762970106261,0,0,0,0,0,0,0,0
756,1762970106361,0,0,0,0,0,0,0,0
757,1762970106462,0,0,0,0,0,0,0,0
758,1762970106577,0,0,0,0,0,0,0,0
759,1762970107778,0,0,0,0,0,0,0,0
760,1762970107994,0,0,0,0,0,0,0,0
761,1762970108227,0,0,0,0,0,0,0,0
762,1762970108327,0,0,0,0,0,0,0,0
763,1762970109242,0,0,0,0,0,0,0,0
764,1762970109643,0,0,0,0,0,0,0,0
765,1762970110308,0,0,0,0,0,0,0,0
766,1762970110425,0,0,0,0,0,0,0,0
767,1762970110541,0,0,0,0,0,0,0,0
768,1762970110658,0,0,0,0,0,0,0,0
769,1762970110758,0,0,0,0,0,0,0,0
770,1762970111023,0,0,0,0,0,0,0,0
771,1762970111123,0,0,0,0,0,0,0,0
772,1762970111207,0,0,0,0,0,0,0,0
773,1762970111306,0,0,0,0,0,0,0,0
774,1762970111423,0,0,0,0,0,0,0,0
775,1762970111538,0,0,0,0,0,0,0,0
776,1762970111638,0,0,0,0,0,0,0,0
777,1762970111755,0,0,0,0,0,0,0,0
778,1762970111990,0,0,0,0,0,0,0,0
779,1762970112206,0,0,0,0,0,0,0,0
780,1762970112440,0,0,0,0,0,0,0,0
781,1762970112638,0,0,0,0,0,0,0,0
782,1762970112888,0,0,0,0,0,0,0,0
783,1762970113187,0,0,0,0,0,0,0,0
784,1762970113286,0,0,0,0,0,0,0,0
785,1762970113620,0,0,0,0,0,0,0,0
786,1762970113736,0,0,0,0,0,0,0,0
787,1762970114003,0,0,0,0,0,0,0,0
788,1762970114069,0,0,0,0,0,0,0,0
789,1762970114169,0,0,0,0,0,0,0,0
790,1762970114286,0,0,0,0,0,0,0,0
791,1762970114403,0,0,0,0,0,0,0,0
792,1762970114503,0,0,0,0,0,0,0,0
793,1762970114620,0,0,0,0,0,0,0,0
794,1762970114719,0,0,0,0,0,0,0,0
795,1762970114969,0,0,0,0,0,0,0,0
796,1762970115070,0,0,0,0,0,0,0,0
797,1762970115170,0,0,0,0,0,0,0,0
798,1762970115287,0,0,0,0,0,0,0,0
799,1762970115420,0,0,0,0,0,0,0,0
800,1762970115502,0,0,0,0,0,0,0,0
801,1762970115601,0,0,0,0,0,0,0,0
802,1762970115736,0,0,0,0,0,0,0,0
803,1762970115835,0,0,0,0,0,0,0,0
804,1762970116385,0,0,0,0,0,0,0,0
805,1762970116485,0,0,0,0,0,0,0,0
806,1762970116602,0,0,0,0,0,0,0,0
807,1762970116701,0,0,0,0,0,0,0,0
808,1762970116818,0,0,0,0,0,0,0,0
809,1762970117052,0,0,0,0,0,0,0,0
810,1762970117137,0,0,0,0,0,0,0,0
811,1762970117251,0,0,0,0,0,0,0,0
812,1762970117351,0,0,0,0,0,0,0,0
813,1762970117485,0,0,0,0,0,0,0,0
814,1762970117701,0,0,0,0,0,0,0,0
815,1762970117885,0,0,0,0,0,0,0,0
816,1762970117984,0,0,0,0,0,0,0,0
817,1762970118017,0,0,0,0,0,0,0,0
818,1762970118136,0,0,0,0,0,0,0,0
819,1762970118251,0,0,0,0,0,0,0,0
820,1762970118467,0,0,0,0,0,0,0,0
821,1762970118568,0,0,0,0,0,0,0,0
822,1762970118683,0,0,0,0,0,0,0,0
823,1762970118800,0,0,0,0,0,0,0,0
824,1762970118966,0,0,0,0,0,0,0,0
825,1762970119033,0,0,0,0,0,0,0,0
826,1762970119233,0,0,0,0,0,0,0,0
827,1762970119400,0,0,0,0,0,0,0,0
828,1762970119466,0,0,0,0,0,0,0,0
829,1762970119566,0,0,0,0,0,0,0,0
830,1762970119682,0,0,0,0,0,0,0,0
831,1762970119783,0,0,0,0,0,0,0,0
832,1762970119899,0,0,0,0,0,0,0,0
833,1762970120116,0,0,0,0,0,0,0,0
834,1762970120233,0,0,0,0,0,0,0,0
835,1762970120449,0,0,0,0,0,0,0,0
836,1762970120549,0,0,0,0,0,0,0,0
837,1762970120665,0,0,0,0,0,0,0,0
838,1762970120800,0,0,0,0,0,0,0,0
839,1762970120981,0,0,0,0,0,0,0,0
840,1762970121315,0,0,0,0,0,0,0,0
841,1762970121548,0,0,0,0,0,0,0,0
842,1762970121765,0,0,0,0,0,0,0,0
843,1762970121931,0,0,0,0,0,0,0,0
844,1762970122013,0,0,0,0,0,0,0,0
845,1762970122098,0,0,0,0,0,0,0,0
846,1762970122214,0,0,0,0,0,0,0,0
847,1762970122431,0,0,0,0,0,0,0,0
848,1762970122746,0,0,0,0,0,0,0,0
849,1762970122899,0,0,0,0,0,0,0,0
850,1762970122979,0,0,0,0,0,0,0,0
851,1762970123312,0,0,0,0,0,0,0,0
852,1762970123415,0,0,0,0,0,0,0,0
853,1762970123529,0,0,0,0,0,0,0,0
854,1762970123646,0,0,0,0,0,0,0,0
855,1762970123746,0,0,0,0,0,0,0,0
856,1762970123879,0,0,0,0,0,0,0,0
857,1762970123979,0,0,0,0,0,0,0,0
858,1762970124079,0,0,0,0,0,0,0,0
859,1762970124179,0,0,0,0,0,0,0,0
860,1762970124295,0,0,0,0,0,0,0,0
861,1762970124396,0,0,0,0,0,0,0,0
862,1762970124531,0,0,0,0,0,0,0,0
863,1762970124612,0,0,0,0,0,0,0,0
864,1762970124729,0,0,0,0,0,0,0,0
865,1762970124878,0,0,0,0,0,0,0,0
866,1762970125178,0,0,0,0,0,0,0,0
867,1762970125294,0,0,0,0,0,0,0,0
868,1762970125394,0,0,0,0,0,0,0,0
869,1762970125594,0,0,0,0,0,0,0,0
870,1762970125962,0,0,0,0,0,0,0,0
871,1762970126160,0,0,0,0,0,0,0,0
872,1762970126380,0,0,0,0,0,0,0,0
873,1762970126494,0,0,0,0,0,0,0,0
874,1762970126710,0,0,0,0,0,0,0,0
875,1762970126827,0,0,0,0,0,0,0,0
876,1762970126960,0,0,0,0,0,0,0,0
877,1762970127260,0,0,0,0,0,0,0,0
878,1762970127409,0,0,0,0,0,0,0,0
879,1762970127475,0,0,0,0,0,0,0,0
880,1762970127593,0,0,0,0,0,0,0,0
881,1762970127859,0,0,0,0,0,0,0,0
882,1762970127975,0,0,0,0,0,0,0,0
883,1762970128026,0,0,0,0,0,0,0,0
884,1762970128126,0,0,0,0,0,0,0,0
885,1762970128258,0,0,0,0,0,0,0,0
886,1762970128360,0,0,0,0,0,0,0,0
887,1762970128492,0,0,0,0,0,0,0,0
888,1762970128575,0,0,0,0,0,0,0,0
889,1762970128691,0,0,0,0,0,0,0,0
890,1762970129024,0,0,0,0,0,0,0,0
891,1762970129108,0,0,0,0,0,0,0,0
892,1762970129224,0,0,0,0,0,0,0,0
893,1762970129457,0,0,0,0,0,0,0,0
894,1762970129558,0,0,0,0,0,0,0,0
895,1762970131106,0,0,0,0,0,0,0,0
896,1762970131223,0,0,0,0,0,0,0,0
897,1762970131373,0,0,0,0,0,0,0,0
898,1762970131457,0,0,0,0,0,0,0,0
899,1762970131755,0,0,0,0,0,0,0,0
900,1762970131906,0,0,0,0,0,0,0,0
901,1762970132007,0,0,0,0,0,0,0,0
902,1762970132105,0,0,0,0,0,0,0,0
903,1762970132222,0,0,0,0,0,0,0,0
904,1762970132323,0,0,0,0,0,0,0,0
905,1762970132438,0,0,0,0,0,0,0,0
906,1762970132789,0,0,0,0,0,0,0,0
907,1762970132888,0,0,0,0,0,0,0,0
908,1762970133021,0,0,0,0,0,0,0,0
909,1762970133104,0,0,0,0,0,0,0,0
910,1762970133221,0,0,0,0,0,0,0,0
911,1762970133321,0,0,0,0,0,0,0,0
912,1762970133422,0,0,0,0,0,0,0,0
913,1762970133556,0,0,0,0,0,0,0,0
914,1762970133639,0,0,0,0,0,0,0,0
915,1762970133870,0,0,0,0,0,0,0,0
916,1762970133971,0,0,0,0,0,0,0,0
917,1762970134087,0,0,0,0,0,0,0,0
918,1762970134304,0,0,0,0,0,0,0,0
919,1762970134637,0,0,0,0,0,0,0,0
920,1762970134803,0,0,0,0,0,0,0,0
921,1762970134970,0,0,0,0,0,0,0,0
922,1762970135069,0,0,0,0,0,0,0,0
923,1762970135286,0,0,0,0,0,0,0,0
924,1762970135436,0,0,0,0,0,0,0,0
925,1762970135536,0,0,0,0,0,0,0,0
926,1762970135652,0,0,0,0,0,0,0,0
927,1762970135836,0,0,0,0,0,0,0,0
928,1762970135952,0,0,0,0,0,0,0,0
929,1762970136035,0,0,0,0,0,0,0,0
930,1762970136103,0,0,0,0,0,0,0,0
931,1762970136286,0,0,0,0,0,0,0,0
932,1762970136402,0,0,0,0,0,0,0,0
933,1762970136519,0,0,0,0,0,0,0,0
934,1762970136635,0,0,0,0,0,0,0,0
935,1762970136802,0,0,0,0,0,0,0,0
936,1762970136968,0,0,0,0,0,0,0,0
937,1762970137268,0,0,0,0,0,0,0,0
938,1762970137418,0,0,0,0,0,0,0,0
939,1762970137584,0,0,0,0,0,0,0,0
940,1762970137751,0,0,0,0,0,0,0,0
941,1762970137951,0,0,0,0,0,0,0,0
942,1762970138267,0,0,0,0,0,0,0,0
943,1762970138384,0,0,0,0,0,0,0,0
944,1762970138485,0,0,0,0,0,0,0,0
945,1762970138733,0,0,0,0,0,0,0,0
946,1762970138816,0,0,0,0,0,0,0,0
947,1762970139018,0,0,0,0,0,0,0,0
948,1762970139382,0,0,0,0,0,0,0,0
949,1762970139484,0,0,0,0,0,0,0,0
950,1762970139582,0,0,0,0,0,0,0,0
951,1762970139832,0,0,0,0,0,0,0,0
952,1762970139966,0,0,0,0,0,0,0,0
953,1762970140047,0,0,0,0,0,0,0,0
954,1762970140131,0,0,0,0,0,0,0,0
955,1762970140247,0,0,0,0,0,0,0,0
956,1762970140481,0,0,0,0,0,0,0,0
957,1762970140714,0,0,0,0,0,0,0,0
958,1762970140864,0,0,0,0,0,0,0,0
959,1762970140930,0,0,0,0,0,0,0,0
960,1762970141034,0,0,0,0,0,0,0,0
961,1762970141132,0,0,0,0,0,0,0,0
962,1762970141231,0,0,0,0,0,0,0,0
963,1762970141346,0,0,0,0,0,0,0,0
964,1762970141481,0,0,0,0,0,0,0,0
965,1762970141598,0,0,0,0,0,0,0,0
966,1762970141747,0,0,0,0,0,0,0,0
967,1762970141880,0,0,0,0,0,0,0,0
968,1762970142029,0,0,0,0,0,0,0,0
969,1762970142063,0,0,0,0,0,0,0,0
970,1762970142449,0,0,0,0,0,0,0,0
971,1762970142631,0,0,0,0,0,0,0,0
972,1762970142846,0,0,0,0,0,0,0,0
973,1762970142964,0,0,0,0,0,0,0,0
974,1762970143080,0,0,0,0,0,0,0,0
975,1762970143212,0,0,0,0,0,0,0,0
976,1762970143329,0,0,0,0,0,0,0,0
977,1762970143596,0,0,0,0,0,0,0,0
978,1762970143745,0,0,0,0,0,0,0,0
979,1762970143861,0,0,0,0,0,0,0,0
980,1762970143978,0,0,0,0,0,0,0,0
981,1762970144211,0,0,0,0,0,0,0,0
982,1762970144428,0,0,0,0,0,0,0,0
983,1762970144545,0,0,0,0,0,0,0,0
984,1762970144645,0,0,0,0,0,0,0,0
985,1762970144761,0,0,0,0,0,0,0,0
986,1762970148209,0,0,0,0,0,0,0,0
987,1762970148326,0,0,0,0,0,0,0,0
988,1762970148442,0,0,0,0,0,0,0,0
989,1762970148791,0,0,0,0,0,0,0,0
990,1762970148941,0,0,0,0,0,0,0,0
991,1762970149025,0,0,0,0,0,0,0,0
992,1762970149109,0,0,0,0,0,0,0,0
993,1762970149192,0,0,0,0,0,0,0,0
994,1762970149308,0,0,0,0,0,0,0,0
995,1762970149424,0,0,0,0,0,0,0,0
996,1762970149525,0,0,0,0,0,0,0,0
997,1762970149641,0,0,0,0,0,0,0,0
998,1762970149924,0,0,0,0,0,0,0,0
999,1762970150242,0,0,0,0,0,0,0,0
1000,1762970150307,0,0,0,0,0,0,0,0
1001,1762970150424,0,0,0,0,0,0,0,0
1002,1762970150889,0,0,0,0,0,0,0,0
1003,1762970151058,0,0,0,0,0,0,0,0
1004,1762970151191,0,0,0,0,0,0,0,0
1005,1762970151289,0,0,0,0,0,0,0,0
1006,1762970151406,0,0,0,0,0,0,0,0
1007,1762970151522,0,0,0,0,0,0,0,0
1008,1762970151639,0,0,0,0,0,0,0,0
1009,1762970151755,0,0,0,0,0,0,0,0
1010,1762970151989,0,0,0,0,0,0,0,0
1011,1762970152172,0,0,0,0,0,0,0,0
1012,1762970152272,0,0,0,0,0,0,0,0
1013,1762970152392,0,0,0,0,0,0,0,0
1014,1762970152505,0,0,0,0,0,0,0,0
1015,1762970152605,0,0,0,0,0,0,0,0
1016,1762970152721,0,0,0,0,0,0,0,0
1017,1762970152822,0,0,0,0,0,0,0,0
1018,1762970152955,0,0,0,0,0,0,0,0
1019,1762970153072,0,0,0,0,0,0,0,0
1020,1762970153155,0,0,0,0,0,0,0,0
1021,1762970153256,0,0,0,0,0,0,0,0
1022,1762970153372,0,0,0,0,0,0,0,0
1023,1762970153471,0,0,0,0,0,0,0,0
1024,1762970153587,0,0,0,0,0,0,0,0
1025,1762970153688,0,0,0,0,0,0,0,0
1026,1762970153955,0,0,0,0,0,0,0,0
1027,1762970154138,0,0,0,0,0,0,0,0
1028,1762970154255,0,0,0,0,0,0,0,0
1029,1762970154370,0,0,0,0,0,0,0,0
1030,1762970154718,0,0,0,0,0,0,0,0
1031,1762970154821,0,0,0,0,0,0,0,0
1032,1762970154953,0,0,0,0,0,0,0,0
1033,1762970155236,0,0,0,0,0,0,0,0
1034,1762970155470,0,0,0,0,0,0,0,0
1035,1762970155603,0,0,0,0,0,0,0,0
1036,1762970155669,0,0,0,0,0,0,0,0
1037,1762970155802,0,0,0,0,0,0,0,0
1038,1762970155936,0,0,0,0,0,0,0,0
1039,1762970156335,0,0,0,0,0,0,0,0
1040,1762970156552,0,0,0,0,0,0,0,0
1041,1762970156669,0,0,0,0,0,0,0,0
1042,1762970156784,0,0,0,0,0,0,0,0
1043,1762970156919,0,0,0,0,0,0,0,0
1044,1762970157218,0,0,0,0,0,0,0,0
1045,1762970157334,0,0,0,0,0,0,0,0
1046,1762970157434,0,0,0,0,0,0,0,0
1047,1762970157551,0,0,0,0,0,0,0,0
1048,1762970157651,0,0,0,0,0,0,0,0
1049,1762970157767,0,0,0,0,0,0,0,0
1050,1762970158083,0,0,0,0,0,0,0,0
1051,1762970158201,0,0,0,0,0,0,0,0
1052,1762970158300,0,0,0,0,0,0,0,0
1053,1762970158417,0,0,0,0,0,0,0,0
1054,1762970158866,0,0,0,0,0,0,0,0
1055,1762970159034,0,0,0,0,0,0,0,0
1056,1762970159300,0,0,0,0,0,0,0,0
1057,1762970159649,0,0,0,0,0,0,0,0
1058,1762970159915,0,0,0,0,0,0,0,0
1059,1762970160132,0,0,0,0,0,0,0,0
1060,1762970160298,0,0,0,0,0,0,0,0
1061,1762970160415,0,0,0,0,0,0,0,0
1062,1762970160532,0,0,0,0,0,0,0,0
1063,1762970160715,0,0,0,0,0,0,0,0
1064,1762970160931,0,0,0,0,0,0,0,0
1065,1762970161183,0,0,0,0,0,0,0,0
1066,1762970161307,0,0,0,0,0,0,0,0
1067,1762970161400,0,0,0,0,0,0,0,0
1068,1762970161566,0,0,0,0,0,0,0,0
1069,1762970161650,0,0,0,0,0,0,0,0
1070,1762970161783,0,0,0,0,0,0,0,0
1071,1762970161949,0,0,0,0,0,0,0,0
1072,1762970162065,0,0,0,0,0,0,0,0
1073,1762970162117,0,0,0,0,0,0,0,0
1074,1762970162282,0,0,0,0,0,0,0,0
1075,1762970162403,0,0,0,0,0,0,0,0
1076,1762970162733,0,0,0,0,0,0,0,0
1077,1762970162846,0,0,0,0,0,0,0,0
1078,1762970163031,0,0,0,0,0,0,0,0
1079,1762970163280,0,0,0,0,0,0,0,0
1080,1762970163382,0,0,0,0,0,0,0,0
1081,1762970163530,0,0,0,0,0,0,0,0
1082,1762970163663,0,0,0,0,0,0,0,0
1083,1762970163730,0,0,0,0,0,0,0,0
1084,1762970163847,0,0,0,0,0,0,0,0
1085,1762970163948,0,0,0,0,0,0,0,0
1086,1762970164062,0,0,0,0,0,0,0,0
1087,1762970164164,0,0,0,0,0,0,0,0
1088,1762970164264,0,0,0,0,0,0,0,0
1089,1762970164378,0,0,0,0,0,0,0,0
1090,1762970164513,0,0,0,0,0,0,0,0
1091,1762970164629,0,0,0,0,0,0,0,0
1092,1762970164728,0,0,0,0,0,0,0,0
1093,1762970164845,0,0,0,0,0,0,0,0
1094,1762970164945,0,0,0,0,0,0,0,0
1095,1762970165028,0,0,0,0,0,0,0,0
1096,1762970165163,0,0,0,0,0,0,0,0
1097,1762970165263,0,0,0,0,0,0,0,0
1098,1762970165361,0,0,0,0,0,0,0,0
1099,1762970165478,0,0,0,0,0,0,0,0
1100,1762970165577,0,0,0,0,0,0,0,0
1101,1762970165697,0,0,0,0,0,0,0,0
1102,1762970165813,0,0,0,0,0,0,0,0
1103,1762970166059,0,0,0,0,0,0,0,0
1104,1762970166143,0,0,0,0,0,0,0,0
1105,1762970166242,0,0,0,0,0,0,0,0
1106,1762970166348,0,0,0,0,0,0,0,0
1107,1762970166465,0,0,0,0,0,0,0,0
1108,1762970166660,0,0,0,0,0,0,0,0
1109,1762970166727,0,0,0,0,0,0,0,0
1110,1762970166826,0,0,0,0,0,0,0,0
1111,1762970166927,0,0,0,0,0,0,0,0
1112,1762970167027,0,0,0,0,0,0,0,0
1113,1762970167143,0,0,0,0,0,0,0,0
1114,1762970167245,0,0,0,0,0,0,0,0
1115,1762970167511,0,0,0,0,0,0,0,0
1116,1762970167694,0,0,0,0,0,0,0,0
1117,1762970167827,0,0,0,0,0,0,0,0
1118,1762970168077,0,0,0,0,0,0,0,0
1119,1762970168443,0,0,0,0,0,0,0,0
1120,1762970168559,0,0,0,0,0,0,0,0
1121,1762970168692,0,0,0,0,0,0,0,0
1122,1762970168826,0,0,0,0,0,0,0,0
1123,1762970169009,0,0,0,0,0,0,0,0
1124,1762970169077,0,0,0,0,0,0,0,0
1125,1762970169160,0,0,0,0,0,0,0,0
1126,1762970169342,0,0,0,0,0,0,0,0
1127,1762970169444,0,0,0,0,0,0,0,0
1128,1762970169576,0,0,0,0,0,0,0,0
1129,1762970169808,0,0,0,0,0,0,0,0
1130,1762970169960,0,0,0,0,0,0,0,0
1131,1762970170208,0,0,0,0,0,0,0,0
1132,1762970170310,0,0,0,0,0,0,0,0
1133,1762970170574,0,0,0,0,0,0,0,0
1134,1762970170641,0,0,0,0,0,0,0,0
1135,1762970170758,0,0,0,0,0,0,0,0
1136,1762970170874,0,0,0,0,0,0,0,0
1137,1762970171190,0,0,0,0,0,0,0,0
1138,1762970171307,0,0,0,0,0,0,0,0
1139,1762970171406,0,0,0,0,0,0,0,0
1140,1762970171524,0,0,0,0,0,0,0,0
1141,1762970171643,0,0,0,0,0,0,0,0
1142,1762970171743,0,0,0,0,0,0,0,0
1143,1762970171873,0,0,0,0,0,0,0,0
1144,1762970172206,0,0,0,0,0,0,0,0
1145,1762970172305,0,0,0,0,0,0,0,0
1146,1762970172405,0,0,0,0,0,0,0,0
1147,1762970173006,0,0,0,0,0,0,0,0
1148,1762970173089,0,0,0,0,0,0,0,0
1149,1762970173171,0,0,0,0,0,0,0,0
1150,1762970173289,0,0,0,0,0,0,0,0
1151,1762970173638,0,0,0,0,0,0,0,0
1152,1762970173738,0,0,0,0,0,0,0,0
1153,1762970173971,0,0,0,0,0,0,0,0
