index,date,LOST_MSG_R_MOTOR,BUS_OFF_R_MOTOR,CAN_STATE_R_MOTOR
119,1782579592789,0,0,2
120,1782579593122,0,0,2
121,1782579594238,0,0,2
122,1782579594587,0,0,2
123,1782579595454,0,0,2
124,1782579595837,0,0,2
125,1782579596602,0,0,2
126,1782579596919,0,0,2
127,1782579598102,0,0,2
128,1782579598485,0,0,2
129,1782579598767,0,0,2
130,1782579599666,0,0,2
131,1782579600866,0,0,2
132,1782579601249,0,0,2
133,1782579601698,0,0,2
134,1782579602098,0,0,2
135,1782579602948,0,0,2
136,1782579603313,0,0,2
137,1782579603680,0,0,2
138,1782579605496,0,0,2
139,1782579606344,0,0,2
140,1782579607577,0,0,2
141,1782579608776,0,0,2
142,1782579609659,0,0,2
143,1782579609675,1537,2304,110
144,1782579611790,0,0,2
145,1782579612190,0,0,2
146,1782579612756,0,0,2
147,1782579613122,0,0,2
148,1782579613372,0,0,2
149,1782579613572,0,0,2
150,1782579614005,0,0,2
151,1782579614571,0,0,2
152,1782579616753,0,0,2
153,1782579617169,0,0,2
154,1782579617735,0,0,2
155,1782579618068,0,0,2
156,1782579618534,0,0,2
157,1782579618951,0,0,2
158,1782579620449,0,0,2
159,1782579621598,0,0,2
160,1782579621982,0,0,2
161,1782579623415,0,0,2
162,1782579624562,0,0,2
163,1782579624945,0,0,2
164,1782579625662,0,0,2
165,1782579626044,0,0,2
166,1782579626411,0,0,2
167,1782579627277,0,0,2
168,1782579627710,0,0,2
169,1782579627926,0,0,2
170,1782579628126,0,0,2
171,1782579629725,0,0,2
172,1782579630391,0,0,2
173,1782579630524,0,0,2
174,1782579631773,0,0,2
175,1782579632206,0,0,2
176,1782579633039,0,0,2
177,1782579633988,0,0,2
178,1782579637002,0,0,2
179,1782579637385,0,0,2
180,1782579638151,0,0,2
181,1782579638534,0,0,2
182,1782579639400,0,0,2
183,1782579639783,0,0,2
184,1782579640565,0,0,2
185,1782579640916,0,0,2
186,1782579642214,0,0,2
187,1782579643064,0,0,2
188,1782579643430,0,0,2
189,1782579644346,0,0,2
190,1782579644763,0,0,2
191,1782579644813,0,0,2
192,1782579645112,0,0,2
193,1782579645562,0,0,2
194,1782579646710,0,0,2
195,1782579647060,0,0,2
196,1782579648159,0,0,2
197,1782579648509,0,0,2
198,1782579649957,0,0,2
199,1782579651074,0,0,2
200,1782579651523,0,0,2
201,1782579652140,0,0,2
202,1782579652589,0,0,2
203,1782579652972,0,0,2
204,1782579653805,0,0,2
205,1782579654221,0,0,2
206,1782579654571,0,0,2
207,1782579654604,0,0,2
208,1782579655053,0,0,2
209,1782579655936,0,0,2
210,1782579657102,0,0,2
211,1782579658051,0,0,2
212,1782579658467,0,0,2
213,1782579660233,0,0,2
214,1782579661466,0,0,2
215,1782579661698,0,0,2
216,1782579662281,0,0,2
217,1782579662680,0,0,2
218,1782579663913,0,0,2
219,1782579664695,0,0,2
220,1782579665112,0,0,2
221,1782579666044,0,0,2
222,1782579666461,0,0,2
223,1782579666677,0,0,2
224,1782579666877,0,0,2
225,1782579667809,0,0,2
226,1782579668276,0,0,2
227,1782579670324,0,0,2
228,1782579672073,0,0,2
229,1782579672456,0,0,2
230,1782579675356,0,0,2
231,1782579675754,0,0,2
232,1782579676138,0,0,2
233,1782579676303,0,0,2
234,1782579676503,0,0,2
235,1782579676818,0,0,2
236,1782579677185,0,0,2
237,1782579678367,0,0,2
238,1782579679550,0,0,2
239,1782579679900,0,0,2
240,1782579680782,0,0,2
241,1782579681015,0,0,2
242,1782579681664,0,0,2
243,1782579681997,0,0,2
244,1782579683214,0,0,2
245,1782579683513,0,0,2
246,1782579684029,0,0,2
247,1782579684445,0,0,2
248,1782579685295,0,0,2
249,1782579685661,0,0,2
250,1782579685944,0,0,2
251,1782579686494,0,0,2
252,1782579686877,0,0,2
253,1782579687394,0,0,2
254,1782579687759,0,0,2
255,1782579688143,0,0,2
256,1782579688343,0,0,2
257,1782579688875,0,0,2
258,1782579689824,0,0,2
259,1782579690190,0,0,2
260,1782579690590,0,0,2
261,1782579690857,0,0,2
262,1782579691407,0,0,2
263,1782579692289,0,0,2
264,1782579693488,0,0,2
265,1782579694437,0,0,2
266,1782579694853,0,0,2
267,1782579696901,0,0,2
268,1782579697785,0,0,2
269,1782579699350,0,0,2
270,1782579700782,0,0,2
271,1782579701947,0,0,2
272,1782579704678,1,0,174
273,1782579705045,0,0,2
274,1782579705361,0,0,2
275,1782579705861,0,0,2
276,1782579706728,0,0,2
277,1782579707127,0,0,2
278,1782579707976,0,0,2
279,1782579708875,0,0,2
280,1782579709291,0,0,2
281,1782579710407,0,0,2
282,1782579711640,0,0,2
283,1782579713454,0,0,2
284,1782579713821,0,0,2
285,1782579714405,0,0,2
286,1782579714853,0,0,2
287,1782579715004,0,0,2
288,1782579715702,0,0,2
289,1782579716568,0,0,2
290,1782579716918,0,0,2
291,1782579717534,0,0,2
292,1782579717718,0,0,2
293,1782579719033,0,0,2
294,1782579721198,0,0,2
295,1782579782182,0,0,0
296,1782579782732,0,0,0
297,1782579783364,0,0,0
298,1782579783946,0,0,0
299,1782579784630,0,0,0
300,1782579784679,0,0,0
301,1782579785462,0,0,0
302,1782579785728,0,0,0
303,1782579785995,0,0,0
304,1782579786361,0,0,0
305,1782579786661,0,0,0
306,1782579786960,0,0,0
307,1782579787160,0,0,0
308,1782579787494,0,0,0
309,1782579787710,0,0,0
310,1782579790440,0,0,0
311,1782579790773,0,0,0
312,1782579790989,0,0,0
313,1782579791356,0,0,0
314,1782579791556,0,0,0
315,1782579791856,0,0,0
316,1782579792189,0,0,0
317,1782579792538,0,0,0
318,1782579792655,0,0,0
319,1782579798066,0,0,0
320,1782579800282,0,0,0
321,1782579800498,0,0,0
322,1782579800848,0,0,0
323,1782579801131,0,0,0
324,1782579801431,0,0,0
325,1782579801764,0,0,0
326,1782579802014,0,0,0
327,1782579802346,0,0,0
328,1782579802480,0,0,0
329,1782579803263,0,0,0
330,1782579804145,0,0,0
331,1782579804478,0,0,0
332,1782579804712,0,0,0
333,1782579807342,0,0,0
334,1782579807409,0,0,0
335,1782579810241,0,0,0
336,1782579810856,0,0,0
337,1782579811089,0,0,0
338,1782579811722,0,0,0
339,1782579812273,0,0,0
340,1782579812923,0,0,0
341,1782579813472,0,0,0
342,1782579813770,0,0,0
