index,date,INV_STATE_R_MOTOR,FAILURE_R_MOTOR,ALARM_R_MOTOR
72,1782579554321,1,0,110
73,1782579554688,1,0,110
74,1782579555521,1,0,110
75,1782579556336,1,0,110
76,1782579558485,1,0,110
77,1782579558834,1,0,110
78,1782579560949,1,0,110
79,1782579561332,1,0,110
80,1782579562215,1,0,110
81,1782579563081,1,0,110
82,1782579564063,1,0,110
83,1782579564496,1,0,110
84,1782579565295,1,0,110
85,1782579566178,1,0,110
86,1782579566628,1,0,110
87,1782579567744,1,0,110
88,1782579568976,1,0,110
89,1782579569892,1,0,110
90,1782579570393,1,0,110
91,1782579571890,1,0,110
92,1782579572124,1,0,110
93,1782579573389,1,0,110
94,1782579575404,1,0,110
95,1782579575771,1,0,110
96,1782579576669,1,0,110
97,1782579577003,1,0,110
98,1782579577502,1,0,110
99,1782579577902,1,0,110
100,1782579579118,1,0,110
101,1782579579384,1,0,110
102,1782579580300,1,0,110
103,1782579580650,1,0,110
104,1782579581499,1,0,110
105,1782579581782,1,0,110
106,1782579582331,1,0,110
107,1782579582681,1,0,110
108,1782579583064,1,0,110
109,1782579584179,1,0,110
110,1782579585112,1,0,110
111,1782579586445,1,0,110
112,1782579586744,1,0,110
113,1782579587310,1,0,110
114,1782579588293,1,0,110
115,1782579589458,1,0,110
116,1782579590358,1,0,110
117,1782579592439,1,0,110
118,1782579592806,1,0,110
119,1782579593173,1,0,110
120,1782579594271,1,0,110
121,1782579595454,1,0,110
122,1782579595870,1,0,110
123,1782579596619,1,0,110
124,1782579596936,1,0,110
125,1782579598119,1,0,110
126,1782579598501,1,0,110
127,1782579598784,1,0,110
128,1782579599684,1,0,110
129,1782579600500,1,0,110
130,1782579600899,1,0,110
131,1782579601265,1,0,110
132,1782579601715,1,0,110
133,1782579602964,1,0,110
134,1782579603330,1,0,110
135,1782579603714,1,0,110
136,1782579604213,1,0,110
137,1782579605112,1,0,110
138,1782579605529,1,0,110
139,1782579606344,1,0,110
140,1782579607577,1,0,110
141,1782579608792,1,0,110
142,1782579609325,1,0,110
143,1782579610591,1,0,110
144,1782579611457,1,0,110
145,1782579611840,1,0,110
146,1782579612756,1,0,110
147,1782579613156,1,0,110
148,1782579613405,1,0,110
149,1782579613588,1,0,110
150,1782579614022,1,0,110
151,1782579614605,1,0,110
152,1782579615553,1,0,110
153,1782579616403,1,0,110
154,1782579616753,1,0,110
155,1782579617769,1,0,110
156,1782579618084,1,0,110
157,1782579618551,1,0,110
158,1782579618967,1,0,110
159,1782579620116,1,0,110
160,1782579620482,1,0,110
161,1782579621615,1,0,110
162,1782579621998,1,0,110
163,1782579624230,1,0,110
164,1782579624579,1,0,110
165,1782579624979,1,0,110
166,1782579625479,1,0,110
167,1782579625695,1,0,110
168,1782579626045,1,0,110
169,1782579627310,1,0,110
170,1782579627960,1,0,110
171,1782579628160,1,0,110
172,1782579629325,1,0,110
173,1782579629741,1,0,110
174,1782579630424,1,0,110
175,1782579630557,1,0,110
176,1782579631806,1,0,110
177,1782579632239,1,0,110
178,1782579633072,0,0,110
179,1782579633589,0,0,110
180,1782579633988,0,0,110
181,1782579636169,1,0,110
182,1782579637002,0,0,110
183,1782579637385,0,0,110
184,1782579638201,0,0,110
185,1782579638584,1,0,110
186,1782579639433,1,0,110
187,1782579639816,1,0,110
188,1782579640566,1,0,110
189,1782579640949,1,0,110
190,1782579642247,1,0,110
191,1782579643081,1,0,110
192,1782579643447,1,0,110
193,1782579643980,1,0,110
194,1782579644380,1,0,110
195,1782579644779,0,0,110
196,1782579644829,0,0,110
197,1782579645112,0,0,110
198,1782579645579,0,0,110
199,1782579646361,0,0,110
200,1782579646727,0,0,110
201,1782579647077,0,0,110
202,1782579647793,0,0,110
203,1782579648159,0,0,110
204,1782579648525,0,0,110
205,1782579649974,0,0,110
206,1782579651107,0,0,110
207,1782579651523,0,0,110
208,1782579652172,0,0,110
209,1782579652206,0,0,110
210,1782579652606,0,0,110
211,1782579653855,0,0,110
212,1782579654237,0,0,110
213,1782579654571,0,0,110
214,1782579654620,1,0,110
215,1782579655986,1,0,110
216,1782579656386,1,0,110
217,1782579657118,0,0,110
218,1782579658084,0,0,110
219,1782579660249,0,0,110
220,1782579661148,1,0,110
221,1782579661515,1,0,110
222,1782579661715,1,0,110
223,1782579662297,1,0,110
224,1782579662730,1,0,110
225,1782579663930,1,0,110
226,1782579664712,1,0,110
227,1782579665145,1,0,110
228,1782579665678,1,0,110
229,1782579666078,1,0,110
230,1782579666694,1,0,110
231,1782579666877,1,0,110
232,1782579667843,1,0,110
233,1782579668276,1,0,110
234,1782579669958,1,0,110
235,1782579670391,1,0,110
236,1782579671224,1,0,110
237,1782579672106,1,0,110
238,1782579672473,1,0,110
239,1782579675403,1,0,110
240,1782579676154,1,0,110
241,1782579676319,1,0,110
242,1782579676503,1,0,110
243,1782579676852,1,0,110
244,1782579677218,1,0,110
245,1782579678400,1,0,110
246,1782579678617,1,0,0
247,1782579679550,1,0,0
248,1782579679933,1,0,0
249,1782579680798,1,0,0
250,1782579681032,1,0,0
251,1782579682015,1,0,0
252,1782579683246,1,0,0
253,1782579683530,1,0,0
254,1782579684079,1,0,0
255,1782579684479,1,0,0
256,1782579685295,1,0,110
257,1782579685678,1,0,110
258,1782579685961,1,0,110
259,1782579686510,1,0,110
260,1782579687426,1,0,110
261,1782579687792,1,0,110
262,1782579688176,1,0,110
263,1782579688359,1,0,110
264,1782579688892,1,0,110
265,1782579689841,1,0,110
266,1782579690190,1,0,110
267,1782579690890,1537,2312,110
268,1782579690990,1,0,110
269,1782579691423,1,0,110
270,1782579692322,1,0,110
271,1782579693521,1,0,0
272,1782579694470,1,0,0
273,1782579696935,1,0,0
274,1782579697802,1,0,0
275,1782579699383,1,0,110
276,1782579700798,1,0,110
277,1782579701981,1,0,110
278,1782579703163,0,0,110
279,1782579705078,1,0,110
280,1782579705877,1,0,110
281,1782579706744,1,0,110
282,1782579707176,1,0,110
283,1782579708009,1,0,110
284,1782579708892,1,0,110
285,1782579709308,1,0,110
286,1782579710407,1,0,110
287,1782579711290,0,0,110
288,1782579711656,0,0,110
289,1782579713454,0,0,110
290,1782579713838,0,0,110
291,1782579714454,0,0,110
292,1782579714870,0,0,110
293,1782579715020,0,0,110
294,1782579715237,0,0,110
295,1782579715686,0,0,110
296,1782579716568,0,0,110
297,1782579716935,0,0,110
298,1782579717550,0,0,110
299,1782579717734,0,0,110
300,1782579718650,0,0,110
301,1782579719067,0,0,110
302,1782579721215,0,0,110
303,1782579782182,0,0,0
304,1782579782764,0,0,0
305,1782579783397,0,0,0
306,1782579783980,0,0,0
307,1782579784697,0,0,0
308,1782579785480,0,0,0
309,1782579785761,0,0,0
310,1782579786378,0,0,0
311,1782579786678,0,0,0
312,1782579786994,0,0,0
313,1782579787194,0,0,0
314,1782579787528,0,0,0
315,1782579787710,0,0,0
316,1782579790473,0,0,0
317,1782579790790,0,0,0
318,1782579791006,0,0,0
319,1782579791374,0,0,0
320,1782579791573,0,0,0
321,1782579791907,0,0,0
322,1782579792223,0,0,0
323,1782579792572,0,0,0
324,1782579792671,0,0,0
325,1782579798083,0,0,0
326,1782579800282,0,0,0
327,1782579800514,0,0,0
328,1782579800864,0,0,0
329,1782579801165,0,0,0
330,1782579801464,0,0,0
331,1782579802030,0,0,0
332,1782579802364,0,0,0
333,1782579802497,0,0,0
334,1782579802980,0,0,0
335,1782579803263,0,0,0
336,1782579804162,0,0,0
337,1782579804512,0,0,0
338,1782579807443,0,0,0
339,1782579809109,0,0,0
340,1782579810257,0,0,0
341,1782579810574,0,0,0
342,1782579812305,0,0,0
343,1782579812338,0,0,0
344,1782579812939,0,0,0
345,1782579813521,0,0,0
346,1782579813804,0,0,0
347,1782579814087,0,0,0
