index,date,STACK_1,STACK_2,STACK_3
0,1782579299054,13.119999999999999,13.130000000000001,13.210000000000001
1,1782579307396,13.07,13.07,13.109999999999999
2,1782579315340,13.1,13.109999999999999,13.18
3,1782579522016,13.109999999999999,13.119999999999999,13.19
4,1782579523797,13.109999999999999,13.119999999999999,13.19
5,1782579527811,13.119999999999999,13.130000000000001,13.19
6,1782579528593,13.119999999999999,13.130000000000001,13.19
7,1782579534755,13.119999999999999,13.130000000000001,13.19
8,1782579539517,13.119999999999999,13.130000000000001,13.19
9,1782579539768,13.119999999999999,13.130000000000001,13.19
10,1782579553389,13,12.869999999999999,12.960000000000001
11,1782579553856,12.98,12.84,12.94
12,1782579558434,12.93,12.75,12.859999999999999
13,1782579559417,13.84,12.710000000000001,12.83
14,1782579561998,12.93,12.779999999999999,12.9
15,1782579564163,12.93,12.76,12.880000000000001
16,1782579569093,12.859999999999999,12.59,12.75
17,1782579570375,12.859999999999999,12.6,12.75
18,1782579570807,12.84,12.58,12.73
19,1782579571773,12.84,12.57,12.73
20,1782579573739,12.880000000000001,12.67,12.81
21,1782579577302,12.82,12.51,12.67
22,1782579577768,12.81,12.49,12.539999999999999
23,1782579580600,12.789999999999999,12.470000000000001,12.56
24,1782579586111,12.720000000000001,12.390000000000001,12.52
25,1782579587110,12.720000000000001,12.4,12.52
26,1782579593638,12.69,12.4,12.44
27,1782579595537,12.699999999999999,12.43,12.449999999999999
28,1782579597885,12.699999999999999,12.460000000000001,12.460000000000001
29,1782579602148,12.710000000000001,12.49,12.48
30,1782579609209,12.73,12.56,12.550000000000001
31,1782579611340,12.710000000000001,12.51,12.460000000000001
32,1782579611807,12.789999999999999,12.67,12.710000000000001
33,1782579612373,12.779999999999999,12.66,12.68
34,1782579614454,12.66,12.41,12.529999999999999
35,1782579617069,12.66,12.41,12.550000000000001
36,1782579618668,12.609999999999999,12.33,12.470000000000001
37,1782579622398,12.66,12.44,12.57
38,1782579623231,12.65,12.41,12.529999999999999
39,1782579623747,12.65,12.42,12.550000000000001
40,1782579625179,12.699999999999999,12.51,12.619999999999999
41,1782579626428,12.66,12.449999999999999,12.550000000000001
42,1782579628509,12.75,12.609999999999999,12.75
43,1782579631440,12.73,12.59,12.74
44,1782579638550,12.880000000000001,12.84,12.949999999999999
45,1782579643030,12.91,12.890000000000001,13.02
46,1782579645512,12.93,12.93,13.06
47,1782579650624,12.949999999999999,12.949999999999999,13.07
48,1782579651540,12.949999999999999,12.949999999999999,13.08
49,1782579652439,12.949999999999999,12.949999999999999,13.08
50,1782579653872,12.94,12.93,13.029999999999999
51,1782579655453,12.92,12.880000000000001,12.99
52,1782579657352,12.949999999999999,12.970000000000001,13.08
53,1782579658501,12.960000000000001,12.970000000000001,13.08
54,1782579658950,12.960000000000001,12.970000000000001,13.08
55,1782579659017,12.960000000000001,12.970000000000001,13.08
56,1782579660066,12.960000000000001,12.970000000000001,13.08
57,1782579661049,12.94,12.92,13.029999999999999
58,1782579663113,12.85,12.76,12.83
59,1782579665595,12.75,12.56,12.619999999999999
60,1782579666078,12.75,12.56,12.640000000000001
61,1782579667676,12.73,12.539999999999999,12.640000000000001
62,1782579668675,12.720000000000001,12.52,12.609999999999999
63,1782579669808,12.68,12.449999999999999,12.57
64,1782579670807,12.69,12.470000000000001,12.57
65,1782579673207,12.66,12.43,12.550000000000001
66,1782579675453,12.6,12.31,12.42
67,1782579678201,12.619999999999999,12.35,12.550000000000001
68,1782579680632,12.529999999999999,12.199999999999999,12.390000000000001
69,1782579683113,12.550000000000001,12.26,12.43
70,1782579685262,12.529999999999999,12.23,12.42
71,1782579688126,12.449999999999999,12.1,12.359999999999999
72,1782579693571,12.56,12.35,12.49
73,1782579697735,12.67,12.57,12.720000000000001
74,1782579704262,12.83,12.800000000000001,12.949999999999999
75,1782579706161,12.859999999999999,12.859999999999999,13.01
76,1782579706194,12.859999999999999,12.859999999999999,13.01
77,1782579711223,12.880000000000001,12.880000000000001,13.029999999999999
78,1782579713171,12.890000000000001,12.9,13.029999999999999
79,1782579714237,12.890000000000001,12.9,13.029999999999999
80,1782579716436,12.9,12.91,13.050000000000001
81,1782579721032,12.91,12.92,13.050000000000001
82,1782579721597,12.91,12.93,13.050000000000001
83,1782579786311,12.99,13.01,13.109999999999999
84,1782579786511,12.99,13.01,13.109999999999999
85,1782579788726,12.99,13.01,13.109999999999999
86,1782579789841,12.99,13.01,13.109999999999999
87,1782579790742,12.99,13.02,13.109999999999999
88,1782579792005,12.99,13.02,13.109999999999999
89,1782579792156,12.99,13.02,13.109999999999999
90,1782579794520,12.99,13.02,13.109999999999999
91,1782579806060,13,13.02,13.109999999999999
92,1782579806226,13,13.02,13.109999999999999
93,1782579809208,13,13.02,13.109999999999999
94,1782579811855,13,13.02,13.109999999999999
