index,date,SET_POINT_LONGITUDINAL,SET_POINT_LATERAL
133,1782579592923,0,0
134,1782579593706,0,0
135,1782579595587,0,0
136,1782579596720,0,0
137,1782579597869,0,0
138,1782579598235,0,0
139,1782579598601,0,0
140,1782579598917,0,0
141,1782579599400,0,0
142,1782579600283,0,0
143,1782579600682,0,0
144,1782579601416,0,0
145,1782579602714,0,0
146,1782579603080,0,0
147,1782579603880,0,0
148,1782579604812,0,0
149,1782579605262,0,0
150,1782579606927,0,0
151,1782579607327,0,0
152,1782579609492,0,0
153,1782579610341,0,0
154,1782579610724,0,0
155,1782579610941,0,0
156,1782579611557,0,0
157,1782579612506,0,0
158,1782579613506,0,0
159,1782579613722,0,0
160,1782579614321,0,0
161,1782579614771,0,0
162,1782579615320,0,0
163,1782579615670,0,0
164,1782579616536,0,0
165,1782579616919,0,0
166,1782579617485,0,0
167,1782579617885,0,0
168,1782579618235,0,0
169,1782579618302,0,0
170,1782579618701,0,0
171,1782579619950,0,0
172,1782579620283,0,0
173,1782579620616,0,0
174,1782579621349,0,0
175,1782579622830,0,0
176,1782579624396,0,0
177,1782579625628,0,0
178,1782579625795,0,0
179,1782579626994,0,0
180,1782579628293,0,0
181,1782579629492,0,0
182,1782579631557,0,0
183,1782579631956,0,0
184,1782579633721,0,0
185,1782579634621,0,0
186,1782579635004,0,0
187,1782579635853,0,0
188,1782579636769,0,0
189,1782579637135,0,0
190,1782579637502,0,0
191,1782579637602,0,0
192,1782579637917,0,0
193,1782579638334,0,0
194,1782579639183,0,0
195,1782579639567,0,0
196,1782579640083,0,0
197,1782579640366,0,0
198,1782579640749,0,0
199,1782579641615,0,0
200,1782579641948,0,0
201,1782579642498,0,0
202,1782579642797,0,0
203,1782579643696,0,0
204,1782579644097,0,0
205,1782579644946,0,0
206,1782579645262,0,0
207,1782579646161,0,0
208,1782579646827,0,0
209,1782579647193,0,0
210,1782579647277,0,0
211,1782579647610,0,0
212,1782579647926,0,0
213,1782579649441,0,0
214,1782579650524,0,0
215,1782579650908,0,0
216,1782579652322,0,0
217,1782579653605,0,0
218,1782579654737,0,0
219,1782579655736,0,0
220,1782579657252,0,0
221,1782579657819,0,0
222,1782579658201,0,0
223,1782579659117,0,0
224,1782579659966,0,0
225,1782579661315,0,0
226,1782579661864,0,0
227,1782579662081,0,0
228,1782579662480,0,0
229,1782579663679,0,0
230,1782579664063,0,0
231,1782579664196,0,0
232,1782579664479,0,0
233,1782579664912,0,0
234,1782579665794,0,0
235,1782579667027,0,0
236,1782579667576,0,0
237,1782579667977,0,0
238,1782579668842,0,0
239,1782579670125,0,0
240,1782579671007,0,0
241,1782579671373,0,0
242,1782579672239,0,0
243,1782579673705,0,0
244,1782579674804,0,0
245,1782579675205,0,0
246,1782579675553,0,0
247,1782579676453,0,0
248,1782579676619,0,0
249,1782579676968,0,0
250,1782579678134,0,0
251,1782579678500,0,0
252,1782579678750,0,0
253,1782579678917,0,0
254,1782579679266,0,0
255,1782579680565,0,0
256,1782579680915,0,0
257,1782579681148,0,0
258,1782579681348,0,0
259,1782579681781,0,0
260,1782579682614,0,0
261,1782579683014,0,0
262,1782579683397,0,0
263,1782579683680,0,0
264,1782579683829,0,0
265,1782579684230,0,0
266,1782579685061,0,0
267,1782579685461,0,0
268,1782579686077,0,0
269,1782579686277,0,0
270,1782579687143,0,0
271,1782579687527,0,0
272,1782579687926,0,0
273,1782579688476,0,0
274,1782579688675,0,0
275,1782579689574,0,0
276,1782579689974,0,0
277,1782579690340,0,0
278,1782579692039,0,0
279,1782579692422,0,0
280,1782579692972,0,0
281,1782579694204,0,0
282,1782579694604,1536,8
283,1782579695503,0,0
284,1782579696252,1536,0
285,1782579696652,0,0
286,1782579697903,0,0
287,1782579698750,0,0
288,1782579699133,0,0
289,1782579700282,0,0
290,1782579701348,0,0
291,1782579701748,0,0
292,1782579704096,0,0
293,1782579704512,0,0
294,1782579705544,0,0
295,1782579706477,0,0
296,1782579706943,0,0
297,1782579708642,0,0
298,1782579709025,0,0
299,1782579709891,0,0
300,1782579711456,0,0
301,1782579712338,0,0
302,1782579713572,0,0
303,1782579714139,0,0
304,1782579714587,0,0
305,1782579715137,0,0
306,1782579715402,0,0
307,1782579716285,0,0
308,1782579716735,0,0
309,1782579718783,0,0
310,1782579720565,0,0
311,1782579720948,0,0
312,1782579721797,0,0
313,1782579782298,0,0
314,1782579782930,0,0
315,1782579784113,0,0
316,1782579784821,0,0
317,1782579785595,0,0
318,1782579785878,0,0
319,1782579787327,0,0
320,1782579787861,0,0
321,1782579787976,0,0
322,1782579788243,0,0
323,1782579788859,0,0
324,1782579789392,0,0
325,1782579789958,0,0
326,1782579791673,0,0
327,1782579792771,0,0
328,1782579792921,0,0
329,1782579793538,0,0
330,1782579793820,0,0
331,1782579794137,0,0
332,1782579794370,0,0
333,1782579794703,0,0
334,1782579794969,0,0
335,1782579796369,0,0
336,1782579796703,0,0
337,1782579802613,0,0
338,1782579802797,0,0
339,1782579803113,0,0
340,1782579803413,0,0
341,1782579803630,0,0
342,1782579803945,0,0
343,1782579804345,0,0
344,1782579804612,0,0
345,1782579804928,0,0
346,1782579807543,0,0
347,1782579807776,0,0
348,1782579808060,0,0
349,1782579808309,0,0
350,1782579808591,0,0
351,1782579808908,0,0
352,1782579809274,0,0
353,1782579809458,0,0
354,1782579812488,0,0
355,1782579813055,0,0
356,1782579813271,0,0
357,1782579813687,0,0
358,1782579813904,0,0
359,1782579814254,0,0
360,1782579814437,0,0
