index,date,DISTANCE_P_ODOM,DISTANCE_T_ODOM
82,1782579556503,14,0
83,1782579558619,23,0
84,1782579559850,28,0
85,1782579560100,30,0
86,1782579560683,32,0
87,1782579561100,34,0
88,1782579561932,39,0
89,1782579562331,40,0
90,1782579562532,42,0
91,1782579563198,45,0
92,1782579563747,48,0
93,1782579564213,49,0
94,1782579565913,57,0
95,1782579566329,59,0
96,1782579568293,69,0
97,1782579570141,78,0
98,1782579571640,85,0
99,1782579572040,86,0
100,1782579572207,87,0
101,1782579572756,89,0
102,1782579573139,91,0
103,1782579573988,94,0
104,1782579574604,96,0
105,1782579575154,98,0
106,1782579575570,99,0
107,1782579576386,103,0
108,1782579576802,104,0
109,1782579577102,105,0
110,1782579577602,106,0
111,1782579578002,108,0
112,1782579578917,111,0
113,1782579579234,112,0
114,1782579579484,114,0
115,1782579580000,116,0
116,1782579580400,117,0
117,1782579581283,121,0
118,1782579581616,122,0
119,1782579581899,123,0
120,1782579582414,126,0
121,1782579582781,127,0
122,1782579583630,131,0
123,1782579584013,132,0
124,1782579584280,133,0
125,1782579584796,136,0
126,1782579585212,138,0
127,1782579586544,144,0
128,1782579586861,145,0
129,1782579586895,147,0
130,1782579587943,152,0
131,1782579590041,162,0
132,1782579590474,164,0
133,1782579591357,169,0
134,1782579592540,176,0
135,1782579592906,177,0
136,1782579595204,190,0
137,1782579595571,191,0
138,1782579596702,197,0
139,1782579597835,203,0
140,1782579598202,204,0
141,1782579598601,205,0
142,1782579598901,207,0
143,1782579600266,214,0
144,1782579600633,215,0
145,1782579601416,219,0
146,1782579602681,224,0
147,1782579603065,225,0
148,1782579603846,228,0
149,1782579604796,232,0
150,1782579606910,242,0
151,1782579607277,244,0
152,1782579607677,246,0
153,1782579609458,257,0
154,1782579609808,259,0
155,1782579610691,266,0
156,1782579610941,268,0
157,1782579611557,273,0
158,1782579612506,279,0
159,1782579612872,281,0
160,1782579613472,285,0
161,1782579613688,287,0
162,1782579614771,294,0
163,1782579615287,299,0
164,1782579615654,302,0
165,1782579616503,308,0
166,1782579616869,311,0
167,1782579617468,316,0
168,1782579617852,318,0
169,1782579618201,320,0
170,1782579618268,322,0
171,1782579619917,335,0
172,1782579620283,336,0
173,1782579620599,338,0
174,1782579621315,344,0
175,1782579621698,346,0
176,1782579624346,365,0
177,1782579624730,366,0
178,1782579625595,373,0
179,1782579626977,384,0
180,1782579627410,385,0
181,1782579628276,392,0
182,1782579629092,399,0
183,1782579629458,401,0
184,1782579630690,409,0
185,1782579631540,416,0
186,1782579631940,418,0
187,1782579634088,427,0
188,1782579634970,429,0
189,1782579635836,430,0
190,1782579636735,430,0
191,1782579637102,430,0
192,1782579637485,430,0
193,1782579637585,430,0
194,1782579637902,430,0
195,1782579638301,430,0
196,1782579639167,430,0
197,1782579639533,430,0
198,1782579639967,430,0
199,1782579640049,430,0
200,1782579640332,430,0
201,1782579640732,430,0
202,1782579641565,431,0
203,1782579641915,431,0
204,1782579642381,431,0
205,1782579642480,431,0
206,1782579642764,431,0
207,1782579643164,431,0
208,1782579644097,431,0
209,1782579644464,431,0
210,1782579644929,431,0
211,1782579645245,431,0
212,1782579646128,431,0
213,1782579646511,431,0
214,1782579646810,431,0
215,1782579647177,431,0
216,1782579647260,431,0
217,1782579647560,431,0
218,1782579647910,431,0
219,1782579648309,431,0
220,1782579649409,431,0
221,1782579650874,431,0
222,1782579651240,431,0
223,1782579652289,431,0
224,1782579653571,431,0
225,1782579653971,431,0
226,1782579654721,431,0
227,1782579655686,431,0
228,1782579656119,431,0
229,1782579657219,431,0
230,1782579657802,431,0
231,1782579658201,431,0
232,1782579659100,431,0
233,1782579659933,431,0
234,1782579660349,431,0
235,1782579661282,431,0
236,1782579661681,431,0
237,1782579661831,431,0
238,1782579662048,431,0
239,1782579662447,431,0
240,1782579663663,433,0
241,1782579664030,434,0
242,1782579664196,434,0
243,1782579664429,435,0
244,1782579664878,436,0
245,1782579665778,440,0
246,1782579666194,441,0
247,1782579666794,444,0
248,1782579667010,445,0
249,1782579667560,449,0
250,1782579667943,450,0
251,1782579669708,461,0
252,1782579670125,462,0
253,1782579670974,469,0
254,1782579671357,471,0
255,1782579672206,476,0
256,1782579673688,487,0
257,1782579675188,498,0
258,1782579676420,506,0
259,1782579676602,509,0
260,1782579676952,511,0
261,1782579678118,521,0
262,1782579678484,523,0
263,1782579678717,524,0
264,1782579679266,529,0
265,1782579679683,531,0
266,1782579680549,539,0
267,1782579680899,541,0
268,1782579681132,543,0
269,1782579681332,545,0
270,1782579681748,547,0
271,1782579682997,557,0
272,1782579683363,559,0
273,1782579683630,562,0
274,1782579683813,564,0
275,1782579684213,566,0
276,1782579685028,574,0
277,1782579685428,576,0
278,1782579686061,581,0
279,1782579686244,584,0
280,1782579687527,594,0
281,1782579687876,597,0
282,1782579688459,602,0
283,1782579688642,605,0
284,1782579689941,617,0
285,1782579690307,618,0
286,1782579691173,628,0
287,1782579692039,637,0
288,1782579692406,641,0
289,1782579694170,655,0
290,1782579694570,657,0
291,1782579695453,665,0
292,1782579696235,673,0
293,1782579696636,674,0
294,1782579697886,684,0
295,1782579698700,691,0
296,1782579699101,693,0
297,1782579701698,712,0
298,1782579704062,723,0
299,1782579704478,723,0
300,1782579705512,725,0
301,1782579706910,726,0
302,1782579708625,726,0
303,1782579708975,727,0
304,1782579709857,728,0
305,1782579711407,729,0
306,1782579712322,729,0
307,1782579713138,729,0
308,1782579713555,729,0
309,1782579714120,729,0
310,1782579714536,729,0
311,1782579715120,729,0
312,1782579715386,729,0
313,1782579716701,729,0
314,1782579718751,729,0
315,1782579719150,729,0
316,1782579720532,729,0
317,1782579720915,729,0
318,1782579782281,0,0
319,1782579782898,0,0
320,1782579783498,0,0
321,1782579784096,0,0
322,1782579784797,0,0
323,1782579785579,0,0
324,1782579785861,0,0
325,1782579786162,0,0
326,1782579787294,0,0
327,1782579787828,0,0
328,1782579787959,0,0
329,1782579788226,0,0
330,1782579788844,0,0
331,1782579789358,0,0
332,1782579791140,0,0
333,1782579791673,0,0
334,1782579792771,0,0
335,1782579793787,0,0
336,1782579794103,0,0
337,1782579794353,0,0
338,1782579794686,0,0
339,1782579794936,0,0
340,1782579796353,0,0
341,1782579796669,0,0
342,1782579800382,0,0
343,1782579802596,0,0
344,1782579802780,0,0
345,1782579803079,0,0
346,1782579803396,0,0
347,1782579803630,0,0
348,1782579803929,0,0
349,1782579804329,0,0
350,1782579804895,0,0
351,1782579807526,0,0
352,1782579807742,0,0
353,1782579808026,0,0
354,1782579808292,0,0
355,1782579808575,0,0
356,1782579808891,0,0
357,1782579809424,0,0
358,1782579809674,0,0
359,1782579812438,0,0
360,1782579812738,0,0
361,1782579813038,0,0
362,1782579813256,0,0
363,1782579813670,0,0
364,1782579813871,0,0
365,1782579814221,0,0
366,1782579814421,0,0
