index,date,DESIRED_YAW,MAX_YAW
0,1782579299253,0,0
1,1782579299571,0,0
2,1782579300236,0,0
3,1782579300552,0,0
4,1782579300902,0,0
5,1782579302168,0,0
6,1782579302318,0,0
7,1782579302534,0,0
8,1782579302933,0,0
9,1782579303183,0,0
10,1782579303533,0,0
11,1782579304116,0,0
12,1782579304765,0,0
13,1782579305333,0,0
14,1782579305614,0,0
15,1782579308230,0,0
16,1782579308628,0,0
17,1782579309462,0,0
18,1782579309728,0,0
19,1782579310927,0,0
20,1782579311926,0,0
21,1782579312176,0,0
22,1782579313023,0,0
23,1782579313426,0,0
24,1782579315207,0,0
25,1782579315589,0,0
26,1782579316439,0,0
27,1782579517969,0,0
28,1782579518551,0,0
29,1782579518585,0,0
30,1782579519185,0,0
31,1782579519751,0,0
32,1782579520350,0,0
33,1782579522282,0,0
34,1782579522548,0,0
35,1782579522865,0,0
36,1782579523149,0,0
37,1782579523414,0,0
38,1782579524547,0,0
39,1782579525130,0,0
40,1782579525414,0,0
41,1782579525713,0,0
42,1782579536186,0,0
43,1782579538418,0,0
44,1782579538669,0,0
45,1782579538984,0,0
46,1782579539201,0,0
47,1782579539867,0,0
48,1782579540133,0,0
49,1782579540466,0,0
50,1782579540633,0,0
51,1782579543264,0,0
52,1782579543331,0,0
53,1782579543613,0,0
54,1782579543947,0,0
55,1782579544496,0,0
56,1782579544763,0,0
57,1782579545096,0,0
58,1782579545296,0,0
59,1782579546195,0,0
60,1782579546495,0,0
61,1782579546711,0,0
62,1782579547012,0,0
63,1782579547295,0,0
64,1782579547577,0,0
65,1782579547811,0,0
66,1782579549109,0,0
67,1782579549409,0,0
68,1782579549792,0,0
69,1782579550158,0,0
70,1782579550575,0,0
71,1782579550958,0,0
72,1782579552174,0,0
73,1782579552541,0,0
74,1782579553006,0,0
75,1782579554338,0,0
76,1782579555537,0,0
77,1782579556386,0,0
78,1782579558501,0,0
79,1782579558851,0,0
80,1782579559750,0,0
81,1782579560616,0,0
82,1782579560983,0,0
83,1782579561349,0,0
84,1782579562249,0,0
85,1782579562465,0,0
86,1782579563097,0,0
87,1782579564114,0,0
88,1782579565345,0,0
89,1782579566196,0,0
90,1782579566644,0,0
91,1782579568576,0,0
92,1782579569010,0,0
93,1782579569908,0,0
94,1782579570075,0,0
95,1782579570442,0,0
96,1782579571924,0,0
97,1782579573072,0,0
