index,date,MODE_ID,ERROR_ID,AIR_P,AIR_N,1,2,3,4
0,1765902321435,1,0,1,1,0,0,0,0
1,1765902321568,1,0,1,1,0,0,0,0
2,1765902322569,1,0,1,1,0,0,0,0
3,1765902322902,1,0,1,1,0,0,0,0
4,1765902323170,1,0,1,1,0,0,0,0
5,1765902323387,1,0,1,1,0,0,0,0
6,1765902323800,1,0,1,1,0,0,0,0
7,1765902324020,1,0,1,1,0,0,0,0
8,1765902324268,1,0,1,1,0,0,0,0
9,1765902324568,1,0,1,1,0,0,0,0
10,1765902325835,1,0,1,1,0,0,0,0
11,1765902326034,1,0,1,1,0,0,0,0
12,1765902326302,1,0,1,1,0,0,0,0
13,1765902326818,1,0,1,1,0,0,0,0
14,1765902327136,1,0,1,1,0,0,0,0
15,1765902327268,1,0,1,1,0,0,0,0
16,1765902327685,1,0,1,1,0,0,0,0
17,1765902328402,1,0,1,1,0,0,0,0
18,1765902329352,1,0,1,1,0,0,0,0
19,1765902329602,1,0,1,1,0,0,0,0
20,1765902329968,1,0,1,1,0,0,0,0
21,1765902330186,1,0,1,1,0,0,0,0
22,1765902330551,1,0,1,1,0,0,0,0
23,1765902332384,1,0,1,1,0,0,0,0
24,1765902332585,1,0,1,1,0,0,0,0
25,1765902333168,1,0,1,1,0,0,0,0
26,1765902333902,1,0,1,1,0,0,0,0
27,1765902334019,1,0,1,1,0,0,0,0
28,1765902334518,1,0,1,1,0,0,0,0
29,1765902335735,1,0,1,1,0,0,0,0
30,1765902336001,1,0,1,1,0,0,0,0
31,1765902336202,1,0,1,1,0,0,0,0
32,1765902336902,1,0,1,1,0,0,0,0
33,1765902337118,1,0,1,1,0,0,0,0
34,1765902339318,1,0,1,1,0,0,0,0
35,1765902340168,1,0,1,1,0,0,0,0
36,1765902340418,1,0,1,1,0,0,0,0
37,1765902340636,1,0,1,1,0,0,0,0
38,1765902340918,1,0,1,1,0,0,0,0
39,1765902341001,1,0,1,1,0,0,0,0
40,1765902341268,1,0,1,1,0,0,0,0
41,1765902341702,1,0,1,1,0,0,0,0
42,1765902342168,1,0,1,1,0,0,0,0
43,1765902343102,1,0,1,1,0,0,0,0
44,1765902343369,1,0,1,1,0,0,0,0
45,1765902343535,1,0,1,1,0,0,0,0
46,1765902343685,1,0,1,1,0,0,0,0
47,1765902344001,1,0,1,1,0,0,0,0
48,1765902344685,1,0,1,1,0,0,0,0
49,1765902345052,1,0,1,1,0,0,0,0
50,1765902345851,1,0,1,1,0,0,0,0
51,1765902346184,1,0,1,1,0,0,0,0
52,1765902346502,1,0,1,1,0,0,0,0
53,1765902346801,1,0,1,1,0,0,0,0
54,1765902347301,1,0,1,1,0,0,0,0
55,1765902347818,1,0,1,1,0,0,0,0
56,1765902348268,1,0,1,1,0,0,0,0
57,1765902348835,1,0,1,1,0,0,0,0
58,1765902349202,1,0,1,1,0,0,0,0
59,1765902350003,1,0,1,1,0,0,0,0
60,1765902350135,1,0,1,1,0,0,0,0
61,1765902350598,1,0,1,1,0,0,0,0
62,1765902351151,1,0,1,1,0,0,0,0
63,1765902352235,1,0,1,1,0,0,0,0
64,1765902352519,1,0,1,1,0,0,0,0
65,1765902353036,1,0,1,1,0,0,0,0
66,1765902353517,1,0,1,1,0,0,0,0
67,1765902353851,1,0,1,1,0,0,0,0
68,1765902353952,1,0,1,1,0,0,0,0
69,1765902354437,1,0,1,1,0,0,0,0
70,1765902354519,1,0,1,1,0,0,0,0
71,1765902354718,1,0,1,1,0,0,0,0
72,1765902354951,1,0,1,1,0,0,0,0
73,1765902355036,1,0,1,1,0,0,0,0
74,1765902355251,1,0,1,1,0,0,0,0
75,1765902355569,1,0,1,1,0,0,0,0
76,1765902355669,1,0,1,1,0,0,0,0
77,1765902356468,1,0,1,1,0,0,0,0
78,1765902356751,1,0,1,1,0,0,0,0
79,1765902356835,1,0,1,1,0,0,0,0
80,1765902357051,1,0,1,1,0,0,0,0
81,1765902357336,1,0,1,1,0,0,0,0
82,1765902357384,1,0,1,1,0,0,0,0
83,1765902357467,1,0,1,1,0,0,0,0
84,1765902358235,1,0,1,1,0,0,0,0
85,1765902359036,1,0,1,1,0,0,0,0
86,1765902359168,1,0,1,1,0,0,0,0
87,1765902359468,1,0,1,1,0,0,0,0
88,1765902359683,1,0,1,1,0,0,0,0
89,1765902360101,1,0,1,1,0,0,0,0
90,1765902360318,1,0,1,1,0,0,0,0
91,1765902360818,1,0,1,1,0,0,0,0
92,1765902360902,1,0,1,1,0,0,0,0
93,1765902361702,1,0,1,1,0,0,0,0
94,1765902361968,1,0,1,1,0,0,0,0
95,1765902364202,1,0,1,1,0,0,0,0
96,1765902364901,1,0,1,1,0,0,0,0
97,1765902365600,1,0,1,1,0,0,0,0
98,1765902366020,1,0,1,1,0,0,0,0
99,1765902366335,1,0,1,1,0,0,0,0
100,1765902366635,1,0,1,1,0,0,0,0
101,1765902367102,1,0,1,1,0,0,0,0
102,1765902367351,1,0,1,1,0,0,0,0
103,1765902368002,1,0,1,1,0,0,0,0
104,1765902368384,1,0,1,1,0,0,0,0
105,1765902368568,1,0,1,1,0,0,0,0
106,1765902368686,1,0,1,1,0,0,0,0
107,1765902368919,1,0,1,1,0,0,0,0
108,1765902369336,1,0,1,1,0,0,0,0
109,1765902369535,1,0,1,1,0,0,0,0
110,1765902370101,1,0,1,1,0,0,0,0
111,1765902370719,1,0,1,1,0,0,0,0
112,1765902371018,1,0,1,1,0,0,0,0
