index,date,INVERSOR_STATE,FAILURE,ALARM,1,2,3,4,5
0,1765902320986,1,0,0,0,0,0,0,0
1,1765902321252,1,0,0,0,0,0,0,0
2,1765902321268,1,0,0,0,0,0,0,0
3,1765902321835,1,0,0,0,0,0,0,0
4,1765902322918,1,0,0,0,0,0,0,0
5,1765902323767,1,0,0,0,0,0,0,0
6,1765902324535,1,0,0,0,0,0,0,0
7,1765902325852,1,0,0,0,0,0,0,0
8,1765902325985,1,0,0,0,0,0,0,0
9,1765902326785,1,0,0,0,0,0,0,0
10,1765902327402,1,0,0,0,0,0,0,0
11,1765902328202,1,0,0,0,0,0,0,0
12,1765902328319,1,0,0,0,0,0,0,0
13,1765902328536,1,0,0,0,0,0,0,0
14,1765902329051,1,0,0,0,0,0,0,0
15,1765902329185,1,0,0,0,0,0,0,0
16,1765902330019,1,0,0,0,0,0,0,0
17,1765902330151,1,0,0,0,0,0,0,0
18,1765902330402,1,0,0,0,0,0,0,0
19,1765902330702,1,0,0,0,0,0,0,0
20,1765902330985,1,0,0,0,0,0,0,0
21,1765902331236,1,0,0,0,0,0,0,0
22,1765902331768,1,0,0,0,0,0,0,0
23,1765902331969,1,0,0,0,0,0,0,0
24,1765902332269,1,0,0,0,0,0,0,0
25,1765902333118,1,0,0,0,0,0,0,0
26,1765902333401,1,0,0,0,0,0,0,0
27,1765902334186,1,0,0,0,0,0,0,0
28,1765902334801,1,0,0,0,0,0,0,0
29,1765902335418,1,0,0,0,0,0,0,0
30,1765902335552,1,0,0,0,0,0,0,0
31,1765902336735,1,0,0,0,0,0,0,0
32,1765902336951,1,0,0,0,0,0,0,0
33,1765902339085,1,0,0,0,0,0,0,0
34,1765902339252,1,0,0,0,0,0,0,0
35,1765902339935,0,0,0,0,0,0,0,0
36,1765902340102,0,0,0,0,0,0,0,0
37,1765902341302,0,0,0,0,0,0,0,0
38,1765902341918,1,0,0,0,0,0,0,0
39,1765902342567,1,0,0,0,0,0,0,0
40,1765902342685,1,0,0,0,0,0,0,0
41,1765902344968,1,0,0,0,0,0,0,0
42,1765902346452,1,0,0,0,0,0,0,0
43,1765902346585,1,0,0,0,0,0,0,0
44,1765902347701,1,0,0,0,0,0,0,0
45,1765902347852,1,0,0,0,0,0,0,0
46,1765902348485,1,0,0,0,0,0,0,0
47,1765902349285,1,0,0,0,0,0,0,0
48,1765902349436,1,0,0,0,0,0,0,0
49,1765902351301,0,0,0,0,0,0,0,0
50,1765902351551,0,0,0,0,0,0,0,0
51,1765902351801,0,0,0,0,0,0,0,0
52,1765902351951,0,0,0,0,0,0,0,0
53,1765902352085,0,0,0,0,0,0,0,0
54,1765902352902,0,0,0,0,0,0,0,0
55,1765902353069,0,0,0,0,0,0,0,0
56,1765902353718,0,0,0,0,0,0,0,0
57,1765902356351,1,0,0,0,0,0,0,0
58,1765902357786,1,0,0,0,0,0,0,0
59,1765902357967,1,0,0,0,0,0,0,0
60,1765902358518,1,0,0,0,0,0,0,0
61,1765902359084,1,0,0,0,0,0,0,0
62,1765902359218,1,0,0,0,0,0,0,0
63,1765902360551,1,0,0,0,0,0,0,0
64,1765902360768,1,0,0,0,0,0,0,0
65,1765902361571,1,0,0,0,0,0,0,0
66,1765902362818,1,0,0,0,0,0,0,0
67,1765902363652,1,0,0,0,0,0,0,0
68,1765902363869,1,0,0,0,0,0,0,0
69,1765902364168,1,0,0,0,0,0,0,0
70,1765902364486,1,0,0,0,0,0,0,0
71,1765902365185,1,0,0,0,0,0,0,0
72,1765902365483,1,0,0,0,0,0,0,0
73,1765902365753,1,0,0,0,0,0,0,0
74,1765902365852,0,0,0,0,0,0,0,0
75,1765902367367,0,0,0,0,0,0,0,0
76,1765902368036,1,0,0,0,0,0,0,0
77,1765902368152,1,0,0,0,0,0,0,0
78,1765902369137,1,0,0,0,0,0,0,0
79,1765902369851,1,0,0,0,0,0,0,0
80,1765902370002,0,0,0,0,0,0,0,0
81,1765902370685,0,0,0,0,0,0,0,0
82,1765902370902,0,0,0,0,0,0,0,0
83,1765902371651,0,0,0,0,0,0,0,0
84,1765902372885,1,0,0,0,0,0,0,0
85,1765902373085,1,0,0,0,0,0,0,0
86,1765902374183,0,0,0,0,0,0,0,0
