index,date,SPEED_AVERAGE,STEERING_WHEEL,THROTTLE,BRAKE,1,2,3,4
0,1765902320652,0,0,121,0,0,0,0,0
1,1765902321618,0,0,99,0,0,0,0,0
2,1765902321952,0,0,237,0,0,0,0,0
3,1765902322635,0,0,675,0,0,0,0,0
4,1765902322751,0,0,699,0,0,0,0,0
5,1765902323570,0,0,846,0,0,0,0,0
6,1765902324369,0,0,846,0,0,0,0,0
7,1765902325085,0,0,846,0,0,0,0,0
8,1765902325218,0,0,846,0,0,0,0,0
9,1765902326585,0,0,574,0,0,0,0,0
10,1765902328685,0,0,330,0,0,0,0,0
11,1765902329252,0,0,382,0,0,0,0,0
12,1765902329385,0,0,380,0,0,0,0,0
13,1765902330768,0,0,381,0,0,0,0,0
14,1765902331034,0,0,463,0,0,0,0,0
15,1765902331584,0,0,561,0,0,0,0,0
16,1765902331802,0,0,599,0,0,0,0,0
17,1765902332435,0,0,591,0,0,0,0,0
18,1765902332635,0,0,590,0,0,0,0,0
19,1765902332802,0,0,574,0,0,0,0,0
20,1765902333251,0,0,512,0,0,0,0,0
21,1765902333818,0,0,430,0,0,0,0,0
22,1765902333935,0,0,402,0,0,0,0,0
23,1765902334635,0,0,379,0,0,0,0,0
24,1765902336119,0,0,399,0,0,0,0,0
25,1765902336252,0,0,382,0,0,0,0,0
26,1765902337568,2,10,2667,0,0,0,0,0
27,1765902337651,0,0,364,0,0,0,0,0
28,1765902337851,0,0,358,0,0,0,0,0
29,1765902338118,0,0,327,0,0,0,0,0
30,1765902338335,0,0,261,0,0,0,0,0
31,1765902340302,0,0,0,0,0,0,0,0
32,1765902341135,0,0,53,0,0,0,0,0
33,1765902343302,0,0,846,0,0,0,0,0
34,1765902343419,0,0,846,0,0,0,0,0
35,1765902343835,0,0,846,0,0,0,0,0
36,1765902344068,0,0,845,0,0,0,0,0
37,1765902344218,0,0,846,0,0,0,0,0
38,1765902344351,0,0,846,0,0,0,0,0
39,1765902345619,0,0,846,0,0,0,0,0
40,1765902346317,0,0,692,0,0,0,0,0
41,1765902347152,0,0,692,0,0,0,0,0
42,1765902349618,0,0,81,0,0,0,0,0
43,1765902350185,0,0,0,0,0,0,0,0
44,1765902350335,0,0,0,0,0,0,0,0
45,1765902352735,0,0,101,0,0,0,0,0
46,1765902353985,0,0,846,0,0,0,0,0
47,1765902354585,0,0,846,0,0,0,0,0
48,1765902354702,0,0,846,0,0,0,0,0
49,1765902355168,0,0,1000,0,0,0,0,0
50,1765902355418,0,0,846,0,0,0,0,0
51,1765902355552,0,0,845,0,0,0,0,0
52,1765902355651,0,0,845,0,0,0,0,0
53,1765902356435,0,0,847,0,0,0,0,0
54,1765902356985,0,0,846,0,0,0,0,0
55,1765902357651,0,0,401,0,0,0,0,0
56,1765902358401,0,0,470,0,0,0,0,0
57,1765902359802,0,0,209,0,0,0,0,0
58,1765902359902,0,0,247,0,0,0,0,0
59,1765902360700,0,0,578,0,0,0,0,0
60,1765902361234,0,0,557,0,0,0,0,0
61,1765902361350,0,0,461,0,0,0,0,0
62,1765902361987,0,0,386,0,0,0,0,0
63,1765902362101,0,0,12,0,0,0,0,0
64,1765902362985,0,0,85,0,0,0,0,0
65,1765902363467,0,0,239,0,0,0,0,0
66,1765902363701,0,0,293,0,0,0,0,0
67,1765902364383,0,0,425,0,0,0,0,0
68,1765902364534,0,0,426,0,0,0,0,0
69,1765902364735,0,0,474,0,0,0,0,0
70,1765902365018,0,0,457,0,0,0,0,0
71,1765902366450,0,0,0,0,0,0,0,0
72,1765902366568,0,0,91,0,0,0,0,0
73,1765902367236,0,0,136,0,0,0,0,0
74,1765902367869,0,0,298,0,0,0,0,0
75,1765902368100,0,0,255,0,0,0,0,0
76,1765902368817,0,0,0,0,0,0,0,0
77,1765902368985,0,0,0,0,0,0,0,0
78,1765902370818,0,0,351,0,0,0,0,0
79,1765902371518,0,0,346,0,0,0,0,0
80,1765902372301,0,0,846,0,0,0,0,0
81,1765902372401,0,0,688,0,0,0,0,0
82,1765902373035,0,0,450,0,0,0,0,0
83,1765902373569,0,0,310,0,0,0,0,0
84,1765902373669,0,0,123,0,0,0,0,0
85,1765902375000,0,0,393,0,0,0,0,0
86,1765902375118,0,0,589,0,0,0,0,0
87,1765902375803,0,0,846,0,0,0,0,0
88,1765902376318,0,0,846,0,0,0,0,0
89,1765902376435,0,0,847,0,0,0,0,0
90,1765902376553,0,0,846,0,0,0,0,0
91,1765902378119,0,0,707,0,0,0,0,0
92,1765902378202,0,0,590,0,0,0,0,0
93,1765902379784,0,0,847,0,0,0,0,0
94,1765902380436,0,0,846,0,0,0,0,0
95,1765902380552,0,0,847,0,0,0,0,0
96,1765902381236,0,0,847,0,0,0,0,0
97,1765902381502,0,0,847,0,0,0,0,0
98,1765902382117,0,0,846,0,0,0,0,0
99,1765902383469,0,0,846,0,0,0,0,0
100,1765902384318,0,0,608,0,0,0,0,0
101,1765902384934,0,0,599,0,0,0,0,0
102,1765902385068,0,0,592,0,0,0,0,0
103,1765902386464,0,0,15,0,0,0,0,0
104,1765902387935,0,0,0,0,0,0,0,0
105,1765902389252,0,0,473,0,0,0,0,0
106,1765902389786,0,0,846,0,0,0,0,0
107,1765902389917,0,0,846,0,0,0,0,0
108,1765902391884,0,0,846,0,0,0,0,0
