index,date,ACCEL_X,ACCEL_Y,ACCEL_Z,1,2,3,4,5
0,1765902321585,-131,8307,-803,0,0,0,0,0
1,1765902323202,282,8363,-1114,0,0,0,0,0
2,1765902325585,868,8351,653,0,0,0,0,0
3,1765902326418,1422,8272,146,0,0,0,0,0
4,1765902326652,802,7897,650,0,0,0,0,0
5,1765902328518,-861,7984,112,0,0,0,0,0
6,1765902328669,-1106,9564,-500,0,0,0,0,0
7,1765902329219,-1882,9969,-476,0,0,0,0,0
8,1765902330418,-2192,8998,-94,0,0,0,0,0
9,1765902330736,-2750,7785,-596,0,0,0,0,0
10,1765902330867,-2779,8738,-276,0,0,0,0,0
11,1765902331168,-1820,9128,-52,0,0,0,0,0
12,1765902331350,-1962,8404,477,0,0,0,0,0
13,1765902331553,-1315,7941,384,0,0,0,0,0
14,1765902331985,-1186,8031,498,0,0,0,0,0
15,1765902332252,-683,8013,777,0,0,0,0,0
16,1765902332322,-550,8285,890,0,0,0,0,0
17,1765902332585,70,7733,101,0,0,0,0,0
18,1765902332835,-119,7361,153,0,0,0,0,0
19,1765902333201,-814,8121,-188,0,0,0,0,0
20,1765902333268,-307,7009,444,0,0,0,0,0
21,1765902334152,-802,8226,-223,0,0,0,0,0
22,1765902334419,-799,8026,-540,0,0,0,0,0
23,1765902335102,-940,8643,274,0,0,0,0,0
24,1765902336769,-1198,7552,-30,0,0,0,0,0
25,1765902337801,-1841,7647,-899,0,0,0,0,0
26,1765902337851,-2264,6691,-830,0,0,0,0,0
27,1765902338085,-1496,8527,-952,0,0,0,0,0
28,1765902339167,-568,9777,-1052,0,0,0,0,0
29,1765902340701,-3548,8921,-539,0,0,0,0,0
30,1765902342769,-2688,7966,-1458,0,0,0,0,0
31,1765902343802,-2506,8613,982,0,0,0,0,0
32,1765902345484,-897,9765,498,0,0,0,0,0
33,1765902348435,-328,7745,-38,0,0,0,0,0
34,1765902350051,-828,7442,-1037,0,0,0,0,0
35,1765902350935,-1030,7718,-3129,0,0,0,0,0
36,1765902351167,-483,8699,-1212,0,0,0,0,0
37,1765902351585,-4383,8271,-1887,0,0,0,0,0
38,1765902351801,-4967,7024,-1137,0,0,0,0,0
39,1765902352352,3551,8197,-867,0,0,0,0,0
40,1765902355151,2278,6995,-930,0,0,0,0,0
41,1765902357585,-5390,8213,-384,0,0,0,0,0
42,1765902358052,-4222,7925,-699,0,0,0,0,0
43,1765902358817,-4730,8748,-1040,0,0,0,0,0
44,1765902359302,-7084,9818,-1713,0,0,0,0,0
45,1765902360573,-3852,7826,1383,0,0,0,0,0
46,1765902361018,-192,10229,841,0,0,0,0,0
47,1765902361605,1716,8266,-927,0,0,0,0,0
48,1765902362936,-4893,7896,-95,0,0,0,0,0
49,1765902363019,-5126,8254,-832,0,0,0,0,0
50,1765902363902,4999,8700,-1871,0,0,0,0,0
51,1765902364168,4206,8683,-1174,0,0,0,0,0
52,1765902364488,1258,8050,-1259,0,0,0,0,0
53,1765902364553,-96,7836,-1204,0,0,0,0,0
54,1765902364702,-2430,7991,-622,0,0,0,0,0
55,1765902365501,-1488,8043,-336,0,0,0,0,0
56,1765902365803,-514,8889,-655,0,0,0,0,0
57,1765902366919,4162,7803,-1252,0,0,0,0,0
58,1765902368068,4490,7701,-692,0,0,0,0,0
59,1765902368367,3755,7591,-1111,0,0,0,0,0
60,1765902369219,-326,7323,-821,0,0,0,0,0
61,1765902373702,604,9192,-306,0,0,0,0,0
62,1765902374569,-189,8813,-1158,0,0,0,0,0
63,1765902375752,-2279,7858,-1270,0,0,0,0,0
64,1765902377418,-3586,9196,281,0,0,0,0,0
65,1765902378351,-4226,9112,293,0,0,0,0,0
66,1765902378917,-4976,7031,-648,0,0,0,0,0
67,1765902379384,-2600,8090,-560,0,0,0,0,0
