index,date,GYRO_X,GYRO_Y,GYRO_Z,1,2,3,4,5
0,1765895323020,-11,18,-1,0,0,0,0,0
1,1765895323070,-11,19,1,0,0,0,0,0
2,1765895323121,-10,18,-1,0,0,0,0,0
3,1765895323171,-12,19,1,0,0,0,0,0
4,1765895323236,-10,20,2,0,0,0,0,0
5,1765895323286,-11,19,0,0,0,0,0,0
6,1765895323336,-11,19,3,0,0,0,0,0
7,1765895323371,-12,23,0,0,0,0,0,0
8,1765895323436,-10,21,1,0,0,0,0,0
9,1765895323470,-9,18,0,0,0,0,0,0
10,1765895323521,-9,21,1,0,0,0,0,0
11,1765895323586,-9,18,0,0,0,0,0,0
12,1765895323636,-9,18,1,0,0,0,0,0
13,1765895323670,-9,18,1,0,0,0,0,0
14,1765895323735,-8,18,0,0,0,0,0,0
15,1765895323770,-9,15,1,0,0,0,0,0
16,1765895323836,-11,19,0,0,0,0,0,0
17,1765895323870,-11,20,3,0,0,0,0,0
18,1765895323921,-16,10,27,0,0,0,0,0
19,1765895325601,-10,17,1,0,0,0,0,0
20,1765895326917,-11,19,0,0,0,0,0,0
21,1765895459339,-11,19,2,0,0,0,0,0
22,1765895459455,-8,19,2,0,0,0,0,0
23,1765895459588,-11,19,1,0,0,0,0,0
24,1765895459706,-10,18,3,0,0,0,0,0
25,1765895459806,-8,19,1,0,0,0,0,0
26,1765895459971,-10,21,0,0,0,0,0,0
27,1765895460037,-9,19,2,0,0,0,0,0
28,1765895460204,-10,18,1,0,0,0,0,0
29,1765895460274,-12,18,1,0,0,0,0,0
30,1765895461519,-10,19,2,0,0,0,0,0
31,1765895465616,-13,19,1,0,0,0,0,0
32,1765895472960,-11,18,2,0,0,0,0,0
33,1765895474675,-11,19,1,0,0,0,0,0
34,1765895480171,-9,20,1,0,0,0,0,0
35,1765895484067,-12,19,2,0,0,0,0,0
36,1765895488846,-12,20,0,0,0,0,0,0
37,1765895490445,-8,19,1,0,0,0,0,0
38,1765895494075,-9,19,1,0,0,0,0,0
39,1765895494874,-10,20,1,0,0,0,0,0
40,1765895500503,-11,18,1,0,0,0,0,0
41,1765895501869,-9,19,0,0,0,0,0,0
42,1765895508847,-12,18,2,0,0,0,0,0
43,1765895516357,-4,41,4,0,0,0,0,0
44,1765895519322,32,18,-10,0,0,0,0,0
45,1765895519704,7,21,8,0,0,0,0,0
46,1765895522319,-37,-1,21,0,0,0,0,0
47,1765895524601,17,334,-48,0,0,0,0,0
48,1765895527065,-62,119,-4,0,0,0,0,0
49,1765895527915,23,148,-2,0,0,0,0,0
50,1765895528997,-19,-3,14,0,0,0,0,0
51,1765895530962,20,-228,-7,0,0,0,0,0
52,1765895533627,-7,-121,-1,0,0,0,0,0
53,1765895536290,-36,6,31,0,0,0,0,0
54,1765895538556,-24,-5,47,0,0,0,0,0
55,1765895539655,12,-27,4,0,0,0,0,0
56,1765895540721,3,-64,-8,0,0,0,0,0
57,1765895543635,-39,12,27,0,0,0,0,0
58,1765895546300,-12,-19,2,0,0,0,0,0
59,1765895547532,-36,95,27,0,0,0,0,0
60,1765895548597,-36,-18,-18,0,0,0,0,0
61,1765895549796,12,-140,-1,0,0,0,0,0
62,1765895557507,24,-70,-86,0,0,0,0,0
63,1765895558588,-61,-53,-15,0,0,0,0,0
64,1765895564918,-13,12,9,0,0,0,0,0
65,1765895565300,-1,24,-4,0,0,0,0,0
66,1765895567266,-22,34,22,0,0,0,0,0
67,1765895571645,1,10,6,0,0,0,0,0
68,1765895578375,40,-328,30,0,0,0,0,0
69,1765895579605,1,-78,10,0,0,0,0,0
70,1765895580656,-46,246,-50,0,0,0,0,0
71,1765895583751,32,-192,2,0,0,0,0,0
72,1765895588448,-85,-191,76,0,0,0,0,0
73,1765895588831,45,-218,0,0,0,0,0,0
74,1765895589664,-95,-142,17,0,0,0,0,0
75,1765895590812,61,-354,103,0,0,0,0,0
76,1765895599239,-9,-9,-31,0,0,0,0,0
77,1765895606650,-56,445,-35,0,0,0,0,0
78,1765895608048,-28,395,9,0,0,0,0,0
79,1765895609114,-26,-107,-2,0,0,0,0,0
80,1765895612494,20,-526,41,0,0,0,0,0
81,1765895613162,9,-405,30,0,0,0,0,0
82,1765895613527,-11,-379,21,0,0,0,0,0
83,1765895613943,40,-366,36,0,0,0,0,0
84,1765895618389,-1,-90,11,0,0,0,0,0
85,1765895618772,-8,-26,6,0,0,0,0,0
86,1765895619838,-11,2,2,0,0,0,0,0
87,1765895620905,-15,11,5,0,0,0,0,0
88,1765895622486,-9,18,3,0,0,0,0,0
89,1765895624785,-10,17,1,0,0,0,0,0
90,1765895633493,-10,20,1,0,0,0,0,0
91,1765895647796,-12,19,2,0,0,0,0,0
92,1765895648212,-10,18,2,0,0,0,0,0
93,1765895648628,-11,19,3,0,0,0,0,0
94,1765895649811,-10,18,2,0,0,0,0,0
95,1765895652858,-10,18,2,0,0,0,0,0
96,1765895653324,-6,18,0,0,0,0,0,0
97,1765895653708,-10,20,2,0,0,0,0,0
98,1765895661801,-12,18,3,0,0,0,0,0
99,1765895665513,-10,17,1,0,0,0,0,0
100,1765895670030,-10,19,1,0,0,0,0,0
101,1765895673107,-9,19,2,0,0,0,0,0
102,1765895674706,-11,19,1,0,0,0,0,0
103,1765895675589,-10,20,1,0,0,0,0,0
104,1765895678019,-6,19,2,0,0,0,0,0
105,1765895679586,-11,19,1,0,0,0,0,0
106,1765895681335,-12,19,3,0,0,0,0,0
107,1765895685268,-11,18,1,0,0,0,0,0
108,1765895686916,-10,18,2,0,0,0,0,0
109,1765895688498,-9,18,1,0,0,0,0,0
110,1765895692478,-10,20,1,0,0,0,0,0
111,1765895693543,-10,18,2,0,0,0,0,0
112,1765895695226,-10,19,0,0,0,0,0,0
113,1765895696110,-10,19,1,0,0,0,0,0
114,1765895697706,-9,19,2,0,0,0,0,0
115,1765895699022,-12,19,2,0,0,0,0,0
116,1765895701370,-12,17,2,0,0,0,0,0
117,1765895712695,-8,17,3,0,0,0,0,0
118,1765895713045,-11,19,0,0,0,0,0,0
119,1765895714626,-11,18,0,0,0,0,0,0
120,1765895715993,-11,18,1,0,0,0,0,0
121,1765895718359,-2315,131,2,0,0,0,0,0
122,1765895720705,-10,19,3,0,0,0,0,0
123,1765895722536,-10,21,2,0,0,0,0,0
124,1765895724602,-9,18,2,0,0,0,0,0
125,1765895725600,-8,19,2,0,0,0,0,0
126,1765895726067,-10,19,3,0,0,0,0,0
127,1765895737053,-11,18,1,0,0,0,0,0
128,1765895738336,-11,20,2,0,0,0,0,0
129,1765895739484,-9,18,1,0,0,0,0,0
130,1765895740850,-10,19,2,0,0,0,0,0
131,1765895741216,-11,19,1,0,0,0,0,0
132,1765895745280,-9,19,2,0,0,0,0,0
133,1765895747062,-12,19,2,0,0,0,0,0
134,1765895748594,-10,20,1,0,0,0,0,0
135,1765895749527,-10,17,4,0,0,0,0,0
136,1765895751208,-10,17,1,0,0,0,0,0
137,1765895751991,-10,19,1,0,0,0,0,0
138,1765895753707,-9,18,2,0,0,0,0,0
139,1765895754476,-9,19,1,0,0,0,0,0
140,1765895754856,-10,19,2,0,0,0,0,0
141,1765895759268,-10,16,3,0,0,0,0,0
142,1765895762648,-9,19,2,0,0,0,0,0
143,1765895764663,-12,18,1,0,0,0,0,0
144,1765895768461,-9,18,2,0,0,0,0,0
145,1765895769459,-12,17,2,0,0,0,0,0
146,1765895773206,-15,210,2,0,0,0,0,0
147,1765895775156,-12,18,1,0,0,0,0,0
148,1765895775938,-11,18,0,0,0,0,0,0
149,1765895784035,-11,19,2,0,0,0,0,0
150,1765895787264,-9,18,1,0,0,0,0,0
151,1765895795442,-9,17,3,0,0,0,0,0
152,1765895796991,-12,18,-3,0,0,0,0,0
153,1765895805167,-11,18,1,0,0,0,0,0
154,1765895805551,-12,18,2,0,0,0,0,0
155,1765895808797,-11,18,2,0,0,0,0,0
156,1765895896902,-11,12306,3,0,0,0,0,0
157,1765895897018,-8,18,2,0,0,0,0,0
158,1765895897135,-12,19,2,0,0,0,0,0
159,1765895897269,-10,19,2,0,0,0,0,0
160,1765895897368,-10,19,3,0,0,0,0,0
161,1765895897519,-9,18,0,0,0,0,0,0
162,1765895897601,-11,20,2,0,0,0,0,0
163,1765895897751,-9,19,2,0,0,0,0,0
164,1765895897818,-10,16,2,0,0,0,0,0
165,1765895909394,-10,18,2,0,0,0,0,0
166,1765895911028,-7,18,2,0,0,0,0,0
167,1765895911858,-13,19,2,0,0,0,0,0
168,1765895912358,-10,18,2,0,0,0,0,0
169,1765895918504,-9,20,-1,0,0,0,0,0
170,1765895920369,-11,18,2,0,0,0,0,0
171,1765895921601,-10,19,1,0,0,0,0,0
172,1765895924431,-10,19,2,0,0,0,0,0
173,1765895934805,-8,18,3,0,0,0,0,0
174,1765895935273,-3083,83,1026,0,0,0,0,0
175,1765895935592,-11,19,2,0,0,0,0,0
176,1765895945631,-11,21,2,0,0,0,0,0
177,1765895947444,-10,19,2,0,0,0,0,0
178,1765895949110,-9,17,3,0,0,0,0,0
179,1765895952690,-8,17,-255,0,0,0,0,0
180,1765895953106,-10,17,1,0,0,0,0,0
181,1765895955789,-10,18,2,0,0,0,0,0
182,1765895957305,-10,18,2,0,0,0,0,0
183,1765895958637,-9,18,1,0,0,0,0,0
184,1765895960416,-14,21,2,0,0,0,0,0
185,1765895961748,-9,17,3,0,0,0,0,0
186,1765895963482,-11,20,258,0,0,0,0,0
187,1765895964813,-11,18,2,0,0,0,0,0
188,1765895966612,-8,18,2,0,0,0,0,0
189,1765895968745,-10,20,1,0,0,0,0,0
190,1765895974704,-11,17,3,0,0,0,0,0
191,1765895975138,-11,19,2,0,0,0,0,0
192,1765895976439,-10,17,1,0,0,0,0,0
193,1765895977803,-10,19,1,0,0,0,0,0
194,1765895979584,-10,19,1,0,0,0,0,0
195,1765895980917,-12,19,1,0,0,0,0,0
196,1765895982265,-10,18,2,0,0,0,0,0
197,1765895984047,-10,21,2,0,0,0,0,0
198,1765895985348,-9,18,1,0,0,0,0,0
199,1765895986714,-11,21,2,0,0,0,0,0
200,1765895987145,-9,19,2,0,0,0,0,0
201,1765895988747,-10,19,2,0,0,0,0,0
202,1765895990026,-9,18,2,0,0,0,0,0
203,1765895991392,-11,20,1,0,0,0,0,0
204,1765895991841,-9,18,2,0,0,0,0,0
205,1765895993158,-10,19,1,0,0,0,0,0
206,1765895994889,-9,16,2,0,0,0,0,0
207,1765895996271,-8,19,1,0,0,0,0,0
208,1765895997653,-10,18,3,0,0,0,0,0
209,1765895998970,-11,19,2,0,0,0,0,0
210,1765896000567,-9,17,2,0,0,0,0,0
211,1765896002332,-11,19,2,0,0,0,0,0
212,1765896003648,-9,19,1,0,0,0,0,0
213,1765896005918,-10,18,2,0,0,0,0,0
214,1765896006778,-12,19,2,0,0,0,0,0
215,1765896008126,-9,18,2,0,0,0,0,0
216,1765896009893,-10,17,3,0,0,0,0,0
217,1765896011491,-10,18,2,0,0,0,0,0
218,1765896012841,-9,18,2,0,0,0,0,0
219,1765896014605,-9,18,2,0,0,0,0,0
220,1765896016206,-11,17,1,0,0,0,0,0
221,1765896017552,-9,20,2,0,0,0,0,0
222,1765896019301,-11,17,1,0,0,0,0,0
223,1765896022233,-10,21,0,0,0,0,0,0
224,1765896024031,-10,18,2,0,0,0,0,0
225,1765896025380,-12,18,2,0,0,0,0,0
226,1765896026728,-12,17,1,0,0,0,0,0
227,1765896028527,-10,19,3,0,0,0,0,0
228,1765896030108,-10,18,2,0,0,0,0,0
229,1765896033226,-11,18,4,0,0,0,0,0
230,1765896033407,-10,19,2,0,0,0,0,0
231,1765896035023,-14,21,2,0,0,0,0,0
232,1765896036787,-8,17,1,0,0,0,0,0
233,1765896038119,-10,19,3,0,0,0,0,0
234,1765896042816,-11,18,2,0,0,0,0,0
235,1765896047510,-10,18,2,0,0,0,0,0
236,1765896051956,-10,18,3,0,0,0,0,0
237,1765896053288,-11,19,2,0,0,0,0,0
238,1765896053737,-7,18,1,0,0,0,0,0
239,1765896055105,-10,20,2,0,0,0,0,0
240,1765896058185,-11,20,1,0,0,0,0,0
241,1765896059766,-10,18,3,0,0,0,0,0
242,1765896061066,-7,21,1,0,0,0,0,0
243,1765896061515,-11,19,0,0,0,0,0,0
244,1765896062863,-11,18,1,0,0,0,0,0
245,1765896064578,-9,19,2,0,0,0,0,0
246,1765896067476,-10,19,1,0,0,0,0,0
247,1765896069292,-11,18,2,0,0,0,0,0
248,1765896071957,-8,18,2,0,0,0,0,0
249,1765896073571,-11,20,1,0,0,0,0,0
250,1765896075302,-11,16,2,0,0,0,0,0
251,1765896087077,-10,20,2,0,0,0,0,0
252,1765896087326,-12,20,1,0,0,0,0,0
253,1765896087542,-13,18,2,0,0,0,0,0
254,1765896087694,-9,18,2,0,0,0,0,0
255,1765896087778,-10,18,3,0,0,0,0,0
256,1765896087945,-8,18,2,0,0,0,0,0
257,1765896088009,-11,20,1,0,0,0,0,0
258,1765896096152,-9,18,1,0,0,0,0,0
259,1765896099982,-10,18,3,0,0,0,0,0
260,1765896101301,-10,18,1,0,0,0,0,0
261,1765896101632,-12,18,2,0,0,0,0,0
262,1765896110343,-10,19,2,0,0,0,0,0
263,1765896124011,-10,20,3,0,0,0,0,0
264,1765896128023,-11,18,2,0,0,0,0,0
265,1765896129259,-9,19,2,0,0,0,0,0
266,1765896134188,-10,19,1,0,0,0,0,0
267,1765896134604,-9,18,2,0,0,0,0,0
268,1765896137071,-11,18,1,0,0,0,0,0
269,1765896137886,-10,16,2,0,0,0,0,0
270,1765896138351,-10,18,2,0,0,0,0,0
271,1765896143369,-9,19,2,0,0,0,0,0
272,1765896144346,-10,18,2,0,0,0,0,0
273,1765896146828,-10,17,2,0,0,0,0,0
274,1765896149808,-10,20,2,0,0,0,0,0
275,1765896156886,-10,18,2,0,0,0,0,0
276,1765896157302,-10,20,2,0,0,0,0,0
277,1765896158251,-9,19,1,0,0,0,0,0
278,1765896158635,-9,18,3,0,0,0,0,0
279,1765896162165,-10,20,2,0,0,0,0,0
280,1765896162614,-10,17,2,0,0,0,0,0
281,1765896165978,-10,18,2,0,0,0,0,0
282,1765896168893,-10,19,2,0,0,0,0,0
283,1765896170242,-12,19,0,0,0,0,0,0
284,1765896171809,-10,18,2,0,0,0,0,0
285,1765896172173,-10,18,2,0,0,0,0,0
286,1765896173572,-11,19,1,0,0,0,0,0
