index,date,REGEN_BRAKE_STATE,1,2,3,4,5,6,7
0,1765895459439,0,0,0,0,0,0,0,0
1,1765895459654,0,0,0,0,0,0,0,0
2,1765895459889,0,0,0,0,0,0,0,0
3,1765895460121,0,0,0,0,0,0,0,0
4,1765895460503,0,0,0,0,0,0,0,0
5,1765895461403,0,0,0,0,0,0,0,0
6,1765895461920,0,0,0,0,0,0,0,0
7,1765895462469,0,0,0,0,0,0,0,0
8,1765895463034,0,0,0,0,0,0,0,0
9,1765895463551,0,0,0,0,0,0,0,0
10,1765895464100,0,0,0,0,0,0,0,0
11,1765895464650,0,0,0,0,0,0,0,0
12,1765895465166,0,0,0,0,0,0,0,0
13,1765895465699,0,0,0,0,0,0,0,0
14,1765895466232,0,0,0,0,0,0,0,0
15,1765895466848,0,0,0,0,0,0,0,0
16,1765895467398,0,0,0,0,0,0,0,0
17,1765895467931,0,0,0,0,0,0,0,0
18,1765895468515,0,0,0,0,0,0,0,0
19,1765895469013,0,0,0,0,0,0,0,0
20,1765895469514,0,0,0,0,0,0,0,0
21,1765895470979,0,0,0,0,0,0,0,0
22,1765895471478,0,0,0,0,0,0,0,0
23,1765895471961,0,0,0,0,0,0,0,0
24,1765895472509,0,0,0,0,0,0,0,0
25,1765895473060,0,0,0,0,0,0,0,0
26,1765895473594,0,0,0,0,0,0,0,0
27,1765895474159,0,0,0,0,0,0,0,0
28,1765895474691,0,0,0,0,0,0,0,0
29,1765895475274,0,0,0,0,0,0,0,0
30,1765895475791,0,0,0,0,0,0,0,0
31,1765895478554,0,0,0,0,0,0,0,0
32,1765895479972,0,0,0,0,0,0,0,0
33,1765895480487,0,0,0,0,0,0,0,0
34,1765895481003,0,0,0,0,0,0,0,0
35,1765895481520,0,0,0,0,0,0,0,0
36,1765895482918,0,0,0,0,0,0,0,0
37,1765895483484,0,0,0,0,0,0,0,0
38,1765895484050,0,0,0,0,0,0,0,0
39,1765895484600,0,0,0,0,0,0,0,0
40,1765895485116,0,0,0,0,0,0,0,0
41,1765895485599,0,0,0,0,0,0,0,0
42,1765895486199,0,0,0,0,0,0,0,0
43,1765895487231,0,0,0,0,0,0,0,0
44,1765895487780,0,0,0,0,0,0,0,0
45,1765895488896,0,0,0,0,0,0,0,0
46,1765895489429,0,0,0,0,0,0,0,0
47,1765895489979,0,0,0,0,0,0,0,0
48,1765895491444,0,0,0,0,0,0,0,0
49,1765895491945,0,0,0,0,0,0,0,0
50,1765895493309,0,0,0,0,0,0,0,0
51,1765895493843,0,0,0,0,0,0,0,0
52,1765895494375,0,0,0,0,0,0,0,0
53,1765895494858,0,0,0,0,0,0,0,0
54,1765895495424,0,0,0,0,0,0,0,0
55,1765895495957,0,0,0,0,0,0,0,0
56,1765895497023,0,0,0,0,0,0,0,0
57,1765895497606,0,0,0,0,0,0,0,0
58,1765895498156,0,0,0,0,0,0,0,0
59,1765895498806,0,0,0,0,0,0,0,0
60,1765895499238,0,0,0,0,0,0,0,0
61,1765895501769,0,0,0,0,0,0,0,0
62,1765895502335,0,0,0,0,0,0,0,0
63,1765895503402,0,0,0,0,0,0,0,0
64,1765895503935,0,0,0,0,0,0,0,0
65,1765895504400,0,0,0,0,0,0,0,0
66,1765895506382,0,0,0,0,0,0,0,0
67,1765895506848,0,0,0,0,0,0,0,0
68,1765895507382,0,0,0,0,0,0,0,0
69,1765895510097,0,0,0,0,0,0,0,0
70,1765895510646,0,0,0,0,0,0,0,0
71,1765895511211,0,0,0,0,0,0,0,0
72,1765895511779,0,0,0,0,0,0,0,0
73,1765895512311,0,0,0,0,0,0,0,0
74,1765895512860,0,0,0,0,0,0,0,0
75,1765895513409,0,0,0,0,0,0,0,0
76,1765895514026,0,0,0,0,0,0,0,0
77,1765895514558,0,0,0,0,0,0,0,0
78,1765895515158,0,0,0,0,0,0,0,0
79,1765895515708,0,0,0,0,0,0,0,0
80,1765895516241,0,0,0,0,0,0,0,0
81,1765895516756,0,0,0,0,0,0,0,0
82,1765895517290,0,0,0,0,0,0,0,0
83,1765895517842,0,0,0,0,0,0,0,0
84,1765895519239,0,0,0,0,0,0,0,0
85,1765895519738,0,0,0,0,0,0,0,0
86,1765895520238,0,0,0,0,0,0,0,0
87,1765895520806,0,0,0,0,0,0,0,0
88,1765895522787,0,0,0,0,0,0,0,0
89,1765895523885,0,0,0,0,0,0,0,0
90,1765895524435,0,0,0,0,0,0,0,0
91,1765895524985,0,0,0,0,0,0,0,0
92,1765895525517,0,0,0,0,0,0,0,0
93,1765895526050,0,0,0,0,0,0,0,0
94,1765895526566,0,0,0,0,0,0,0,0
95,1765895527131,0,0,0,0,0,0,0,0
96,1765895527681,0,0,0,0,0,0,0,0
97,1765895528231,0,0,0,0,0,0,0,0
98,1765895529913,0,0,0,0,0,0,0,0
99,1765895530462,0,0,0,0,0,0,0,0
100,1765895530995,0,0,0,0,0,0,0,0
101,1765895531544,0,0,0,0,0,0,0,0
102,1765895532611,0,0,0,0,0,0,0,0
