index,date,ERROR_ID,STACK,CELL,VOLTAGE,1,2,3,4
0,1765895540937,0,0,0,0,0,0,0,0
1,1765895948178,49158,37120,20896,0.15,0,0,0,0
2,1765896151457,32749,20,6,0,0,0,0,0
3,1765897215727,100,65452,38,0,0,0,0,0
4,1765897220157,1058,65408,37,0,0,0,0,0
5,1765897870970,33182,30509,19180,0.01,0,0,0,0
6,1765898023158,33159,33148,35184,3.31,0,0,0,0
7,1765898048142,0,0,0,0.02,0,0,0,0
