index,date,TIMESTAMP
0,1782582316297,17825712148
1,1782582317230,17825712148
2,1782582318695,17825712148
3,1782582319544,17825712148
4,1782582322075,17825712148
5,1782582325989,17825712148
6,1782582329985,17764149214
7,1782582330468,17764149214
8,1782582331801,17825714754
9,1782582332283,17825714760
10,1782582367287,17764149214
11,1782582367787,17764149214
12,1782582369119,17825714755
13,1782582369602,17825714760
14,1782582370385,17825714767
15,1782582371167,17825714774
16,1782582373732,17825714802
17,1782582374248,17825714805
18,1782582374931,17825714810
19,1782582375547,17825714815
20,1782582376230,17825714815
21,1782582377512,17825715752
22,1782582378229,17825715752
23,1782582379428,17825715776
24,1782582380043,17825715776
25,1782582380760,17825715793
26,1782582381892,17825715803
27,1782582383157,17825715820
28,1782582383841,17825715820
29,1782582385589,17825715843
30,1782582386338,17825715847
31,1782582386787,17825715847
32,1782582387521,17825715860
33,1782582388170,17825715867
34,1782582388869,17825715867
35,1782582390219,17825715890
36,1782582392899,17825715910
37,1782582393532,17825715922
38,1782582394831,17825715930
39,1782582395530,17825715940
40,1782582396763,17825715955
41,1782582398228,17825715964
42,1782582398744,17825715964
43,1782582401443,17825715994
44,1782582402141,17825715994
45,1782582404139,17825716022
46,1782582405572,69175396063057080
47,1782582407986,17825716060
48,1782582409186,17825716077
49,1782582410467,17825716087
50,1782582412266,17825716107
51,1782582413049,17825716114
52,1782582413549,17825716124
53,1782582414265,17825716124
54,1782582414981,17825716137
55,1782582415614,17825716142
56,1782582416197,17825716150
57,1782582417678,17825716157
58,1782582418262,17825716157
59,1782582418777,17825716175
60,1782582420076,17825716180
61,1782582420643,17825716180
62,1782582422659,17825716208
63,1782582423824,17825716224
64,1782582424556,17825716224
65,1782582425772,17825716235
66,1782582427104,17825716250
67,1782582429719,17825716270
68,1782582430351,17825716290
69,1782582430917,17825716296
70,1782582432383,17825716306
71,1782582432899,17825716311
72,1782582433499,17825716321
73,1782582435380,17825716331
74,1782582436630,17825716351
75,1782582439093,17825716366
76,1782582439727,17825716366
77,1782582440226,17825716390
78,1782582440942,17825716396
79,1782582441575,17825716396
80,1782582444056,17825716427
81,1782582444773,17825716427
82,1782582445321,17825716427
83,1782582445971,17825716427
84,1782582446620,17825716427
85,1782582448586,17825716473
86,1782582449301,17825716480
87,1782582450534,17825716480
88,1782582451134,17825716480
89,1782582451883,17825716480
90,1782582452449,17825716512
91,1782582453782,17825716516
92,1782582454431,1.823057129139713e+17
93,1782582456396,17825716540
94,1782582457761,17825716564
95,1782582459110,17825716564
96,1782582460326,17825716590
97,1782582461042,17825716590
98,1782582461625,17825716590
99,1782582462224,17825716604
100,1782582462840,17825716604
101,1782582463506,17825716614
102,1782582464638,17825716632
103,1782582465155,17825716640
104,1782582465788,17825716640
105,1782582467103,17825716657
106,1782582467686,17825716662
107,1782582468402,17825716670
108,1782582469018,17825716674
109,1782582470201,105786646906
110,1782582471633,17825716684
111,1782582472099,17825716684
112,1782582472865,17825716710
113,1782582473748,17825716710
114,1782582476096,17825716747
115,1782582476879,17825716752
