index,date,MODE_ID,ERROR_ID,AIR_P,AIR_N,1,2,3,4
60,1765224071270,1,0,1,1,0,0,0,0
61,1765224072804,1,0,1,1,0,0,0,0
62,1765224074570,1,2,0,0,0,0,0,0
63,1765224076137,1,2,0,0,0,0,0,0
64,1765224076304,1,2,0,0,0,0,0,0
65,1765224077886,1,2,0,0,0,0,0,0
66,1765224079655,1,2,0,0,0,0,0,0
67,1765224081387,1,2,0,0,0,0,0,0
68,1765224082971,1,2,0,0,0,0,0,0
69,1765224083171,1,2,0,0,0,0,0,0
70,1765224084754,1,2,0,0,0,0,0,0
71,1765224086603,1,2,0,0,0,0,0,0
72,1765224086770,1,2,0,0,0,0,0,0
73,1765224088403,1,2,0,0,0,0,0,0
74,1765224088575,1,2,0,0,0,0,0,0
75,1765224090288,1,2,0,0,0,0,0,0
76,1765224090454,1,2,0,0,0,0,0,0
77,1765224092070,1,2,0,0,0,0,0,0
78,1765224092272,1,2,0,0,0,0,0,0
79,1765224093937,1,2,0,0,0,0,0,0
80,1765224094102,1,2,0,0,0,0,0,0
81,1765224095937,1,2,0,0,0,0,0,0
82,1765224097486,1,2,0,0,0,0,0,0
83,1765224099271,1,2,0,0,0,0,0,0
84,1765224100985,1,2,0,0,0,0,0,0
85,1765224102621,1,2,0,0,0,0,0,0
86,1765224102821,1,2,0,0,0,0,0,0
87,1765224104337,1,2,0,0,0,0,0,0
88,1765224106152,1,2,0,0,0,0,0,0
89,1765224109486,1,2,0,0,0,0,0,0
90,1765224109636,1,2,0,0,0,0,0,0
91,1765224111368,1,2,0,0,0,0,0,0
92,1765224152917,1,0,0,0,0,0,0,0
93,1765224154669,1,0,0,0,0,0,0,0
94,1765224156220,1,0,0,0,0,0,0,0
95,1765224156388,1,0,0,0,0,0,0,0
96,1765224158069,1,0,0,0,0,0,0,0
97,1765224159803,1,0,0,0,0,0,0,0
98,1765224160002,1,0,0,1,0,0,0,0
99,1765224161670,1,0,0,1,0,0,0,0
100,1765224161820,1,0,0,1,0,0,0,0
101,1765224165319,1,0,1,1,0,0,0,0
102,1765224167153,1,0,1,1,0,0,0,0
103,1765224167386,1,0,1,1,0,0,0,0
104,1765224168970,1,0,1,1,0,0,0,0
105,1765224169153,1,0,1,1,0,0,0,0
106,1765224170836,1,0,1,1,0,0,0,0
107,1765224170985,1,0,1,1,0,0,0,0
108,1765224172536,1,0,1,1,0,0,0,0
109,1765224174318,1,0,1,1,0,0,0,0
110,1765224177669,1,0,1,1,0,0,0,0
111,1765224177803,1,0,1,1,0,0,0,0
112,1765224179369,1,0,1,1,0,0,0,0
113,1765224179584,1,0,1,1,0,0,0,0
114,1765224181103,1,0,1,1,0,0,0,0
115,1765224182885,1,0,1,1,0,0,0,0
116,1765224184403,1,0,1,1,0,0,0,0
117,1765224186202,1,0,1,1,0,0,0,0
118,1765224187869,1,0,1,1,0,0,0,0
119,1765224189469,1,0,1,1,0,0,0,0
120,1765224189636,1,0,1,1,0,0,0,0
121,1765224191203,1,0,1,1,0,0,0,0
122,1765224192953,1,0,1,1,0,0,0,0
123,1765224194486,1,0,1,1,0,0,0,0
124,1765224194668,1,0,1,1,0,0,0,0
125,1765224196284,1,0,1,1,0,0,0,0
126,1765224196469,1,0,1,1,0,0,0,0
127,1765224198136,1,0,1,1,0,0,0,0
128,1765224198302,1,0,1,1,0,0,0,0
129,1765224199903,1,0,1,1,0,0,0,0
130,1765224201718,1,0,1,1,0,0,0,0
131,1765224201901,1,0,1,1,0,0,0,0
132,1765224203483,1,0,1,1,0,0,0,0
133,1765224206769,1,0,1,1,0,0,0,0
134,1765224206952,1,0,1,1,0,0,0,0
135,1765224208535,1,0,1,1,0,0,0,0
136,1765224210018,1,0,1,1,0,0,0,0
137,1765224210169,1,0,1,1,0,0,0,0
138,1765224211952,1,0,1,1,0,0,0,0
139,1765224213536,1,0,1,1,0,0,0,0
140,1765224215319,1,0,1,1,0,0,0,0
141,1765224216869,1,0,1,1,0,0,0,0
142,1765224217035,1,0,1,1,0,0,0,0
143,1765224218585,1,0,1,1,0,0,0,0
144,1765224220319,1,0,1,1,0,0,0,0
145,1765224221869,1,0,1,1,0,0,0,0
146,1765224222002,1,0,1,1,0,0,0,0
147,1765224223586,1,0,1,1,0,0,0,0
148,1765224225286,1,0,1,1,0,0,0,0
149,1765224226902,1,0,1,1,0,0,0,0
150,1765224227126,1,0,1,1,0,0,0,0
151,1765224228619,1,0,1,1,0,0,0,0
152,1765224230452,1,0,1,1,0,0,0,0
153,1765224230618,1,0,1,1,0,0,0,0
154,1765224232169,1,0,1,1,0,0,0,0
155,1765224234035,1,0,1,1,0,0,0,0
156,1765224235768,1,0,1,1,0,0,0,0
157,1765224237601,1,0,1,1,0,0,0,0
158,1765224239185,1,0,1,1,0,0,0,0
159,1765224239369,1,0,1,1,0,0,0,0
160,1765224240901,1,0,1,1,0,0,0,0
161,1765224242669,1,0,1,1,0,0,0,0
162,1765224244368,1,0,1,1,0,0,0,0
163,1765224245969,1,0,1,1,0,0,0,0
164,1765224246152,1,0,1,1,0,0,0,0
165,1765224247686,1,0,1,1,0,0,0,0
166,1765224249468,1,0,1,1,0,0,0,0
167,1765224251019,1,0,1,1,0,0,0,0
168,1765224252801,1,0,1,1,0,0,0,0
169,1765224252968,1,0,1,1,0,0,0,0
170,1765224254568,1,0,1,1,0,0,0,0
171,1765224256385,1,0,1,1,0,0,0,0
172,1765224259718,1,0,1,1,0,0,0,0
173,1765224259955,1,0,1,1,0,0,0,0
174,1765224261435,1,0,1,1,0,0,0,0
175,1765224261668,1,0,1,1,0,0,0,0
176,1765224263252,1,0,1,1,0,0,0,0
177,1765224265066,1,0,1,1,0,0,0,0
178,1765224266885,1,0,1,1,0,0,0,0
179,1765224268768,1,0,1,1,0,0,0,0
180,1765224268918,1,0,1,1,0,0,0,0
181,1765224270501,1,0,1,1,0,0,0,0
182,1765224274068,1,0,1,1,0,0,0,0
183,1765224275668,1,0,1,1,0,0,0,0
184,1765224275819,1,0,1,1,0,0,0,0
185,1765224277401,1,0,1,1,0,0,0,0
186,1765224277568,1,0,1,1,0,0,0,0
187,1765224279117,1,0,1,1,0,0,0,0
188,1765224280885,1,0,1,1,0,0,0,0
189,1765224282451,1,0,1,1,0,0,0,0
190,1765224282584,1,0,1,1,0,0,0,0
191,1765224284218,1,0,1,1,0,0,0,0
192,1765224285867,1,0,1,1,0,0,0,0
193,1765224287500,1,0,1,1,0,0,0,0
194,1765224287635,1,0,1,1,0,0,0,0
195,1765224289185,1,0,0,0,0,0,0,0
196,1765224292453,1,0,0,0,0,0,0,0
197,1765224292618,1,0,0,0,0,0,0,0
198,1765224295968,1,0,0,0,0,0,0,0
199,1765224297737,1,0,0,0,0,0,0,0
200,1765224301168,1,0,0,0,0,0,0,0
201,1765224301334,1,0,0,0,0,0,0,0
202,1765224303001,1,0,0,0,0,0,0,0
203,1765224303201,1,0,0,0,0,0,0,0
204,1765224304783,1,0,0,0,0,0,0,0
205,1765224304950,1,0,0,0,0,0,0,0
206,1765224306651,1,0,0,0,0,0,0,0
207,1765224306818,1,0,0,0,0,0,0,0
208,1765224308384,1,0,0,0,0,0,0,0
209,1765224308567,1,0,0,0,0,0,0,0
210,1765224310185,1,0,0,0,0,0,0,0
211,1765224311917,1,0,0,0,0,0,0,0
212,1765224313484,1,0,0,0,0,0,0,0
213,1765224313618,1,0,0,0,0,0,0,0
214,1765224315201,1,0,0,0,0,0,0,0
215,1765224316951,1,0,0,0,0,0,0,0
216,1765224318501,1,0,0,0,0,0,0,0
217,1765224318701,1,0,0,0,0,0,0,0
218,1765224320084,1,0,0,0,0,0,0,0
219,1765224321217,1,0,0,0,0,0,0,0
220,1765224321418,1,0,0,0,0,0,0,0
221,1765224323284,1,0,0,0,0,0,0,0
222,1765224324883,1,0,0,0,0,0,0,0
223,1765224325083,1,0,0,0,0,0,0,0
224,1765224326618,1,0,0,0,0,0,0,0
225,1765224328384,1,0,0,0,0,0,0,0
226,1765224329935,1,0,0,0,0,0,0,0
227,1765224330050,1,0,0,0,0,0,0,0
228,1765224331701,1,0,0,0,0,0,0,0
229,1765224333384,1,0,0,0,0,0,0,0
230,1765224335134,1,0,0,0,0,0,0,0
231,1765224336667,1,0,0,0,0,0,0,0
232,1765224336851,1,0,0,0,0,0,0,0
233,1765224338434,1,0,0,0,0,0,0,0
234,1765224339983,1,0,0,0,0,0,0,0
235,1765224340634,1,0,0,0,0,0,0,0
236,1765224341249,1,0,0,0,0,0,0,0
237,1765224342617,1,0,0,0,0,0,0,0
238,1765224343251,1,0,0,0,0,0,0,0
239,1765224344467,1,0,0,0,0,0,0,0
240,1765224344600,1,0,0,0,0,0,0,0
241,1765224345234,1,0,0,0,0,0,0,0
242,1765224345851,1,0,0,0,0,0,0,0
243,1765224347083,1,0,0,0,0,0,0,0
244,1765224347700,1,0,0,0,0,0,0,0
245,1765224348300,1,0,0,0,0,0,0,0
246,1765224348917,1,0,0,0,0,0,0,0
247,1765224349634,1,0,0,0,0,0,0,0
248,1765224350250,1,0,0,0,0,0,0,0
249,1765224351467,1,0,0,0,0,0,0,0
250,1765224352084,1,0,0,0,0,0,0,0
251,1765224352701,1,0,0,0,0,0,0,0
252,1765224352834,1,0,0,0,0,0,0,0
253,1765224353417,1,0,0,0,0,0,0,0
254,1765224354067,1,0,0,0,0,0,0,0
255,1765224354668,1,0,0,0,0,0,0,0
256,1765224355284,1,0,0,0,0,0,0,0
257,1765224356048,1,0,0,0,0,0,0,0
258,1765224356667,1,0,0,0,0,0,0,0
259,1765224357283,1,0,0,0,0,0,0,0
260,1765224357900,1,0,0,0,0,0,0,0
261,1765224358518,1,0,0,0,0,0,0,0
262,1765224359884,1,0,0,0,0,0,0,0
263,1765224360485,1,0,0,0,0,0,0,0
264,1765224361701,1,0,0,0,0,0,0,0
265,1765224362451,1,0,0,0,0,0,0,0
266,1765224363068,1,0,0,0,0,0,0,0
267,1765224363700,1,0,0,0,0,0,0,0
268,1765224364318,1,0,0,0,0,0,0,0
269,1765224365701,1,0,0,0,0,0,0,0
270,1765224366318,1,0,0,0,0,0,0,0
271,1765224366933,1,0,0,0,0,0,0,0
272,1765224367550,1,0,0,0,0,0,0,0
273,1765224368151,1,0,0,0,0,0,0,0
274,1765224368901,1,0,0,0,0,0,0,0
275,1765224369535,1,0,0,0,0,0,0,0
276,1765224370134,1,0,0,0,0,0,0,0
277,1765224370734,1,0,0,0,0,0,0,0
278,1765224371367,1,0,0,0,0,0,0,0
279,1765224372100,1,0,0,0,0,0,0,0
280,1765224372734,1,0,0,0,0,0,0,0
281,1765224375217,1,0,0,0,0,0,0,0
282,1765224377085,1,0,0,0,0,0,0,0
283,1765224377284,1,0,0,0,0,0,0,0
284,1765224378918,1,0,0,0,0,0,0,0
285,1765224380617,1,0,0,1,0,0,0,0
286,1765224382383,1,0,1,1,0,0,0,0
287,1765224385733,1,0,1,1,0,0,0,0
288,1765224389067,1,0,1,1,0,0,0,0
289,1765224389200,1,0,1,1,0,0,0,0
290,1765224390817,1,0,1,1,0,0,0,0
291,1765224390999,1,0,1,1,0,0,0,0
292,1765224392534,1,0,1,1,0,0,0,0
293,1765224394317,1,0,1,1,0,0,0,0
294,1765224395865,1,0,1,1,0,0,0,0
295,1765224396000,1,0,1,1,0,0,0,0
296,1765224397617,1,0,1,1,0,0,0,0
297,1765224399317,1,0,1,1,0,0,0,0
298,1765224401099,1,0,1,1,0,0,0,0
299,1765224402699,1,0,1,1,0,0,0,0
300,1765224402920,1,0,1,1,0,0,0,0
301,1765224404500,1,0,1,1,0,0,0,0
302,1765224404650,1,0,1,1,0,0,0,0
303,1765224406283,1,0,1,1,0,0,0,0
304,1765224406466,1,0,1,1,0,0,0,0
305,1765224408016,1,0,1,1,0,0,0,0
306,1765224409850,1,0,1,1,0,0,0,0
307,1765224411600,1,0,1,1,0,0,0,0
308,1765224413200,1,0,1,1,0,0,0,0
309,1765224413317,1,0,1,1,0,0,0,0
310,1765224414900,1,0,1,1,0,0,0,0
311,1765224418451,1,0,1,1,0,0,0,0
312,1765224420184,1,0,1,1,0,0,0,0
313,1765224421966,1,0,1,1,0,0,0,0
314,1765224423484,1,0,1,1,0,0,0,0
315,1765224425234,1,0,1,1,0,0,0,0
316,1765224426749,1,0,1,1,0,0,0,0
317,1765224428517,1,0,1,1,0,0,0,0
318,1765224430016,1,0,1,1,0,0,0,0
319,1765224430200,1,0,1,1,0,0,0,0
320,1765224431799,1,0,1,1,0,0,0,0
321,1765224433483,1,0,1,1,0,0,0,0
322,1765224435099,1,0,1,1,0,0,0,0
323,1765224435250,1,0,1,1,0,0,0,0
324,1765224436816,1,0,1,1,0,0,0,0
325,1765224438617,1,0,1,1,0,0,0,0
326,1765224440416,1,0,1,1,0,0,0,0
327,1765224442200,1,0,1,1,0,0,0,0
328,1765224444083,1,0,1,1,0,0,0,0
329,1765224445883,1,0,1,1,0,0,0,0
330,1765224447666,1,0,1,1,0,0,0,0
331,1765224450933,1,0,1,1,0,0,0,0
332,1765224454183,1,0,1,1,0,0,0,0
333,1765224455866,1,0,1,1,0,0,0,0
334,1765224457432,1,2,0,0,0,0,0,0
335,1765224457686,1,2,0,0,0,0,0,0
336,1765224459199,1,2,0,0,0,0,0,0
337,1765224460898,1,2,0,0,0,0,0,0
338,1765224462683,1,2,0,0,0,0,0,0
339,1765224464199,1,2,0,0,0,0,0,0
340,1765224467666,1,2,0,0,0,0,0,0
341,1765224469300,1,2,0,0,0,0,0,0
342,1765224469432,1,2,0,0,0,0,0,0
343,1765224471032,1,2,0,0,0,0,0,0
344,1765224471231,1,2,0,0,0,0,0,0
345,1765224472866,1,2,0,0,0,0,0,0
346,1765224474699,1,2,0,0,0,0,0,0
347,1765224474898,1,2,0,0,0,0,0,0
348,1765224478332,1,0,0,0,0,0,0,0
349,1765224480114,1,0,0,0,0,0,0,0
350,1765224481665,1,0,0,0,0,0,0,0
351,1765224481866,1,0,0,0,0,0,0,0
352,1765224483382,1,0,0,0,0,0,0,0
353,1765224484915,1,0,0,0,0,0,0,0
354,1765224485082,1,0,0,0,0,0,0,0
355,1765224486649,1,0,0,0,0,0,0,0
356,1765224488432,1,0,0,0,0,0,0,0
357,1765224489915,1,0,0,0,0,0,0,0
358,1765224490082,1,0,0,0,0,0,0,0
359,1765224491682,1,0,0,0,0,0,0,0
360,1765224493333,1,0,0,0,0,0,0,0
361,1765224494899,1,0,0,0,0,0,0,0
362,1765224495049,1,0,0,0,0,0,0,0
363,1765224496565,1,0,0,0,0,0,0,0
364,1765224499815,1,0,0,0,0,0,0,0
365,1765224501580,1,0,0,0,0,0,0,0
366,1765224503080,1,0,0,0,0,0,0,0
367,1765224504849,1,0,0,0,0,0,0,0
368,1765224506631,1,0,0,0,0,0,0,0
369,1765224508382,1,0,0,0,0,0,0,0
370,1765224509965,1,0,0,0,0,0,0,0
371,1765224510182,1,0,0,0,0,0,0,0
372,1765224511747,1,0,0,0,0,0,0,0
373,1765224511915,1,0,0,0,0,0,0,0
374,1765224513598,1,0,0,0,0,0,0,0
375,1765224513748,1,0,0,0,0,0,0,0
376,1765224515315,1,0,0,0,0,0,0,0
377,1765224517049,1,0,0,0,0,0,0,0
378,1765224518599,1,0,0,0,0,0,0,0
379,1765224518765,1,0,0,0,0,0,0,0
380,1765224520315,1,0,0,0,0,0,0,0
381,1765224522015,1,0,0,0,0,0,0,0
382,1765224523582,1,0,0,0,0,0,0,0
383,1765224526815,1,0,0,0,0,0,0,0
384,1765224528515,1,0,0,0,0,0,0,0
385,1765224530048,1,0,0,0,0,0,0,0
386,1765224530198,1,0,0,0,0,0,0,0
387,1765224531965,1,0,0,0,0,0,0,0
388,1765224533448,1,0,0,0,0,0,0,0
389,1765224535065,1,0,0,0,0,0,0,0
390,1765224535213,1,0,0,0,0,0,0,0
391,1765224536731,1,0,0,0,0,0,0,0
392,1765224538499,1,0,0,0,0,0,0,0
393,1765224540031,1,0,0,0,0,0,0,0
394,1765224540216,1,0,0,0,0,0,0,0
395,1765224541833,1,0,0,0,0,0,0,0
396,1765224541998,1,0,0,0,0,0,0,0
397,1765224545381,1,0,0,0,0,0,0,0
398,1765224547197,1,0,0,0,0,0,0,0
399,1765224548949,1,0,0,0,0,0,0,0
400,1765224550581,1,0,0,0,0,0,0,0
401,1765224550748,1,0,0,0,0,0,0,0
402,1765224552232,1,0,0,0,0,0,0,0
403,1765224553814,1,0,0,0,0,0,0,0
404,1765224553947,1,0,0,0,0,0,0,0
405,1765224555450,1,0,0,0,0,0,0,0
406,1765224557231,1,0,0,0,0,0,0,0
407,1765224558731,1,0,0,0,0,0,0,0
408,1765224558897,1,0,0,0,0,0,0,0
409,1765224560515,1,0,0,0,0,0,0,0
410,1765224562181,1,0,0,0,0,0,0,0
411,1765224563763,1,0,0,0,0,0,0,0
412,1765224565381,1,0,0,0,0,0,0,0
413,1765224567060,1,0,0,0,0,0,0,0
414,1765224567165,1,0,0,0,0,0,0,0
415,1765224629599,1,0,0,0,0,0,0,0
416,1765224631148,1,0,0,1,0,0,0,0
417,1765224631298,1,0,0,1,0,0,0,0
418,1765224632948,1,0,0,1,0,0,0,0
419,1765224634681,1,0,1,1,0,0,0,0
420,1765224636530,1,0,1,1,0,0,0,0
421,1765224640181,1,0,1,1,0,0,0,0
422,1765224642030,1,0,1,1,0,0,0,0
423,1765224642249,1,0,1,1,0,0,0,0
424,1765224645715,1,0,1,1,0,0,0,0
425,1765224647413,1,0,1,1,0,0,0,0
426,1765224649014,1,0,1,1,0,0,0,0
427,1765224649164,1,0,1,1,0,0,0,0
428,1765224650698,1,0,1,1,0,0,0,0
429,1765224652412,1,0,1,1,0,0,0,0
430,1765224655647,1,0,1,1,0,0,0,0
431,1765224657180,1,0,1,1,0,0,0,0
432,1765224657397,1,0,1,1,0,0,0,0
433,1765224658929,1,0,1,1,0,0,0,0
434,1765224660646,1,0,1,1,0,0,0,0
435,1765224662229,1,0,1,1,0,0,0,0
436,1765224662380,1,0,1,1,0,0,0,0
437,1765224664180,1,0,1,1,0,0,0,0
438,1765224665714,1,0,1,1,0,0,0,0
439,1765224667528,1,0,1,1,0,0,0,0
440,1765224669047,1,0,1,1,0,0,0,0
441,1765224669230,1,0,1,1,0,0,0,0
442,1765224670880,1,0,1,1,0,0,0,0
443,1765224671028,1,0,1,1,0,0,0,0
444,1765224672630,1,0,1,1,0,0,0,0
445,1765224672828,1,0,1,1,0,0,0,0
446,1765224674478,1,0,1,1,0,0,0,0
447,1765224674663,1,0,1,1,0,0,0,0
448,1765224676347,1,0,1,1,0,0,0,0
449,1765224676563,1,0,1,1,0,0,0,0
450,1765224678396,1,0,1,1,0,0,0,0
451,1765224680246,1,0,1,1,0,0,0,0
452,1765224681896,1,0,1,1,0,0,0,0
453,1765224683462,1,0,1,1,0,0,0,0
454,1765224684996,1,0,1,1,0,0,0,0
455,1765224685180,1,0,1,1,0,0,0,0
456,1765224686795,1,0,1,1,0,0,0,0
457,1765224686946,1,0,1,1,0,0,0,0
458,1765224688512,1,0,1,1,0,0,0,0
459,1765224690261,1,0,1,1,0,0,0,0
460,1765224691829,1,0,1,1,0,0,0,0
461,1765224692045,1,0,1,1,0,0,0,0
462,1765224693547,1,0,1,1,0,0,0,0
463,1765224695296,1,0,1,1,0,0,0,0
464,1765224696812,1,2,0,0,0,0,0,0
465,1765224696946,1,2,0,0,0,0,0,0
466,1765224698563,1,2,0,0,0,0,0,0
467,1765224700295,1,2,0,0,0,0,0,0
468,1765224702113,1,2,0,0,0,0,0,0
469,1765224703878,1,2,0,0,0,0,0,0
470,1765224705712,1,2,0,0,0,0,0,0
471,1765224707362,1,2,0,0,0,0,0,0
472,1765224707546,1,2,0,0,0,0,0,0
473,1765224709363,1,2,0,0,0,0,0,0
474,1765224711262,1,2,0,0,0,0,0,0
475,1765224713029,1,2,0,0,0,0,0,0
476,1765224715429,1,0,0,1,0,0,0,0
477,1765224717029,1,0,0,1,0,0,0,0
478,1765224718762,1,0,1,1,0,0,0,0
479,1765224720347,1,0,1,1,0,0,0,0
480,1765224720579,1,0,1,1,0,0,0,0
481,1765224722096,1,0,1,1,0,0,0,0
482,1765224722281,1,0,1,1,0,0,0,0
483,1765224723946,1,0,1,1,0,0,0,0
484,1765224724096,1,0,1,1,0,0,0,0
485,1765224725646,1,0,1,1,0,0,0,0
486,1765224727446,1,0,1,1,0,0,0,0
487,1765224729013,1,0,1,1,0,0,0,0
488,1765224729196,1,0,1,1,0,0,0,0
489,1765224730781,1,0,1,1,0,0,0,0
490,1765224730946,1,0,1,1,0,0,0,0
491,1765224732565,1,0,1,1,0,0,0,0
492,1765224732747,1,0,1,1,0,0,0,0
493,1765224734313,1,0,1,1,0,0,0,0
494,1765224736081,1,0,1,1,0,0,0,0
495,1765224737847,1,0,1,1,0,0,0,0
496,1765224739447,1,0,1,1,0,0,0,0
497,1765224739663,1,0,1,1,0,0,0,0
498,1765224741231,1,0,1,1,0,0,0,0
499,1765224741445,1,0,1,1,0,0,0,0
500,1765224743162,1,0,1,1,0,0,0,0
501,1765224743345,1,0,1,1,0,0,0,0
502,1765224747030,1,0,1,1,0,0,0,0
503,1765224748930,1,0,1,1,0,0,0,0
504,1765224750430,1,0,1,1,0,0,0,0
505,1765224750630,1,0,1,1,0,0,0,0
506,1765224752297,1,0,1,1,0,0,0,0
507,1765224752446,1,0,1,1,0,0,0,0
508,1765224754030,1,0,1,1,0,0,0,0
509,1765224755779,1,0,1,1,0,0,0,0
510,1765224759062,1,0,1,1,0,0,0,0
511,1765224760813,1,0,1,1,0,0,0,0
512,1765224762546,1,0,1,1,0,0,0,0
513,1765224764111,1,0,1,1,0,0,0,0
514,1765224764295,1,0,1,1,0,0,0,0
515,1765224765796,1,0,1,1,0,0,0,0
516,1765224767596,1,0,1,1,0,0,0,0
517,1765224769129,1,0,0,0,0,0,0,0
518,1765224769295,1,0,0,0,0,0,0,0
519,1765224773846,1,0,0,0,0,0,0,0
520,1765224775378,1,0,0,0,0,0,0,0
521,1765224777162,1,0,0,0,0,0,0,0
522,1765224778831,1,0,0,0,0,0,0,0
523,1765224809953,1,0,0,0,0,0,0,0
524,1765224880260,1,0,0,0,0,0,0,0
525,1765224881777,1,0,0,0,0,0,0,0
526,1765224883628,1,0,0,0,0,0,0,0
527,1765224885362,1,0,0,0,0,0,0,0
528,1765224887212,1,0,0,0,0,0,0,0
529,1765224888944,1,0,0,0,0,0,0,0
530,1765224890193,1,0,0,0,0,0,0,0
531,1765224890794,1,0,0,0,0,0,0,0
532,1765224891409,1,0,0,0,0,0,0,0
533,1765224891568,1,0,0,0,0,0,0,0
534,1765224892178,2561,8,0,0,0,0,0,0
535,1765224892812,1,0,0,0,0,0,0,0
536,1765224893412,1,0,0,0,0,0,0,0
537,1765224894012,1,0,0,0,0,0,0,0
538,1765224894612,1,0,0,0,0,0,0,0
539,1765224894777,1,0,0,0,0,0,0,0
540,1765224895413,1,0,0,0,0,0,0,0
541,1765224896426,1,0,0,0,0,0,0,0
542,1765224896592,1,0,0,0,0,0,0,0
543,1765224897229,1,0,0,0,0,0,0,0
544,1765224898182,1,0,0,0,0,0,0,0
545,1765224898446,1,0,0,0,0,0,0,0
546,1765224899062,1,0,0,0,0,0,0,0
547,1765224899859,1,0,0,0,0,0,0,0
548,1765224900463,1,0,0,0,0,0,0,0
549,1765224901112,1,0,0,0,0,0,0,0
550,1765224901727,1,0,0,0,0,0,0,0
551,1765224902894,1,0,0,0,0,0,0,0
552,1765224903046,1,0,0,0,0,0,0,0
553,1765224904612,1,0,0,0,0,0,0,0
554,1765224906361,1,0,0,0,0,0,0,0
555,1765224907045,1,0,0,0,0,0,0,0
556,1765224907678,1,0,0,0,0,0,0,0
557,1765224908275,1,0,0,0,0,0,0,0
558,1765224909298,1,0,0,0,0,0,0,0
559,1765224909678,1,0,0,0,0,0,0,0
560,1765224910295,1,0,0,0,0,0,0,0
561,1765224910928,1,0,0,0,0,0,0,0
562,1765224911677,1,0,0,0,0,0,0,0
563,1765224912295,1,0,0,0,0,0,0,0
564,1765224912913,1,0,0,0,0,0,0,0
565,1765224913461,1,0,0,0,0,0,0,0
566,1765224914062,1,0,0,0,0,0,0,0
567,1765224915328,1,0,0,0,0,0,0,0
568,1765224915961,1,0,0,0,0,0,0,0
569,1765224916728,1,0,0,0,0,0,0,0
570,1765224917344,1,0,0,0,0,0,0,0
571,1765224917978,1,0,0,0,0,0,0,0
572,1765224918595,1,0,0,0,0,0,0,0
573,1765224919212,1,0,0,0,0,0,0,0
574,1765224920047,1,0,0,0,0,0,0,0
575,1765224920611,1,0,0,0,0,0,0,0
576,1765224921245,1,0,0,0,0,0,0,0
577,1765224921861,1,0,0,0,0,0,0,0
578,1765224922628,1,0,0,0,0,0,0,0
579,1765224923760,1,0,0,0,0,0,0,0
