index,date,ENERGY,OVERLOAD,TEMPERATURE_1,TEMPERATURE_2,1,2,3,4
0,1765568974949,0,0,0,0,0,0,0,0
1,1765568975233,0,0,0,0,0,0,0,0
2,1765568975681,0,0,0,0,0,0,0,0
3,1765568975964,0,0,0,0,0,0,0,0
4,1765568976065,0,0,0,0,0,0,0,0
5,1765568976381,0,0,0,0,0,0,0,0
6,1765568976798,0,0,0,0,0,0,0,0
7,1765568977080,0,0,0,0,0,0,0,0
8,1765568977548,0,0,0,0,0,0,0,0
9,1765568977815,0,0,0,0,0,0,0,0
10,1765568977931,0,0,0,0,0,0,0,0
11,1765568978248,0,0,0,0,0,0,0,0
12,1765568978531,0,0,0,0,0,0,0,0
13,1765568978664,0,0,0,0,0,0,0,0
14,1765568978981,0,0,0,0,0,0,0,0
15,1765568979364,0,0,0,0,0,0,0,0
16,1765568980081,0,0,0,0,0,0,0,0
17,1765568980364,0,0,0,0,0,0,0,0
18,1765568980497,0,0,0,0,0,0,0,0
19,1765568980830,0,0,0,0,0,0,0,0
20,1765568981198,0,0,0,0,0,0,0,0
21,1765568981548,0,0,0,0,0,0,0,0
22,1765568981665,0,0,0,0,0,0,0,0
23,1765568981931,0,0,0,0,0,0,0,0
24,1765568982281,0,0,0,0,0,0,0,0
25,1765568982382,0,0,0,0,0,0,0,0
26,1765568982681,0,0,0,0,0,0,0,0
27,1765568983080,0,0,0,0,0,0,0,0
28,1765568983399,0,0,0,0,0,0,0,0
29,1765568983531,0,0,0,0,0,0,0,0
30,1765568983798,0,0,0,0,0,0,0,0
31,1765568984132,0,0,0,0,0,0,0,0
32,1765568984264,0,0,0,0,0,0,0,0
33,1765568984548,0,0,0,0,0,0,0,0
34,1765568984982,0,0,0,0,0,0,0,0
35,1765568985248,0,0,0,0,0,0,0,0
36,1765568985714,0,0,0,0,0,0,0,0
37,1765568985998,0,0,0,0,0,0,0,0
38,1765568986114,0,0,0,0,0,0,0,0
39,1765568986398,0,0,0,0,0,0,0,0
40,1765568986831,0,0,0,0,0,0,0,0
41,1765568987114,0,0,0,0,0,0,0,0
42,1765568987581,0,0,0,0,0,0,0,0
43,1765568987881,0,0,0,0,0,0,0,0
44,1765568987998,0,0,0,0,0,0,0,0
45,1765568988298,0,0,0,0,0,0,0,0
46,1765568988715,0,0,0,0,0,0,0,0
47,1765568989048,0,0,0,0,0,0,0,0
48,1765568989148,0,0,0,0,0,0,0,0
49,1765568989464,0,0,0,0,0,0,0,0
50,1765568989748,0,0,0,0,0,0,0,0
51,1765568989881,0,0,0,0,0,0,0,0
52,1765568990181,0,0,0,0,0,0,0,0
53,1765568990581,0,0,0,0,0,0,0,0
54,1765568990931,0,0,0,0,0,0,0,0
55,1765568991064,0,0,0,0,0,0,0,0
56,1765568991331,0,0,0,0,0,0,0,0
57,1765568991798,0,0,0,0,0,0,0,0
58,1765568992097,0,0,0,0,0,0,0,0
59,1765568992231,0,0,0,0,0,0,0,0
