index,date,GYRO_X,GYRO_Y,GYRO_Z,1,2,3,4,5
0,1765568974699,5,-8,-1,0,0,0,0,0
1,1765568974866,5,-8,0,0,0,0,0,0
2,1765568975082,5,-9,-1,0,0,0,0,0
3,1765568975216,4,-9,0,0,0,0,0,0
4,1765568975616,3,-8,-1,0,0,0,0,0
5,1765568975815,4,-8,0,0,0,0,0,0
6,1765568975948,4,-9,0,0,0,0,0,0
7,1765568976148,4,-8,-1,0,0,0,0,0
8,1765568976248,6,-8,-2,0,0,0,0,0
9,1765568976514,5,-9,1,0,0,0,0,0
10,1765568976598,4,-8,-1,0,0,0,0,0
11,1765568976647,5,-8,-1,0,0,0,0,0
12,1765568976798,5,-9,-1,0,0,0,0,0
13,1765568976948,5,-7,0,0,0,0,0,0
14,1765568977264,5,-10,0,0,0,0,0,0
15,1765568977398,3,-9,0,0,0,0,0,0
16,1765568977598,5,-9,-1,0,0,0,0,0
17,1765568977698,4,-8,-1,0,0,0,0,0
18,1765568978081,3,-9,-1,0,0,0,0,0
19,1765568978298,6,-8,-2,0,0,0,0,0
20,1765568978415,5,-9,-1,0,0,0,0,0
21,1765568978647,5,-7,-2,0,0,0,0,0
22,1765568978798,5,-7,-1,0,0,0,0,0
23,1765568979114,5,-8,0,0,0,0,0,0
24,1765568979232,5,-8,0,0,0,0,0,0
25,1765568979432,3,-9,0,0,0,0,0,0
26,1765568979531,4,-8,0,0,0,0,0,0
27,1765568979948,3,-8,-2,0,0,0,0,0
28,1765568980131,5,-8,-1,0,0,0,0,0
29,1765568980248,5,-7,-2,0,0,0,0,0
30,1765568980465,4,-8,-1,0,0,0,0,0
31,1765568980697,3,-8,0,0,0,0,0,0
32,1765568980948,4,-8,0,0,0,0,0,0
33,1765568981082,4,-8,0,0,0,0,0,0
34,1765568981331,3,-8,0,0,0,0,0,0
35,1765568981465,6,-8,-1,0,0,0,0,0
36,1765568981698,4,-8,-1,0,0,0,0,0
37,1765568981814,5,-9,-1,0,0,0,0,0
38,1765568982064,4,-9,-1,0,0,0,0,0
39,1765568982249,3,-9,0,0,0,0,0,0
40,1765568982464,4,-7,0,0,0,0,0,0
41,1765568982565,4,-8,-1,0,0,0,0,0
42,1765568982798,5,-7,0,0,0,0,0,0
43,1765568982948,5,-8,0,0,0,0,0,0
44,1765568983114,4,-9,-1,0,0,0,0,0
45,1765568983281,5,-9,-2,0,0,0,0,0
46,1765568983498,5,-7,-1,0,0,0,0,0
47,1765568983648,4,-8,0,0,0,0,0,0
48,1765568983764,4,-8,1,0,0,0,0,0
49,1765568984031,3,-7,0,0,0,0,0,0
50,1765568984264,4,-8,0,0,0,0,0,0
51,1765568984415,6,-8,-1,0,0,0,0,0
52,1765568984598,5,-8,-1,0,0,0,0,0
53,1765568984731,5,-9,0,0,0,0,0,0
54,1765568984798,5,-8,0,0,0,0,0,0
55,1765568984964,4,-9,0,0,0,0,0,0
56,1765568985115,4,-9,0,0,0,0,0,0
57,1765568985298,4,-8,0,0,0,0,0,0
58,1765568985498,3,-8,-1,0,0,0,0,0
59,1765568985610,6,-7,-2,0,0,0,0,0
60,1765568985864,5,-8,-2,0,0,0,0,0
61,1765568986232,5,-8,-1,0,0,0,0,0
62,1765568986298,4,-9,0,0,0,0,0,0
63,1765568986564,3,-8,-1,0,0,0,0,0
64,1765568986698,4,-8,-1,0,0,0,0,0
65,1765568986915,3,-8,0,0,0,0,0,0
66,1765568987015,4,-8,-2,0,0,0,0,0
67,1765568987464,4,-7,0,0,0,0,0,0
68,1765568987698,5,-9,-1,0,0,0,0,0
69,1765568987797,5,-8,-1,0,0,0,0,0
70,1765568988048,4,-9,0,0,0,0,0,0
71,1765568988147,5,-8,0,0,0,0,0,0
72,1765568988431,3,-8,-2,0,0,0,0,0
73,1765568988565,6,-8,0,0,0,0,0,0
74,1765568988681,4,-9,0,0,0,0,0,0
75,1765568988848,5,-9,-1,0,0,0,0,0
76,1765568989298,4,-8,-1,0,0,0,0,0
77,1765568989364,4,-9,-1,0,0,0,0,0
78,1765568989581,4,-9,0,0,0,0,0,0
79,1765568989698,4,-7,-1,0,0,0,0,0
80,1765568989848,4,-9,0,0,0,0,0,0
81,1765568990048,3,-8,-1,0,0,0,0,0
82,1765568990231,5,-7,0,0,0,0,0,0
83,1765568990347,4,-8,1,0,0,0,0,0
84,1765568990398,3,-8,-1,0,0,0,0,0
85,1765568990481,5,-9,-1,0,0,0,0,0
86,1765568990715,5,-8,1,0,0,0,0,0
87,1765568990948,5,-9,-1,0,0,0,0,0
88,1765568991081,4,-8,-1,0,0,0,0,0
89,1765568991215,4,-8,-1,0,0,0,0,0
90,1765568991414,4,-9,-2,0,0,0,0,0
91,1765568991514,3,-9,0,0,0,0,0,0
92,1765568991631,5,-10,-1,0,0,0,0,0
93,1765568991914,3,-7,-256,0,0,0,0,0
94,1765568991965,3,-7,-1,0,0,0,0,0
95,1765568992197,4,-8,1,0,0,0,0,0
96,1765568992264,5,-8,-1,0,0,0,0,0
97,1765568992382,4,-8,0,0,0,0,0,0
98,1765568992697,3,-8,0,0,0,0,0,0
99,1765568992764,4,-7,-1,0,0,0,0,0
100,1765568992881,3,-7,0,0,0,0,0,0
101,1765568993081,4,-8,-1,0,0,0,0,0
102,1765568993181,6,-8,0,0,0,0,0,0
103,1765568993380,5,-8,0,0,0,0,0,0
104,1765568993464,5,-8,-1,0,0,0,0,0
105,1765568993647,3,-9,-1,0,0,0,0,0
106,1765568993798,4,-8,-1,0,0,0,0,0
107,1765568993931,4,-8,0,0,0,0,0,0
108,1765568994064,5,-9,0,0,0,0,0,0
109,1765568994164,6,-7,-1,0,0,0,0,0
110,1765568994348,5,-8,0,0,0,0,0,0
111,1765568994598,5,-9,-1,0,0,0,0,0
112,1765568994831,5,-7,0,0,0,0,0,0
113,1765568994898,4,-9,-1,0,0,0,0,0
114,1765568995114,5,-8,0,0,0,0,0,0
115,1765568995181,4,-8,0,0,0,0,0,0
116,1765568995298,3,-8,0,0,0,0,0,0
117,1765568995547,4,-7,-1,0,0,0,0,0
118,1765568995613,3,-8,255,0,0,0,0,0
119,1765568995915,5,-8,1,0,0,0,0,0
120,1765568996048,5,-9,-1,0,0,0,0,0
121,1765568996198,5,-8,-1,0,0,0,0,0
122,1765568996414,5,-9,0,0,0,0,0,0
123,1765568996532,5,-9,0,0,0,0,0,0
124,1765568996715,6,-8,-1,0,0,0,0,0
125,1765568996814,3,-8,0,0,0,0,0,0
126,1765568997014,5,-8,0,0,0,0,0,0
127,1765568997047,5,-8,0,0,0,0,0,0
128,1765568997248,5,-8,-2,0,0,0,0,0
129,1765568997398,2,-8,-1,0,0,0,0,0
130,1765568997566,4,-7,-2,0,0,0,0,0
131,1765568997664,5,-8,0,0,0,0,0,0
132,1765568997748,5,-8,0,0,0,0,0,0
133,1765568997948,4,-8,-1,0,0,0,0,0
134,1765568998031,4,-9,-1,0,0,0,0,0
135,1765568998447,3,-8,0,0,0,0,0,0
136,1765568998497,6,-8,0,0,0,0,0,0
137,1765568998715,4,-8,0,0,0,0,0,0
138,1765568998798,5,-9,-1,0,0,0,0,0
139,1765568998897,4,-8,0,0,0,0,0,0
140,1765568999015,4,-7,0,0,0,0,0,0
141,1765568999214,3,-7,-1,0,0,0,0,0
142,1765568999364,5,-7,0,0,0,0,0,0
143,1765568999630,5,-8,0,0,0,0,0,0
144,1765568999698,4,-9,0,0,0,0,0,0
145,1765568999898,4,-7,0,0,0,0,0,0
146,1765569000248,4,-8,-1,0,0,0,0,0
147,1765569000431,5,-9,0,0,0,0,0,0
148,1765569000597,4,-7,0,0,0,0,0,0
149,1765569000797,4,-7,1,0,0,0,0,0
150,1765569000864,4,-8,-1,0,0,0,0,0
151,1765569001131,4,-9,-1,0,0,0,0,0
152,1765569001248,4,-8,0,0,0,0,0,0
153,1765569001431,5,-9,1,0,0,0,0,0
154,1765569001548,5,-7,0,0,0,0,0,0
155,1765569001865,4,-9,0,0,0,0,0,0
156,1765569001998,5,-9,-1,0,0,0,0,0
157,1765569002181,5,-9,-1,0,0,0,0,0
158,1765569002281,4,-8,0,0,0,0,0,0
159,1765569002532,5,-6,-1,0,0,0,0,0
160,1765569002665,5,-7,-1,0,0,0,0,0
161,1765569002830,5,-8,0,0,0,0,0,0
162,1765569002964,4,-10,0,0,0,0,0,0
163,1765569003181,4,-8,0,0,0,0,0,0
164,1765569003381,5,-10,0,0,0,0,0,0
165,1765569003663,6,-8,1,0,0,0,0,0
166,1765569003747,3,-8,0,0,0,0,0,0
167,1765569003814,4,-8,0,0,0,0,0,0
168,1765569003947,3,-8,-1,0,0,0,0,0
169,1765569004114,3,-8,-1,0,0,0,0,0
170,1765569004348,7,-9,1,0,0,0,0,0
171,1765569004530,3,-8,-1,0,0,0,0,0
172,1765569004581,4,-9,0,0,0,0,0,0
173,1765569004831,5,-8,-1,0,0,0,0,0
174,1765569004931,4,-9,0,0,0,0,0,0
175,1765569005264,4,-9,0,0,0,0,0,0
176,1765569005331,6,-9,-1,0,0,0,0,0
177,1765569005548,4,-8,0,0,0,0,0,0
178,1765569005697,4,-8,-1,0,0,0,0,0
179,1765569005914,5,-8,-1,0,0,0,0,0
180,1765569006048,4,-8,-1,0,0,0,0,0
181,1765569006281,6,-8,-1,0,0,0,0,0
182,1765569006414,5,-8,-1,0,0,0,0,0
183,1765569006598,5,-7,-1,0,0,0,0,0
184,1765569006815,5,-8,-1,0,0,0,0,0
185,1765569007063,4,-9,0,0,0,0,0,0
186,1765569007181,4,-8,0,0,0,0,0,0
187,1765569007451,4,-9,-1,0,0,0,0,0
188,1765569007467,4,-7,-1,0,0,0,0,0
189,1765569007648,5,-8,0,0,0,0,0,0
190,1765569007880,5,-9,0,0,0,0,0,0
191,1765569008047,5,-8,1,0,0,0,0,0
192,1765569008164,3,-8,0,0,0,0,0,0
193,1765569008248,4,-8,-1,0,0,0,0,0
194,1765569008314,5,-8,0,0,0,0,0,0
195,1765569008632,6,-9,0,0,0,0,0,0
196,1765569009015,4,-9,0,0,0,0,0,0
197,1765569009113,6,-9,-1,0,0,0,0,0
198,1765569009347,5,-8,-1,0,0,0,0,0
199,1765569009497,5,-8,-1,0,0,0,0,0
200,1765569009731,5,-7,0,0,0,0,0,0
201,1765569009797,3,-7,0,0,0,0,0,0
202,1765569010031,5,-7,-1,0,0,0,0,0
203,1765569010215,5,-9,-1,0,0,0,0,0
204,1765569010481,5,-8,-1,0,0,0,0,0
205,1765569010614,4,-9,-1,0,0,0,0,0
206,1765569010814,5,-8,-1,0,0,0,0,0
207,1765569010915,6,-7,0,0,0,0,0,0
208,1765569011181,5,-8,-1,0,0,0,0,0
209,1765569011330,5,-7,-1,0,0,0,0,0
210,1765569011497,5,-9,-1,0,0,0,0,0
211,1765569011631,4,-10,-1,0,0,0,0,0
212,1765569012081,5,-8,-1,0,0,0,0,0
213,1765569012264,5,-8,-2,0,0,0,0,0
214,1765569012382,4,-8,-1,0,0,0,0,0
215,1765569012598,4,-9,-1,0,0,0,0,0
216,1765569012765,4,-9,1,0,0,0,0,0
217,1765569012998,4,-9,-1,0,0,0,0,0
218,1765569013114,5,-9,0,0,0,0,0,0
219,1765569013181,4,-8,0,0,0,0,0,0
220,1765569013314,6,-9,1,0,0,0,0,0
221,1765569013481,3,-8,-1,0,0,0,0,0
222,1765569013930,4,-8,0,0,0,0,0,0
223,1765569014114,3,-9,-1,0,0,0,0,0
224,1765569014231,5,-9,-1,0,0,0,0,0
225,1765569014631,5,-8,-2,0,0,0,0,0
226,1765569014781,3,-9,-1,0,0,0,0,0
227,1765569014914,4,-9,-1,0,0,0,0,0
228,1765569015365,3,-7,-1,0,0,0,0,0
229,1765569015548,5,-9,-1,0,0,0,0,0
230,1765569015747,4,-9,0,0,0,0,0,0
231,1765569015881,6,-8,0,0,0,0,0,0
232,1765569016047,4,-9,0,0,0,0,0,0
233,1765569016264,3,-9,-1,0,0,0,0,0
234,1765569016463,3,-8,-1,0,0,0,0,0
235,1765569016598,5,-8,0,0,0,0,0,0
236,1765569016764,3,-8,-1,0,0,0,0,0
237,1765569017198,4,-6,0,0,0,0,0,0
238,1765569017364,4,-8,0,0,0,0,0,0
239,1765569017497,4,-7,1,0,0,0,0,0
240,1765569017581,4,-8,1,0,0,0,0,0
241,1765569017681,4,-8,-1,0,0,0,0,0
242,1765569017914,5,-9,-1,0,0,0,0,0
243,1765569018064,3,-8,-1,0,0,0,0,0
244,1765569018248,6,-7,0,0,0,0,0,0
245,1765569018402,4,-7,-1,0,0,0,0,0
246,1765569018664,4,-8,-1,0,0,0,0,0
247,1765569018846,3,-8,0,0,0,0,0,0
248,1765569019046,3,-8,-1,0,0,0,0,0
249,1765569019197,6,-8,-1,0,0,0,0,0
250,1765569019381,5,-9,-1,0,0,0,0,0
251,1765569019531,4,-9,-1,0,0,0,0,0
252,1765569019747,3,-8,0,0,0,0,0,0
253,1765569019896,4,-9,-1,0,0,0,0,0
254,1765569020047,5,-9,-1,0,0,0,0,0
255,1765569020164,5,-9,0,0,0,0,0,0
256,1765569020481,4,-7,0,0,0,0,0,0
257,1765569020614,5,-8,-1,0,0,0,0,0
258,1765569020815,5,-9,0,0,0,0,0,0
259,1765569020914,4,-9,0,0,0,0,0,0
260,1765569021198,4,-8,-1,0,0,0,0,0
261,1765569021331,4,-8,-1,0,0,0,0,0
262,1765569021514,4,-8,-1,0,0,0,0,0
263,1765569021631,4,-9,-1,0,0,0,0,0
264,1765569022081,5,-9,-1,0,0,0,0,0
265,1765569022298,5,-8,-1,0,0,0,0,0
266,1765569022381,5,-8,0,0,0,0,0,0
267,1765569022598,4,-9,-1,0,0,0,0,0
268,1765569022748,4,-8,0,0,0,0,0,0
269,1765569023013,4,-7,-2,0,0,0,0,0
270,1765569023097,5,-9,0,0,0,0,0,0
271,1765569023214,4,-9,-1,0,0,0,0,0
272,1765569023447,3,-9,-1,0,0,0,0,0
273,1765569023680,4,-8,-1,0,0,0,0,0
274,1765569023947,5,-9,1,0,0,0,0,0
275,1765569024148,7,-7,-1,0,0,0,0,0
276,1765569024247,4,-8,0,0,0,0,0,0
277,1765569024597,5,-7,0,0,0,0,0,0
278,1765569024697,4,-8,0,0,0,0,0,0
279,1765569024914,6,-7,-1,0,0,0,0,0
280,1765569025013,4,-8,1,0,0,0,0,0
281,1765569025048,4,-8,0,0,0,0,0,0
282,1765569025180,4,-9,-1,0,0,0,0,0
283,1765569025431,6,-7,-1,0,0,0,0,0
284,1765569025781,4,-8,-1,0,0,0,0,0
285,1765569025863,5,-8,0,0,0,0,0,0
286,1765569026081,5,-8,0,0,0,0,0,0
287,1765569026231,3,-8,0,0,0,0,0,0
288,1765569026481,5,-8,0,0,0,0,0,0
289,1765569026598,4,-7,0,0,0,0,0,0
290,1765569026797,3,-9,0,0,0,0,0,0
291,1765569027015,4,-9,-2,0,0,0,0,0
292,1765569027131,6,-8,-1,0,0,0,0,0
293,1765569027380,5,-8,0,0,0,0,0,0
294,1765569027497,3,-6,-1,0,0,0,0,0
295,1765569027647,5,-8,0,0,0,0,0,0
296,1765569027781,4,-9,0,0,0,0,0,0
297,1765569027931,6,-8,-1,0,0,0,0,0
298,1765569028197,5,-8,0,0,0,0,0,0
299,1765569028347,5,-8,0,0,0,0,0,0
300,1765569028531,4,-8,-1,0,0,0,0,0
301,1765569028631,4,-9,-1,0,0,0,0,0
302,1765569028730,4,-8,0,0,0,0,0,0
303,1765569028931,4,-8,-1,0,0,0,0,0
304,1765569029147,4,-9,-1,0,0,0,0,0
305,1765569029380,5,-8,0,0,0,0,0,0
306,1765569029498,4,-8,0,0,0,0,0,0
307,1765569029681,6,-9,-1,0,0,0,0,0
308,1765569029781,3,-9,-1,0,0,0,0,0
