index,date,LOST_MESSAGE,BUS_OFF,CAN_STATE,1,2,3,4,5
0,1765568975017,0,0,0,0,0,0,0,0
1,1765568975298,0,0,0,0,0,0,0,0
2,1765568975430,0,0,0,0,0,0,0,0
3,1765568975748,0,0,0,0,0,0,0,0
4,1765568976165,0,0,0,0,0,0,0,0
5,1765568976465,0,0,0,0,0,0,0,0
6,1765568976881,0,0,0,0,0,0,0,0
7,1765568977198,0,0,0,0,0,0,0,0
8,1765568977615,0,0,0,0,0,0,0,0
9,1765568977898,0,0,0,0,0,0,0,0
10,1765568978014,0,0,0,0,0,0,0,0
11,1765568978332,0,0,0,0,0,0,0,0
12,1765568978731,0,0,0,0,0,0,0,0
13,1765568979049,0,0,0,0,0,0,0,0
14,1765568979181,0,0,0,0,0,0,0,0
15,1765568979448,0,0,0,0,0,0,0,0
16,1765568979748,0,0,0,0,0,0,0,0
17,1765568979881,0,0,0,0,0,0,0,0
18,1765568980149,0,0,0,0,0,0,0,0
19,1765568980563,0,0,0,0,0,0,0,0
20,1765568980881,0,0,0,0,0,0,0,0
21,1765568981281,0,0,0,0,0,0,0,0
22,1765568981615,0,0,0,0,0,0,0,0
23,1765568981748,0,0,0,0,0,0,0,0
24,1765568982014,0,0,0,0,0,0,0,0
25,1765568982481,0,0,0,0,0,0,0,0
26,1765568982748,0,0,0,0,0,0,0,0
27,1765568983181,0,0,0,0,0,0,0,0
28,1765568983464,0,0,0,0,0,0,0,0
29,1765568983581,0,0,0,0,0,0,0,0
30,1765568983881,0,0,0,0,0,0,0,0
31,1765568984348,0,0,0,0,0,0,0,0
32,1765568984632,0,0,0,0,0,0,0,0
33,1765568985047,0,0,0,0,0,0,0,0
34,1765568985332,0,0,0,0,0,0,0,0
35,1765568985447,0,0,0,0,0,0,0,0
36,1765568985798,0,0,0,0,0,0,0,0
37,1765568986198,0,0,0,0,0,0,0,0
38,1765568986497,0,0,0,0,0,0,0,0
39,1765568986915,0,0,0,0,0,0,0,0
40,1765568987198,0,0,0,0,0,0,0,0
41,1765568987332,0,0,0,0,0,0,0,0
42,1765568987648,0,0,0,0,0,0,0,0
43,1765568988065,0,0,0,0,0,0,0,0
44,1765568988381,0,0,0,0,0,0,0,0
45,1765568988498,0,0,0,0,0,0,0,0
46,1765568988798,0,0,0,0,0,0,0,0
47,1765568989130,0,0,0,0,0,0,0,0
48,1765568989248,0,0,0,0,0,0,0,0
49,1765568989531,0,0,0,0,0,0,0,0
50,1765568989948,0,0,0,0,0,0,0,0
51,1765568990264,0,0,0,0,0,0,0,0
52,1765568990381,0,0,0,0,0,0,0,0
53,1765568990664,0,0,0,0,0,0,0,0
54,1765568991131,0,0,0,0,0,0,0,0
55,1765568991414,0,0,0,0,0,0,0,0
56,1765568991864,0,0,0,0,0,0,0,0
57,1765568992164,0,0,0,0,0,0,0,0
58,1765568992315,0,0,0,0,0,0,0,0
59,1765568992647,0,0,0,0,0,0,0,0
60,1765568993081,0,0,0,0,0,0,0,0
61,1765568993365,0,0,0,0,0,0,0,0
62,1765568993531,0,0,0,0,0,0,0,0
63,1765568993864,0,0,0,0,0,0,0,0
64,1765568993997,0,0,0,0,0,0,0,0
65,1765568994281,0,0,0,0,0,0,0,0
66,1765568994781,0,0,0,0,0,0,0,0
67,1765568995063,0,0,0,0,0,0,0,0
68,1765568995214,0,0,0,0,0,0,0,0
69,1765568995532,0,0,0,0,0,0,0,0
70,1765568995814,0,0,0,0,0,0,0,0
71,1765568995981,0,0,0,0,0,0,0,0
72,1765568996281,0,0,0,0,0,0,0,0
73,1765568996749,0,0,0,0,0,0,0,0
74,1765568997198,0,0,0,0,0,0,0,0
75,1765568997514,0,0,0,0,0,0,0,0
76,1765568997648,0,0,0,0,0,0,0,0
77,1765568997931,0,0,0,0,0,0,0,0
78,1765568998414,0,0,0,0,0,0,0,0
79,1765568998698,0,0,0,0,0,0,0,0
80,1765568998848,0,0,0,0,0,0,0,0
81,1765568999132,0,0,0,0,0,0,0,0
82,1765568999448,0,0,0,0,0,0,0,0
83,1765568999597,0,0,0,0,0,0,0,0
84,1765568999881,0,0,0,0,0,0,0,0
85,1765569000365,0,0,0,0,0,0,0,0
86,1765569000664,0,0,0,0,0,0,0,0
87,1765569000764,0,0,0,0,0,0,0,0
88,1765569001081,0,0,0,0,0,0,0,0
89,1765569001464,0,0,0,0,0,0,0,0
90,1765569001798,0,0,0,0,0,0,0,0
91,1765569001931,0,0,0,0,0,0,0,0
92,1765569002197,0,0,0,0,0,0,0,0
93,1765569002481,0,0,0,0,0,0,0,0
94,1765569002897,0,0,0,0,0,0,0,0
95,1765569003164,0,0,0,0,0,0,0,0
96,1765569003297,0,0,0,0,0,0,0,0
97,1765569003631,0,0,0,0,0,0,0,0
98,1765569004047,0,0,0,0,0,0,0,0
99,1765569004364,0,0,0,0,0,0,0,0
100,1765569004482,0,0,0,0,0,0,0,0
101,1765569004764,0,0,0,0,0,0,0,0
102,1765569005198,0,0,0,0,0,0,0,0
103,1765569005481,0,0,0,0,0,0,0,0
104,1765569005897,0,0,0,0,0,0,0,0
105,1765569006213,0,0,0,0,0,0,0,0
106,1765569006348,0,0,0,0,0,0,0,0
107,1765569006615,0,0,0,0,0,0,0,0
108,1765569007098,0,0,0,0,0,0,0,0
109,1765569007364,0,0,0,0,0,0,0,0
110,1765569007798,0,0,0,0,0,0,0,0
111,1765569008098,0,0,0,0,0,0,0,0
112,1765569008214,0,0,0,0,0,0,0,0
113,1765569008547,0,0,0,0,0,0,0,0
114,1765569008981,0,0,0,0,0,0,0,0
115,1765569009247,0,0,0,0,0,0,0,0
116,1765569009681,0,0,0,0,0,0,0,0
117,1765569009964,0,0,0,0,0,0,0,0
118,1765569010081,0,0,0,0,0,0,0,0
119,1765569010414,0,0,0,0,0,0,0,0
120,1765569010814,0,0,0,0,0,0,0,0
121,1765569011130,0,0,0,0,0,0,0,0
122,1765569011263,0,0,0,0,0,0,0,0
123,1765569011564,0,0,0,0,0,0,0,0
124,1765569011881,0,0,0,0,0,0,0,0
125,1765569011981,0,0,0,0,0,0,0,0
126,1765569012298,0,0,0,0,0,0,0,0
127,1765569012716,0,0,0,0,0,0,0,0
128,1765569013015,0,0,0,0,0,0,0,0
129,1765569013413,0,0,0,0,0,0,0,0
130,1765569013731,0,0,0,0,0,0,0,0
131,1765569013865,0,0,0,0,0,0,0,0
132,1765569014147,0,0,0,0,0,0,0,0
133,1765569014563,0,0,0,0,0,0,0,0
134,1765569014847,0,0,0,0,0,0,0,0
135,1765569015247,0,0,0,0,0,0,0,0
136,1765569015580,0,0,0,0,0,0,0,0
137,1765569015697,0,0,0,0,0,0,0,0
138,1765569015981,0,0,0,0,0,0,0,0
139,1765569016280,0,0,0,0,0,0,0,0
140,1765569016398,0,0,0,0,0,0,0,0
141,1765569016681,0,0,0,0,0,0,0,0
142,1765569017131,0,0,0,0,0,0,0,0
143,1765569017430,0,0,0,0,0,0,0,0
144,1765569017548,0,0,0,0,0,0,0,0
145,1765569017865,0,0,0,0,0,0,0,0
146,1765569018147,0,0,0,0,0,0,0,0
147,1765569018264,0,0,0,0,0,0,0,0
148,1765569018548,0,0,0,0,0,0,0,0
149,1765569018980,0,0,0,0,0,0,0,0
150,1765569019264,0,0,0,0,0,0,0,0
151,1765569019697,0,0,0,0,0,0,0,0
152,1765569019981,0,0,0,0,0,0,0,0
153,1765569020081,0,0,0,0,0,0,0,0
154,1765569020398,0,0,0,0,0,0,0,0
155,1765569020830,0,0,0,0,0,0,0,0
156,1765569021131,0,0,0,0,0,0,0,0
157,1765569021548,0,0,0,0,0,0,0,0
158,1765569021831,0,0,0,0,0,0,0,0
159,1765569021947,0,0,0,0,0,0,0,0
160,1765569022281,0,0,0,0,0,0,0,0
161,1765569022564,0,0,0,0,0,0,0,0
162,1765569022681,0,0,0,0,0,0,0,0
163,1765569022997,0,0,0,0,0,0,0,0
164,1765569023397,0,0,0,0,0,0,0,0
165,1765569023748,0,0,0,0,0,0,0,0
166,1765569023864,0,0,0,0,0,0,0,0
167,1765569024148,0,0,0,0,0,0,0,0
168,1765569024547,0,0,0,0,0,0,0,0
169,1765569024847,0,0,0,0,0,0,0,0
170,1765569025297,0,0,0,0,0,0,0,0
171,1765569025614,0,0,0,0,0,0,0,0
