index,date,TEMPERATURE,1,2,3,4,5,6,7
0,1765568974699,1035,0,0,0,0,0,0,0
1,1765568974916,1035,0,0,0,0,0,0,0
2,1765568975082,1044,0,0,0,0,0,0,0
3,1765568975265,1029,0,0,0,0,0,0,0
4,1765568975465,1023,0,0,0,0,0,0,0
5,1765568975681,1023,0,0,0,0,0,0,0
6,1765568975832,1029,0,0,0,0,0,0,0
7,1765568976015,1036,0,0,0,0,0,0,0
8,1765568976198,1048,0,0,0,0,0,0,0
9,1765568976280,1031,0,0,0,0,0,0,0
10,1765568976531,1037,0,0,0,0,0,0,0
11,1765568976664,1027,0,0,0,0,0,0,0
12,1765568976865,1031,0,0,0,0,0,0,0
13,1765568976965,1027,0,0,0,0,0,0,0
14,1765568977281,1048,0,0,0,0,0,0,0
15,1765568977431,1029,0,0,0,0,0,0,0
16,1765568977648,1044,0,0,0,0,0,0,0
17,1765568977715,1021,0,0,0,0,0,0,0
18,1765568977952,1029,0,0,0,0,0,0,0
19,1765568978131,1029,0,0,0,0,0,0,0
20,1765568978365,1025,0,0,0,0,0,0,0
21,1765568978448,1042,0,0,0,0,0,0,0
22,1765568978681,1037,0,0,0,0,0,0,0
23,1765568978815,1031,0,0,0,0,0,0,0
24,1765568979131,1029,0,0,0,0,0,0,0
25,1765568979148,1037,0,0,0,0,0,0,0
26,1765568979265,1040,0,0,0,0,0,0,0
27,1765568979498,1046,0,0,0,0,0,0,0
28,1765568979565,1037,0,0,0,0,0,0,0
29,1765568979797,1040,0,0,0,0,0,0,0
30,1765568979965,1031,0,0,0,0,0,0,0
31,1765568980198,1027,0,0,0,0,0,0,0
32,1765568980281,1029,0,0,0,0,0,0,0
33,1765568980532,1031,0,0,0,0,0,0,0
34,1765568980763,1025,0,0,0,0,0,0,0
35,1765568980964,1035,0,0,0,0,0,0,0
36,1765568981032,1042,0,0,0,0,0,0,0
37,1765568981114,1033,0,0,0,0,0,0,0
38,1765568981331,1042,0,0,0,0,0,0,0
39,1765568981514,1040,0,0,0,0,0,0,0
40,1765568981766,1040,0,0,0,0,0,0,0
41,1765568981831,1040,0,0,0,0,0,0,0
42,1765568982064,1042,0,0,0,0,0,0,0
43,1765568982515,1048,0,0,0,0,0,0,0
