index,date,INVERSOR_STATE,FAILURE,ALARM,1,2,3,4,5
0,1765568974600,0,0,0,0,0,0,0,0
1,1765568975032,0,0,0,0,0,0,0,0
2,1765568975314,0,0,0,0,0,0,0,0
3,1765568975430,0,0,0,0,0,0,0,0
4,1765568975765,0,0,0,0,0,0,0,0
5,1765568976181,0,0,0,0,0,0,0,0
6,1765568976481,0,0,0,0,0,0,0,0
7,1765568976898,0,0,0,0,0,0,0,0
8,1765568977214,0,0,0,0,0,0,0,0
9,1765568977298,0,0,0,0,0,0,0,0
10,1765568977631,0,0,0,0,0,0,0,0
11,1765568977898,0,0,0,0,0,0,0,0
12,1765568978031,0,0,0,0,0,0,0,0
13,1765568978348,0,0,0,0,0,0,0,0
14,1765568978748,0,0,0,0,0,0,0,0
15,1765568979081,0,0,0,0,0,0,0,0
16,1765568979181,0,0,0,0,0,0,0,0
17,1765568979464,0,0,0,0,0,0,0,0
18,1765568979765,0,0,0,0,0,0,0,0
19,1765568979898,0,0,0,0,0,0,0,0
20,1765568980181,0,0,0,0,0,0,0,0
21,1765568980597,0,0,0,0,0,0,0,0
22,1765568980898,0,0,0,0,0,0,0,0
23,1765568981298,0,0,0,0,0,0,0,0
24,1765568981615,0,0,0,0,0,0,0,0
25,1765568981748,0,0,0,0,0,0,0,0
26,1765568982032,0,0,0,0,0,0,0,0
27,1765568982498,0,0,0,0,0,0,0,0
28,1765568982748,0,0,0,0,0,0,0,0
29,1765568983197,0,0,0,0,0,0,0,0
30,1765568983481,0,0,0,0,0,0,0,0
31,1765568983615,0,0,0,0,0,0,0,0
32,1765568983898,0,0,0,0,0,0,0,0
33,1765568984348,0,0,0,0,0,0,0,0
34,1765568984632,0,0,0,0,0,0,0,0
35,1765568985065,0,0,0,0,0,0,0,0
36,1765568985348,0,0,0,0,0,0,0,0
37,1765568985465,0,0,0,0,0,0,0,0
38,1765568985814,0,0,0,0,0,0,0,0
39,1765568986198,0,0,0,0,0,0,0,0
40,1765568986514,0,0,0,0,0,0,0,0
41,1765568986931,0,0,0,0,0,0,0,0
42,1765568987214,0,0,0,0,0,0,0,0
43,1765568987332,0,0,0,0,0,0,0,0
44,1765568987664,0,0,0,0,0,0,0,0
45,1765568988081,0,0,0,0,0,0,0,0
46,1765568988398,0,0,0,0,0,0,0,0
47,1765568988515,0,0,0,0,0,0,0,0
48,1765568988798,0,0,0,0,0,0,0,0
49,1765568989265,0,0,0,0,0,0,0,0
50,1765568989548,0,0,0,0,0,0,0,0
51,1765568989965,0,0,0,0,0,0,0,0
52,1765568990281,0,0,0,0,0,0,0,0
53,1765568990398,0,0,0,0,0,0,0,0
54,1765568990681,0,0,0,0,0,0,0,0
55,1765568991164,0,0,0,0,0,0,0,0
56,1765568991431,0,0,0,0,0,0,0,0
57,1765568991898,0,0,0,0,0,0,0,0
58,1765568992181,0,0,0,0,0,0,0,0
59,1765568992331,0,0,0,0,0,0,0,0
60,1765568992664,0,0,0,0,0,0,0,0
61,1765568992797,0,0,0,0,0,0,0,0
62,1765568993097,0,0,0,0,0,0,0,0
63,1765568993397,0,0,0,0,0,0,0,0
64,1765568993548,0,0,0,0,0,0,0,0
65,1765568993864,0,0,0,0,0,0,0,0
66,1765568994014,0,0,0,0,0,0,0,0
67,1765568994314,0,0,0,0,0,0,0,0
68,1765568994797,0,0,0,0,0,0,0,0
69,1765568995080,0,0,0,0,0,0,0,0
70,1765568995231,0,0,0,0,0,0,0,0
71,1765568995547,0,0,0,0,0,0,0,0
72,1765568995831,0,0,0,0,0,0,0,0
73,1765568995981,0,0,0,0,0,0,0,0
74,1765568996298,0,0,0,0,0,0,0,0
75,1765568996764,0,0,0,0,0,0,0,0
76,1765568997198,0,0,0,0,0,0,0,0
77,1765568997514,0,0,0,0,0,0,0,0
78,1765568997664,0,0,0,0,0,0,0,0
79,1765568997965,0,0,0,0,0,0,0,0
80,1765568998430,0,0,0,0,0,0,0,0
81,1765568998715,0,0,0,0,0,0,0,0
82,1765568998848,0,0,0,0,0,0,0,0
83,1765568999147,0,0,0,0,0,0,0,0
84,1765568999448,0,0,0,0,0,0,0,0
85,1765568999615,0,0,0,0,0,0,0,0
86,1765568999898,0,0,0,0,0,0,0,0
87,1765569000365,0,0,0,0,0,0,0,0
88,1765569000664,0,0,0,0,0,0,0,0
89,1765569000781,0,0,0,0,0,0,0,0
90,1765569001081,0,0,0,0,0,0,0,0
91,1765569001498,0,0,0,0,0,0,0,0
92,1765569001814,0,0,0,0,0,0,0,0
93,1765569001931,0,0,0,0,0,0,0,0
94,1765569002214,0,0,0,0,0,0,0,0
95,1765569002598,0,0,0,0,0,0,0,0
96,1765569002914,0,0,0,0,0,0,0,0
97,1765569003181,0,0,0,0,0,0,0,0
98,1765569003297,0,0,0,0,0,0,0,0
99,1765569003647,0,0,0,0,0,0,0,0
100,1765569004064,0,0,0,0,0,0,0,0
101,1765569004381,0,0,0,0,0,0,0,0
102,1765569004496,0,0,0,0,0,0,0,0
103,1765569004781,0,0,0,0,0,0,0,0
104,1765569005231,0,0,0,0,0,0,0,0
105,1765569005515,0,0,0,0,0,0,0,0
106,1765569005931,0,0,0,0,0,0,0,0
107,1765569006231,0,0,0,0,0,0,0,0
108,1765569006364,0,0,0,0,0,0,0,0
109,1765569006647,0,0,0,0,0,0,0,0
110,1765569007098,0,0,0,0,0,0,0,0
111,1765569007381,0,0,0,0,0,0,0,0
112,1765569007831,0,0,0,0,0,0,0,0
113,1765569008098,0,0,0,0,0,0,0,0
114,1765569008231,0,0,0,0,0,0,0,0
115,1765569008564,0,0,0,0,0,0,0,0
116,1765569008981,0,0,0,0,0,0,0,0
117,1765569009264,0,0,0,0,0,0,0,0
118,1765569009697,0,0,0,0,0,0,0,0
119,1765569009981,0,0,0,0,0,0,0,0
120,1765569010097,0,0,0,0,0,0,0,0
121,1765569010431,0,0,0,0,0,0,0,0
122,1765569010831,0,0,0,0,0,0,0,0
123,1765569011147,0,0,0,0,0,0,0,0
124,1765569011280,0,0,0,0,0,0,0,0
125,1765569011581,0,0,0,0,0,0,0,0
126,1765569011897,0,0,0,0,0,0,0,0
127,1765569011997,0,0,0,0,0,0,0,0
128,1765569012317,0,0,0,0,0,0,0,0
129,1765569012716,0,0,0,0,0,0,0,0
130,1765569013030,0,0,0,0,0,0,0,0
131,1765569013431,0,0,0,0,0,0,0,0
132,1765569013764,0,0,0,0,0,0,0,0
133,1765569013880,0,0,0,0,0,0,0,0
134,1765569014164,0,0,0,0,0,0,0,0
135,1765569014581,0,0,0,0,0,0,0,0
136,1765569014864,0,0,0,0,0,0,0,0
137,1765569015264,0,0,0,0,0,0,0,0
138,1765569015597,0,0,0,0,0,0,0,0
139,1765569015698,0,0,0,0,0,0,0,0
140,1765569015997,0,0,0,0,0,0,0,0
141,1765569016398,0,0,0,0,0,0,0,0
142,1765569016697,0,0,0,0,0,0,0,0
143,1765569017147,0,0,0,0,0,0,0,0
144,1765569017447,0,0,0,0,0,0,0,0
145,1765569017564,0,0,0,0,0,0,0,0
146,1765569017865,0,0,0,0,0,0,0,0
147,1765569018147,0,0,0,0,0,0,0,0
148,1765569018281,0,0,0,0,0,0,0,0
149,1765569018564,0,0,0,0,0,0,0,0
150,1765569018997,0,0,0,0,0,0,0,0
151,1765569019282,0,0,0,0,0,0,0,0
152,1765569019714,0,0,0,0,0,0,0,0
153,1765569019998,0,0,0,0,0,0,0,0
154,1765569020081,0,0,0,0,0,0,0,0
155,1765569020414,0,0,0,0,0,0,0,0
156,1765569020847,0,0,0,0,0,0,0,0
157,1765569021148,0,0,0,0,0,0,0,0
158,1765569021564,0,0,0,0,0,0,0,0
159,1765569021848,0,0,0,0,0,0,0,0
160,1765569021964,0,0,0,0,0,0,0,0
161,1765569022281,0,0,0,0,0,0,0,0
