index,date,SPEED,TORQUE,POWER,CURRENT,1,2,3,4
0,1765223565679,1,991,0,1364,0,0,0,0
1,1765223566093,0,0,0,0,0,0,0,0
2,1765223566543,0,0,0,0,0,0,0,0
3,1765223566893,0,0,0,0,0,0,0,0
4,1765223567029,3,44,0,6,0,0,0,0
5,1765223567311,3,31,0,6,0,0,0,0
6,1765223567611,2,25,0,6,0,0,0,0
7,1765223567744,229,16,0,83,0,0,0,0
8,1765223568026,405,192,0,448,0,0,0,0
9,1765223568443,135,738,0,956,0,0,0,0
10,1765223568743,110,729,0,913,0,0,0,0
11,1765223569127,37,907,0,-1158,0,0,0,0
12,1765223569427,30,925,0,-1135,0,0,0,0
13,1765223569527,11,955,0,-1119,0,0,0,0
14,1765223569809,8,961,0,-1135,0,0,0,0
15,1765223570142,7,968,0,-1141,0,0,0,0
16,1765223570244,1,990,0,-1094,0,0,0,0
17,1765223570510,1,991,0,-1097,0,0,0,0
18,1765223570960,5,975,0,-1236,0,0,0,0
19,1765223571210,7,981,0,1269,0,0,0,0
20,1765223571660,173,899,0,1313,0,0,0,0
21,1765223571943,220,918,0,1370,0,0,0,0
22,1765223572327,474,970,0,1469,0,0,0,0
23,1765223572660,526,975,0,1482,0,0,0,0
24,1765223572760,748,1092,0,1431,0,0,0,0
25,1765223573044,794,1073,0,1438,0,0,0,0
26,1765223573493,1051,1027,0,1481,0,0,0,0
27,1765223573779,1097,1156,0,1462,0,0,0,0
28,1765223574195,1360,1044,0,1395,0,0,0,0
29,1765223574477,1404,1037,0,1400,0,0,0,0
30,1765223574927,1625,1062,0,1368,0,0,0,0
31,1765223575193,1688,1037,0,1365,0,0,0,0
32,1765223575311,1831,943,0,1269,0,0,0,0
33,1765223575593,1865,874,0,1217,0,0,0,0
34,1765223576028,1959,657,0,1164,0,0,0,0
35,1765223576311,1967,636,0,1154,0,0,0,0
36,1765223576743,1957,448,0,1100,0,0,0,0
37,1765223577010,1950,431,0,1103,0,0,0,0
38,1765223577144,1928,397,0,1104,0,0,0,0
39,1765223577460,1923,396,0,1100,0,0,0,0
40,1765223577860,1889,316,0,1071,0,0,0,0
41,1765223578194,1879,286,0,1063,0,0,0,0
42,1765223578559,1851,225,0,1054,0,0,0,0
43,1765223578843,1851,216,0,1054,0,0,0,0
44,1765223579260,0,0,0,0,0,0,0,0
45,1765223579543,872,88,0,0,0,0,0,0
46,1765223579660,394,34,0,11,0,0,0,0
