index,date,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2,TORQUE_REF_RIGHT_MOTOR,TORQUE_REF_LEFT_MOTOR,1,2,3,4
125,1765223604961,0,5,1000,1000,0,0,0,0
126,1765223605410,0,5,1000,1000,0,0,0,0
127,1765223605692,0,5,1000,1000,0,0,0,0
128,1765223605827,0,5,1000,1000,0,0,0,0
129,1765223606110,0,5,1000,1000,0,0,0,0
130,1765223606393,0,5,1000,1000,0,0,0,0
131,1765223606527,0,5,1000,1000,0,0,0,0
132,1765223606810,0,5,1000,1000,0,0,0,0
133,1765223607260,0,5,1000,1000,0,0,0,0
134,1765223607543,0,5,1000,1000,0,0,0,0
135,1765223607977,0,5,1000,1000,0,0,0,0
136,1765223608260,0,5,1000,1000,0,0,0,0
137,1765223608394,0,5,1000,1000,0,0,0,0
138,1765223608709,0,5,1000,1000,0,0,0,0
139,1765223609110,0,5,1000,1000,0,0,0,0
140,1765223609392,0,5,1000,1000,0,0,0,0
141,1765223609827,0,5,1000,1000,0,0,0,0
142,1765223610110,0,5,1000,1000,0,0,0,0
143,1765223610560,0,5,1000,1000,0,0,0,0
144,1765223610943,0,5,350,350,0,0,0,0
145,1765223611277,0,5,350,350,0,0,0,0
146,1765223611660,0,5,0,0,0,0,0,0
147,1765223612010,0,5,0,0,0,0,0,0
148,1765223612110,0,5,0,0,0,0,0,0
149,1765223612393,0,5,0,0,0,0,0,0
150,1765223612810,0,5,0,0,0,0,0,0
151,1765223613127,0,5,0,0,0,0,0,0
152,1765223613543,0,5,0,0,0,0,0,0
153,1765223613877,0,5,0,0,0,0,0,0
154,1765223614010,0,5,0,0,0,0,0,0
155,1765223614293,0,5,0,0,0,0,0,0
156,1765223614726,0,5,0,0,0,0,0,0
157,1765223615010,0,5,0,0,0,0,0,0
158,1765223615460,0,5,0,0,0,0,0,0
159,1765223615727,0,5,0,0,0,0,0,0
160,1765223615844,0,5,0,0,0,0,0,0
161,1765223616127,0,5,0,0,0,0,0,0
162,1765223616544,0,5,0,0,0,0,0,0
163,1765223616843,0,5,0,0,0,0,0,0
164,1765223617310,0,5,0,0,0,0,0,0
165,1765223617575,0,5,0,0,0,0,0,0
166,1765223618008,0,5,0,0,0,0,0,0
167,1765223618276,0,5,0,0,0,0,0,0
168,1765223618393,0,5,0,0,0,0,0,0
169,1765223618727,0,5,0,0,0,0,0,0
170,1765223619127,0,5,0,0,0,0,0,0
171,1765223619426,0,5,0,0,0,0,0,0
172,1765223619843,0,5,0,0,0,0,0,0
173,1765223620126,0,5,0,0,0,0,0,0
174,1765223620265,0,5,0,0,0,0,0,0
175,1765223620576,0,5,0,0,0,0,0,0
176,1765223620977,0,5,0,0,0,0,0,0
177,1765223621310,0,5,0,0,0,0,0,0
178,1765223621443,0,5,0,0,0,0,0,0
179,1765223621710,0,5,0,0,0,0,0,0
