index,date,CEL_1,CEL_2,CEL_3,CEL_4,1,2,3,4
0,1765223566627,3.3,3.3,3.3,3.3,0,0,0,0
1,1765223568209,3.3,3.3,3.29,3.29,0,0,0,0
2,1765223568327,3.3,3.3,3.29,3.29,0,0,0,0
3,1765223569910,3.3,3.3,3.29,3.29,0,0,0,0
4,1765223571411,3.3,3.3,3.29,3.29,0,0,0,0
5,1765223571543,3.29,3.29,3.28,3.29,0,0,0,0
6,1765223573176,3.27,3.27,3.22,3.26,0,0,0,0
7,1765223573325,3.26,3.26,3.21,3.26,0,0,0,0
8,1765223574810,3.26,3.25,3.19,3.25,0,0,0,0
9,1765223576445,3.27,3.27,3.23,3.26,0,0,0,0
10,1765223576577,3.28,3.27,3.25,3.27,0,0,0,0
11,1765223578095,3.28,3.28,3.26,3.28,0,0,0,0
12,1765223579827,3.3,3.3,3.3,3.29,0,0,0,0
13,1765223581377,3.26,3.26,3.21,3.26,0,0,0,0
14,1765223581543,3.27,3.26,3.22,3.26,0,0,0,0
15,1765223583127,3.25,3.25,3.19,3.25,0,0,0,0
16,1765223584643,3.3,3.3,3.3,3.29,0,0,0,0
17,1765223584811,3.3,3.3,3.3,3.29,0,0,0,0
18,1765223586378,3.26,3.25,3.2,3.25,0,0,0,0
19,1765223588094,3.28,3.28,3.25,3.27,0,0,0,0
20,1765223589811,3.27,3.26,3.23,3.26,0,0,0,0
21,1765223591377,3.24,3.23,3.17,3.24,0,0,0,0
22,1765223591560,3.26,3.26,3.21,3.25,0,0,0,0
23,1765223593093,3.27,3.27,3.24,3.26,0,0,0,0
24,1765223594911,3.29,3.3,3.3,3.29,0,0,0,0
25,1765223596477,3.24,3.23,3.16,3.23,0,0,0,0
26,1765223596626,3.29,3.3,3.29,3.29,0,0,0,0
27,1765223598527,3.29,3.3,3.3,3.29,0,0,0,0
28,1765223600127,3.29,3.3,3.29,3.29,0,0,0,0
29,1765223600310,3.28,3.28,3.26,3.28,0,0,0,0
30,1765223601961,3.28,3.27,3.25,3.27,0,0,0,0
31,1765223602062,3.28,3.27,3.25,3.27,0,0,0,0
32,1765223603610,3.28,3.28,3.25,3.27,0,0,0,0
33,1765223605177,3.28,3.28,3.25,3.27,0,0,0,0
34,1765223605310,3.28,3.28,3.25,3.27,0,0,0,0
