index,date,AIR_MINUS,AIR_PLUS,GVL,CURRENT
0,1782666863148,0,0,16.379999999999999,0
1,1782666864531,0,0,16.43,0
2,1782666867097,0,0,16.460000000000001,0
3,1782666872766,0,0,16.379999999999999,0
4,1782666872983,0,0,16.379999999999999,0
5,1782666876698,0,0,16.41,0
6,1782666877532,0,0,16.350000000000001,0
7,1782666879365,0,0,16.350000000000001,0
8,1782666882231,0,0,16.420000000000002,0
9,1782666886748,0,0,16.289999999999999,0
10,1782666891066,0,0,16.41,0
11,1782666891999,0,0,16.390000000000001,0
12,1782666892181,0,0,16.329999999999998,0
13,1782666898281,0,0,16.350000000000001,0
14,1782666899782,0,0,16.359999999999999,0
15,1782666899932,0,0,16.359999999999999,0
16,1782666902265,0,0,16.370000000000001,0
17,1782666904133,0,0,16.300000000000001,0
18,1782666907382,0,0,16.379999999999999,0
19,1782666913765,0,0,16.32,0
20,1782666914565,0,0,16.370000000000001,0
21,1782666916082,0,0,16.379999999999999,0
22,1782666916482,0,0,16.379999999999999,0
23,1782666918932,0,0,16.300000000000001,0
24,1782666919532,0,0,16.32,0
25,1782666920765,0,0,16.41,0
26,1782666927083,0,0,16.43,0
27,1782666928016,0,0,16.399999999999999,0
28,1782666929382,0,0,16.379999999999999,0
29,1782666930249,0,0,16.449999999999999,0
30,1782666933699,0,0,16.420000000000002,0
31,1782666936749,0,0,16.390000000000001,0
32,1782666937816,0,0,16.329999999999998,0
33,1782666940382,0,0,16.370000000000001,0
34,1782666941583,0,0,16.370000000000001,0
35,1782666943199,0,0,16.43,0
36,1782666943817,0,0,16.420000000000002,0
37,1782666946866,0,0,16.379999999999999,0
38,1782666953599,0,0,16.390000000000001,0
39,1782666955799,0,0,16.41,0
40,1782666960184,0,0,16.309999999999999,0
41,1782666969500,0,0,16.379999999999999,0
42,1782666970333,0,0,16.449999999999999,0
43,1782666973834,0,0,16.34,0
44,1782666974401,0,0,16.34,0
45,1782666978200,0,0,16.289999999999999,0
46,1782666978434,0,0,16.289999999999999,0
47,1782666981133,0,0,16.329999999999998,0
48,1782666984517,0,0,16.420000000000002,0
49,1782666985167,0,0,16.43,0
50,1782666987018,0,0,16.370000000000001,0
51,1782666987266,0,0,16.370000000000001,0
52,1782666987750,0,0,16.370000000000001,0
53,1782666988201,0,0,16.359999999999999,0
54,1782666995000,0,0,16.32,0
55,1782667002150,0,0,16.350000000000001,0
56,1782667002751,0,0,16.359999999999999,0
57,1782667005783,0,0,16.390000000000001,0
58,1782667007018,0,0,16.41,0
59,1782667007551,0,0,16.41,0
60,1782667007901,0,0,16.41,0
61,1782667011817,0,0,16.309999999999999,0
62,1782667441024,0,0,16.280000000000001,0
63,1782667442490,0,0,16.309999999999999,0
64,1782667451208,1,1,16.210000000000001,2
65,1782667451624,1,1,16.280000000000001,2
66,1782667453041,1,1,16.190000000000001,2
67,1782667461658,1,1,16.34,2
68,1782667464790,0,0,16.260000000000002,2
69,1782667479125,0,0,16.329999999999998,0
70,1782667484274,0,0,16.390000000000001,0
71,1782667484758,0,0,16.359999999999999,0
72,1782667485524,0,0,16.41,0
73,1782667487158,0,0,16.390000000000001,0
74,1782667489591,0,0,16.350000000000001,0
75,1782667490791,0,0,16.34,0
76,1782667491508,0,0,16.329999999999998,0
