index,date,CELL_1,CELL_2,CELL_3,CELL_4
0,1780260524736,3.33,3.33,3.33,3.32
1,1780260525470,3.33,3.33,3.33,3.32
2,1780260529852,3.33,3.33,3.33,3.32
3,1780260530802,3.33,3.33,3.33,3.32
4,1780260538354,3.33,3.33,3.33,3.32
5,1780260540036,3.33,3.33,3.33,3.32
6,1780260544702,3.33,3.33,3.33,3.32
7,1780260549402,3.33,3.33,3.33,3.32
8,1780260564201,3.33,3.33,3.33,3.32
9,1780260570101,3.33,3.33,3.33,3.32
10,1780260596900,3.32,3.32,3.32,3.31
11,1780260615381,3.32,3.32,3.32,3.32
12,1780260617781,3.32,3.32,3.32,3.32
0,1780259510892,3.3,3.3,3.22,3.29
1,1780259522562,3.32,3.32,3.32,3.31
2,1780259526145,3.32,3.32,3.32,3.31
3,1780259527763,3.32,3.32,3.32,3.31
4,1780259530778,3.32,3.32,3.32,3.32
5,1780259532712,3.32,3.32,3.32,3.32
6,1780259614658,3.33,3.33,3.33,3.32
7,1780259614958,3.33,3.33,3.33,3.32
8,1780259628740,3.33,3.33,3.33,3.32
9,1780259633905,3.33,3.33,3.33,3.32
10,1780259636008,3.33,3.33,3.33,3.32
11,1780259643489,3.33,3.33,3.33,3.32
12,1780259653305,3.33,3.33,3.33,3.32
13,1780259661221,3.33,3.33,3.33,3.32
14,1780259667087,3.33,3.33,3.33,3.32
15,1780259672937,3.33,3.33,3.33,3.32
16,1780259684736,3.33,3.33,3.33,3.32
17,1780259688820,3.33,3.33,3.33,3.32
18,1780259690552,3.33,3.33,3.33,3.32
19,1780259712351,3.33,3.33,3.33,3.32
20,1780259718351,3.33,3.33,3.33,3.32
21,1780259726050,3.33,3.33,3.33,3.32
22,1780259728918,3.33,3.33,3.33,3.32
23,1780259731883,3.33,3.33,3.33,3.32
24,1780259732867,3.33,3.33,3.33,3.32
25,1780259734766,3.33,3.33,3.33,3.32
26,1780259740703,3.33,3.33,3.33,3.32
27,1780259756732,3.33,3.33,3.33,3.32
28,1780259763399,3.33,3.33,3.33,3.32
29,1780259765782,3.33,3.33,3.33,3.32
30,1780259766448,3.33,3.33,3.33,3.32
31,1780259774416,3.33,3.33,3.33,3.32
32,1780259778732,3.33,3.33,3.33,3.32
33,1780259780014,3.33,3.33,3.33,3.32
34,1780259784764,3.33,3.33,3.33,3.32
35,1780259787231,3.33,3.33,3.33,3.32
36,1780259802697,3.33,3.33,3.33,3.32
37,1780259803980,3.33,3.33,3.33,3.32
38,1780259810863,3.33,3.33,3.33,3.32
39,1780259817879,3.33,3.33,3.33,3.32
40,1780259820397,3.33,3.33,3.33,3.32
41,1780259828445,3.33,3.33,3.33,3.32
42,1780259829462,3.33,3.33,3.33,3.32
43,1780259845843,3.33,3.33,3.33,3.32
