index,date,LATITUDE
135,1782579634272,-19.864577100000002
136,1782579635137,-19.864577100000002
137,1782579635770,-19.864577100000002
138,1782579636652,-19.864577100000002
139,1782579638101,-19.864577100000002
140,1782579638967,-19.864577100000002
141,1782579640499,-19.864577100000002
142,1782579642231,-19.864577100000002
143,1782579642847,-19.864577100000002
144,1782579643763,-19.864577100000002
145,1782579645178,-19.864577100000002
146,1782579646095,-19.864577100000002
147,1782579647426,-19.864577100000002
148,1782579648259,-19.864577100000002
149,1782579649042,-19.864577100000002
150,1782579650341,-19.864577100000002
151,1782579651273,-19.864577100000002
152,1782579652006,-19.864577100000002
153,1782579652639,-19.864577100000002
154,1782579653422,-19.864577100000002
155,1782579654288,-19.864577100000002
156,1782579654905,-19.864577100000002
157,1782579656752,-19.864577100000002
158,1782579657285,-19.864577100000002
159,1782579658268,-19.864577100000002
160,1782579659217,-19.864577100000002
161,1782579659749,-19.864577100000002
162,1782579660682,-19.864577100000002
163,1782579663946,-19.864577100000002
164,1782579664596,-19.864577100000002
165,1782579666378,-19.864577100000002
166,1782579666961,-19.864577100000002
167,1782579667927,-19.864577100000002
168,1782579669492,-19.864577100000002
169,1782579670307,-19.864577100000002
170,1782579671806,-19.864577100000002
171,1782579671823,-19.864577100000002
172,1782579672691,-19.864577100000002
173,1782579673538,-19.864577100000002
174,1782579674861,-19.864577100000002
175,1782579675622,-19.864577100000002
176,1782579676370,-19.864577100000002
177,1782579677851,-19.864577100000002
178,1782579679250,-19.864577100000002
179,1782579680132,-19.864577100000002
180,1782579682398,-19.864577100000002
181,1782579683979,-19.864577100000002
182,1782579684862,-19.864577100000002
183,1782579685745,-19.864577100000002
184,1782579686344,-19.864577100000002
185,1782579687260,-19.864577100000002
186,1782579688059,-19.864577100000002
187,1782579688642,-19.864577100000002
188,1782579689524,-19.864577100000002
189,1782579690391,-19.864577100000002
190,1782579690956,-19.864577100000002
191,1782579691889,-19.864577100000002
192,1782579692772,-19.864577100000002
193,1782579694337,-19.864577100000002
194,1782579694354,178256.8781572
195,1782579695236,-19.864577100000002
196,1782579695769,-19.864577100000002
197,1782579697570,-19.864577100000002
198,1782579699083,-19.864577100000002
199,1782579699916,-19.864577100000002
200,1782579701182,-19.864577100000002
201,1782579703547,-19.864577100000002
202,1782579704346,-19.864577100000002
203,1782579705745,-19.864577100000002
204,1782579706694,-19.864577100000002
205,1782579707626,-19.864577100000002
206,1782579708192,-19.864577100000002
207,1782579710008,-19.864577100000002
208,1782579711472,-19.864577100000002
209,1782579712922,-19.864577100000002
210,1782579713870,-19.864577100000002
211,1782579714920,-19.864577100000002
212,1782579715470,-19.864577100000002
213,1782579716419,-19.864577100000002
214,1782579717235,-19.864577100000002
215,1782579717851,-19.864577100000002
216,1782579718735,-19.864577100000002
217,1782579719649,-19.864577100000002
218,1782579720248,-19.864577100000002
219,1782579721215,-19.864577100000002
220,1782579782381,0
221,1782579782815,0
222,1782579784429,-19.864321100000002
223,1782579784980,-19.864321100000002
224,1782579785944,-19.864321100000002
225,1782579789192,-19.864321100000002
226,1782579789874,-19.864321100000002
227,1782579791056,-19.864321100000002
228,1782579792439,-19.864321100000002
229,1782579793655,-19.864321100000002
230,1782579794304,-19.864321100000002
231,1782579794903,-19.864321100000002
232,1782579795503,-19.864321100000002
233,1782579796185,-19.864321100000002
234,1782579797517,-19.8643538
235,1782579798816,-19.8643538
236,1782579800715,-19.8643538
237,1782579801498,-19.8643538
238,1782579802097,-19.8643538
239,1782579803329,-19.8643538
240,1782579804029,-19.8643538
241,1782579805212,-19.8643538
242,1782579806511,-19.8643538
243,1782579807110,-82483.236437
244,1782579808341,-19.8643538
245,1782579809658,-19.8643538
246,1782579810107,-19.8643538
247,1782579811472,-19.8643538
248,1782579812172,-19.8643538
249,1782579812655,-19.8643538
250,1782579815836,-19.8643538
251,1782579816568,-19.8643538
