index,date,TORQUE_GAIN,TORQUE_DECREASE_R,TORQUE_DECRASE_L
205,1782579657268,0,0,0
206,1782579657701,0,0,0
207,1782579658667,0,0,0
208,1782579659500,825,825,0
209,1782579660815,972,972,0
210,1782579662863,958,958,0
211,1782579663246,944,944,0
212,1782579665262,910,910,0
213,1782579666211,827,827,0
214,1782579667060,789,789,0
215,1782579667510,766,766,0
216,1782579668376,761,761,0
217,1782579668809,730,730,0
218,1782579669092,890,890,0
219,1782579669225,864,864,0
220,1782579669642,821,821,0
221,1782579670524,-23821,707,1280
222,1782579670940,860,860,0
223,1782579671690,759,759,0
224,1782579673023,738,738,0
225,1782579673339,716,716,0
226,1782579673937,712,712,0
227,1782579674021,668,668,0
228,1782579674371,707,707,0
229,1782579674719,683,683,0
230,1782579675887,663,663,0
231,1782579677418,783,783,0
232,1782579677701,787,787,0
233,1782579680082,901,901,0
234,1782579682481,856,856,0
235,1782579684562,890,890,0
236,1782579685012,880,880,0
237,1782579686677,973,973,0
238,1782579687043,959,959,0
239,1782579689092,967,967,0
240,1782579689475,970,970,0
241,1782579690674,970,970,0
242,1782579691207,880,880,0
243,1782579691590,972,972,0
244,1782579692872,827,827,0
245,1782579693188,973,973,0
246,1782579693704,966,966,0
247,1782579694920,939,939,0
248,1782579695786,873,873,0
249,1782579697068,456,456,0
250,1782579697451,337,337,0
251,1782579698234,386,386,0
252,1782579698634,348,348,0
253,1782579699500,436,436,0
254,1782579699849,482,482,0
255,1782579700599,567,567,0
256,1782579700932,553,553,0
257,1782579701281,531,531,0
258,1782579702131,0,0,0
259,1782579702530,0,0,0
260,1782579702916,136,136,0
261,1782579703332,499,499,0
262,1782579704030,641,641,0
263,1782579705128,0,0,0
264,1782579705995,841,822,0
265,1782579706427,957,957,0
266,1782579707343,908,915,0
267,1782579707759,966,966,0
268,1782579708159,767,767,0
269,1782579709474,153,153,0
270,1782579709824,0,0,0
271,1782579710157,0,0,0
272,1782579710574,0,0,0
273,1782579710940,0,0,0
274,1782579711839,0,0,0
275,1782579712205,0,0,0
276,1782579712688,0,0,0
277,1782579713105,0,0,0
278,1782579714054,0,0,0
279,1782579716220,0,0,0
280,1782579717102,0,0,0
281,1782579717352,0,0,0
282,1782579717934,0,0,0
283,1782579718284,0,0,0
284,1782579719200,0,0,0
285,1782579719599,0,0,0
286,1782579719849,0,0,0
287,1782579720032,0,0,0
288,1782579720465,0,0,0
289,1782579721348,0,0,0
290,1782579721747,0,0,0
291,1782579782565,0,0,0
292,1782579783764,0,0,0
293,1782579784396,0,0,0
294,1782579785129,0,0,0
295,1782579786744,0,0,0
296,1782579789611,0,0,0
297,1782579790173,0,0,0
298,1782579795319,0,0,0
299,1782579795653,0,0,0
300,1782579797667,0,0,0
301,1782579797833,0,0,0
302,1782579798134,0,0,0
303,1782579798450,0,0,0
304,1782579798733,0,0,0
305,1782579799066,0,0,0
306,1782579799299,0,0,0
307,1782579799682,0,0,0
308,1782579799998,0,0,0
309,1782579800948,0,0,0
310,1782579801814,0,0,0
311,1782579802114,0,0,0
312,1782579805161,0,0,0
313,1782579805477,0,0,0
314,1782579805778,0,0,0
315,1782579806644,0,0,0
316,1782579806860,0,0,0
317,1782579807059,0,0,0
318,1782579809907,0,0,0
319,1782579810889,0,0,0
320,1782579811189,0,0,0
321,1782579811505,0,0,0
322,1782579811772,0,0,0
323,1782579812055,0,0,0
324,1782579814853,0,0,0
325,1782579815069,0,0,0
326,1782579815419,0,0,0
327,1782579815586,0,0,0
328,1782579815953,0,0,0
329,1782579816152,0,0,0
330,1782579816535,0,0,0
