index,date,CONTROL_EVENT_FLAG_1,CONTROL_EVENT_FLAG_2
87,1782579560667,0,5
88,1782579561083,0,5
89,1782579561915,0,5
90,1782579562331,0,5
91,1782579562532,0,5
92,1782579563147,0,5
93,1782579564181,0,5
94,1782579565895,0,5
95,1782579566279,0,5
96,1782579568676,0,5
97,1782579569958,0,5
98,1782579570125,0,5
99,1782579570491,0,5
100,1782579571274,0,5
101,1782579571623,0,5
102,1782579572024,0,5
103,1782579572190,0,5
104,1782579572690,0,5
105,1782579573123,0,5
106,1782579574321,0,5
107,1782579574604,0,5
108,1782579575138,0,5
109,1782579576753,0,5
110,1782579577069,0,5
111,1782579577585,0,5
112,1782579577985,0,5
113,1782579578885,0,5
114,1782579579218,0,5
115,1782579579467,0,5
116,1782579579983,0,5
117,1782579580366,0,5
118,1782579581266,0,5
119,1782579581599,0,5
120,1782579581865,0,5
121,1782579582398,0,5
122,1782579582765,0,5
123,1782579583997,0,5
124,1782579584263,0,5
125,1782579584762,0,5
126,1782579585179,0,5
127,1782579586095,0,5
128,1782579586511,0,5
129,1782579586828,0,5
130,1782579587893,0,5
131,1782579590025,0,5
132,1782579590457,0,5
133,1782579591324,0,5
134,1782579592506,0,5
135,1782579592872,0,5
136,1782579594338,0,5
137,1782579595188,0,5
138,1782579596686,0,5
139,1782579597818,0,5
140,1782579598202,0,5
141,1782579598584,0,5
142,1782579599351,0,5
143,1782579600599,0,5
144,1782579601348,0,5
145,1782579601399,0,5
146,1782579602648,0,5
147,1782579603047,0,5
148,1782579603830,0,5
149,1782579604779,0,5
150,1782579605179,0,5
151,1782579607277,0,5
152,1782579607677,0,5
153,1782579609425,0,5
154,1782579609808,0,5
155,1782579610674,0,5
156,1782579610924,0,5
157,1782579611524,0,5
158,1782579611940,0,5
159,1782579612490,0,5
160,1782579612822,0,5
161,1782579613239,0,5
162,1782579613472,0,5
163,1782579613672,0,5
164,1782579614738,0,5
165,1782579615637,0,5
166,1782579616486,0,5
167,1782579616836,0,5
168,1782579617436,0,5
169,1782579617835,0,5
170,1782579618168,0,5
171,1782579618634,0,5
172,1782579619051,0,5
173,1782579619900,0,5
174,1782579620266,0,5
175,1782579621315,0,5
176,1782579621698,0,5
177,1782579624329,0,5
178,1782579624712,0,5
179,1782579625562,0,5
180,1782579625761,0,5
181,1782579626145,0,5
182,1782579626927,0,5
183,1782579627410,0,5
184,1782579628243,0,5
185,1782579629092,0,5
186,1782579629425,0,5
187,1782579630674,0,5
188,1782579631507,0,5
189,1782579631906,0,5
190,1782579633655,0,5
191,1782579634088,0,5
192,1782579634604,0,5
193,1782579634954,0,5
194,1782579635820,0,5
195,1782579637102,0,5
196,1782579637485,0,5
197,1782579637868,0,5
198,1782579638301,0,5
199,1782579639500,0,5
200,1782579639949,0,5
201,1782579640049,0,5
202,1782579640299,0,5
203,1782579640682,0,5
204,1782579641898,0,5
205,1782579642348,0,5
206,1782579642448,0,5
207,1782579642747,0,5
208,1782579643164,0,5
209,1782579644064,0,5
210,1782579644445,0,5
211,1782579644912,0,5
212,1782579645212,0,5
213,1782579646111,0,5
214,1782579646461,0,5
215,1782579646794,0,5
216,1782579647144,0,5
217,1782579647243,0,5
218,1782579647560,0,5
219,1782579647893,0,5
220,1782579648243,0,5
221,1782579649392,0,5
222,1782579650857,0,5
223,1782579651224,0,5
224,1782579652273,0,5
225,1782579652705,0,5
226,1782579653522,0,5
227,1782579653955,0,5
228,1782579654687,0,5
229,1782579655653,0,5
230,1782579656103,0,5
231,1782579657202,0,5
232,1782579657768,0,5
233,1782579658167,0,5
234,1782579659100,0,5
235,1782579659916,0,5
236,1782579660333,0,5
237,1782579661248,0,5
238,1782579661814,0,5
239,1782579662015,0,5
240,1782579662414,0,5
241,1782579663646,0,5
242,1782579664163,0,5
243,1782579664862,0,5
244,1782579665745,0,5
245,1782579666178,0,5
246,1782579666777,0,5
247,1782579666977,0,5
248,1782579667927,0,5
249,1782579669692,0,5
250,1782579670091,0,5
251,1782579670957,0,5
252,1782579671340,0,5
253,1782579672172,0,5
254,1782579673655,0,5
255,1782579675154,0,5
256,1782579675519,0,5
257,1782579676403,0,5
258,1782579676569,0,5
259,1782579676919,0,5
260,1782579678084,0,5
261,1782579678450,0,5
262,1782579678717,0,5
263,1782579679233,0,5
264,1782579680532,0,5
265,1782579680882,0,5
266,1782579681099,0,5
267,1782579681731,0,5
268,1782579682098,0,5
269,1782579682964,0,5
270,1782579683347,0,5
271,1782579683630,0,5
272,1782579683780,0,5
273,1782579685012,0,5
274,1782579685395,0,5
275,1782579686027,0,5
276,1782579686211,0,5
277,1782579687493,0,5
278,1782579687843,0,5
279,1782579688442,0,5
280,1782579688609,0,5
281,1782579689059,0,5
282,1782579689925,0,5
283,1782579690274,0,5
284,1782579691123,0,5
285,1782579691989,0,5
286,1782579692389,0,5
287,1782579694154,0,5
288,1782579694554,0,5
289,1782579695403,0,5
290,1782579697886,0,5
291,1782579698667,0,5
292,1782579700232,0,5
293,1782579701665,0,5
294,1782579702115,0,5
295,1782579703230,0,5
296,1782579704796,0,5
297,1782579705494,0,5
298,1782579706893,0,5
299,1782579708625,0,5
300,1782579708958,0,5
301,1782579711389,0,5
302,1782579712288,0,5
303,1782579713122,0,5
304,1782579713538,0,5
305,1782579714520,0,5
306,1782579715103,0,5
307,1782579715353,0,5
308,1782579716668,0,5
309,1782579717867,0,5
310,1782579718716,192,1
311,1782579719133,192,1
312,1782579720898,192,0
313,1782579782881,192,0
314,1782579783481,192,0
315,1782579784063,192,0
316,1782579784779,192,0
317,1782579785545,192,0
318,1782579785828,192,0
319,1782579786145,192,0
320,1782579787261,192,0
321,1782579787811,192,0
322,1782579787944,192,0
323,1782579788810,192,0
324,1782579789941,192,0
325,1782579790573,192,0
326,1782579790873,192,0
327,1782579791124,192,0
328,1782579791640,192,0
329,1782579792755,192,0
330,1782579793770,192,0
331,1782579794103,192,0
332,1782579794338,192,0
333,1782579794653,192,0
334,1782579794903,192,0
335,1782579796320,192,0
336,1782579800382,192,0
337,1782579800649,192,0
338,1782579800931,192,0
339,1782579802564,192,0
340,1782579802746,192,0
341,1782579803063,192,0
342,1782579803363,192,0
343,1782579803613,192,0
344,1782579803912,192,0
345,1782579804313,192,0
346,1782579804578,192,0
347,1782579804895,192,0
348,1782579807493,192,0
349,1782579807742,192,0
350,1782579808026,192,0
351,1782579808292,192,0
352,1782579808859,192,0
353,1782579809241,192,0
354,1782579809424,192,0
355,1782579812438,192,0
356,1782579812705,192,0
357,1782579813021,192,0
358,1782579813221,192,0
359,1782579813637,192,0
360,1782579813871,192,0
361,1782579814205,192,0
362,1782579814421,192,0
