index,date,ECU_MODE
104,1782579576720,1
105,1782579577053,1
106,1782579577535,1
107,1782579577952,1
108,1782579578834,1
109,1782579579184,1
110,1782579579435,1
111,1782579579934,1
112,1782579580350,1
113,1782579580683,1
114,1782579581565,1
115,1782579581832,1
116,1782579582364,1
117,1782579582715,1
118,1782579583930,1
119,1782579584213,1
120,1782579585145,1
121,1782579586478,1
122,1782579586795,1
123,1782579587344,1
124,1782579590408,1
125,1782579591274,1
126,1782579592473,1
127,1782579592839,1
128,1782579594321,1
129,1782579595154,1
130,1782579595487,1
131,1782579596653,1
132,1782579596969,1
133,1782579598168,1
134,1782579598534,1
135,1782579598851,1
136,1782579599284,1
137,1782579600533,1537
138,1782579600982,1
139,1782579601316,1
140,1782579601815,1
141,1782579602998,1
142,1782579603414,1
143,1782579603747,1
144,1782579603780,1
145,1782579604248,1
146,1782579605162,1
147,1782579606395,1
148,1782579607211,1
149,1782579607627,1
150,1782579609375,1
151,1782579609708,1
152,1782579610624,1
153,1782579611490,1
154,1782579611907,1
155,1782579612439,1
156,1782579612806,1
157,1782579613189,1
158,1782579613422,1
159,1782579613638,1
160,1782579614671,1
161,1782579615603,1
162,1782579616453,1
163,1782579616802,1
164,1782579617418,1
165,1782579617802,1
166,1782579618118,1
167,1782579618584,1
168,1782579619017,1
169,1782579619833,1
170,1782579620216,1
171,1782579620533,1
172,1782579621265,1
173,1782579621648,1
174,1782579624296,1
175,1782579624629,1
176,1782579625512,1
177,1782579625728,1
178,1782579626095,1
179,1782579627360,1
180,1782579628010,1
181,1782579628210,1
182,1782579629375,1
183,1782579630441,1
184,1782579630625,1
185,1782579631473,1
186,1782579631840,1
187,1782579633638,1
188,1782579634038,1
189,1782579634904,1
190,1782579635753,1
191,1782579636220,1
192,1782579637052,1
193,1782579637435,1
194,1782579638251,1
195,1782579638619,1
196,1782579639467,1
197,1782579639866,1
198,1782579639999,1
199,1782579640616,1
200,1782579641015,1
201,1782579641865,1
202,1782579642298,1
203,1782579642414,1
204,1782579642697,1
205,1782579643114,1
206,1782579644031,1
207,1782579644396,1
208,1782579644879,1
209,1782579645153,1
210,1782579646411,1
211,1782579646761,1
212,1782579647127,1
213,1782579647860,1
214,1782579648210,1
215,1782579649358,1
216,1782579650790,1
217,1782579651190,1
218,1782579652240,1
219,1782579652656,1
220,1782579653505,1
221,1782579653922,1
222,1782579654671,1
223,1782579656053,1
224,1782579657152,1
225,1782579657751,1
226,1782579658134,1
227,1782579659050,1
228,1782579659866,1
229,1782579660299,1
230,1782579661182,1
231,1782579661581,1
232,1782579661764,1
233,1782579662347,1
234,1782579663563,1
235,1782579663963,1
236,1782579664129,1
237,1782579664796,1
238,1782579665711,1
239,1782579666128,1
240,1782579666727,1
241,1782579666927,1
242,1782579667876,1
243,1782579670025,1
244,1782579671274,1
245,1782579672139,1
246,1782579672522,1
247,1782579675110,1
248,1782579675471,1
249,1782579675821,1
250,1782579676336,1
251,1782579676552,1
252,1782579678668,1
253,1782579679200,1
254,1782579679599,1
255,1782579680499,1
256,1782579680849,1
257,1782579681082,1
258,1782579681664,1
259,1782579682047,1
260,1782579682914,1
261,1782579683314,1
262,1782579683580,1
263,1782579684129,1
264,1782579685345,1
265,1782579685728,1
266,1782579686011,1
267,1782579686127,1
268,1782579686593,1
269,1782579687460,1
270,1782579687810,1
271,1782579688209,1
272,1782579688409,10849
273,1782579688975,1
274,1782579689891,1
275,1782579690241,1
276,1782579690923,1
277,1782579691057,1
278,1782579691456,1
279,1782579692355,1
280,1782579694521,1
281,1782579696535,1
282,1782579697002,1
283,1782579697835,1
284,1782579699000,1
285,1782579700199,1
286,1782579701631,1
287,1782579702048,1
288,1782579703196,1
289,1782579704362,1
290,1782579705095,1
291,1782579705411,1
292,1782579705444,1
293,1782579705928,1
294,1782579706810,1
295,1782579708026,1
296,1782579708575,1
297,1782579708925,1
298,1782579710457,1
299,1782579711323,1
300,1782579711706,1
301,1782579713504,1
302,1782579714486,1
303,1782579714920,1
304,1782579715070,1
305,1782579715319,1
306,1782579716618,1
307,1782579716985,1
308,1782579717584,1
309,1782579717801,1
310,1782579718700,1
311,1782579719099,1
312,1782579720815,0
313,1782579782232,1
314,1782579782831,1
315,1782579783433,1
316,1782579784030,1
317,1782579784729,1
318,1782579785528,1
319,1782579785794,1
320,1782579786095,1
321,1782579786428,1
322,1782579786711,1
323,1782579787228,1
324,1782579787544,1
325,1782579787760,1
326,1782579790506,1
327,1782579790823,1
328,1782579791056,1
329,1782579791406,1
330,1782579791606,1
331,1782579791990,1
332,1782579792240,1
333,1782579792704,1
334,1782579794037,1
335,1782579794636,1
336,1782579800332,1
337,1782579800582,1
338,1782579800898,1
339,1782579801214,1
340,1782579801498,1
341,1782579802546,1
342,1782579802713,1
343,1782579803013,1
344,1782579803313,1
345,1782579803563,1
346,1782579803862,1
347,1782579804245,1
348,1782579804528,1
349,1782579804846,1
350,1782579807676,1
351,1782579807975,1
352,1782579808242,1
353,1782579808525,1
354,1782579808825,1
355,1782579809174,1
356,1782579809374,1
357,1782579810307,1
358,1782579812338,1
359,1782579812389,1
360,1782579812988,1
361,1782579813604,1
362,1782579813820,1
363,1782579814153,1
364,1782579814370,1
