index,date,NTC_1,NTC_2,NTC_3
0,1782579299236,31.850000000000001,33.460000000000001,-0.01
1,1782579299804,31.850000000000001,33.460000000000001,-0.01
2,1782579300652,31.899999999999999,33.409999999999997,-0.01
3,1782579301851,31.899999999999999,33.359999999999999,-0.01
4,1782579302984,31.850000000000001,33.460000000000001,-0.01
5,1782579303766,31.899999999999999,33.409999999999997,-0.01
6,1782579304699,31.850000000000001,33.460000000000001,-0.01
7,1782579305449,31.899999999999999,33.409999999999997,-0.01
8,1782579305898,31.850000000000001,33.359999999999999,-0.01
9,1782579306514,31.57,33.829999999999998,-0.01
10,1782579306830,31.789999999999999,34.350000000000001,-0.01
11,1782579307530,32.390000000000001,34.659999999999997,-0.01
12,1782579308545,32.119999999999997,33.619999999999997,-0.01
13,1782579308996,32.119999999999997,33.780000000000001,-0.01
14,1782579309278,32.280000000000001,34.25,-0.01
15,1782579309578,31.850000000000001,33.359999999999999,-0.01
16,1782579310677,31.850000000000001,33.359999999999999,-0.01
17,1782579311210,31.850000000000001,33.409999999999997,-0.01
18,1782579312309,31.850000000000001,33.409999999999997,-0.01
19,1782579312925,31.899999999999999,33.460000000000001,-0.01
20,1782579313392,31.899999999999999,33.409999999999997,-0.01
21,1782579313926,31.899999999999999,33.409999999999997,-0.01
22,1782579314306,31.899999999999999,33.409999999999997,-0.01
23,1782579314623,31.899999999999999,33.409999999999997,-0.01
24,1782579315240,31.899999999999999,33.409999999999997,-0.01
25,1782579315690,31.960000000000001,33.409999999999997,-0.01
26,1782579316305,31.960000000000001,33.409999999999997,-0.01
27,1782579517952,32.170000000000002,33.460000000000001,-0.01
28,1782579518635,32.170000000000002,33.509999999999998,-0.01
29,1782579519134,32.170000000000002,33.509999999999998,-0.01
30,1782579519634,32.170000000000002,33.509999999999998,-0.01
31,1782579519751,32.170000000000002,33.509999999999998,-0.01
32,1782579520300,32.229999999999997,33.509999999999998,-0.01
33,1782579520800,32.229999999999997,33.509999999999998,-0.01
34,1782579520983,32.229999999999997,33.509999999999998,-0.01
35,1782579521183,32.229999999999997,33.509999999999998,-0.01
36,1782579521916,32.280000000000001,33.460000000000001,-0.01
37,1782579522348,32.170000000000002,33.460000000000001,-0.01
38,1782579522798,32.229999999999997,33.509999999999998,-0.01
39,1782579523481,32.280000000000001,33.509999999999998,-0.01
40,1782579524164,32.280000000000001,33.509999999999998,-0.01
41,1782579524596,32.280000000000001,33.509999999999998,-0.01
42,1782579525063,32.280000000000001,33.509999999999998,-0.01
43,1782579525779,32.170000000000002,33.460000000000001,-0.01
44,1782579526062,32.229999999999997,33.409999999999997,-0.01
45,1782579526396,32.170000000000002,33.509999999999998,-0.01
46,1782579526745,32.229999999999997,33.409999999999997,-0.01
47,1782579527194,32.229999999999997,33.409999999999997,-0.01
48,1782579527577,32.170000000000002,33.460000000000001,-0.01
49,1782579528326,32.170000000000002,33.460000000000001,-0.01
50,1782579529276,32.170000000000002,33.409999999999997,-0.01
