id,latitude,longitude,altitude,ground_speed,fix_quality,timestamp
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,632.83,0,lu
262,-19.87129967,-43.96306283,823.30,632.83,0,lu
262,-19.87129967,-43.96306283,823.30,632.83,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,29.08,0,lu
262,-19.87129967,-43.96306283,823.30,29.08,0,lu
262,-19.87129967,-43.96306283,823.30,29.08,0,lu
262,-19.87129967,-43.96306283,823.30,44.82,0,lu
262,-19.87129967,-43.96306283,823.30,44.82,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,359.84,0,lu
262,-19.87129967,-43.96306283,823.30,359.84,0,lu
262,-19.87129967,-43.96306283,823.30,359.84,0,lu
262,-19.87129967,-43.96306283,823.30,359.84,0,lu
262,-19.87129967,-43.96306283,823.30,348.73,0,lu
262,-19.87129967,-43.96306283,823.30,348.73,0,lu
262,-19.87129967,-43.96306283,823.30,349.29,0,lu
262,-19.87129967,-43.96306283,823.30,349.29,0,lu
262,-19.87129967,-43.96306283,823.30,349.29,0,lu
262,-19.87129967,-43.96306283,823.30,345.03,0,lu
262,-19.87129967,-43.96306283,823.30,345.03,0,lu
262,-19.87129967,-43.96306283,823.30,345.03,0,lu
262,-19.87129967,-43.96306283,823.30,350.77,0,lu
262,-19.87129967,-43.96306283,823.30,350.77,0,lu
262,-19.87129967,-43.96306283,823.30,350.77,0,lu
262,-19.87129967,-43.96306283,823.30,365.40,0,lu
262,-19.87129967,-43.96306283,823.30,365.40,0,lu
262,-19.87129967,-43.96306283,823.30,365.40,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,29.45,0,lu
262,-19.87129967,-43.96306283,823.30,29.45,0,lu
262,-19.87129967,-43.96306283,823.30,29.45,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,31.85,0,lu
262,-19.87129967,-43.96306283,823.30,31.85,0,lu
262,-19.87129967,-43.96306283,823.30,26.85,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,0.00,0,lu
262,-19.87129967,-43.96306283,823.30,641.53,0,lu
262,-19.87129967,-43.96306283,823.30,641.53,0,lu
262,-19.87129967,-43.96306283,823.30,5.93,0,lu
262,-19.87130283,-43.96306900,822.32,596.34,0,lu
262,-19.87130283,-43.96306900,822.32,596.34,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,275.76,0,lu
262,-19.87130283,-43.96306900,822.32,292.99,0,lu
262,-19.87130283,-43.96306900,822.32,292.99,0,lu
262,-19.87130283,-43.96306900,822.32,292.99,0,lu
262,-19.87130283,-43.96306900,822.32,305.39,0,lu
262,-19.87130283,-43.96306900,822.32,305.39,0,lu
262,-19.87130283,-43.96306900,822.32,305.39,0,lu
262,-19.87130283,-43.96306900,822.32,323.17,0,lu
262,-19.87130283,-43.96306900,822.32,323.17,0,lu
262,-19.87130283,-43.96306900,822.32,323.17,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,49.82,0,lu
262,-19.87130283,-43.96306900,822.32,40.93,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,50.00,0,lu
262,-19.87130283,-43.96306900,822.32,50.00,0,lu
262,-19.87130283,-43.96306900,822.32,39.26,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,365.96,0,lu
262,-19.87130283,-43.96306900,822.32,365.96,0,lu
262,-19.87130283,-43.96306900,822.32,364.10,0,lu
262,-19.87130283,-43.96306900,822.32,371.88,0,lu
262,-19.87130283,-43.96306900,822.32,371.88,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
262,-19.87130283,-43.96306900,822.32,0.00,0,lu
