timestamp,THROTTLE,BRAKE,ECU_MODE_ID,TORQUE_GAIN,TORQUE_REF_LEFT_MOTOR,TORQUE_REF_RIGHT_MOTOR,LEFT_MOTOR_SPEED,RIGHT_MOTOR_SPEED,ACCEL_LONGITUDINAL,STACK_1_CELL_1,STACK_1_CELL_2,STACK_1_CELL_3,STACK_1_CELL_4,STACK_2_CELL_1,STACK_2_CELL_2,STACK_2_CELL_3,STACK_2_CELL_4,STACK_3_CELL_1,STACK_3_CELL_2,STACK_3_CELL_3,STACK_3_CELL_4,STACK_4_CELL_1,STACK_4_CELL_2,STACK_4_CELL_3,STACK_4_CELL_4,STACK_5_CELL_1,STACK_5_CELL_2,STACK_5_CELL_3,STACK_5_CELL_4,STACK_6_CELL_1,STACK_6_CELL_2,STACK_6_CELL_3,STACK_6_CELL_4,MAX_VOLTAGE,MIN_VOLTAGE,TOTAL_VOLTAGE,SHUNT_CURRENT,BMS_MODE_ID,BMS_ERROR_ID,AIR_P,AIR_N,t
1765219097371,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.078446,3.32,3.32,3.32,3.31,3.31,3.32,3.32,3.32,3.33,3.33,3.33,3.33,3.31,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.33,3.33,3.32,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592294
1765219097438,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.078446,3.32,3.32,3.32,3.31,3.31,3.32,3.32,3.32,3.33,3.33,3.33,3.33,3.31,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.33,3.33,3.32,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592361
1765219097522,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.035623999999999996,3.32,3.32,3.32,3.31,3.31,3.32,3.32,3.32,3.33,3.33,3.33,3.33,3.31,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.33,3.33,3.32,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592445
1765219097586,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.035623999999999996,3.32,3.32,3.32,3.31,3.31,3.32,3.32,3.32,3.33,3.33,3.33,3.33,3.31,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.33,3.33,3.32,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592509
1765219097603,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.035623999999999996,3.32,3.32,3.32,3.31,3.31,3.32,3.32,3.32,3.33,3.33,3.33,3.33,3.31,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.33,3.33,3.32,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592526
1765219097620,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.035623999999999996,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.33,3.33,3.33,3.31,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.33,3.33,3.32,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592543
1765219097654,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.035623999999999996,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.31,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.33,3.33,3.32,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592577
1765219097689,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.035623999999999996,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.33,3.33,3.32,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592612
1765219097706,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.035623999999999996,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.33,3.32,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592629
1765219097723,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.035623999999999996,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.33,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592646
1765219097757,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.035623999999999996,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.33,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592680
1765219097804,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.035623999999999996,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.33,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592727
1765219097821,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.035623999999999996,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.33,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592744
1765219097854,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.035623999999999996,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.33,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592777
1765219097870,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.035623999999999996,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.33,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592793
1765219097904,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.035623999999999996,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592827
1765219097953,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.041846,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592876
1765219098022,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.041846,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592945
1765219098039,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.087596,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592962
1765219098054,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.087596,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,592977
1765219098104,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.087596,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593027
1765219098171,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.087596,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593094
1765219098238,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.046604,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593161
1765219098304,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.046604,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593227
1765219098321,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.046604,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593244
1765219098338,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.046604,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593261
1765219098370,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.061,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593293
1765219098387,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.061,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593310
1765219098438,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.061,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593361
1765219098454,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.061,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593377
1765219098488,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.061,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593411
1765219098555,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.061,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593478
1765219098587,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.013908,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.33,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593510
1765219098637,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.013908,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593560
1765219098672,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.013908,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593595
1765219098705,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.121146,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593628
1765219098738,847.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.121146,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593661
1765219098772,847.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.121146,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593695
1765219098804,847.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.121146,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593727
1765219098871,847.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.121146,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593794
1765219098938,847.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.073932,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593861
1765219099005,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.073932,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593928
1765219099072,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.10577399999999999,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,593995
1765219099137,843.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.10577399999999999,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594060
1765219099154,843.0,0.0,2.0,25.0,2065.0,2065.0,0.0,0.0,-0.10577399999999999,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594077
1765219099205,843.0,0.0,2.0,25.0,2065.0,2065.0,0.0,0.0,-0.10577399999999999,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594128
1765219099222,843.0,0.0,2.0,25.0,2065.0,2065.0,0.0,0.0,-0.095648,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594145
1765219099271,843.0,0.0,2.0,25.0,2065.0,2065.0,0.0,0.0,-0.095648,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594194
1765219099495,843.0,0.0,2.0,25.0,2065.0,2065.0,0.0,0.0,-0.095648,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.33,3.33,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594418
1765219099502,842.0,0.0,2.0,25.0,2105.0,2105.0,0.0,0.0,-0.09516,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594425
1765219099538,842.0,0.0,2.0,25.0,2105.0,2105.0,0.0,0.0,-0.09516,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594461
1765219099605,842.0,0.0,2.0,25.0,2105.0,2105.0,0.0,0.0,-0.09516,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594528
1765219099656,842.0,0.0,2.0,25.0,2105.0,2105.0,0.0,0.0,-0.09516,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594579
1765219099720,842.0,0.0,2.0,25.0,2105.0,2105.0,0.0,0.0,-0.09516,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594643
1765219099822,842.0,0.0,2.0,25.0,2105.0,2105.0,0.0,0.0,-0.075396,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594745
1765219099887,845.0,0.0,2.0,25.0,2105.0,2105.0,0.0,0.0,-0.075396,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594810
1765219099903,845.0,0.0,2.0,25.0,2110.0,2110.0,0.0,0.0,-0.075396,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594826
1765219099954,845.0,0.0,2.0,25.0,2110.0,2110.0,0.0,0.0,-0.075396,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594877
1765219099972,845.0,0.0,2.0,25.0,2110.0,2110.0,0.0,0.0,-0.05124,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594895
1765219100005,845.0,0.0,2.0,25.0,2110.0,2110.0,0.0,0.0,-0.05124,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,594928
1765219100105,845.0,0.0,2.0,25.0,2110.0,2110.0,0.0,0.0,-0.104432,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,595028
1765219100172,1000.0,0.0,2.0,25.0,2110.0,2110.0,0.0,0.0,-0.104432,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.32,79.7,0.0,1.0,0.0,0.0,1.0,595095
1765219100188,1000.0,0.0,2.0,25.0,2110.0,2110.0,0.0,0.0,-0.104432,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.32,79.7,0.0,1.0,0.0,0.0,1.0,595111
1765219100204,1000.0,0.0,2.0,25.0,2110.0,2110.0,0.0,0.0,-0.104432,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.32,79.7,0.0,1.0,0.0,0.0,1.0,595127
1765219100221,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.104432,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.32,79.7,0.0,1.0,0.0,0.0,1.0,595144
1765219100270,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.104432,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.32,79.7,0.0,1.0,0.0,0.0,1.0,595193
1765219100305,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.104432,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.32,79.7,0.0,1.0,0.0,0.0,1.0,595228
1765219100322,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.104432,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.32,79.7,0.0,1.0,0.0,0.0,1.0,595245
1765219100355,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.104432,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,595278
1765219100389,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.104432,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,595312
1765219100456,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.104432,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,595379
1765219100488,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.066124,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,595411
1765219100570,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.037087999999999996,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,595493
1765219100603,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.037087999999999996,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,595526
1765219100637,1000.0,0.0,2.0,25.0,2500.0,2500.0,0.0,0.0,-0.037087999999999996,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.33,3.34,3.34,3.34,3.32,3.32,3.32,3.32,3.32,3.33,3.32,3.32,3.33,3.34,3.33,3.33,3.34,3.31,79.7,0.0,1.0,0.0,0.0,1.0,595560
